,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_74,13.9158353285767,0.0659587144626711,0.328358428808425,0,1,1
Cluster_232,12.7802793117205,0.756537585138962,0.527305059863974,0,1,1
Cluster_238,12.8081605364591,0.32663945529209,0.530312111656985,0,1,1
Cluster_938,8.92731039590915,-0.0513481195657103,0.607890713304195,0,1,1
Cluster_967,17.4913404188461,0.132852324911991,0.290529048370319,0,1,1
Cluster_1810,26.8508228789941,0.551950712892769,0.265980211417193,0,1,1
Cluster_1829,24.8615207439045,-0.171260734976881,0.22554577491593,0,1,1
Cluster_1888,13.2790446331011,0.380478460208885,0.393407721820366,0,1,1
Cluster_2304,21.6120210990627,-0.189962389491557,0.35035691955584,0,1,1
Cluster_2329,189.311986743653,-0.00772616467495063,0.505600272995069,0,1,1
Cluster_2574,17.5643499684813,-0.255784080107104,0.596933906073587,0,1,1
Cluster_2970,22.8892827043565,-0.90476146716171,0.676936428591018,0,1,1
Cluster_2990,15.998708054869,0.329391408196527,0.269551683224771,0,1,1
Cluster_3087,46.7941270023825,0.300648858507247,0.296270871592995,0,1,1
Cluster_3157,13.5780183317024,-1.22367409660696,0.39602697592155,-0.564795102875191,0.572213138330486,1
Cluster_3519,14.7050794313024,-0.396073542907404,0.541586853142349,0,1,1
Cluster_4085,210.762458394218,-0.70926916467737,1.17864430655499,0,1,1
Cluster_4626,72.8743686231928,-0.719467070359191,0.579492158348358,0,1,1
Cluster_4896,128.436186388788,-1.00343164783688,1.0453428956165,-0.00328279634488807,0.997380712184724,1
Cluster_5169,99.6933022869279,1.20679391432404,0.61975668298178,0.333669519026587,0.738628952901114,1
Cluster_5385,20.4981211929889,1.23873354718411,0.86960358811269,0.274531465195811,0.783676226388175,1
Cluster_5831,15.8887130485334,-0.383108591889566,0.429868389066914,0,1,1
Cluster_5995,42.6747831714715,0.478760168690767,0.357216712584357,0,1,1
Cluster_6082,67.011131868385,0.0571301074857572,0.245811473027767,0,1,1
Cluster_6099,16.1552487525097,0.324982404467986,0.267477618060942,0,1,1
Cluster_6113,13.1784658594777,-0.236891081972239,0.633061200746804,0,1,1
Cluster_6217,9.5223888550422,-1.19786264151981,0.942095487816873,-0.210023977482701,0.833648959046495,1
Cluster_6777,1118.48244659949,0.139086467782022,0.141474532617623,0,1,1
Cluster_6816,16.9316210115134,-0.853279357793671,0.660324035550536,0,1,1
Cluster_7171,120.002839994394,0.0553599301568809,0.764923238427964,0,1,1
Cluster_7537,13.3422505587256,-0.243544703835976,0.877014871620179,0,1,1
Cluster_8145,13.345363814459,0.218408502446824,0.405247983561859,0,1,1
Cluster_8818,117.093007170822,-1.09710393370421,0.660022468057866,-0.147122163871092,0.883035595994369,1
Cluster_9531,11.2016375392226,-0.167465764901355,0.447662753735876,0,1,1
Cluster_9699,40.2822173443178,0.133251483212458,0.594475375377358,0,1,1
Cluster_9840,167.04793494869,-0.181123565532032,0.68507873161195,0,1,1
Cluster_10133,66.415035137357,-0.29929208380769,0.223858751430526,0,1,1
Cluster_10906,54.6595619276995,0.327703744693127,0.186305437286779,0,1,1
Cluster_11635,9.164766556816,0.0710532130980529,0.461814652997,0,1,1
Cluster_11991,29.8147800426392,0.0364821869694965,0.275969849326149,0,1,1
Cluster_11992,13.9667479071734,-0.172509969880317,0.491418734169942,0,1,1
Cluster_11993,12.9697268229194,0.0309219278038202,0.38248405292763,0,1,1
Cluster_12137,15.1219490269007,0.381767888651293,0.378464162024033,0,1,1
Cluster_12143,20.8728659050996,0.00429923687775446,0.306749660823188,0,1,1
Cluster_13376,11.4256867732631,0.70464390770126,1.44426215593322,0,1,1
Cluster_13476,26.6070666887605,-0.179165852821042,0.450490745255654,0,1,1
Cluster_13579,12.1656536812817,0.225781705746709,0.442732067849766,0,1,1
Cluster_13580,12.0323094357416,0.418872552905945,0.469599852121434,0,1,1
Cluster_13593,42.0715638906907,1.89788994595674,1.3359455408804,0.672100709558137,0.501519584835031,1
Cluster_13861,9.64027330637045,0.111300412752886,0.588315886869507,0,1,1
Cluster_14573,26.6044525998133,0.455987079498091,0.82968607201047,0,1,1
Cluster_14698,11.802530140122,0.46612032719676,0.424758014967926,0,1,1
Cluster_14993,19.729056056987,0.107796280646058,0.640679786177595,0,1,1
Cluster_15025,14.625768748676,-0.12681588670952,0.308500334515681,0,1,1
Cluster_15223,24.0860291538285,-0.693052704856906,0.293417164836026,0,1,1
Cluster_15263,15.420540108837,-0.53033988856139,0.54793941291488,0,1,1
Cluster_15475,11.7684918074622,-0.536662265245149,0.968602616290009,0,1,1
Cluster_17091,5.16086747448992,0.202497566535416,0.963708445083105,0,1,1
Cluster_17202,25.4561372917391,0.665646193678641,0.540707797213407,0,1,1
Cluster_17214,8.0704125530194,0.627790573643929,0.454031452128196,0,1,1
Cluster_17220,370.742633945666,-0.154246174329772,0.377981545492635,0,1,1
Cluster_17230,6.94084606638241,0.126171820080562,1.68855836811137,0,1,1
Cluster_17263,12.2342757719491,-1.47988306097723,0.749166236717213,-0.640556177598228,0.521811079051798,1
Cluster_17414,22.3563035238485,0.0564871315322197,0.356370133605579,0,1,1
Cluster_17753,9.8345074367199,0.141211973881657,0.317909321268378,0,1,1
Cluster_17994,501.348616101629,-0.992809684407993,0.920445950646079,0,1,1
