,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_1819,46.3943872712645,-0.247095098752624,0.201375909683906,0,1,1
Cluster_1832,687.609671194776,-0.165079204993862,0.187471772220407,0,1,1
Cluster_1833,19.2360810639362,1.3324364115687,0.793798860808547,0.418791746853967,0.675368337026189,1
Cluster_1836,2957.7031052855,-0.642336748963376,0.251684010320827,0,1,1
Cluster_1865,199.412993245008,-0.267318516726266,0.198458587383725,0,1,1
Cluster_1950,273.378491281365,0.416557595742044,0.191205849140084,0,1,1
Cluster_1951,315.774269670822,0.196729598167408,0.946764893670923,0,1,1
Cluster_2372,1254.78221867392,-0.83691191471207,0.169695297455241,0,1,1
Cluster_2500,31.4709877765604,-0.989889381952726,0.271916517346676,0,1,1
Cluster_2746,326.635656458503,-0.15585972824165,0.174601148441704,0,1,1
Cluster_3109,10.2805462841656,0.206094969470343,0.302873683639503,0,1,1
Cluster_3226,397.02563143888,-0.127161257436237,0.192634607386868,0,1,1
Cluster_3227,453.777916654932,-0.238064134680374,0.686912455492657,0,1,1
Cluster_3301,370.61796740406,-0.61646383780123,0.187030281909745,0,1,1
Cluster_4026,3.47893534705154,0.41843401565712,0.497121413575875,0,1,1
Cluster_4034,1289.14497688074,-0.207562574084391,0.130601905464691,0,1,1
Cluster_4036,20.0751151532813,-0.220131858802499,0.279835453240724,0,1,1
Cluster_4752,6738.75141966952,1.65346862517247,0.230373057351203,2.83656705643429,0.00456014013375698,0.232567146821606
Cluster_4754,104.407308435716,0.809668996348651,0.286997139350409,0,1,1
Cluster_5516,219.20047831514,-0.485588303158557,0.138673784134386,0,1,1
Cluster_5517,5039.20703656497,0.276236751784839,0.142955417674572,0,1,1
Cluster_5603,737.192383869078,0.470787264178551,0.180574521901649,0,1,1
Cluster_5685,1.05619616293436,1.07255621069317,1.10607832802147,0.0655977147865825,0.94769810853271,1
Cluster_9366,263.196852177994,0.465070459260519,0.160057302795853,0,1,1
Cluster_9380,848.233946850644,0.100968390830975,0.119129110242859,0,1,1
Cluster_9420,552.119120956916,-0.00165818851536399,0.136753277094327,0,1,1
Cluster_9512,2610.0077783521,0.270678850985574,0.207405778033074,0,1,1
Cluster_9532,69.9611420634016,0.567352838123258,0.211773437206634,0,1,1
Cluster_9706,178.936611254521,0.810137707476651,0.228787215994039,0,1,1
Cluster_9786,883.188768926256,-0.0389269066648727,0.142974604891992,0,1,1
Cluster_10452,40.2336442622222,-0.0320514095365424,0.239446428642361,0,1,1
Cluster_11565,1.98022959668184,2.24612779113626,0.857720522071858,1.45283662809675,0.146269119511491,1
Cluster_12081,2.14768732233151,-0.204283668383051,0.627706154264839,0,1,1
Cluster_12083,2.4402875176929,-0.195297425232391,0.619240360967236,0,1,1
Cluster_12087,2.33828367221797,-0.167529498044666,0.580940837572521,0,1,1
Cluster_13327,24.0690174110642,-0.0677760429961378,0.322616737581628,0,1,1
Cluster_13647,0.459777444897435,-0.022484882903198,1.71696182590772,0,1,1
Cluster_14146,481.508110507892,0.237511267939546,0.182427839483251,0,1,1
Cluster_14165,492.686551645196,0.926336605259297,0.304139643231981,0,1,1
Cluster_14532,4066.48084325471,-1.06666252839741,0.243796292427012,-0.273435365787492,0.784518570242963,1
Cluster_14605,41.4811538495951,-0.346292641851486,0.185146703387718,0,1,1
Cluster_14610,41.7148078273119,-0.0797086931252757,0.250046320742606,0,1,1
Cluster_14633,0.907058031529109,0.639044718030803,1.0845636610027,0,1,1
Cluster_14692,66.6776495489019,-0.36313360548267,0.170247341456391,0,1,1
Cluster_15097,293.155752820191,-1.02263094843482,0.32008373385785,-0.0707032130688345,0.943633963580526,1
Cluster_16354,20789.8794114832,-1.656469123039,0.291577817501121,-2.25143712462448,0.0243578650058415,0.621125557648958
Cluster_17173,3055.94550929787,0.584117607559882,0.175134504442741,0,1,1
Cluster_17186,124.623074122154,0.107312928650544,0.174618525880135,0,1,1
Cluster_17192,72899.8548235039,0.891908778177392,0.193121948175398,0,1,1
Cluster_17245,341.414880541146,-0.58015293942262,0.272599388966313,0,1,1
Cluster_17623,13.4390867156847,-0.318180411357939,0.242832823454486,0,1,1
