gene_id,total_importance
OG_08842,47.56088386442024
OG_00938,46.97639983709919
OG_06305,43.5767894662445
OG_01091,43.49834195532659
OG_08097,42.42352686486131
OG_07218,41.0880227667001
OG_02532,40.72168639641493
OG_01957,39.15984097682367
OG_01759,39.11479325255344
OG_03108,38.525908908359405
OG_05069,38.37130177888738
OG_05809,38.20704220717168
OG_07455,37.98616827992643
OG_02226,37.9708292276934
OG_03495,37.3378588776562
OG_03659,37.078746453600075
OG_00225,37.03636278528623
OG_01092,36.91960462359075
OG_03696,36.75204884677665
OG_05640,36.30902644906152
OG_06576,36.17964668053332
OG_04621,36.10612297646389
OG_00531,36.103965282019246
OG_03147,35.92277289977886
OG_06323,35.865875627013374
OG_06896,35.85519262504581
OG_02968,35.63058037267353
OG_04784,35.48023513633084
OG_06691,35.40558895492635
OG_07872,35.331861214185075
OG_07286,34.66288545820501
OG_08928,34.5604279521729
OG_02000,34.447578321316584
OG_02475,34.03439182527448
OG_07340,33.70808041858697
OG_07731,33.2175618160134
OG_07250,33.134870294031856
OG_09596,33.112595533873744
OG_08384,33.05958174982015
OG_09693,33.04521741389409
OG_06757,33.0388628486769
OG_04620,32.76380772948517
OG_06187,32.36311220106233
OG_01354,32.287100795751094
OG_07699,32.17801632721691
OG_01620,31.839728006112647
OG_06913,31.811781732910735
OG_06279,31.792815670267352
OG_09440,31.72820087642415
OG_06132,31.661845418650397
OG_01040,31.63315856017199
OG_05305,31.51826657892181
OG_02537,31.298597408418697
OG_05183,31.236686135687435
OG_06891,31.02541945898925
OG_00215,30.943995958314698
OG_02936,30.848311722645626
OG_00047,30.684047204660995
OG_07120,30.639245454594015
OG_08337,30.616606408102435
OG_10176,30.54483860010854
OG_09384,30.42699645987616
OG_08254,30.41028466775363
OG_01612,30.38713010823958
OG_02090,30.325115223084723
OG_04747,30.324266200162988
OG_00811,30.106328556973196
OG_02759,29.973182227513107
OG_07381,29.88081489952854
OG_01575,29.780203018556715
OG_08663,29.65302344582085
OG_03122,29.63786175953556
OG_08911,29.568954674677588
OG_09698,29.507444261111946
OG_00259,29.461068089260277
OG_05198,29.34196006173877
OG_05769,29.265941893508796
OG_01168,29.255219227923458
OG_06291,29.178345644299554
OG_04538,28.979395606658212
OG_09043,28.904861342947367
OG_01418,28.86693623215326
OG_08143,28.71038967139339
OG_00147,28.62981860123796
OG_09379,28.590261314851144
OG_05094,28.55788757964642
OG_07220,28.502782420290156
OG_03895,28.4993077945384
OG_05698,28.47259702994533
OG_00838,28.465937691208495
OG_01636,28.46201698698142
OG_03507,28.229488389243933
OG_06956,28.217840568529514
OG_06676,28.177278677581313
OG_02531,28.065958492048665
OG_08361,28.026265698669196
OG_08348,27.997324688988762
OG_08906,27.984519624089224
OG_06152,27.9528867078773
OG_00830,27.879240892452305
