Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-filtering_result_passed_filter_reads	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
POC-219-TP2_R2_001								65.46269633385415	40.0	133.35690246890962	135	18.181818181818183	18547378.0
POC-219-TP3	47.4251	0.930643	5163311006.0	41896422.0	0.390647	97.55162691358386	13.21567214340485						
POC-219-TP3_R1_001								83.22392898328214	39.0	132.5137935167829	135	36.36363636363637	20948211.0
POC-219-TP3_R2_001								82.86465908940562	38.0	132.36419835564956	135	36.36363636363637	20948211.0
POC-219-TP4	37.1337	0.940038	4766996222.0	38164688.0	0.414756	98.08336874369353	12.727573137278414						
POC-219-TP4_R1_001								70.30888385283603	41.0	132.87716975440753	135	18.181818181818183	19082344.0
POC-219-TP4_R2_001								70.1111124101204	41.0	132.87281829737478	135	18.181818181818183	19082344.0
POC-222-TP1	23.142	0.935084	4771615741.0	38247866.0	0.412508	97.9648504532427	9.66875326791836						
POC-222-TP1_R1_001								54.92041469820547	40.0	133.40738738208296	135	18.181818181818183	19123933.0
POC-222-TP1_R2_001								55.397615916018516	41.0	133.42404713507415	135	18.181818181818183	19123933.0
POC-222-TP2	34.1034	0.938587	5466357319.0	43680628.0	0.40257	97.95071571164297	9.846051405088199						
POC-222-TP2_R1_001								67.88636023594998	39.0	133.3350244414984	135	18.181818181818183	21840314.0
POC-222-TP2_R2_001								67.71033660614603	40.0	133.33238098133572	135	18.181818181818183	21840314.0
POC-222-TP3	30.222900000000003	0.938946	5626389340.0	44938264.0	0.417382	98.03776401734572	10.256865373809703						
POC-222-TP3_R1_001								62.939439135788405	41.0	133.33660316740318	135	18.181818181818183	22469132.0
POC-222-TP3_R2_001								63.339565738310775	42.0	133.34958488828138	135	18.181818181818183	22469132.0
POC-222-TP4	31.468200000000003	0.939623	4136851806.0	33122754.0	0.403719	97.75612276675936	12.081165189152996						
POC-222-TP4_R1_001								65.95178796859001	39.0	132.91763812876187	135	18.181818181818183	16561377.0
POC-222-TP4_R2_001								65.12448350813636	40.0	132.92244086950015	135	18.181818181818183	16561377.0
POC-255-TP1	21.1512	0.934901	4685885494.0	37632294.0	0.419472	97.90806402625347	11.064117989534806						
POC-255-TP1_R1_001								53.78152066649621	41.0	133.18008639069413	135	18.181818181818183	18816147.0
POC-255-TP1_R2_001								53.872239469664784	42.0	133.1948504654008	135	18.181818181818183	18816147.0
POC-255-TP2	36.9585	0.936472	4971948211.0	39805358.0	0.405931	97.97993552409625	9.64608897300573						
POC-255-TP2_R1_001								69.46300146586405	40.0	133.3790033994921	135	18.181818181818183	19902679.0
POC-255-TP2_R2_001								69.27739038757326	41.0	133.38340632434458	135	18.181818181818183	19902679.0
POC-255-TP3	46.4533	0.937275	5945384424.0	47818226.0	0.409639	98.2327191924026	13.798710609724472						
POC-255-TP3_R1_001								79.97333696237249	40.0	132.66256790873004	135	18.181818181818183	23909113.0
POC-255-TP3_R2_001								80.10759491197736	41.0	132.64950493981104	135	18.181818181818183	23909113.0
POC-255-TP4	24.4093	0.935947	5092035926.0	40872068.0	0.410341	97.98439962072104	11.386371464780911						
POC-255-TP4_R1_001								60.70859486335712	40.0	133.10743058070855	135	18.181818181818183	20436034.0
POC-255-TP4_R2_001								60.70575133820075	41.0	133.11443140092643	135	18.181818181818183	20436034.0
POC-259-TP1	21.8088	0.935345	4428590478.0	35443134.0	0.422176	97.76942667273828	8.890625877543698						
POC-259-TP1_R1_001								49.41631755129309	41.0	133.58386766813567	135	9.090909090909092	17721567.0
POC-259-TP1_R2_001								49.158624481788436	42.0	133.5894004745743	135	9.090909090909092	17721567.0
POC-259-TP2	30.259700000000002	0.937064	5143850855.0	41207096.0	0.418733	97.8296618311841	10.626609786457056						
POC-259-TP2_R1_001								60.99539240718065	41.0	133.20387736131661	135	18.181818181818183	20603548.0
POC-259-TP2_R2_001								61.29445989737635	42.0	133.22389891294452	135	18.181818181818183	20603548.0
POC-259-TP3	38.5998	0.939518	5443637919.0	43511876.0	0.400685	98.22469509330672	10.875280422687043						
POC-259-TP3_R1_001								73.75311719366461	39.0	133.17008680572633	135	18.181818181818183	21755938.0
POC-259-TP3_R2_001								73.44547934957254	40.0	133.15651028238818	135	18.181818181818183	21755938.0
POC-259-TP4	25.5666	0.933956	4718276451.0	37871638.0	0.409272	97.76965742136673	9.537393198303967						
POC-259-TP4_R1_001								59.00621771953659	40.0	133.39336328679525	135	18.181818181818183	18935819.0
POC-259-TP4_R2_001								59.071474594206585	41.0	133.40095334667066	135	18.181818181818183	18935819.0
POC-40-TP1	28.622700000000002	0.935693	4461883571.0	35715874.0	0.40494	97.73777679651675	8.885488773251389						
POC-40-TP1_R1_001								60.186454939088435	40.0	133.50797015355133	135	18.181818181818183	17857937.0
POC-40-TP1_R2_001								59.82005039280451	40.0	133.5198171546915	135	18.181818181818183	17857937.0
POC-40-TP2	29.720200000000002	0.938334	5254622487.0	41997976.0	0.407439	98.25998449101964	10.348943167616591						
POC-40-TP2_R1_001								66.03772240551987	40.0	133.33116757817092	135	18.181818181818183	20998988.0
POC-40-TP2_R2_001								66.3077060777053	41.0	133.3458021405603	135	18.181818181818183	20998988.0
POC-40-TP3	29.7686	0.938814	5037728385.0	40258712.0	0.408626	98.02834487991265	10.228613504676584						
POC-40-TP3_R1_001								61.63640500028759	40.0	133.28001556532658	135	18.181818181818183	20129356.0
POC-40-TP3_R2_001								62.365639742929645	41.0	133.2983285704719	135	18.181818181818183	20129356.0
POC-40-TP4	27.5505	0.935141	4745616354.0	38055280.0	0.402212	97.74503064375988	9.690677460672909						
POC-40-TP4_R1_001								61.00403771299218	39.0	133.34624987649545	135	18.181818181818183	19027640.0
POC-40-TP4_R2_001								61.132252940228796	40.0	133.36022239226725	135	18.181818181818183	19027640.0
POC-42-TP1	28.544199999999996	0.938798	4462531762.0	35695986.0	0.401708	98.06214553553336	10.913071675940305						
POC-42-TP1_R1_001								60.28717997091705	39.0	133.1531019201991	135	18.181818181818183	17847993.0
POC-42-TP1_R2_001								61.23922873662738	40.0	133.17821141010086	135	18.181818181818183	17847993.0
POC-42-TP2	31.902199999999997	0.934099	5449394716.0	43607916.0	0.39946	97.84930370419835	7.388415273532053						
POC-42-TP2_R1_001								67.19431996390021	39.0	133.77960414343121	135	18.181818181818183	21803958.0
POC-42-TP2_R2_001								66.7379512088134	40.0	133.78455682220633	135	18.181818181818183	21803958.0
POC-42-TP3	27.6503	0.937531	4861346634.0	38976142.0	0.404864	98.26265621224657	12.00347487917892						
POC-42-TP3_R1_001								63.97065556594752	40.0	133.02475504117365	135	18.181818181818183	19488071.0
POC-42-TP3_R2_001								63.53790358364531	40.0	133.04857356071824	135	18.181818181818183	19488071.0
POC-42-TP4	40.8377	0.941768	3959826717.0	31737890.0	0.401607	98.08003751888104	14.437717106128853						
POC-42-TP4_R1_001								74.26479977933658	39.0	132.47557295081683	135	27.27272727272727	15868945.0
POC-42-TP4_R2_001								74.64817859542472	40.0	132.49168215026268	135	18.181818181818183	15868945.0
POC-52-TP1	54.281400000000005	0.93984	3942211807.0	31872008.0	0.475493	97.15535341957982	17.569257312865034						
POC-52-TP1_R1_001								82.548429905435	47.0	131.57251730107498	135	27.27272727272727	15936004.0
POC-52-TP1_R2_001								82.63095145348228	47.0	131.64258856862736	135	27.27272727272727	15936004.0
POC-52-TP2	35.6903	0.938698	5234354490.0	41807476.0	0.407308	98.1363115617188	9.862318249662676						
POC-52-TP2_R1_001								69.65698752452451	40.0	133.37207201888964	135	18.181818181818183	20903738.0
POC-52-TP2_R2_001								69.8586514523691	41.0	133.3849523946387	135	18.181818181818183	20903738.0
POC-52-TP3	31.317600000000002	0.938659	4481399366.0	35800356.0	0.411298	98.05354152175612	10.003035247323083						
POC-52-TP3_R1_001								65.33127655019398	40.0	133.35262805766513	135	18.181818181818183	17900178.0
POC-52-TP3_R2_001								65.60294456250914	41.0	133.36566546991878	135	18.181818181818183	17900178.0
POC-52-TP4	25.031399999999998	0.93631	4375383019.0	34978050.0	0.417724	97.9330549654575	8.598340824127122						
POC-52-TP4_R1_001								55.609259522842244	41.0	133.5907372194848	135	18.181818181818183	17489025.0
POC-52-TP4_R2_001								55.915249590312385	42.0	133.60610840226943	135	18.181818181818183	17489025.0
POC-53-TP1	27.2094	0.935203	4859437186.0	38967224.0	0.413467	97.7503084107728	9.815093512092929						
POC-53-TP1_R1_001								57.60149322659048	40.0	133.3399744359516	135	18.181818181818183	19483612.0
POC-53-TP1_R2_001								57.70762087883312	41.0	133.35307934688907	135	18.181818181818183	19483612.0
POC-53-TP2	28.1924	0.936704	4734602410.0	37848634.0	0.41354	97.95391346607202	8.909826506359106						
POC-53-TP2_R1_001								60.07678019896408	40.0	133.5413934357578	135	18.181818181818183	18924317.0
POC-53-TP2_R2_001								60.154768543802746	41.0	133.5516549949993	135	18.181818181818183	18924317.0
POC-53-TP3	33.907900000000005	0.938919	5150881439.0	41179196.0	0.414075	98.0165938335362	10.636476680711542						
POC-53-TP3_R1_001								64.79246938423626	40.0	133.21460074159776	135	18.181818181818183	20589598.0
POC-53-TP3_R2_001								65.0280432602355	41.0	133.22897771000677	135	18.181818181818183	20589598.0
POC-53-TP4	28.1036	0.937962	4904098726.0	39179622.0	0.423551	97.84156136860238	9.25336878638284						
POC-53-TP4_R1_001								62.59484493143153	41.0	133.45452245557652	135	18.181818181818183	19589811.0
POC-53-TP4_R2_001								62.204185670377164	42.0	133.44624881781658	135	18.181818181818183	19589811.0
POC-57-TP1	31.3172	0.939315	4569882252.0	36435934.0	0.411314	98.04261530253288	9.005403816511336						
POC-57-TP1_R1_001								62.03932436019359	40.0	133.51617027300577	135	18.181818181818183	18217967.0
POC-57-TP1_R2_001								62.2614253401397	41.0	133.53573052360892	135	18.181818181818183	18217967.0
POC-57-TP2	32.202999999999996	0.942188	4680635329.0	37419098.0	0.407906	97.81592324773005	12.968259928320268						
POC-57-TP2_R1_001								63.21686152371134	40.0	132.75837349152565	135	18.181818181818183	18709549.0
POC-57-TP2_R2_001								62.54767129285513	41.0	132.76659191517658	135	18.181818181818183	18709549.0
POC-57-TP3	27.0065	0.937108	5411715263.0	43212094.0	0.412277	97.90373807857151	8.516591670433698						
POC-57-TP3_R1_001								59.85726433162234	40.0	133.63631574993798	135	18.181818181818183	21606047.0
POC-57-TP3_R2_001								59.970228446649166	41.0	133.64675953912348	135	18.181818181818183	21606047.0
POC-57-TP4	25.729200000000002	0.934458	5133108261.0	41147832.0	0.411432	98.0479214866173	9.285169879178104						
POC-57-TP4_R1_001								61.59930454406089	40.0	133.4872800588862	135	18.181818181818183	20573916.0
POC-57-TP4_R2_001								61.748833063941916	41.0	133.5083213618642	135	18.181818181818183	20573916.0
