gene_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
OG_00686,0.0072982270788962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072982249057712,0.0072982255225633,0.0,0.0,0.0072982238226867,0.0,0.0,0.0
OG_00683,0.0117363742494799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117363757544858,0.0117363753999834,0.0,0.0,0.0117363764012527,0.0,0.0,0.0
OG_00685,0.0123638953272801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123638990473692,0.0123638979451688,0.0,0.0,0.0123639020388386,0.0,0.0,0.0
OG_00688,0.0059067605667501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059067604911877,0.0059067602894142,0.0,0.0,0.0059067626255243,0.0,0.0,0.0
OG_00689,0.0094390661351187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094390666809026,0.0094390665630547,0.0,0.0,0.0094390671807408,0.0,0.0,0.0
OG_00687,0.0154087632630496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154087624037946,0.0154087628599685,0.0,0.0,0.0154087596899578,0.0,0.0,0.0
OG_00690,0.008619636309915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086196378299497,0.0086196373834884,0.0,0.0,0.0086196395579701,0.0,0.0,0.0
OG_00693,0.0085105768417131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085105760844923,0.0085105764385056,0.0,0.0,0.0085105751220967,0.0,0.0,0.0
OG_00691,0.0113097483432641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113097497077944,0.01130974922628,0.0,0.0,0.0113097512783315,0.0,0.0,0.0
OG_00692,0.0116440526795601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116440532042877,0.0116440529205416,0.0,0.0,0.0116440542697104,0.0,0.0,0.0
OG_00694,0.0109753480761357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109753493434803,0.0109753489596512,0.0,0.0,0.0109753504947143,0.0,0.0,0.0
OG_00695,0.0104193269583943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104193267331608,0.0104193266847016,0.0,0.0,0.0104193272925688,0.0,0.0,0.0
OG_00696,0.0087321763731166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087321782215083,0.0087321780669432,0.0,0.0,0.0087321779800639,0.0,0.0,0.0
OG_00698,0.0078472654720172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078472628885701,0.0078472635455748,0.0,0.0,0.007847261819551,0.0,0.0,0.0
OG_00699,0.0123367581416955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123367603613406,0.0123367593924946,0.0,0.0,0.0123367638291104,0.0,0.0,0.0
OG_00700,0.0113643519994911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011364350224664,0.0113643503886453,0.0,0.0,0.0113643506788023,0.0,0.0,0.0
OG_00707,0.0088564060070922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088564052165825,0.0088564054681096,0.0,0.0,0.0088564048083226,0.0,0.0,0.0
OG_00703,0.0147976511559543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147976519964746,0.0147976519406884,0.0,0.0,0.0147976509285284,0.0,0.0,0.0
OG_00705,0.0060794296144396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060794281124198,0.0060794284796972,0.0,0.0,0.0060794281283962,0.0,0.0,0.0
OG_00706,0.011664755980127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116647566620271,0.0116647564355685,0.0,0.0,0.0116647572699766,0.0,0.0,0.0
OG_00701,0.0126535159863884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126535154069522,0.0126535155336922,0.0,0.0,0.0126535148495906,0.0,0.0,0.0
OG_00702,0.0121357601204909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121357579839332,0.0121357584971655,0.0,0.0,0.0121357565921198,0.0,0.0,0.0
OG_00708,0.0148387009093669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148387040281856,0.0148387030833188,0.0,0.0,0.0148387061662176,0.0,0.0,0.0
OG_00709,0.0112193751527526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112193740559299,0.011219374434439,0.0,0.0,0.0112193727465463,0.0,0.0,0.0
