gene_id,total_importance
OG_01210,40.14537538812744
OG_04737,35.54257584471087
OG_02090,35.336837548638215
OG_07956,30.571449325540907
OG_07554,29.931970496071855
OG_07441,29.925233509123853
OG_06154,29.546425425481917
OG_08842,28.780515668338293
OG_07103,28.7066789364026
OG_07351,28.49422604146712
OG_10087,28.35173638603923
OG_02317,28.261568206803275
OG_02949,28.006938558391603
OG_10039,27.607422392954355
OG_03500,27.23147672619585
OG_01728,26.822186020576268
OG_08859,26.662047962710112
OG_04439,26.59410741784595
OG_00887,25.880029211294048
OG_05698,25.270906963756417
OG_09596,25.193041819491715
OG_04041,25.108508785071553
OG_05669,24.737653661415152
OG_09598,24.718718564423238
OG_01437,24.577212079021585
OG_04336,24.55382527884071
OG_08520,24.52490295301456
OG_07679,24.322813037505078
OG_07762,24.303142675316884
OG_02853,24.298651569315414
OG_09806,24.242709539105814
OG_03779,24.06341686169992
OG_00308,24.024780821842725
OG_06754,23.773506436418653
OG_00772,23.726897874317057
OG_05445,23.708487802241887
OG_10113,23.661683301406363
OG_06577,23.58957932753877
OG_01941,23.58130681965544
OG_10110,23.56291432945447
OG_06522,23.472501902635482
OG_02744,23.40812482154989
OG_05572,23.377015802433647
OG_04285,23.3755439676715
OG_05256,23.275292440392096
OG_01168,23.25477673028318
OG_00986,23.2324237665999
OG_02599,23.197993782535463
OG_09233,23.19299289642739
OG_05208,23.143979330848513
OG_05286,22.9616141844985
OG_05557,22.94716257172531
OG_07349,22.939400088369215
OG_07066,22.937747640501872
OG_05194,22.872401769451827
OG_08226,22.82754154169187
OG_08930,22.81689155073553
OG_00843,22.802814994397732
OG_10198,22.757453074706667
OG_02101,22.72386975729889
OG_00234,22.695037807323985
OG_08852,22.675957319679767
OG_09757,22.640148464873512
OG_08426,22.61148129531184
OG_06373,22.552499421778535
OG_01141,22.5396459023984
OG_00792,22.465626678145497
OG_08903,22.377221446189157
OG_06291,22.357561548614314
OG_01489,22.35560148261096
OG_01636,22.29166579100884
OG_07052,22.196513793527583
OG_03845,22.184877597230525
OG_02000,22.088640520322713
OG_06993,22.08467816196927
OG_00020,22.021187461828177
OG_00953,22.00085615005744
OG_06310,21.96777026033513
OG_04560,21.76855022715088
OG_01659,21.73398140121013
OG_00679,21.723499952135864
OG_01740,21.717161016830637
OG_06973,21.497864678674897
OG_04195,21.491688159043587
OG_05094,21.490804718436145
OG_05436,21.346412635423178
OG_06400,21.325825015695777
OG_06576,21.300294122302976
OG_02294,21.292635096968688
OG_05304,21.283240764097428
OG_08482,21.25971465215988
OG_03906,21.253483953919574
OG_00119,21.218936799170173
OG_01277,21.193638132722665
OG_00252,21.18423537872775
OG_00629,21.156540575275827
OG_01188,21.14594354958332
OG_05776,21.136689921163818
OG_01261,21.10741755990098
OG_08983,21.090559012946933
