,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Species,Sample_ID
peve_POR.216,0.5130578609792609,-0.062111892064822434,0.13152542972925985,-0.12991824104760255,0.06589011516197357,-0.03370121947670293,0.45862626517136523,-0.39486135927212,0.029702910489811687,0.07823490236095855,-0.04420552032724629,0.06967445560083264,-0.2444579873030164,-0.09401162473018375,-0.26298535167388953,0.05822625010227705,0.2857707055885835,0.19852339005912598,-0.01845862293511116,-0.3030657979464924,-0.11726923651671264,0.06008208349466016,-0.046373491894452314,-0.12728638600354691,0.29304677355014086,-0.009973942833855103,0.17350551955796156,0.4504599992469922,0.1747340851527797,-0.07307300482670173,-0.020636644153025806,0.18327546162559832,0.11888546917557911,0.6022357281655859,0.10920702597560177,-0.12715759874580757,0.038479494228149676,-0.209295489547509,-0.25042284468969056,0.33625570101741675,0.3026429428170945,-0.28470007204670833,0.16827789802768262,-0.042461008290541884,-0.003370250648441484,0.1867414628745061,-0.19662851616835253,0.2851985836166331,-0.10843075452804775,-0.10313232366069384,-0.5302153398746349,-0.22643633833535337,-0.07366099216944272,-0.08381775833308744,0.2967186819439515,peve,POR.216
peve_POR.245,-0.007939385178247115,-0.18445977190834092,0.36198884833531686,-0.10511217032931865,0.026348116108571254,-0.019638252539632955,0.2644379771085312,0.752227892509318,0.36318219783248806,0.6089100993240232,0.06890200759835706,-0.051101174805094476,0.015519917287141765,-0.03400719286916762,0.5031411498666787,0.08748265698018333,0.22599935899487544,0.24354669118355285,0.03512958365231719,-0.04072427064420313,-0.12710978391922673,0.24410343099517945,-0.15826134618679738,-0.17025953875108557,-0.4242668591549619,0.23085897850437495,-0.13145419922144286,0.5259072114602624,-0.15031173892929336,0.10522273117210341,-0.10444890009451353,-0.08657402287027981,0.08243979416426431,0.019463242811588843,-0.7453735655053285,-0.026962631053908684,0.45672468950559936,-0.03697558168282146,0.07845721605895367,-0.17974891393901637,-0.1947256715329626,-0.03837902896162143,-0.2879486054072785,-0.04865556216993373,0.41024195322995655,0.560781734601663,-0.08128285939564033,0.27925707513693265,-0.22432278671156688,0.19643530773050008,-0.3271198856364399,-0.3460226125018139,0.016307754015631445,-0.05699157939777539,-0.1149527757665847,peve,POR.245
peve_POR.260,-0.025500770388408124,-0.009947321942083562,0.12299991744616556,0.05342906097392357,-0.270731215473592,0.05179663281578007,0.14032663469177387,0.016013169088339278,0.05333135496465079,0.18340975300171575,0.014170016903081707,0.3976735830596372,-0.026996672414054974,-0.21583289697654484,0.03391605867056339,-0.04119390114560018,0.0689958369313083,0.17185230425299972,-0.007340397044722412,0.0385243194646163,-0.10430707411897529,0.0600618933894463,-0.10537680620197722,-0.061303708193834947,-0.054756413886010144,0.018413404303267406,-0.04553334794893098,0.10645144308498306,0.18304435361120389,-0.05690452422664139,-0.10691882530652064,0.011099920319002548,0.1440642437315957,0.13598565655342199,-0.052288024971480634,0.07849717948452309,0.06422122820942489,-0.08421656676757883,-0.001531099417181674,-0.20393095977608955,0.0197316039217473,-0.052269030318982855,-0.0413053432518024,-0.010511786530416796,0.050087170953512186,0.05262829945230276,0.6632682946192497,0.1601504083592818,-0.05069904007162755,0.015834340790233388,-0.12787800634117777,0.06571644435516301,-0.1535519772982807,-0.008650064046371366,-0.26574106829865113,peve,POR.260
peve_POR.262,-0.08617808979271377,0.06265826817497444,0.06788440619968215,0.030627048924170636,-0.3121870813083122,-0.05697827252977232,0.28554237672969157,0.11282371923216893,-0.01389906459153664,0.1826664087373522,0.047747622174956296,-0.06372232341240949,-0.15626217126707115,0.15388469529555796,-0.0437714257419316,0.01932091878800268,0.3313063414987349,0.32719020058468135,-0.0024459776209114614,-0.017069557137282743,0.05632020976522741,0.08634551240865058,-0.07696822710115396,0.28927013383735134,0.16118248009921068,0.044981459729135996,-0.0323861688382476,-0.3844356853637782,0.19144262727006892,0.12299335184946023,-0.2832862251865228,0.12997114372768695,0.10951683830215307,0.2908218703741333,0.09100697348980905,-0.12267747377303644,0.0348575164095856,-0.06060063942743242,0.746904372903965,-0.14885102285905266,-0.0064229354076018146,-0.06652110901174269,0.05993318771363191,-0.05927821738225379,0.03473726076613817,0.09975400611364775,-0.33422581813677055,-0.1494184099970411,-0.3231856305784585,-0.013008170767751973,-0.4257666150051313,-0.14223833348828044,-0.5820909943012259,0.11156495229583409,0.45168098295455694,peve,POR.262
peve_POR.69,0.7493157045808112,0.0016785335512614007,0.019501060762478425,-0.3980058067964518,-0.34481817893324956,-0.27728717419241933,0.0619037177348166,0.016992993269102686,0.058384240664305934,0.025836249043332586,-0.18363859268451155,0.18334225698903053,0.03844711023858352,0.062450698389752396,-0.08331303341574052,0.2333642226764905,-0.006145109545626478,-0.133844868933994,0.0023537915228180927,0.04366779755108195,-0.4035432104429525,0.38189638219141464,-0.05797103073370635,0.1703322581101726,0.19581674413838132,-0.0482991604928193,0.14981280757683949,-0.1659551150579117,-0.3870215903025318,-0.008135894639347413,0.40289957965759854,-0.15792566154434032,-0.040754459829182736,0.5036493825290326,0.0722498852555106,0.048178983141933196,0.0678977787669456,0.0203990453024421,0.1774314588216038,0.14291102437435677,0.05192435140307887,-0.02129341692613859,0.10516226965204724,-0.01744482755174781,0.10667220608159196,-0.009244859189951818,-0.12109454884495242,-0.08656038219611356,0.13473574603629287,-0.15075593469800727,-0.13933335806657768,0.0719422708428246,0.2728900135407075,-0.07993351597876822,-0.12500498251882833,peve,POR.69
peve_POR.72,0.011590411513067231,-0.23798666395912654,-0.1427745813030707,0.051905137917760934,-0.28960419321060943,-0.3142085980110465,0.24054713697991323,-0.046353097604421814,-0.018787262932926267,0.2611962403337761,-0.040040184680212816,0.24263257878299743,0.04699071554948963,0.7258091696154613,0.12548888836722213,0.0867356857300655,0.028777558309356892,0.029211475909974315,-0.05503901314724771,0.07253195333916163,-0.09015774026880902,0.4225393545025377,-0.18782145590949076,0.09971029012443582,0.07750438185983352,-0.048523500818019885,-0.06549633076515786,-0.08548018276461554,0.09435869984705605,0.47365187363080913,-0.058366865688970086,-0.09396133389836733,0.10574798588723691,-0.018518106641505987,0.0919324328062468,0.45059268580302764,-0.01041519919608279,-0.17384524677822785,0.09732981840357925,-0.12191099796098112,0.02539647190898698,-0.033711530742192075,-0.027324626182562217,-0.093483590497974,0.009019718361544972,-0.02720690445982599,-0.23874765801559727,-0.032202451238209764,-0.22544876620807403,-0.029490303245784284,0.1441019152096439,-0.0847777231248415,0.010767157903354764,-0.044065645215554,-0.10529904855108395,peve,POR.72
peve_POR.73,0.18803067611967006,0.2427013073723247,-0.10174078570060842,0.5758615192578694,-0.19492303512723416,0.2376008910341775,0.22235733556396012,-0.3599978458963312,-0.11270844711043645,-0.01722915654285365,0.11434120808991174,0.2508061961868237,0.07051565343693343,-0.10672399087943195,-0.3273827148415717,0.059216803025322874,0.04620488161387393,-0.4417563169030577,-0.2933029969654122,0.3448992838834276,-0.08415291535166008,-0.45711430692101357,0.31981529229559674,-0.09648179994272048,-0.08084760427649622,0.2203671353728124,0.12045386134295336,0.17440539774926409,-0.03422709485637376,0.09965986882238224,0.37034098451768727,0.2976306385688918,-0.40695299081604497,0.047893074105205456,-0.2260488488788526,-0.21911678617694014,-0.20072372578178194,-0.12866324345652325,-0.0669639901686469,0.09224048481419501,0.12712654438207757,-0.22692279199135446,0.20992221914457818,-0.009828576682796238,-0.13279853838545666,0.6808445784703616,0.14582807390927352,0.0008312961781328577,-0.027232351654039914,0.33624503330671107,0.2293086403892042,-0.2429001920177445,-0.17744242345880054,0.10968658345363295,0.09478752538968747,peve,POR.73
peve_POR.74,-0.12144319508185772,0.18289743221631097,0.15728829220053284,-0.19694247982760227,0.10566807805656891,0.08495984672729219,0.46508182649467156,-0.011004531976338846,0.02200177659701933,0.5814101438523925,0.0793655647828308,-0.04369970986461975,0.1088458806840836,0.09899141983033947,0.09156460759784629,0.03858147404023161,0.185262385618289,0.267023627276162,-0.2633050739145596,0.09999912381249612,0.40854174102502844,0.09235395816877577,-0.12992620181494158,0.10636087020904937,0.009119327835368363,0.06031843600277015,-0.25179458265857313,-0.20456863980544598,0.00946920142702088,0.15156386116345993,-0.10933134135509498,0.07621020380315453,0.033420319394024255,0.36051585181830836,0.1073633914468158,-0.15565299321845527,-0.0032204296054140135,-0.07769544558754211,0.0397421965188362,-0.2840089408299945,0.04276973528631816,-0.08445845030463882,0.013685395430929285,-0.036710465436562895,-0.0005954772556047797,0.22449316050687956,-0.004350825204775202,-0.1210029283744414,-0.24313653916806394,0.12071938412027444,-0.22163134769873102,0.06608762215017241,-0.10279717179305536,0.02088108777143536,-0.30472768650792037,peve,POR.74
peve_POR.83,0.24508634361846043,-0.026433737043920363,-0.10710200892664976,0.09549611136613957,0.00609028882929469,-0.16796232940858083,-0.10896680262584063,0.10108754837954305,0.061771813896719395,0.09087199489096186,-0.05565240306334806,-0.23113084772846446,-0.2316773347790792,0.44282087046521507,0.037148569950193375,-0.0026734682992204176,-0.00043224510539344033,-0.44874292310139313,-0.3153082605564081,-0.22214880823527647,-0.15214336778804263,0.4644879818992241,0.10111610506147498,0.08496469147470764,0.17422506641962338,0.010034501017137626,0.03823039270886449,-0.036082197701070025,-0.02564617436979964,0.0644393687539575,0.31462657801654603,-0.22272297495505253,-0.022284185457846672,0.09552608307138664,-0.10441207923568845,-0.1063527409604714,0.039305576659180885,0.011323680887387963,0.2133208815907948,0.7049013924327328,-0.016517917992956967,0.06295275408946248,-0.0032146064776367228,-0.02625174007506878,0.06909023040659806,0.08776655073494447,0.20728569530399824,0.179664934830951,0.20586399636686345,-0.022118418833407615,0.39164215400487096,-0.34542028491967336,-0.1247997518122508,0.1366290799950235,-0.29371860661023624,peve,POR.83
ptua_POC.219,-0.022916929477718312,0.18003589261769729,0.09681855395641419,0.32911623369598175,0.2080361675417668,0.19311232030772266,0.024189201768395802,-0.022842612581030108,0.11074924631952981,-0.051495757477874694,0.07849747485089921,0.1992909253419429,-0.29519183997284876,-0.03352488392816022,0.1141846396694949,0.21328902236668268,-0.017371019730020504,-0.02679668171916811,0.07279138534602786,-0.1952976181947677,-0.06165719899976314,-0.119861765647418,-0.4696063211286975,0.08616682302252172,0.2919100677521151,0.017822348175320954,0.04045698288620975,0.10563259129847793,-0.18849026195669252,-0.13869616117253616,-0.0805151502294179,-0.0022462398326292972,-0.08859820317847514,-0.08824254372556778,0.09922231882644514,0.14255203421995205,0.4019403486588325,0.3688723592987447,0.19713566980534397,-0.049116052072333084,0.38544741551103234,-0.7814517822384832,0.8407598476840676,-0.006501796006483294,0.3557374006699318,-0.07832582058519133,-0.05671482215383641,0.04161926321630704,0.021797504045847304,0.14378739185268205,-0.06217786742626544,-0.06567360941845925,-0.000627176414437569,0.025232012986874913,-0.03771041139384029,ptua,POC.219
ptua_POC.222,0.02593752287421657,0.41529340533823816,0.1559635511385484,-0.155799642208379,-0.03684301967696276,0.01268718484961435,-0.011186662642440382,-0.1407624819759262,0.0175807745279744,-0.07780374506497614,0.037279774534218914,-0.019384453798044335,0.3101780412138341,-0.249304459613152,-0.008433658808056183,0.19907840226386334,0.5989650048929442,-0.08259188614026998,0.14222678771450747,0.09733911078800941,-0.12456875430630757,0.12054776709646779,0.13077272348453384,0.04367610533467141,0.2723223074889598,-0.10564033876464304,0.03550276435187476,0.05037776911472992,0.6091722487739638,-0.2637121035682445,-0.059003121356487685,0.052878805523652046,0.004446572539618531,-0.07749825053679812,0.14144723243927615,0.29958918764860004,0.11775637547923208,0.12310781770223536,0.10511223853711922,-0.05517394816438824,0.16207011324495166,0.06349961611635824,0.1349187281552135,0.07798217126334961,0.21456257802452128,0.0336185807131407,-0.1147961528376245,0.05040352423225161,0.006868991682723304,0.19688302075000555,-0.07370587262855005,-0.03867292167727114,-0.002046174831759901,-0.3218098807931281,-0.36026808896939805,ptua,POC.222
ptua_POC.255,0.07275727861802402,-0.42625404386007404,0.13218853942738054,0.1581966220679559,-0.20495265893991407,0.2606820699851173,-0.060346029441895745,-0.1053079909312792,-0.028701804439466662,0.1652176113390392,0.08513414268789343,-0.18751086730250063,0.3165401795172066,0.05109480869765002,0.4460761230020536,0.14769843295738044,0.47565743053168524,-0.2388784085208349,-0.02480337205686087,0.19795847579031747,-0.009327061253865815,-0.16877794937655266,0.41456024192317337,0.027913062318785823,0.12855502102051486,0.0032061167991911535,0.030251245893347264,0.020114563696742378,0.1539216734305962,-0.2515492981298337,0.1467287434949033,-0.007663507756180302,-0.07839095370408414,-0.11690785800214328,0.07657489232453638,-0.062072489232055474,0.07361858187000142,-0.2161773795170865,-0.07069418226408272,-0.2191538809845659,0.03878785363197115,0.02208976022122675,-0.08376669217474551,0.10904897112387076,0.11439925278223305,0.1825823116587608,0.03401728320286336,0.14498893898156268,0.09420586711637476,0.2696441167647671,0.06273742839143555,0.5059367431089924,0.08888579721782545,-0.02959707778338267,-0.19296746719384633,ptua,POC.255
ptua_POC.259,0.07867104464299318,-0.3842168012255867,0.32356361039557835,-0.0699997363872198,-0.11553205156252531,-0.1276304278068994,0.14540509392961218,-0.07712290887129061,0.017440322615378992,0.1521927715891964,-0.0053842570729449426,0.18323403784510253,0.42920634163793336,0.0905988593078721,0.2607139207636674,0.0392019270958097,-0.12716932458887417,-0.1317067501177471,0.08277621639823955,0.1245172262058238,-0.2952260505055183,-0.06628482665161338,0.1391376496784241,0.05025742805631988,-0.11422468179892031,0.17138474925396002,-0.008758753210291159,-0.005969128689232794,0.2817225948757823,-0.17501415144859456,0.17252435925842255,-0.057409533494140526,-0.08520557497674094,-0.14160721525773226,-0.20976242508753068,-0.12296786683357964,-0.07888419736023825,0.7783043460779624,-0.1007968637466893,-0.08393300702591733,-0.0020714399756329538,-0.12114335157750175,-0.11024536804002548,0.08044453924624723,0.038990145715307845,0.14944341412660986,-0.08661651262345985,-0.014301321286307804,0.17765799438065402,0.25300393622100914,0.14379167381687097,0.1562536889033987,-0.11429173075515,-0.012941381671255456,0.0231422563278151,ptua,POC.259
ptua_POC.40,0.08537362449359613,0.1716350191848224,0.18645993923535284,-0.1957414219553285,-0.048852313269902185,-0.12044234992488682,-0.0022323667773196717,-0.038623076649483376,0.06637836904828602,-0.04786270146130096,-0.007209243733365214,0.043007919088705285,0.07751652225052334,0.16975543709693894,0.32830018799041893,0.06320517431229167,-0.10794631094523485,-0.013356428274676558,0.05922006851733173,0.40218666630776506,-0.2299585241450926,0.0688584852467787,-0.06550804668033168,-0.0833617893594459,0.12011967915960527,-0.19551027123657164,0.030545455142527,0.026693738566043037,0.11426928807671423,0.0721254906936489,0.11228068047514425,-0.12054189086962558,0.03346397732781128,0.0031869244320905177,0.00300568378746145,-0.4285439384906421,-0.03133292131940868,0.050732321719338426,-0.053232964876044266,-0.16776907727174264,0.0851699464071645,-0.13982131267022407,-0.18614745489457282,0.02581319186972426,-0.02705079667849916,0.038723845518426406,-0.040697004184522566,0.008302010171542298,0.038994131886859025,0.14029611587024032,0.06503801986431837,-0.180175067977451,-0.07040654721891908,0.5287234116809372,0.09443446864680737,ptua,POC.40
