gene_id,total_importance
OG_00531,72.0196651681816
OG_09826,59.071785269772406
OG_07144,52.437844459884
OG_09531,50.210293251030436
OG_08098,46.621734745324964
OG_02408,44.12130115029339
OG_02532,42.79694759155767
OG_09443,40.37265700008852
OG_05226,40.07108258394714
OG_00511,39.06787615391703
OG_05071,38.39717408859038
OG_01955,37.388798615512336
OG_08842,37.345290864613865
OG_04999,37.11390881973681
OG_02942,37.07485993350755
OG_04890,36.88916241898976
OG_01486,36.516900784171256
OG_06842,36.495447707404736
OG_09247,36.434868629391204
OG_00948,36.342440483723635
OG_05809,36.23295128484673
OG_00957,36.21540869144468
OG_00453,35.989982546078835
OG_06174,35.50702190651709
OG_04538,34.768343042652624
OG_04508,34.69706404547291
OG_07911,34.34020235575734
OG_09472,34.22188243141697
OG_00643,34.01307995382768
OG_00314,34.00365932143131
OG_07659,33.97859399929268
OG_06757,33.818780520374915
OG_01483,33.78027888211888
OG_06998,33.517708866976506
OG_09693,33.450807014039846
OG_08341,33.04769564002084
OG_01645,32.643794857094726
OG_08967,32.45724839552108
OG_01957,32.3045940414696
OG_00246,31.952228150380538
OG_02226,31.86272054871278
OG_09146,31.43388653406921
OG_02201,31.432419127164923
OG_05854,31.275078754271618
OG_09178,31.137545649263732
OG_09894,30.69036804210202
OG_00195,30.487943191052373
OG_02343,30.44014961326364
OG_05305,30.436173443485522
OG_06046,30.39754724316705
OG_01324,30.360289153403894
OG_02294,30.121042191999706
OG_00887,30.096926836473322
OG_02998,29.880426923871543
OG_07872,29.706443596317847
OG_01091,29.65131586378812
OG_08928,29.528481033266996
OG_01995,29.15590770731977
OG_09674,28.991400025972805
OG_08337,28.853185674415304
OG_09596,28.733363949037116
OG_06500,28.504133907399588
OG_05183,28.38639564522827
OG_05813,28.092591548159163
OG_09775,27.95368592324872
OG_07929,27.796901930514917
OG_08693,27.756421603302257
OG_06663,27.674331514087456
OG_05654,27.633069500844403
OG_09075,27.414339041953333
OG_06922,27.250998441708603
OG_07470,27.18321680608866
OG_02257,27.15028365945819
OG_08392,27.061389283050705
OG_02094,26.95362832906901
OG_01040,26.87240902270109
OG_01092,26.80141225263595
OG_03677,26.750743461114663
OG_04250,26.734659882893993
OG_02341,26.487435897706106
OG_08229,26.411880925368198
OG_03116,26.378797835089717
OG_04677,26.32820887921426
OG_05531,26.304501614013823
OG_04961,26.298207923066716
OG_08097,26.158162864769015
OG_01396,26.027167765258653
OG_07134,25.994885199761903
OG_08975,25.96495099588105
OG_07807,25.955015274018574
OG_00144,25.8531584707905
OG_09540,25.711292183839515
OG_07910,25.666723115886036
OG_05136,25.626848689637285
OG_06956,25.519041535858626
OG_03327,25.49186510250044
OG_04618,25.461965441121293
OG_01589,25.432581580121283
OG_05506,25.32217005664802
OG_03422,25.242902594531547
