,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
TP1,1.9464292536560484,21.189823961090585,-11.586429931891356,-7.65452541721045,2.5148365861439137,6.632898619118545,20.796329493230523,29.171591500319835,21.64299263713921,15.951319340439778,11.707337975438396,24.34040470187286,20.359600404328766,32.79075865213062,25.56262859140773,5.674252626952886,7.550393448817518,21.512166632420325,13.438583417096735,4.643762859018942,-6.102420948847663,22.36738625524232,25.392305411843438,28.09632699976001,14.276229328541254,22.08469998697508,34.59051765958855,9.097223519758346,4.630058974527738,22.468646413408496,12.538117451695904,23.734223901960746,10.323549903540366,-9.840825877563335,3.2121074775219425
TP2,0.8972861122049102,7.952037679233193,17.17755844055645,-21.76229530646909,-9.091636735347127,9.100926303067247,19.457611163910343,16.949589074544598,17.583070949187558,14.247735934224123,32.839253942818,16.710857372599804,19.148638924018737,19.47702268572657,21.35511158023286,12.504989095611233,34.728215719723245,32.260391350783514,27.037748874381045,9.552426802241097,5.045978166108004,10.430015639996013,8.639567345803474,1.2501297495194128,21.43665365496529,-1.9182840102147534,9.186926713499872,28.369154800976208,30.924406887266855,17.34679789543339,2.935355500374741,26.69113646116168,20.233885187793042,2.0280179415498214,-5.876236025146498
TP3,3.8656323652823392,15.341596389054883,-1.3682814463602724,39.27137077324229,-15.30213822042255,34.72150988971306,6.191481742373683,11.193604790810527,16.115028786418545,21.272786691454307,6.88042213859351,24.478439499776172,12.436406992096833,8.4774054923177,11.47145644456466,8.6444952294982,21.23970707446931,7.731795213253829,7.103658156143997,3.3260484753032817,-4.360992943924333,32.329484701719124,19.64809079774917,1.768647777347738,3.1448895521234674,-0.2302095750232023,14.22126895532659,17.858348843482176,16.545156309251826,22.20906249255237,30.833693433511307,3.440857886089172,25.581106005070552,19.39805378993929,14.966505986747373
TP4,25.77064427380793,9.34908331161328,6.070321524967482,2.3072255503401955,-4.1496804182265805,7.004212016710241,9.014527336285788,16.04217739184548,22.312559238474044,29.55009425357005,11.31732601538479,18.943592630383282,14.445354687722666,33.72729996749374,29.078097862237467,35.50459100304208,1.241493598799528,12.573535850344847,18.501435079028038,28.16091867460838,-17.247145645233918,9.702452616608655,25.221808587832278,1.4675224770487618,-3.264724951378862,15.170852322364635,-1.5398584556719626,18.770256753737588,13.351412101624442,13.878230178275714,21.1913311262155,23.870116162639327,22.618153257042575,22.593156349666522,-28.189275424435316
