"Predictor","MeanImportance","Type","Feature"
"lncRNA_PC11",0.029239260345525,"lncRNA","FUN_026486"
"Cluster_1836",0.0207713438430972,"miRNA","FUN_026486"
"WGBS_PC8",0.0198432548093955,"WGBS","FUN_026486"
"WGBS_PC29",0.019311496284038,"WGBS","FUN_026486"
"WGBS_PC27",0.019275640237597,"WGBS","FUN_026486"
"WGBS_PC12",0.0186585700381895,"WGBS","FUN_026486"
"Cluster_1950",0.0132721141484444,"miRNA","FUN_026486"
"Cluster_3301",0.0114630943141129,"miRNA","FUN_026486"
"lncRNA_PC14",0.0108415079663264,"lncRNA","FUN_026486"
"WGBS_PC5",0.0105242553312529,"WGBS","FUN_026486"
"WGBS_PC20",0.00984318255889965,"WGBS","FUN_026486"
"Cluster_17186",0.481895613993757,"miRNA","FUN_026489"
"Cluster_17173",0.351654916104224,"miRNA","FUN_026489"
"Cluster_9366",0.302724316464984,"miRNA","FUN_026489"
"Cluster_4026",0.139521042940751,"miRNA","FUN_026489"
"lncRNA_PC1",0.126331391369532,"lncRNA","FUN_026489"
"Cluster_16354",0.0929191828133174,"miRNA","FUN_026489"
"Cluster_12083",0.0816626026036962,"miRNA","FUN_026489"
"lncRNA_PC5",0.0801746838357859,"lncRNA","FUN_026489"
"WGBS_PC22",0.0688403766691628,"WGBS","FUN_026489"
"WGBS_PC2",0.0630860694558174,"WGBS","FUN_026489"
"Cluster_9512",0.0485641516632578,"miRNA","FUN_026489"
"Cluster_1832",0.0451132776893339,"miRNA","FUN_026489"
"Cluster_12087",0.0435790134152508,"miRNA","FUN_026489"
"lncRNA_PC12",0.0429016187610352,"lncRNA","FUN_026489"
"WGBS_PC8",0.0280347442425617,"WGBS","FUN_026489"
"Cluster_2500",0.0268930693063904,"miRNA","FUN_026489"
"Cluster_5517",0.0255848492973621,"miRNA","FUN_026489"
"lncRNA_PC31",0.0194333516706109,"lncRNA","FUN_026489"
"lncRNA_PC19",0.0193124287504554,"lncRNA","FUN_026489"
"Cluster_13327",0.0191028466028985,"miRNA","FUN_026489"
"Cluster_9420",0.338056795227614,"miRNA","FUN_034000"
"Cluster_17192",0.294103467867804,"miRNA","FUN_034000"
"Cluster_3301",0.271870652329615,"miRNA","FUN_034000"
"Cluster_17186",0.179835320731064,"miRNA","FUN_034000"
"Cluster_2500",0.175628496869985,"miRNA","FUN_034000"
"Cluster_14532",0.167310897967536,"miRNA","FUN_034000"
"Cluster_16354",0.134207918485011,"miRNA","FUN_034000"
"lncRNA_PC18",0.126813081523252,"lncRNA","FUN_034000"
"Cluster_5516",0.0883141765027544,"miRNA","FUN_034000"
"Cluster_5603",0.0728045298968126,"miRNA","FUN_034000"
"lncRNA_PC27",0.0715997873750383,"lncRNA","FUN_034000"
"lncRNA_PC20",0.0714881748437616,"lncRNA","FUN_034000"
"lncRNA_PC36",0.0644039249116201,"lncRNA","FUN_034000"
"lncRNA_PC35",0.0615753681469461,"lncRNA","FUN_034000"
"WGBS_PC8",0.0603291890989615,"WGBS","FUN_034000"
"lncRNA_PC25",0.0574634623364713,"lncRNA","FUN_034000"
"Cluster_17623",0.0541598117212406,"miRNA","FUN_034000"
"lncRNA_PC29",0.0477748150996314,"lncRNA","FUN_034000"
"Cluster_4752",0.0447027362742193,"miRNA","FUN_034000"
"lncRNA_PC22",0.0444399336471134,"lncRNA","FUN_034000"
"Cluster_16354",0.192571566680052,"miRNA","FUN_039701"
"Cluster_17186",0.169785322312435,"miRNA","FUN_039701"
"Cluster_3109",0.154549617245554,"miRNA","FUN_039701"
"Cluster_5516",0.139718698032655,"miRNA","FUN_039701"
"Cluster_14532",0.134055186706414,"miRNA","FUN_039701"
"Cluster_4752",0.131679347092672,"miRNA","FUN_039701"
"lncRNA_PC1",0.0554140296872526,"lncRNA","FUN_039701"
"WGBS_PC33",0.0544342573957889,"WGBS","FUN_039701"
"lncRNA_PC3",0.0351564179138013,"lncRNA","FUN_039701"
"lncRNA_PC19",0.026453808123316,"lncRNA","FUN_039701"
"WGBS_PC22",0.025443170065635,"WGBS","FUN_039701"
"lncRNA_PC29",0.0233803448324356,"lncRNA","FUN_039701"
"WGBS_PC8",0.0230467540545495,"WGBS","FUN_039701"
"Cluster_17192",0.020988854299429,"miRNA","FUN_039701"
"WGBS_PC5",0.0187916346065548,"WGBS","FUN_039701"
"lncRNA_PC34",0.0186799809511787,"lncRNA","FUN_039701"
"Cluster_13327",0.0178292286880605,"miRNA","FUN_039701"
"Cluster_2372",0.0160171800934883,"miRNA","FUN_039701"
"Cluster_17173",0.0129886545220816,"miRNA","FUN_039701"
"Cluster_9512",0.012767893044756,"miRNA","FUN_039701"
"Cluster_16354",0.467575117184416,"miRNA","FUN_040328"
"Cluster_4752",0.298959427202452,"miRNA","FUN_040328"
"Cluster_10452",0.152506654657643,"miRNA","FUN_040328"
"Cluster_9512",0.131307491900225,"miRNA","FUN_040328"
"Cluster_17192",0.116164951741846,"miRNA","FUN_040328"
"Cluster_9366",0.110206528743063,"miRNA","FUN_040328"
"Cluster_15097",0.101007388445213,"miRNA","FUN_040328"
"lncRNA_PC21",0.0891377606412313,"lncRNA","FUN_040328"
"lncRNA_PC1",0.0776913838927142,"lncRNA","FUN_040328"
"lncRNA_PC12",0.0657479594829374,"lncRNA","FUN_040328"
"WGBS_PC23",0.0413667374333982,"WGBS","FUN_040328"
"WGBS_PC36",0.037831278748678,"WGBS","FUN_040328"
"Cluster_14165",0.0342804729104313,"miRNA","FUN_040328"
"Cluster_14532",0.0301382946763986,"miRNA","FUN_040328"
"Cluster_9420",0.0269702646782869,"miRNA","FUN_040328"
"lncRNA_PC7",0.0268918231581499,"lncRNA","FUN_040328"
"WGBS_PC33",0.0204285480052511,"WGBS","FUN_040328"
"lncRNA_PC17",0.0196263370133247,"lncRNA","FUN_040328"
"lncRNA_PC26",0.0191063761315624,"lncRNA","FUN_040328"
"WGBS_PC35",0.0189063510363663,"WGBS","FUN_040328"
"Cluster_17173",0.457346408838759,"miRNA","FUN_040987"
"Cluster_1819",0.369054485407857,"miRNA","FUN_040987"
"Cluster_9420",0.280478220297894,"miRNA","FUN_040987"
"Cluster_4026",0.136631223133198,"miRNA","FUN_040987"
"Cluster_14692",0.101660555701391,"miRNA","FUN_040987"
"WGBS_PC7",0.088735112023963,"WGBS","FUN_040987"
"Cluster_13327",0.0802936793652838,"miRNA","FUN_040987"
"Cluster_3226",0.0730132991205941,"miRNA","FUN_040987"
"lncRNA_PC2",0.0480088842899637,"lncRNA","FUN_040987"
"WGBS_PC38",0.0360020938930604,"WGBS","FUN_040987"
"WGBS_PC6",0.035808368638409,"WGBS","FUN_040987"
"lncRNA_PC22",0.0350240673519941,"lncRNA","FUN_040987"
"WGBS_PC1",0.0347212096949369,"WGBS","FUN_040987"
"lncRNA_PC16",0.0344946445116173,"lncRNA","FUN_040987"
"Cluster_3227",0.0293055196652261,"miRNA","FUN_040987"
"Cluster_12083",0.0264138840522804,"miRNA","FUN_040987"
"lncRNA_PC8",0.0241170667383526,"lncRNA","FUN_040987"
"Cluster_17186",0.0196821192787206,"miRNA","FUN_040987"
"Cluster_15097",0.018396050768825,"miRNA","FUN_040987"
"lncRNA_PC9",0.0164883663598357,"lncRNA","FUN_040987"
"Cluster_9512",0.180594347429949,"miRNA","FUN_041674"
"Cluster_16354",0.175514912545943,"miRNA","FUN_041674"
"Cluster_4752",0.139449559292626,"miRNA","FUN_041674"
"Cluster_14165",0.135912082483546,"miRNA","FUN_041674"
"Cluster_14532",0.120257518625052,"miRNA","FUN_041674"
"Cluster_15097",0.0868287288039148,"miRNA","FUN_041674"
"Cluster_9786",0.0825601515759646,"miRNA","FUN_041674"
"Cluster_9366",0.0782624144682807,"miRNA","FUN_041674"
"Cluster_2372",0.0747629250015658,"miRNA","FUN_041674"
"Cluster_14605",0.063236614233522,"miRNA","FUN_041674"
"lncRNA_PC26",0.0619915324038001,"lncRNA","FUN_041674"
"Cluster_17245",0.0528904395817178,"miRNA","FUN_041674"
"Cluster_1833",0.0429984022119317,"miRNA","FUN_041674"
"lncRNA_PC7",0.0424459984738163,"lncRNA","FUN_041674"
"Cluster_2746",0.0357766975352571,"miRNA","FUN_041674"
"Cluster_1950",0.0351584115446038,"miRNA","FUN_041674"
"Cluster_3301",0.0340941706927754,"miRNA","FUN_041674"
"lncRNA_PC10",0.0330017613026274,"lncRNA","FUN_041674"
"Cluster_17173",0.0311404002400034,"miRNA","FUN_041674"
"lncRNA_PC9",0.0281195497692798,"lncRNA","FUN_041674"
"Cluster_4752",0.285551316910254,"miRNA","FUN_041850"
"Cluster_17192",0.168960011884662,"miRNA","FUN_041850"
"Cluster_16354",0.136447175500793,"miRNA","FUN_041850"
"Cluster_9512",0.130758470298603,"miRNA","FUN_041850"
"lncRNA_PC11",0.105780052934692,"lncRNA","FUN_041850"
"Cluster_14532",0.0840578697023474,"miRNA","FUN_041850"
"Cluster_1819",0.0699872040121909,"miRNA","FUN_041850"
"Cluster_9706",0.0693627077098476,"miRNA","FUN_041850"
"Cluster_12081",0.0484660000407472,"miRNA","FUN_041850"
"Cluster_17186",0.0390855452829181,"miRNA","FUN_041850"
"Cluster_14605",0.03725241512989,"miRNA","FUN_041850"
"WGBS_PC12",0.0345733336207488,"WGBS","FUN_041850"
"Cluster_4036",0.0339414084141848,"miRNA","FUN_041850"
"lncRNA_PC1",0.0285396511026475,"lncRNA","FUN_041850"
"Cluster_17173",0.0252353806971111,"miRNA","FUN_041850"
"WGBS_PC8",0.0229950811835331,"WGBS","FUN_041850"
"lncRNA_PC19",0.0216970308410779,"lncRNA","FUN_041850"
"Cluster_5516",0.0215081575529301,"miRNA","FUN_041850"
"Cluster_9532",0.0180951223001995,"miRNA","FUN_041850"
"Cluster_17245",0.0165489560704424,"miRNA","FUN_041850"
"Cluster_5517",0.217773832365399,"miRNA","FUN_043148"
"Cluster_9786",0.143924747823347,"miRNA","FUN_043148"
"Cluster_4752",0.129421512350847,"miRNA","FUN_043148"
"Cluster_16354",0.0802614312566821,"miRNA","FUN_043148"
"Cluster_9366",0.0788189637847385,"miRNA","FUN_043148"
"Cluster_17173",0.0758135187266026,"miRNA","FUN_043148"
"Cluster_17245",0.0609913962877968,"miRNA","FUN_043148"
"lncRNA_PC1",0.0504696439679663,"lncRNA","FUN_043148"
"lncRNA_PC26",0.0503125526750988,"lncRNA","FUN_043148"
"Cluster_9512",0.0422189254237183,"miRNA","FUN_043148"
"Cluster_14532",0.0417322565627892,"miRNA","FUN_043148"
"Cluster_3109",0.0280424306036621,"miRNA","FUN_043148"
"lncRNA_PC2",0.0247419058209279,"lncRNA","FUN_043148"
"WGBS_PC35",0.0225751267176051,"WGBS","FUN_043148"
"Cluster_17623",0.0212945126482355,"miRNA","FUN_043148"
"lncRNA_PC9",0.0189342974239665,"lncRNA","FUN_043148"
"Cluster_14165",0.0188687425608464,"miRNA","FUN_043148"
"Cluster_15097",0.0183567562198675,"miRNA","FUN_043148"
"Cluster_13327",0.0148494446497764,"miRNA","FUN_043148"
"lncRNA_PC36",0.0146445410370271,"lncRNA","FUN_043148"
