"Predictor","MeanImportance","Type","Feature"
"lncRNA_PC16",0.00418046477843074,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"Cluster_4",0.00412223851498698,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"WGBS_PC28",0.00406302901436815,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"WGBS_PC9",0.00383075543844447,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"lncRNA_PC15",0.00378063270231929,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"Cluster_5226",0.00374311431411064,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"lncRNA_PC18",0.00346045544059324,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"WGBS_PC10",0.00304719001045317,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"WGBS_PC19",0.00289311229415884,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"Cluster_425",0.00270773384982396,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g4172.t1"
"WGBS_PC5",0.129549499312177,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_3713",0.108946187866605,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_5226",0.0931265126537776,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"lncRNA_PC20",0.0694013224758303,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_789",0.0667035134666313,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_372",0.0627332532932474,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_4826",0.0563419133353062,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"lncRNA_PC4",0.0415544865729224,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"lncRNA_PC15",0.0383077369787684,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_5123",0.0331664887335951,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"WGBS_PC8",0.0307199375546582,"WGBS","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_6807",0.0247543703162794,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_1345",0.0233205950190228,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"lncRNA_PC19",0.0218518082094845,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_1970",0.0216081673854883,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_3017",0.0213286352668508,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_1991",0.0209791497441438,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_1104",0.0185820792655809,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_5267",0.017543195662937,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
"Cluster_1094",0.0160729655628832,"miRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g9919.t1"
