bootstrap_iter,boot_seed,rank,lambda,sse_test,fms,n_train,n_test,converged,error
1,43,25,0.0,566724.7850174239,0.4935222232006803,15,13,True,
1,43,25,0.01,568487.0118867902,0.49379572227984253,15,13,True,
1,43,25,0.05,569448.9854003381,0.45954748123789435,15,13,True,
1,43,25,0.1,570236.7066665086,0.43526242685412553,15,13,True,
1,43,25,0.5,568872.5284908353,0.448375079348058,15,13,True,
1,43,25,1.0,568931.0298064436,0.5139315555687195,15,13,True,
1,43,25,2.0,568046.032971749,0.5236355245421654,15,13,True,
1,43,25,5.0,579516.5334519036,0.5222921005456987,15,13,True,
1,43,30,0.0,559775.5235832736,0.5105776155252941,15,13,True,
1,43,30,0.01,560112.5459763841,0.5201685778740134,15,13,True,
1,43,30,0.05,561208.3418782679,0.5026081392846158,15,13,True,
1,43,30,0.1,562590.0728978411,0.48627934403549866,15,13,True,
1,43,30,0.5,564962.1172283797,0.5385641445865106,15,13,True,
1,43,30,1.0,564339.1450347363,0.5307972822909846,15,13,True,
1,43,30,2.0,569055.9002677657,0.5499999739005151,15,13,True,
1,43,30,5.0,571785.4696349488,0.5175601621083732,15,13,True,
1,43,35,0.0,555705.088602855,0.5347994367684602,15,13,True,
1,43,35,0.01,552435.1361910696,0.5159662631722696,15,13,True,
1,43,35,0.05,551229.0180733567,0.5005137879674688,15,13,True,
1,43,35,0.1,551998.421634475,0.4807697415672669,15,13,True,
1,43,35,0.5,551517.9972959133,0.515587284118904,15,13,True,
1,43,35,1.0,562342.0064530523,0.5290748298572575,15,13,True,
1,43,35,2.0,562999.9165143709,0.5516871196518455,15,13,True,
1,43,35,5.0,569626.5355616756,0.5003597159166251,15,13,True,
1,43,40,0.0,551778.6250484221,0.49967867533602,15,13,True,
1,43,40,0.01,547716.0415323203,0.4160552101437462,15,13,True,
1,43,40,0.05,551644.8612231166,0.40039927255006996,15,13,True,
1,43,40,0.1,554040.7852321713,0.4474676338434193,15,13,True,
1,43,40,0.5,555695.8043969049,0.5051448323887808,15,13,True,
1,43,40,1.0,560008.7796334054,0.5369442743643511,15,13,True,
1,43,40,2.0,555772.4123700116,0.5342836622977168,15,13,True,
1,43,40,5.0,552552.0493182042,0.5273916975856785,15,13,True,
2,44,5,0.0,636187.5507714716,0.3918898581710418,15,13,True,
2,44,5,0.01,634148.8845221768,0.36160841127408205,15,13,True,
2,44,5,0.05,635029.6793281154,0.3405551423190602,15,13,True,
2,44,5,0.1,635709.1366001517,0.3378328415163108,15,13,True,
2,44,5,0.5,639352.5064198314,0.30287591213919995,15,13,True,
2,44,5,1.0,639639.9446885671,0.31655376097432364,15,13,True,
2,44,5,2.0,639940.752337855,0.340684799915994,15,13,True,
2,44,5,5.0,637942.8414589129,0.3536351262864623,15,13,True,
2,44,10,0.0,577634.6665587052,0.46116651208821935,15,13,True,
2,44,10,0.01,574774.519429889,0.30652408604148806,15,13,True,
2,44,10,0.05,576780.683278939,0.34141339936142734,15,13,True,
2,44,10,0.1,577756.5341323558,0.37433744098583344,15,13,True,
2,44,10,0.5,580802.0311436277,0.30829397333458763,15,13,True,
2,44,10,1.0,582804.7028202988,0.3063378782302829,15,13,True,
2,44,10,2.0,583587.1655200794,0.4583768366826738,15,13,True,
2,44,10,5.0,590144.2229113061,0.38457406494649254,15,13,True,
2,44,15,0.0,566427.2832533207,0.38423936236395106,15,13,True,
2,44,15,0.01,568907.8593464502,0.4522807439648341,15,13,True,
2,44,15,0.05,569315.5279838563,0.4345212600241061,15,13,True,
2,44,15,0.1,569173.1140271517,0.41843204820088614,15,13,True,
2,44,15,0.5,568228.109226413,0.40800039459334414,15,13,True,
2,44,15,1.0,568816.1075210067,0.4012693553658461,15,13,True,
2,44,15,2.0,570946.7925118767,0.3869514843724439,15,13,True,
2,44,15,5.0,575883.612590207,0.40444678582746574,15,13,True,
2,44,20,0.0,553777.8137413021,0.4911039833102479,15,13,True,
2,44,20,0.01,544264.2456103694,0.48213246071747234,15,13,True,
2,44,20,0.05,544869.6078429245,0.4612639677903715,15,13,True,
2,44,20,0.1,545251.0088803121,0.43712303546310727,15,13,True,
2,44,20,0.5,548834.5891937717,0.3843557787851899,15,13,True,
2,44,20,1.0,550315.4471573855,0.4337695507050282,15,13,True,
2,44,20,2.0,551934.0802731434,0.45147782178951834,15,13,True,
2,44,20,5.0,553434.6343186022,0.4521842593111084,15,13,True,
2,44,25,0.0,525059.025942901,0.5313869831333907,15,13,True,
2,44,25,0.01,532053.9569488849,0.530798876863713,15,13,True,
2,44,25,0.05,529917.2356638627,0.4831308632847602,15,13,True,
2,44,25,0.1,528462.3554923633,0.4832541662920287,15,13,True,
2,44,25,0.5,531622.4914703368,0.4554127360473062,15,13,True,
2,44,25,1.0,529397.4989458345,0.5246257065791198,15,13,True,
2,44,25,2.0,532867.2849932715,0.5296319720829297,15,13,True,
2,44,25,5.0,535334.0226179073,0.4878425736267811,15,13,True,
2,44,30,0.0,523189.7009202562,0.5160547331440788,15,13,True,
2,44,30,0.01,516748.1872848854,0.4805674599031434,15,13,True,
2,44,30,0.05,521073.5613022259,0.4793116422057864,15,13,True,
2,44,30,0.1,520792.0028259462,0.45160103080326736,15,13,True,
2,44,30,0.5,518880.5254534363,0.4608776275890124,15,13,True,
2,44,30,1.0,519555.1696971676,0.488568472994267,15,13,True,
2,44,30,2.0,524413.6636670638,0.49199217831747755,15,13,True,
2,44,30,5.0,519689.44160476135,0.47927003662614115,15,13,True,
2,44,35,0.0,514181.3937827084,0.520120712987124,15,13,True,
2,44,35,0.01,514886.83919874136,0.5031970673210406,15,13,True,
2,44,35,0.05,515137.91474395164,0.4677846447013394,15,13,True,
2,44,35,0.1,517987.9972992622,0.45962047291249064,15,13,True,
2,44,35,0.5,511692.91183271597,0.47263309204913434,15,13,True,
2,44,35,1.0,515940.40112213575,0.5054285093146869,15,13,True,
2,44,35,2.0,522253.2836902388,0.5089541377294771,15,13,True,
2,44,35,5.0,519786.0698969667,,15,13,True,
2,44,40,0.0,510594.1176249195,0.5232727445450551,15,13,True,
2,44,40,0.01,507114.4756984733,0.5211566926450679,15,13,True,
2,44,40,0.05,504364.7466594054,0.5081393569068239,15,13,True,
2,44,40,0.1,512873.7173782346,0.53188899063966,15,13,True,
2,44,40,0.5,511731.14616403653,0.48113894568882243,15,13,True,
2,44,40,1.0,510636.5167678488,0.4921184556791845,15,13,True,
2,44,40,2.0,517175.9241328377,0.5041887111256302,15,13,True,
2,44,40,5.0,523271.50249525666,,15,13,True,
3,45,5,0.0,653323.0876728838,0.5129784965388202,15,13,True,
3,45,5,0.01,666680.8786107353,0.3768227144303303,15,13,True,
3,45,5,0.05,665934.662023451,0.39985188287778367,15,13,True,
3,45,5,0.1,664323.815644885,0.39668993379129797,15,13,True,
3,45,5,0.5,660633.1980249797,0.449848983985201,15,13,True,
3,45,5,1.0,661577.8935672896,0.42539427427921295,15,13,True,
3,45,5,2.0,651602.8017425642,0.3613226757918114,15,13,True,
3,45,5,5.0,651999.7479062302,0.3377431525156491,15,13,True,
3,45,10,0.0,609012.3314078102,0.514576457636856,15,13,True,
3,45,10,0.01,612412.9229686689,0.4830783459450222,15,13,True,
3,45,10,0.05,617764.7310820951,0.4680999486986203,15,13,True,
3,45,10,0.1,618413.0933582075,0.4477306413158919,15,13,True,
3,45,10,0.5,610469.4086249141,0.4513386545119851,15,13,True,
3,45,10,1.0,611083.1249206387,0.41639925959815577,15,13,True,
3,45,10,2.0,613478.824855265,0.384921555701058,15,13,True,
3,45,10,5.0,611127.9980756447,0.37456050434186766,15,13,True,
3,45,15,0.0,578973.8156735451,0.48474082088490894,15,13,True,
3,45,15,0.01,591317.7447175628,0.512023991130862,15,13,True,
3,45,15,0.05,589621.917504452,0.49436256054955563,15,13,True,
3,45,15,0.1,586910.7993698701,0.414356416450518,15,13,True,
3,45,15,0.5,594805.5502522844,0.40871823312582417,15,13,True,
3,45,15,1.0,596956.5817126415,0.42303099817522455,15,13,True,
3,45,15,2.0,590956.0990573105,0.46670463386088845,15,13,True,
3,45,15,5.0,598542.4406858362,0.4935259609303234,15,13,True,
3,45,20,0.0,577582.3214145141,0.5019242329705573,15,13,True,
3,45,20,0.01,580363.0544395013,0.3697185673414787,15,13,True,
3,45,20,0.05,582115.1785108206,0.35207280807145724,15,13,True,
3,45,20,0.1,583042.5457102085,0.34609865116986205,15,13,True,
3,45,20,0.5,583576.8901330736,0.3567024681110925,15,13,True,
3,45,20,1.0,582901.0014826515,0.3906357147954166,15,13,True,
3,45,20,2.0,585639.1159995634,0.48071039714092506,15,13,True,
3,45,20,5.0,579747.38372945,0.4977095474033454,15,13,True,
3,45,25,0.0,562559.0027638478,0.5074916915312279,15,13,True,
3,45,25,0.01,560295.4643990922,0.45458564935574663,15,13,True,
3,45,25,0.05,559730.3737781524,0.4452415886996587,15,13,True,
3,45,25,0.1,558806.3879692133,0.4324545261337152,15,13,True,
3,45,25,0.5,551294.3041165225,0.4279400388499733,15,13,True,
3,45,25,1.0,553601.1173635968,0.49850997073250986,15,13,True,
3,45,25,2.0,553352.1804913328,0.4976211995047475,15,13,True,
3,45,25,5.0,556245.1452965827,0.502418362618123,15,13,True,
3,45,30,0.0,545858.6362092812,0.4460799620344377,15,13,True,
3,45,30,0.01,540283.6255244518,0.43840687092229147,15,13,True,
3,45,30,0.05,540683.0342229492,0.4480524155157019,15,13,True,
3,45,30,0.1,540832.4245446596,0.4242287349596166,15,13,True,
3,45,30,0.5,542159.051943487,0.45408295950212535,15,13,True,
3,45,30,1.0,546442.5053425814,0.473611301057753,15,13,True,
3,45,30,2.0,552307.1056404997,0.5209584916013297,15,13,True,
3,45,30,5.0,548374.8588663652,0.48171068630025,15,13,True,
3,45,35,0.0,531780.9806519148,0.4935800067738325,15,13,True,
3,45,35,0.01,532682.0486563814,0.47931226533525223,15,13,True,
3,45,35,0.05,536364.1948928501,0.45434992700327453,15,13,True,
3,45,35,0.1,537559.4363908693,0.49166373392927837,15,13,True,
3,45,35,0.5,532037.3408328212,0.4836156485714163,15,13,True,
3,45,35,1.0,534919.1119434717,0.5011533469639794,15,13,True,
3,45,35,2.0,540735.0116553099,0.5432622317881373,15,13,True,
3,45,35,5.0,540482.9719942337,0.5089949969573594,15,13,True,
3,45,40,0.0,533987.2351521022,0.5300865180690596,15,13,True,
3,45,40,0.01,531922.2271148977,0.4765424721518661,15,13,True,
3,45,40,0.05,533117.9657844779,0.4658624901789906,15,13,True,
3,45,40,0.1,535095.2309264372,0.4738883352764402,15,13,True,
3,45,40,0.5,534271.2999868236,0.4750661546200332,15,13,True,
3,45,40,1.0,528539.3276442095,0.5161633347293538,15,13,True,
3,45,40,2.0,527639.5690830045,0.49919611185117485,15,13,True,
3,45,40,5.0,535940.9861799075,,15,13,True,
4,46,5,0.0,664896.7236140493,0.2472327298874247,15,13,True,
4,46,5,0.01,663248.5986607528,0.31120047395191824,15,13,True,
4,46,5,0.05,664547.6512691928,0.2588933515872486,15,13,True,
4,46,5,0.1,664912.2694789759,0.27728642846793095,15,13,True,
4,46,5,0.5,665402.5121867937,0.275396747636998,15,13,True,
4,46,5,1.0,665739.162904991,0.30035279347008936,15,13,True,
4,46,5,2.0,666507.11917095,0.3611352431178632,15,13,True,
4,46,5,5.0,668942.6123178223,0.38587201735668086,15,13,True,
4,46,10,0.0,620079.5387195208,0.4129211493493048,15,13,True,
4,46,10,0.01,618952.7184726363,0.4755129645539583,15,13,True,
4,46,10,0.05,619521.6743305896,0.47297413780526715,15,13,True,
4,46,10,0.1,619695.3499130951,0.4879581054662717,15,13,True,
4,46,10,0.5,620039.0486691317,0.4829094392128514,15,13,True,
4,46,10,1.0,620800.6844751273,0.528188516751705,15,13,True,
4,46,10,2.0,621542.6572406869,0.40734013897387544,15,13,True,
4,46,10,5.0,621675.0551613173,0.48752836873010885,15,13,True,
4,46,15,0.0,595771.3614630671,0.5544276226990454,15,13,True,
4,46,15,0.01,586441.0730961794,0.5717854850995889,15,13,True,
4,46,15,0.05,589629.4035293988,0.5680155885965869,15,13,True,
4,46,15,0.1,591426.3014099838,0.5490087590347964,15,13,True,
4,46,15,0.5,591927.3622642885,0.5313094080477652,15,13,True,
4,46,15,1.0,585157.4561788086,0.530422941925213,15,13,True,
4,46,15,2.0,593340.4993812309,0.47046025251950024,15,13,True,
4,46,15,5.0,594587.7745434352,0.5201905836239308,15,13,True,
4,46,20,0.0,580670.4864269965,0.47442786708822515,15,13,True,
4,46,20,0.01,579526.0503735045,0.50419322578953,15,13,True,
4,46,20,0.05,580051.7868554768,0.4853283213183235,15,13,True,
4,46,20,0.1,581155.4068081375,0.45689409355898053,15,13,True,
4,46,20,0.5,582233.7217263079,0.494179376383713,15,13,True,
4,46,20,1.0,573804.6873028906,0.5129158754834473,15,13,True,
4,46,20,2.0,578926.404698565,0.5231485841362922,15,13,True,
4,46,20,5.0,579900.8635341162,0.5610521627901994,15,13,True,
4,46,25,0.0,571702.809024426,0.5797824177108825,15,13,True,
4,46,25,0.01,568325.7861346519,0.4834432868998089,15,13,True,
4,46,25,0.05,569677.4735322231,0.4800199046902434,15,13,True,
4,46,25,0.1,569619.429672707,0.48213060202469754,15,13,True,
4,46,25,0.5,566364.9393106495,0.5348220857247525,15,13,True,
4,46,25,1.0,571418.1500656828,0.5637249701441185,15,13,True,
4,46,25,2.0,569149.9186155684,0.5680635308823804,15,13,True,
4,46,25,5.0,572642.0570226257,0.5564251094997824,15,13,True,
4,46,30,0.0,563670.0647935945,0.514236846136246,15,13,True,
4,46,30,0.01,562471.6396370778,0.5069906898699698,15,13,True,
4,46,30,0.05,562687.3685381444,0.46051197295067026,15,13,True,
4,46,30,0.1,566338.4770337903,0.5094932962711075,15,13,True,
4,46,30,0.5,556235.8199649169,0.544840720945551,15,13,True,
4,46,30,1.0,557920.1254241869,0.5385536728615237,15,13,True,
4,46,30,2.0,561004.3718584671,0.563221542818653,15,13,True,
4,46,30,5.0,559962.892270343,0.556660223731876,15,13,True,
4,46,35,0.0,546198.3883286408,0.5619728976677435,15,13,True,
4,46,35,0.01,561323.9476296834,0.5316685757722476,15,13,True,
4,46,35,0.05,555402.5136323032,0.5159607101031863,15,13,True,
4,46,35,0.1,551752.7792021193,0.5287510791832156,15,13,True,
4,46,35,0.5,550253.3758616295,0.5482031854576386,15,13,True,
4,46,35,1.0,546054.9465747472,0.5726447120442275,15,13,True,
4,46,35,2.0,553232.2155313168,0.5318184848609907,15,13,True,
4,46,35,5.0,554009.8048707354,0.5384065031100815,15,13,True,
4,46,40,0.0,542986.5748720719,0.5776595994022868,15,13,True,
4,46,40,0.01,544004.8161118428,0.5429452292815821,15,13,True,
4,46,40,0.05,540560.9297438441,0.5294104179713102,15,13,True,
4,46,40,0.1,542937.904303587,0.5440560918122788,15,13,True,
4,46,40,0.5,547919.2203524082,0.5468938832615191,15,13,True,
4,46,40,1.0,549270.2408336707,0.5505278492626757,15,13,True,
4,46,40,2.0,551610.5371757845,0.5578784032620344,15,13,True,
4,46,40,5.0,548309.9556037026,0.5258702658468661,15,13,True,
5,47,5,0.0,686508.6285146812,0.49785465720161054,15,13,True,
5,47,5,0.01,687158.1690029106,0.37922677479909017,15,13,True,
5,47,5,0.05,687363.5730213815,0.3443791927754317,15,13,True,
5,47,5,0.1,687520.0510847829,0.35920983321637634,15,13,True,
5,47,5,0.5,687824.407667354,0.371145713715187,15,13,True,
5,47,5,1.0,687904.3120174769,0.37013723866187104,15,13,True,
5,47,5,2.0,688043.1274306255,0.3989995295149784,15,13,True,
5,47,5,5.0,689120.1140158925,0.39660809114170925,15,13,True,
5,47,10,0.0,656042.2542705071,0.4047057029895152,15,13,True,
5,47,10,0.01,655008.3669228773,0.46131017416093345,15,13,True,
5,47,10,0.05,658441.5797366195,0.4440268032832999,15,13,True,
5,47,10,0.1,657869.7698603409,0.4070087252012769,15,13,True,
5,47,10,0.5,661047.9063044622,0.4559546705576051,15,13,True,
5,47,10,1.0,660235.5601642259,0.47672679823004405,15,13,True,
5,47,10,2.0,660410.7602873058,0.4739251289178325,15,13,True,
5,47,10,5.0,653171.7503382139,0.45505581741191115,15,13,True,
5,47,15,0.0,630145.6191887392,0.5182878985928341,15,13,True,
5,47,15,0.01,626293.0402095863,0.4712033507390522,15,13,True,
5,47,15,0.05,626715.2459702078,0.4663267049753614,15,13,True,
5,47,15,0.1,630023.577038056,0.4636152247079731,15,13,True,
5,47,15,0.5,630758.3746620092,0.5103293154761601,15,13,True,
5,47,15,1.0,632093.3962038027,0.4791050689021316,15,13,True,
5,47,15,2.0,633269.131051616,0.4881209879367858,15,13,True,
5,47,15,5.0,634505.7399581047,0.49222385814476705,15,13,True,
5,47,20,0.0,611524.2224756066,0.47321361454794364,15,13,True,
5,47,20,0.01,601013.0831198973,0.46916776699596896,15,13,True,
5,47,20,0.05,600403.372293877,0.44583994606072175,15,13,True,
5,47,20,0.1,601467.4730893975,0.4501021515531455,15,13,True,
5,47,20,0.5,602215.720759231,0.47216375901976476,15,13,True,
5,47,20,1.0,609473.2172527977,0.48148208131175607,15,13,True,
5,47,20,2.0,616684.3901290947,0.5009765304261922,15,13,True,
5,47,20,5.0,616048.6022624553,0.48653957082761323,15,13,True,
5,47,25,0.0,595787.9930249755,0.5290992280291836,15,13,True,
5,47,25,0.01,595543.3357328143,0.4862787607725776,15,13,True,
5,47,25,0.05,593953.8270293118,0.47419490973534856,15,13,True,
5,47,25,0.1,591349.5025679813,0.49044363665618596,15,13,True,
5,47,25,0.5,599128.0967012359,0.4529240503316141,15,13,True,
5,47,25,1.0,597135.4509802243,0.500495676354949,15,13,True,
5,47,25,2.0,591541.0071436744,0.541788275076827,15,13,True,
5,47,25,5.0,592708.889417107,0.5320697400923049,15,13,True,
5,47,30,0.0,577499.8601687332,0.5454580564970589,15,13,True,
5,47,30,0.01,576817.6007557483,0.4187490913465143,15,13,True,
5,47,30,0.05,577989.0540561528,0.41874962067891563,15,13,True,
5,47,30,0.1,578840.7771148707,0.42595614197464304,15,13,True,
5,47,30,0.5,577434.6642876485,0.5245095660572417,15,13,True,
5,47,30,1.0,571700.8329354058,0.5577950734057802,15,13,True,
5,47,30,2.0,586333.4399331367,0.5655614570061788,15,13,True,
5,47,30,5.0,583612.6117453357,,15,13,True,
5,47,35,0.0,574434.1319398574,0.5565328417029096,15,13,True,
5,47,35,0.01,564160.3492770043,0.5242068104156111,15,13,True,
5,47,35,0.05,571636.6278262741,0.5285893344695726,15,13,True,
5,47,35,0.1,572291.9896513978,0.5265793858597624,15,13,True,
5,47,35,0.5,566814.897549298,0.5549398839003666,15,13,True,
5,47,35,1.0,576599.2084147887,0.5500757523213305,15,13,True,
5,47,35,2.0,571110.4294130363,0.5611004560301058,15,13,True,
5,47,35,5.0,577484.954535858,0.5459352167459274,15,13,True,
5,47,40,0.0,560045.6485636068,0.5215684135906976,15,13,True,
5,47,40,0.01,568835.2288733369,0.5279267229577079,15,13,True,
5,47,40,0.05,569349.282861008,0.5509965837879541,15,13,True,
5,47,40,0.1,567681.282838229,0.5470026224809801,15,13,True,
5,47,40,0.5,578059.7458005669,0.5546151808840115,15,13,True,
5,47,40,1.0,576703.3367369936,0.5760794905789044,15,13,True,
5,47,40,2.0,569197.4568067687,0.588119911802697,15,13,True,
5,47,40,5.0,581885.9183461661,,15,13,True,
6,48,5,0.0,650451.49305314,0.3989455054827612,15,13,True,
6,48,5,0.01,664834.8196530933,0.22260893045875146,15,13,True,
6,48,5,0.05,668100.0834534747,0.212421922180179,15,13,True,
6,48,5,0.1,661651.3304569528,0.2740475897682371,15,13,True,
6,48,5,0.5,666693.0221784569,0.38689441667951896,15,13,True,
6,48,5,1.0,692218.163140521,0.17509628971989594,15,13,True,
6,48,5,2.0,693986.9242006963,0.20559197608444096,15,13,True,
6,48,5,5.0,696537.2702728683,0.25896891274019385,15,13,True,
6,48,10,0.0,624687.5938864892,0.4548119707162888,15,13,True,
6,48,10,0.01,624649.5794175772,0.35836814972489545,15,13,True,
6,48,10,0.05,625353.4601608376,0.34003208283894104,15,13,True,
6,48,10,0.1,625076.7755482879,0.28377452581784135,15,13,True,
6,48,10,0.5,630826.4663957114,0.27903350188768317,15,13,True,
6,48,10,1.0,624030.9516336854,0.3201232246492338,15,13,True,
6,48,10,2.0,622719.8379364334,0.3616312747655671,15,13,True,
6,48,10,5.0,618487.0447679946,0.4556952471758211,15,13,True,
6,48,15,0.0,598579.122047313,0.4648277836284102,15,13,True,
6,48,15,0.01,588009.904774157,0.5006350761971751,15,13,True,
6,48,15,0.05,589189.4771079707,0.495473439226699,15,13,True,
6,48,15,0.1,592233.1855525986,0.4756817944756176,15,13,True,
6,48,15,0.5,602529.8530893992,0.4295377340656136,15,13,True,
6,48,15,1.0,599421.5082827356,0.4568516028296757,15,13,True,
6,48,15,2.0,604124.2744981084,0.44811886417100477,15,13,True,
6,48,15,5.0,604864.0069789687,0.46189226610471096,15,13,True,
6,48,20,0.0,565134.3892520777,0.49448395286440966,15,13,True,
6,48,20,0.01,558367.9519268454,0.4647193834199623,15,13,True,
6,48,20,0.05,560493.230048051,0.454850855917906,15,13,True,
6,48,20,0.1,562214.5703421608,0.43732222178594193,15,13,True,
