bootstrap_iter,boot_seed,rank,lambda,sse_test,fms,n_train,n_test,converged,error
3,45,5,0.0,646976.6974359473,0.43231974174763843,15,13,True,
3,45,5,0.01,646498.6949404611,0.36891295442907834,15,13,True,
3,45,5,0.05,646602.7835460752,0.39078855205060414,15,13,True,
3,45,5,0.1,646693.9740850804,0.4115894105579733,15,13,True,
3,45,5,0.5,646783.4419890644,0.36750791768112034,15,13,True,
3,45,5,1.0,646777.2515939324,0.3371173665603832,15,13,True,
3,45,5,2.0,646737.8069261415,0.2904788555032403,15,13,True,
3,45,5,5.0,646903.5934094436,0.26938845988678023,15,13,True,
3,45,10,0.0,605087.1005660321,0.5017345333109597,15,13,True,
3,45,10,0.01,602188.2793886653,0.4868916869839186,15,13,True,
3,45,10,0.05,602967.2544716011,0.4762295667585068,15,13,True,
3,45,10,0.1,603388.8169144805,0.48358822743244706,15,13,True,
3,45,10,0.5,612162.923885263,0.38638159301259445,15,13,True,
3,45,10,1.0,619249.6878982733,0.3488809265667438,15,13,True,
3,45,10,2.0,607379.3821245637,0.40083671006700017,15,13,True,
3,45,10,5.0,613502.5071983016,0.419152955943175,15,13,True,
3,45,15,0.0,581981.9050955583,0.5357091906146387,15,13,True,
3,45,15,0.01,587630.5868856321,0.40115931567625673,15,13,True,
3,45,15,0.05,588993.0665139473,0.3972438876500744,15,13,True,
3,45,15,0.1,586077.6976508421,0.32072790558923564,15,13,True,
3,45,15,0.5,583847.4210522792,0.36381501378877235,15,13,True,
3,45,15,1.0,584799.5635449531,0.36845529737134214,15,13,True,
3,45,15,2.0,590638.0500501887,0.3948344165515242,15,13,True,
3,45,15,5.0,585359.3663965402,0.4864788471887627,15,13,True,
3,45,20,0.0,564476.7985224106,0.4805280813329872,15,13,True,
3,45,20,0.01,569048.4480256345,0.509398948205569,15,13,True,
3,45,20,0.05,571121.946828843,0.49178336803103784,15,13,True,
3,45,20,0.1,571493.9836918687,0.48019550269574396,15,13,True,
3,45,20,0.5,569173.4550818288,0.42935623538560685,15,13,True,
3,45,20,1.0,573904.0405051173,0.46676443663886014,15,13,True,
3,45,20,2.0,561106.2264775126,0.475085563244416,15,13,True,
3,45,20,5.0,569573.4713349383,0.4945863258874753,15,13,True,
3,45,25,0.0,550757.1424319923,0.5008484685575332,15,13,True,
3,45,25,0.01,546969.0468201473,0.492890341234199,15,13,True,
3,45,25,0.05,547124.1547095699,0.4633063390279629,15,13,True,
3,45,25,0.1,548593.2327072803,0.4871226124886067,15,13,True,
3,45,25,0.5,548354.935347193,0.45850611569570987,15,13,True,
3,45,25,1.0,557634.4722864855,0.43304161966900834,15,13,True,
3,45,25,2.0,553717.0034590436,0.4825658586756036,15,13,True,
3,45,25,5.0,556769.5536786866,0.5271583415655975,15,13,True,
3,45,30,0.0,529513.3026645577,0.49310474608197646,15,13,True,
3,45,30,0.01,538471.2013117074,0.47089331097723747,15,13,True,
3,45,30,0.05,539605.105162953,0.4769350217402421,15,13,True,
3,45,30,0.1,539414.343903557,0.4748442012847158,15,13,True,
3,45,30,0.5,539063.420572722,0.4419203761133797,15,13,True,
3,45,30,1.0,544343.0652540557,0.4814857789558456,15,13,True,
3,45,30,2.0,536208.6436251597,0.5078213389868743,15,13,True,
3,45,30,5.0,539491.83174335,0.4921882668427451,15,13,True,
3,45,35,0.0,531557.884982072,0.5472146065715392,15,13,True,
3,45,35,0.01,530455.0144517556,0.4729977106878305,15,13,True,
3,45,35,0.05,532269.3196353824,0.4633341186469698,15,13,True,
3,45,35,0.1,531901.0082137341,0.4863363665449906,15,13,True,
3,45,35,0.5,533673.7867144728,0.47172325235508666,15,13,True,
3,45,35,1.0,529517.5082862799,0.49304530251620093,15,13,True,
3,45,35,2.0,529763.5219660113,0.5213878718668585,15,13,True,
3,45,35,5.0,530217.9348848999,0.4695142478362144,15,13,True,
3,45,40,0.0,526215.912157592,0.524625857506947,15,13,True,
3,45,40,0.01,529773.1785879511,0.4982866786000992,15,13,True,
3,45,40,0.05,532031.4304977623,0.48418636258751857,15,13,True,
3,45,40,0.1,532362.5171007102,0.49374940244697585,15,13,True,
3,45,40,0.5,528609.4163767492,0.5371159774662123,15,13,True,
3,45,40,1.0,531035.16002245,0.534121367604048,15,13,True,
3,45,40,2.0,527575.81872619,0.5210314117328056,15,13,True,
3,45,40,5.0,526614.1311612431,0.5046692190778458,15,13,True,
