bootstrap_iter,boot_seed,rank,lambda,sse_test,fms,n_train,n_test,converged,error
2,44,5,0.0,633437.6979216636,0.3463227659118314,15,13,True,
2,44,5,0.01,633595.9889470071,0.2779298948622423,15,13,True,
2,44,5,0.05,634217.1514946078,0.28363433675065247,15,13,True,
2,44,5,0.1,634717.0355706047,0.28323869506387095,15,13,True,
2,44,5,0.5,635696.3433879514,0.23434245704008538,15,13,True,
2,44,5,1.0,635574.4375573904,0.22969006623381297,15,13,True,
2,44,5,2.0,635677.7562487404,0.23348079882574066,15,13,True,
2,44,5,5.0,636330.7197855621,0.2984085939289206,15,13,True,
2,44,10,0.0,584744.9230858856,0.5873154691952382,15,13,True,
2,44,10,0.01,580736.2400716302,0.4252621156715165,15,13,True,
2,44,10,0.05,581506.6715051903,0.5149839872273005,15,13,True,
2,44,10,0.1,582056.9241565897,0.5014303657996402,15,13,True,
2,44,10,0.5,584503.1685307606,0.3700348298452777,15,13,True,
2,44,10,1.0,586091.1489846839,0.41242911563511886,15,13,True,
2,44,10,2.0,587322.8107778312,0.41777193831252796,15,13,True,
2,44,10,5.0,590624.0326902071,0.4385169247107245,15,13,True,
2,44,15,0.0,559039.4025916206,0.47686524084846005,15,13,True,
2,44,15,0.01,550946.5075572099,0.4338555229453147,15,13,True,
2,44,15,0.05,561923.1730661644,0.3878191419708464,15,13,True,
2,44,15,0.1,562218.7405590942,0.4147031059868862,15,13,True,
2,44,15,0.5,563742.1098762165,0.45268242888985255,15,13,True,
2,44,15,1.0,561732.438305909,0.4648620416302895,15,13,True,
2,44,15,2.0,569051.3967511551,0.4660937827754798,15,13,True,
2,44,15,5.0,568340.5256754846,0.47211221231447875,15,13,True,
2,44,20,0.0,550573.4131423499,0.45367326790916573,15,13,True,
2,44,20,0.01,534643.6967383743,0.41130280088590865,15,13,True,
2,44,20,0.05,538130.5803504614,0.41017543086868924,15,13,True,
2,44,20,0.1,540202.0621388648,0.4151860836845069,15,13,True,
2,44,20,0.5,546518.9941455178,0.41869506179170585,15,13,True,
2,44,20,1.0,544039.1166859588,0.40464028047965933,15,13,True,
2,44,20,2.0,543334.1029593835,0.4592828881538555,15,13,True,
2,44,20,5.0,545504.254674783,0.4607128830942462,15,13,True,
2,44,25,0.0,532898.743114057,0.4624586847777532,15,13,True,
2,44,25,0.01,526779.3907766789,0.5251977057040605,15,13,True,
2,44,25,0.05,528642.8784868188,0.5070020580594384,15,13,True,
2,44,25,0.1,529818.0469781912,0.514667560774701,15,13,True,
2,44,25,0.5,532029.5077487975,0.47843293865545716,15,13,True,
2,44,25,1.0,536825.6147840313,0.5090399668806473,15,13,True,
2,44,25,2.0,527182.73064725,0.4913032902712882,15,13,True,
2,44,25,5.0,526798.1674153162,0.48943208403510446,15,13,True,
2,44,30,0.0,522111.24612910714,0.5537544030755723,15,13,True,
2,44,30,0.01,523111.26340564934,0.4176407773722384,15,13,True,
2,44,30,0.05,522768.0630929408,0.4397742979442371,15,13,True,
2,44,30,0.1,522558.5818308117,0.41212487934499425,15,13,True,
2,44,30,0.5,522935.7925278879,0.41016758410849125,15,13,True,
2,44,30,1.0,518826.46284567524,0.47063061694672664,15,13,True,
2,44,30,2.0,518344.94785979827,0.5166429978342519,15,13,True,
2,44,30,5.0,522712.68008558423,0.5289118673886423,15,13,True,
2,44,35,0.0,510657.67914894526,0.5259062850216489,15,13,True,
2,44,35,0.01,509839.52013878134,0.4295111000462211,15,13,True,
2,44,35,0.05,508969.8460485518,0.44727587826117765,15,13,True,
2,44,35,0.1,510279.1684275164,0.4639389069473036,15,13,True,
2,44,35,0.5,514009.25117344677,0.45788284259750023,15,13,True,
2,44,35,1.0,510350.3017096209,0.5010093091297071,15,13,True,
2,44,35,2.0,509850.3702312364,0.47981555710735396,15,13,True,
2,44,35,5.0,514350.943189003,0.505227335993781,15,13,True,
2,44,40,0.0,512561.14854668255,0.4552667760176292,15,13,True,
2,44,40,0.01,501866.90739487886,0.471976111331761,15,13,True,
2,44,40,0.05,499747.4359690516,0.4601296573372748,15,13,True,
2,44,40,0.1,500110.4232524727,0.4205714754757395,15,13,True,
2,44,40,0.5,502870.8946711997,0.42936666323283995,15,13,True,
2,44,40,1.0,498747.48323083046,0.4664066916726634,15,13,True,
2,44,40,2.0,505754.61185658874,0.4681655875325754,15,13,True,
2,44,40,5.0,511843.69372531277,0.5075928500285612,15,13,True,
