,0,1,2,3,4,5,6,7
OG_00001,2.9393714458270805,0.31219165660544007,1.419129164563137,9.031453322331183,2.7620785402373786,2.709899359830015,2.5581308411131376,7.830880375627856
OG_00002,1.6778422218527023,0.3952810527586833,1.6710495006196582,4.697754129062867,2.743210723704854,2.526807459644811,2.1981748943797164,8.359417907683754
OG_00003,2.090821038749399,0.4655330429200841,2.529108024405347,6.065229477090651,2.1630837798600475,2.015958419216016,2.484240711481799,5.866647022620498
OG_00004,2.0886714824497603,0.6025484955619642,1.4222047214425888,5.850169364109022,2.755796630407778,2.422959358766603,3.1337099890528086,8.10138406792794
OG_00005,1.9492004945489705,0.12789108153579112,1.141897901574623,5.5589990960995195,2.2749699498086646,2.021110030201405,2.37822442079945,6.211695815909274
OG_00006,1.5502666067603001,0.16762977929067407,0.8790104107478588,4.479069737630303,2.341886723068024,2.0945636283687663,2.4060837799934416,5.871080313866013
OG_00007,2.510429095447608,0.031082666533040218,1.153555840569698,7.512778563186128,3.0056661384623014,2.771059947774458,2.702239582808493,7.186753082281143
OG_00008,1.576408391935659,0.2858084657044634,1.524454667639177,4.739733801202358,2.6106181530630233,2.3125007960785204,1.4276106581272192,4.71248540240537
OG_00009,2.1008151941089634,0.30262652561878006,1.9924716720763296,6.3099931759378425,3.013713975794583,2.8419329336608774,2.067209477840641,6.8820103945750715
OG_00010,1.187162654000686,0.2637367245054621,1.1782407567571,2.876182589377905,1.8543809210434201,1.7872070532415514,1.870023778696354,7.429187068975978
OG_00011,1.8073991240698706,0.10158587530411355,0.6419122004712711,5.654729942329776,1.74437258242967,1.5936502631116323,1.286310384559984,3.394259632435901
OG_00012,1.9866046450892274,0.28518977771839693,2.616806833688136,5.450693882974241,2.7524746717834714,2.5653853319449067,2.3010150211048597,6.614598466492604
OG_00013,2.1427808520402785,0.5497325655832107,2.675058181968426,5.965751687176792,3.0867667138486587,2.7120454220191195,2.7140231246437447,6.641431292288337
OG_00014,1.999445578227449,0.46789919700767646,1.6525006217718587,5.492217823906729,2.817537158546684,2.397404999128787,2.3420638861351475,6.578990508934866
OG_00015,1.5382237506341414,0.06668399063403029,1.8047079094501142,4.109718908192673,1.958246851774691,1.7235894349921157,1.3129385910056952,5.171651286793407
OG_00016,2.5088352990396223,0.2503304806067508,3.273995639883627,7.647884405338397,2.8731461668476084,2.7832773459239597,1.9138215089725625,6.936656534058281
OG_00017,1.8061210078379886,0.0,2.1468265337485035,4.8302889982222865,2.5413837375611785,2.377575743009322,1.9415633203891918,6.357485972835886
OG_00019,2.648466640339239,0.2683732378600956,0.8788959427599556,7.769286736436103,2.4269334642234712,2.381607211578625,2.015652083412809,6.520217158870159
OG_00020,1.8318199672961881,0.386113820245313,1.4569008908173815,5.760460850903902,3.0951141550729173,2.8243442881669303,1.5136036244463664,6.708138546294297
OG_00021,1.785418833493359,0.17625486107162786,1.2933485325012282,4.991345127607228,2.391272520444282,1.7986588436219824,2.4323526254517054,4.9802345180030425
OG_00022,1.9020236562417845,0.0,2.9119207804221046,5.278439578060464,2.260038769134337,2.084682338190699,1.957310754806164,5.534562247332384
OG_00023,1.4324562048251803,0.0,1.793838678547975,3.7494898664440033,1.8622472196848647,1.6967674873819156,1.0327579021559112,3.799471420149153
OG_00024,1.7176473050251166,0.35088283130203685,1.5465106669095063,4.773968601338852,2.438732375125988,2.204358121330238,1.7331734645525727,6.1107937622414905
OG_00025,2.3422591645991866,0.8971677820659066,1.1683589189699368,7.024996689546228,3.290351189895347,2.8660287130477573,2.7543582557090396,5.202095216823405
OG_00026,1.3751511897497997,0.27062862068780186,1.6388127150397944,3.6171625260439297,2.3232420022564932,1.9485700117797966,1.5692882591009505,5.499304101919202
OG_00027,1.6513320898771655,0.4230487530754895,1.2883209819686354,4.527308418764502,2.289169027674759,2.1023747623164692,1.5441636311405424,5.15780023672102
