,0,1,2,3,4,5,6,7
apul_ACR-139,0.18459786010647056,-0.7192158320914176,0.47108622414376466,0.13307800753985088,-0.028705503059251847,0.2116159224631741,1.8091015974205071,1.9078940831179139
apul_ACR-145,0.07011643551420325,-0.2175319789784684,0.32978950584761607,0.0003541570743791526,-0.2538507606112119,-0.08242385573564356,2.127695125298395,2.3464879998175965
apul_ACR-150,-0.11881998429120204,0.7698807908365616,0.41284526177198594,0.16740365900760754,-0.16965984435340895,-0.21198400196959286,1.7541122990300961,2.2498844307801886
apul_ACR-173,0.020932215220996225,-0.2736354513642451,0.36868702080637267,0.04685180127579594,-0.12833276836977675,0.07450612888440432,2.0113212995527436,2.167348531108403
apul_ACR-186,-0.14239710504333455,1.3447693078750362,0.3612590996944154,0.12836805873637555,-0.23220803062649473,-0.42957355807117265,1.7188382604652312,2.4499575779634113
apul_ACR-225,0.22180600539787285,-0.6056546978607379,0.1602906106280094,-0.0071672532281165805,-0.166047956080746,0.03300094037725446,2.181452872882139,2.267352053847406
apul_ACR-229,0.3138825807765009,-1.0264913059862586,0.1223317693598512,0.036994153910788106,-0.20332277093642595,0.07619627752098782,2.189892729025271,2.2034715939657805
apul_ACR-237,0.14266572746548356,-0.08093574665780742,0.10568845909159408,0.08015367649807699,-0.22593329357941155,-0.13348713300616635,2.0969398017301453,2.3263834319147123
apul_ACR-244,0.19289104631825107,-0.40757231106518554,0.057640092964059225,0.03816604402264233,-0.19742938066199905,-0.06096512416268738,2.1663995299149947,2.319158878144384
apul_ACR-265,0.04576187119283056,0.1502531360359392,0.14923488675859728,0.00343884111491156,-0.27286155817327334,-0.17077884078392264,2.1853245390625173,2.453546443629925
peve_POR-216,0.9820256161994962,0.32523960375609695,0.7364390881726302,1.5206712690981334,-0.13512930475077403,-0.2284708766326169,0.03817149737685535,0.23850637015189327
peve_POR-236,6.479641562251021,-0.04358376143743559,-0.029665365672374832,-0.7626743481173031,-0.009977397031736682,-0.07089024338826516,-0.08436546845878191,-0.15490634758131913
peve_POR-245,1.3178634092743955,-0.2202794226722648,0.42722503226842,1.4919687359684488,-0.019136156549707295,-0.12682682569230472,0.14221413965815646,0.12847603460431065
peve_POR-260,1.2696852187191223,-0.09625075686809863,0.3452872906231073,1.5542138977152826,0.012486328603058365,-0.10574901519329834,0.11494369379538537,0.0861853027104113
peve_POR-262,1.2777919199216727,0.06412378094264,0.2771339354312429,1.4801166403678998,0.12653201750241178,-0.10019647346339065,0.08424588926246177,0.16090105850446645
peve_POR-69,0.8774188732019533,-0.08809670663347362,1.1047009515481372,1.5321705520733986,-0.28056478955548764,-0.1557931287425791,0.05681740796055089,0.1533894427184184
peve_POR-72,0.6676374100858786,-0.0014420491709391764,1.3134460752419646,1.473524132182159,-0.21526472355363718,-0.07931755707734552,0.08093358655164554,0.1456906155684966
peve_POR-73,0.8856893731377774,0.18165094493960693,0.8774091963959653,1.6360816678857193,-0.1875146966856348,-0.20935641058791468,-0.026189600805834712,0.06748013455400062
peve_POR-74,0.844806471207657,0.07199945360950744,1.010042321859046,1.538441503179375,-0.10673814437892451,-0.02121491337250413,-0.01847057758697012,0.06164465773537337
peve_POR-83,0.6739967315327042,-0.3072436028685224,1.4332903232293202,1.5312067632721293,-0.35413244716810577,-0.05428251979578321,0.09554981215314447,0.08169643375259161
ptua_POC-201,0.034202152894975996,-0.04237530632185749,0.21946208865068872,-0.010633250398468895,0.6566780413175759,3.809792668951393,-0.17147427062774936,0.15128775760947416
ptua_POC-219,0.24657577680649775,-0.16573302897427009,0.32516155554068354,-0.08506443686428858,2.7746635642222692,2.625368584638346,0.1283650892195193,-0.10139570434591744
ptua_POC-222,-0.11810242078802932,-0.46133072624077687,0.7019652120910821,0.0581004132877554,2.4023212469500517,2.539582884708659,0.17417935408473745,-0.018115852456434253
ptua_POC-255,-0.050247491114895564,-0.23702362214323835,0.6021006584578672,0.01703123271701189,2.638069785924504,2.625548238195265,0.04478648468744189,-0.10099873353289009
ptua_POC-259,0.35122995206923824,-0.5166107817404746,0.20680771556664918,0.040594961688596026,2.5066579185972406,2.4383242921531516,0.24693752111685416,0.0009859366217260719
ptua_POC-40,-0.6127976715403499,-0.10171294560959783,1.3348005816749184,0.04954659284339458,2.4547339449989316,2.7675958392728837,-0.041453459583177685,-0.15707989103754136
ptua_POC-42,-0.5181804505687717,-0.32208957148069967,1.1880116978067154,-0.11840627787884275,2.5335392550944302,2.7971308840821854,0.14542979119648294,-0.03663820551732981
ptua_POC-52,-0.7878821157755912,4.583240016418644,0.5676988541362487,0.27983001351903475,2.6924278040296525,1.681382288761386,-0.8639360239360061,0.3117641757351795
ptua_POC-53,-0.14871630058388405,-0.5622885155489076,0.732596055082857,0.04174561190288908,2.4944670222239123,2.7273074891659554,0.1455993479289134,-0.12124939908661528
ptua_POC-57,-0.31234791964437314,-0.053466048883406087,0.8310307519286586,0.009044853767463383,2.63867187024945,2.7359831921920015,0.013091658164200005,-0.1087601384625818
