"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_26839",0.0165681566122022,"lncRNA",0.975,TRUE,0.0133360071835456,"***","OG_00305"
"lncRNA_26469",0.0164501322659564,"lncRNA",0.995,TRUE,0.0148467140743754,"***","OG_00305"
"lncRNA_1287",0.0801943264096356,"lncRNA",1,TRUE,0.0818661903836582,"***","OG_00314"
"lncRNA_14979",0.0664346700892358,"lncRNA",0.86,TRUE,0.0579750095056282,"**","OG_00314"
"lncRNA_1288",0.0595585186189393,"lncRNA",0.995,TRUE,0.0592484894657063,"***","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g11454.t1",0.05648994345355,"Other",0.82,TRUE,0.0533487327123975,"**","OG_00314"
"lncRNA_25993",0.0479025110798023,"lncRNA",0.785,TRUE,0.0450402484175116,"**","OG_00314"
"lncRNA_27857",0.0386193691506225,"lncRNA",0.995,TRUE,0.0372197129943185,"***","OG_00314"
"lncRNA_27990",0.0374440516831128,"lncRNA",0.995,TRUE,0.0367703432480932,"***","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g14047.t1",0.0373819467306701,"Other",0.72,TRUE,0.0394890256780324,"*","OG_00314"
"lncRNA_27989",0.0372851706373569,"lncRNA",0.995,TRUE,0.0366558023527486,"***","OG_00314"
"lncRNA_2263",0.0351683689015576,"lncRNA",0.86,TRUE,0.0305582298877708,"**","OG_00314"
"lncRNA_4372",0.0342268110494241,"lncRNA",0.785,TRUE,0.035508234176758,"**","OG_00314"
"lncRNA_13650",0.0329823204748749,"lncRNA",0.785,TRUE,0.0324818615616726,"**","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g20507.t1",0.0317995515286699,"Other",0.72,TRUE,0.0235781504130175,"*","OG_00314"
"lncRNA_19793",0.0304637525651449,"lncRNA",0.475,FALSE,0.0191095512013977,"","OG_00314"
"lncRNA_4256",0.0302682228449335,"lncRNA",0.87,TRUE,0.0300944186422074,"**","OG_00314"
"lncRNA_5640",0.0272632875009797,"lncRNA",0.75,TRUE,0.022680452916814,"**","OG_00314"
"lncRNA_1316",0.0242531495324988,"lncRNA",0.62,TRUE,0.0152735928809436,"*","OG_00314"
"lncRNA_18091",0.0223077598757442,"lncRNA",0.73,TRUE,0.0177021426172287,"*","OG_00314"
"lncRNA_1587",0.0202420711957342,"lncRNA",0.565,FALSE,0.015684414676113,"","OG_00314"
"lncRNA_7567",0.0185595321517414,"lncRNA",0.565,FALSE,0.0221627874752736,"","OG_00314"
"gene-Pocillopora_meandrina_HIv1___TS.g29038.t2",0.275241905333465,"Other",0.86,TRUE,0.246554383064119,"**","OG_00355"
"gene-Pocillopora_meandrina_HIv1___TS.g490.t1",0.11922146295944,"Other",0.475,FALSE,0.0792415989832957,"","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2554.t1",0.0702947938138301,"Other",0.735,TRUE,0.0617047857649783,"*","OG_00355"
"lncRNA_5537",0.0505533004916133,"lncRNA",0.94,TRUE,0.0530933240242337,"***","OG_00355"
"lncRNA_20946",0.0457165217977899,"lncRNA",1,TRUE,0.0420546916645365,"***","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4275.t1",0.0449042354945207,"Other",0.615,TRUE,0.0333220911672177,"*","OG_00355"
"lncRNA_777",0.0339559720215094,"lncRNA",0.92,TRUE,0.0327240061596009,"***","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6693.t1",0.0326935480031382,"Other",0.155,FALSE,0.0108106459150333,"","OG_00355"
"lncRNA_13229",0.0324694143890784,"lncRNA",0.85,TRUE,0.0246754446760114,"**","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g16424.t1",0.0322592458280568,"Other",0.31,FALSE,0.0331956193968592,"","OG_00355"
"lncRNA_8978",0.0306340137873569,"lncRNA",0.94,TRUE,0.0246789769294828,"***","OG_00355"
"gene-Pocillopora_meandrina_HIv1___TS.g22004.t1",0.0301004821528154,"Other",0.13,FALSE,0.00825798882292583,"","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19348.t1",0.0294431711288731,"Other",0.155,FALSE,0.0137044659940009,"","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g19690.t1",0.0288590522825133,"Other",0.195,FALSE,0.0115812992316457,"","OG_00355"
"lncRNA_29041",0.0266974365394484,"lncRNA",0.85,TRUE,0.022407384815804,"**","OG_00355"
"lncRNA_19091",0.0262970551419087,"lncRNA",1,TRUE,0.0228344452441682,"***","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g21674.t1",0.0261624164444303,"Other",0.105,FALSE,0.00677913079260618,"","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g18523.t1",0.0254282764301505,"Other",0.36,FALSE,0.0161892336563208,"","OG_00355"
"lncRNA_038",0.0251433656067488,"lncRNA",0.625,TRUE,0.020518349066786,"*","OG_00355"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g14288.t1",0.0233552504217237,"Other",0.47,FALSE,0.0163885771133309,"","OG_00355"
"gene-Pocillopora_meandrina_HIv1___TS.g24503.t1",0.208429116652674,"Other",0.97,TRUE,0.199277252134053,"***","OG_00430"
"gene-Pocillopora_meandrina_HIv1___TS.g12074.t1",0.0790177743430547,"Other",0.765,TRUE,0.0998614079491841,"**","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27581.t2",0.044300433657934,"Other",0.31,FALSE,0.0242238316854536,"","OG_00430"
"lncRNA_8654",0.0439166123212066,"lncRNA",1,TRUE,0.0405493318851869,"***","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5715.t1",0.0400687731667444,"Other",0.07,FALSE,0.00580542393228139,"","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9843.t1",0.0366811515306445,"Other",0.635,TRUE,0.0522249931009131,"*","OG_00430"
"lncRNA_28248",0.0333585803008583,"lncRNA",0.99,TRUE,0.0314276085965342,"***","OG_00430"
"lncRNA_19008",0.0299232623705887,"lncRNA",1,TRUE,0.028346408965686,"***","OG_00430"
"lncRNA_14106",0.0289044877312454,"lncRNA",0.685,TRUE,0.0220201429576009,"*","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22509.t1",0.0256860505116401,"Other",0.75,TRUE,0.0262203875409088,"**","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3496.t2",0.0220429273411298,"Other",0.29,FALSE,0.018995226993102,"","OG_00430"
"lncRNA_6093",0.021386049785867,"lncRNA",0.495,FALSE,0.0180131381896911,"","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13330.t1",0.0206652237237435,"Other",0.22,FALSE,0.0122001177147243,"","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g14401.t1",0.0204329362548503,"Other",0.49,FALSE,0.0226060692092891,"","OG_00430"
"lncRNA_15700",0.0203050911196591,"lncRNA",0.92,TRUE,0.0229521270451813,"***","OG_00430"
"lncRNA_19047",0.0202348395537105,"lncRNA",0.86,TRUE,0.0192919671124243,"**","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6755.t1",0.0176398132007896,"Other",0.175,FALSE,0.033445969573451,"","OG_00430"
"lncRNA_3066",0.0176199174019524,"lncRNA",0.715,TRUE,0.0131390278969317,"*","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8697.t1",0.0166058026309937,"Other",0.215,FALSE,0.00855659898340498,"","OG_00430"
"lncRNA_23706",0.0162420069322298,"lncRNA",0.565,FALSE,0.0117837466919897,"","OG_00430"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9699.t1a",0.0307109995598736,"Other",0.92,TRUE,0.0202435950552243,"***","OG_00466"
"lncRNA_28744",0.0248797794121204,"lncRNA",0.895,TRUE,0.0239458668599478,"**","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g11501.t2",0.0246662306165923,"Other",0.045,FALSE,0.002998608259118,"","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15801.t1",0.023732265095581,"Other",0.795,TRUE,0.034640167103597,"**","OG_00466"
"lncRNA_4777",0.0186132405225563,"lncRNA",0.955,TRUE,0.0176738808210661,"***","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g1701.t2",0.0181663628010838,"Other",0.425,FALSE,0.027037104927322,"","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22828.t1",0.0176101625079372,"Other",0.08,FALSE,0.003842164347925,"","OG_00466"
"lncRNA_4776",0.0162676460507265,"lncRNA",0.965,TRUE,0.0143699396180074,"***","OG_00466"
"lncRNA_18418",0.0152008014462413,"lncRNA",0.975,TRUE,0.0162470116483022,"***","OG_00466"
"lncRNA_4781",0.0146106607243419,"lncRNA",0.945,TRUE,0.0121452320549008,"***","OG_00466"
"lncRNA_29659",0.0145534044782236,"lncRNA",0.64,TRUE,0.00950950926056252,"*","OG_00466"
"lncRNA_4722",0.0145518470546271,"lncRNA",0.655,TRUE,0.0133330734090419,"*","OG_00466"
"lncRNA_29660",0.0145193031665454,"lncRNA",0.64,TRUE,0.00951185405140722,"*","OG_00466"
"lncRNA_9932",0.0144344938477421,"lncRNA",0.58,FALSE,0.00794199138915123,"","OG_00466"
"lncRNA_9486",0.0135445295022264,"lncRNA",0.72,TRUE,0.0131340495462673,"*","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9553.t2",0.0134694581463183,"Other",0.325,FALSE,0.00558087180775172,"","OG_00466"
"lncRNA_16325",0.0120768639467427,"lncRNA",0.605,TRUE,0.013019479328613,"*","OG_00466"
"lncRNA_15899",0.0115802450902226,"lncRNA",0.85,TRUE,0.0100482283273286,"**","OG_00466"
"lncRNA_19781",0.0108029259301645,"lncRNA",0.63,TRUE,0.00822867913516519,"*","OG_00466"
"lncRNA_19769",0.0105445755769084,"lncRNA",0.795,TRUE,0.00859798943446649,"**","OG_00466"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g28255.t1",0.0450255199643944,"Other",0.58,FALSE,0.0366677053350097,"","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27936.t1",0.035459572654856,"Other",0.4,FALSE,0.0209769378660052,"","OG_00510"
"lncRNA_14580",0.02759402141788,"lncRNA",0.88,TRUE,0.0266466661923536,"**","OG_00510"
"gene-Pocillopora_meandrina_HIv1___TS.g24518.t1",0.0268596508974587,"Other",0.705,TRUE,0.0207869274032883,"*","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13545.t2",0.0266482117331222,"Other",0.21,FALSE,0.0216758364631097,"","OG_00510"
"gene-Pocillopora_meandrina_HIv1___TS.g4480.t1",0.0258873386351718,"Other",0.245,FALSE,0.0128809796730714,"","OG_00510"
"gene-Pocillopora_meandrina_HIv1___TS.g12074.t1",0.0249601786690163,"Other",0.605,TRUE,0.0317477418127311,"*","OG_00510"
"lncRNA_16244",0.0239468558505642,"lncRNA",0.975,TRUE,0.0246772268082993,"***","OG_00510"
"lncRNA_23938",0.0223202525490313,"lncRNA",1,TRUE,0.0214605465826132,"***","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13230.t2",0.0216063775519652,"Other",0.855,TRUE,0.0261150524175349,"**","OG_00510"
"lncRNA_14070",0.0211190859761144,"lncRNA",0.935,TRUE,0.0209615808765597,"***","OG_00510"
"lncRNA_18086",0.0188090655884197,"lncRNA",0.82,TRUE,0.0147017141271951,"**","OG_00510"
"lncRNA_28512",0.0183062171432058,"lncRNA",0.895,TRUE,0.0129269734799598,"**","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24457.t1",0.0160286240829953,"Other",0.57,FALSE,0.0324642614556142,"","OG_00510"
"lncRNA_15952",0.0148749046864965,"lncRNA",0.57,FALSE,0.0126696512760677,"","OG_00510"
"lncRNA_3064",0.0147511414867861,"lncRNA",0.63,TRUE,0.00977118086452672,"*","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4472.t1",0.0139442037635928,"Other",0.085,FALSE,0.00256795069239833,"","OG_00510"
"lncRNA_25812",0.0133709531990136,"lncRNA",0.78,TRUE,0.0144144921490399,"**","OG_00510"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13603.t1",0.0132658566506961,"Other",0.225,FALSE,0.00874419761058482,"","OG_00510"
"lncRNA_18606",0.0120929590283628,"lncRNA",0.575,FALSE,0.00525815293422411,"","OG_00510"
"lncRNA_22743",0.0299623109788607,"lncRNA",0.69,TRUE,0.0155870643106798,"*","OG_00514"
"gene-Pocillopora_meandrina_HIv1___TS.g7977.t1",0.0260226852644678,"Other",0.33,FALSE,0.0256756134301121,"","OG_00514"
"lncRNA_23402",0.0252881705317057,"lncRNA",0.76,TRUE,0.0213270096110152,"**","OG_00514"
"lncRNA_21440",0.0245990595761713,"lncRNA",0.995,TRUE,0.0250175133687063,"***","OG_00514"
"lncRNA_24372",0.0223726915922866,"lncRNA",0.75,TRUE,0.0154008144285516,"**","OG_00514"
"lncRNA_20607",0.0190384576399318,"lncRNA",0.6,TRUE,0.0143982563137661,"*","OG_00514"
"lncRNA_30738",0.0178169438134508,"lncRNA",0.42,FALSE,0.00929985024893384,"","OG_00514"
"gene-Pocillopora_meandrina_HIv1___TS.g27144.t2",0.0166358820698888,"Other",0.175,FALSE,0.0133294908879307,"","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g8985.t1",0.0155336170474818,"Other",0.065,FALSE,0.00613273897864179,"","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7266.t1",0.0139214387575952,"Other",0.005,FALSE,0.000391278871420908,"","OG_00514"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g2544.t1",0.0135860165306112,"Other",0.02,FALSE,0.000674000348376881,"","OG_00514"
"lncRNA_5844",0.0134258027544297,"lncRNA",0.3,FALSE,0.00722334064697666,"","OG_00514"
"lncRNA_21457",0.0133692686842096,"lncRNA",0.68,TRUE,0.00932777345852575,"*","OG_00514"
"lncRNA_18695",0.0122441165741061,"lncRNA",0.445,FALSE,0.00579290744126967,"","OG_00514"
"lncRNA_20088",0.0121604403568599,"lncRNA",0.735,TRUE,0.00905845418502391,"*","OG_00514"
"lncRNA_7409",0.0119042764188778,"lncRNA",0.895,TRUE,0.00999538952568432,"**","OG_00514"
"lncRNA_17681",0.0108828854322084,"lncRNA",0.985,TRUE,0.00965361713855595,"***","OG_00514"
"lncRNA_29319",0.0106777504261731,"lncRNA",0.72,TRUE,0.0101160594045653,"*","OG_00514"
"lncRNA_12260",0.0106322827271434,"lncRNA",0.515,FALSE,0.00797311584557509,"","OG_00514"
"lncRNA_17679",0.0104258081884464,"lncRNA",0.99,TRUE,0.0108786649257283,"***","OG_00514"
"gene-Pocillopora_meandrina_HIv1___TS.g23180.t1",0.0502623323263022,"Other",0.37,FALSE,0.0323973350691451,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13344.t1",0.0390790039811984,"Other",0.48,FALSE,0.0243457088116612,"","OG_00632"
"lncRNA_9012",0.0355534079270521,"lncRNA",0.92,TRUE,0.0310706216992647,"***","OG_00632"
"lncRNA_16424",0.0302783687881936,"lncRNA",1,TRUE,0.0277707712283044,"***","OG_00632"
"lncRNA_030",0.027353690582457,"lncRNA",0.9,TRUE,0.0344496591133008,"***","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.6804_t",0.0200963700966461,"Other",0.12,FALSE,0.0103133381735878,"","OG_00632"
"lncRNA_8820",0.0187834264040551,"lncRNA",0.775,TRUE,0.0183017700255741,"**","OG_00632"
"lncRNA_18292",0.0182650168177218,"lncRNA",0.81,TRUE,0.0144086392158191,"**","OG_00632"
"lncRNA_26290",0.0145348886931748,"lncRNA",0.9,TRUE,0.0169662974540699,"***","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g5777.t1",0.0135372454879246,"Other",0.165,FALSE,0.00952021080603545,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.3492_t",0.0113406570519128,"Other",0.375,FALSE,0.00735065537309716,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g16196.t1",0.0103994842813245,"Other",0.31,FALSE,0.00602877939490313,"","OG_00632"
"lncRNA_4085",0.0100744686882825,"lncRNA",0.595,FALSE,0.00784411504937035,"","OG_00632"
"lncRNA_2829",0.00978026560263551,"lncRNA",0.875,TRUE,0.0088113800124645,"**","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15583.t1",0.00949047580676564,"Other",0.185,FALSE,0.0100190584488578,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g9519.t1",0.00936706324261384,"Other",0.535,FALSE,0.0216050699768468,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___TS.g29599.t1",0.00892679384118941,"Other",0.085,FALSE,0.00345430697406393,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6670.t1",0.00882673047160377,"Other",0.575,FALSE,0.0186098773909738,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3618.t1",0.00844286154657701,"Other",0.41,FALSE,0.00714008243773237,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22871.t1",0.0081812486552885,"Other",0.125,FALSE,0.00541545918050248,"","OG_00632"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g6174.t1",0.0690283342695759,"Other",0.78,TRUE,0.0503160649818896,"**","OG_00807"
"gene-Pocillopora_meandrina_HIv1___TS.g10177.t1",0.0571624032741191,"Other",0.5,FALSE,0.0329764004526332,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3855.t2",0.0523539636453054,"Other",0.575,FALSE,0.0894820828191389,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15235.t1",0.0437936633985687,"Other",0.33,FALSE,0.0204953684964241,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g3496.t2",0.0433808391129005,"Other",0.43,FALSE,0.0589216110357144,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g29364.t1",0.0418994157841099,"Other",0.34,FALSE,0.0390337073459035,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24736.t1b",0.0294413004440272,"Other",0.81,TRUE,0.023951309794455,"**","OG_00807"
"lncRNA_6046",0.0272856081460442,"lncRNA",1,TRUE,0.0252584862705966,"***","OG_00807"
"lncRNA_6047",0.0272218138634412,"lncRNA",1,TRUE,0.0252864494873258,"***","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4778.t1",0.0257210887250669,"Other",0.465,FALSE,0.0226773056918924,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___TS.g14965.t1",0.0240731065457049,"Other",0.09,FALSE,0.00801608081539048,"","OG_00807"
"lncRNA_1604",0.0198041738060791,"lncRNA",0.94,TRUE,0.0163380611172037,"***","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15460.t1",0.0193850532898009,"Other",0.48,FALSE,0.00922645240088049,"","OG_00807"
"lncRNA_1605",0.0186961153780544,"lncRNA",0.92,TRUE,0.0151093098147332,"***","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g25070.t1",0.0184764895967698,"Other",0.505,FALSE,0.00907218892461659,"","OG_00807"
"lncRNA_7039",0.0162892833730936,"lncRNA",0.76,TRUE,0.0152283958980197,"**","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g27880.t1",0.0161816219700883,"Other",0.335,FALSE,0.0133965717752495,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___TS.g16894.t1",0.0160582623527499,"Other",0.16,FALSE,0.0045939084044695,"","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15201.t1",0.0153208976110765,"Other",0.66,TRUE,0.0115881542602118,"*","OG_00807"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g4105.t1",0.0153136918263686,"Other",0.025,FALSE,0.00288507841887005,"","OG_00807"
"lncRNA_20595",0.0560444249938337,"lncRNA",0.885,TRUE,0.0489081679732373,"**","OG_01023"
"lncRNA_23939",0.0378238617603844,"lncRNA",1,TRUE,0.0378306664871029,"***","OG_01023"
"gene-Pocillopora_meandrina_HIv1___TS.g28157.t1",0.0374394244869789,"Other",0.125,FALSE,0.0094795453971901,"","OG_01023"
"lncRNA_25817",0.0362560580490353,"lncRNA",0.98,TRUE,0.0411522981974758,"***","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g22980.t2",0.0356113679285027,"Other",0.715,TRUE,0.0288477709614848,"*","OG_01023"
"lncRNA_23938",0.03157850871758,"lncRNA",1,TRUE,0.0318523146968148,"***","OG_01023"
"lncRNA_5620",0.0294374022353093,"lncRNA",0.9,TRUE,0.0213893494907833,"***","OG_01023"
"lncRNA_25818",0.0293255289084228,"lncRNA",0.945,TRUE,0.035490269567607,"***","OG_01023"
"lncRNA_7414",0.0287813624060708,"lncRNA",0.66,TRUE,0.0170775567247936,"*","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g13310.t1",0.028621675331269,"Other",0.595,FALSE,0.016082716604602,"","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15079.t1",0.0239159631541314,"Other",0.115,FALSE,0.00752936275250956,"","OG_01023"
"lncRNA_20745",0.0190323330147283,"lncRNA",0.93,TRUE,0.016818226431751,"***","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7782.t1",0.0178077987352438,"Other",0.11,FALSE,0.00707832700674048,"","OG_01023"
"lncRNA_27437",0.0154399308370708,"lncRNA",0.745,TRUE,0.0127970926287211,"*","OG_01023"
"lncRNA_27438",0.01543628224877,"lncRNA",0.745,TRUE,0.0127832932073443,"*","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g1866.t1",0.0145853377113259,"Other",0.065,FALSE,0.00272841419938636,"","OG_01023"
"gene-Pocillopora_meandrina_HIv1___TS.g1481.t1a",0.0144825434539762,"Other",0.305,FALSE,0.0100414296397082,"","OG_01023"
"lncRNA_5559",0.0143932112968583,"lncRNA",0.92,TRUE,0.0109398284899211,"***","OG_01023"
"lncRNA_5560",0.0133683546460524,"lncRNA",0.915,TRUE,0.0105363152947286,"***","OG_01023"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g12955.t1",0.0131658898452183,"Other",0.45,FALSE,0.00723757404483162,"","OG_01023"
"lncRNA_25613",0.0451187989800786,"lncRNA",1,TRUE,0.0481608268392555,"***","OG_01121"
"lncRNA_2930",0.0405548381715162,"lncRNA",1,TRUE,0.0402013911012899,"***","OG_01121"
"lncRNA_28208",0.029078048897105,"lncRNA",1,TRUE,0.0289104637429647,"***","OG_01121"
"lncRNA_28685",0.0214965970779019,"lncRNA",0.99,TRUE,0.0177150271356129,"***","OG_01121"
"lncRNA_24564",0.0205949814677646,"lncRNA",1,TRUE,0.0244377330153204,"***","OG_01121"
"lncRNA_12082",0.0194822976435503,"lncRNA",0.88,TRUE,0.0172954498100318,"**","OG_01121"
"lncRNA_18540",0.0186280521140719,"lncRNA",0.88,TRUE,0.0195357916743929,"**","OG_01121"
"lncRNA_14948",0.0185731685198762,"lncRNA",0.64,TRUE,0.0109828446583422,"*","OG_01121"
"lncRNA_19255",0.0185316093592421,"lncRNA",0.945,TRUE,0.0167819240897987,"***","OG_01121"
"lncRNA_3160",0.0174502787810508,"lncRNA",0.93,TRUE,0.0213214865523541,"***","OG_01121"
"lncRNA_14949",0.017077529376571,"lncRNA",0.6,TRUE,0.00994766765341274,"*","OG_01121"
"lncRNA_11032",0.016779956672018,"lncRNA",0.995,TRUE,0.0232355957726049,"***","OG_01121"
"lncRNA_10453",0.0163404458323895,"lncRNA",0.455,FALSE,0.0104478758606808,"","OG_01121"
"gene-Pocillopora_meandrina_HIv1___TS.g9636.t1",0.016280316953272,"Other",0.455,FALSE,0.0143961452313007,"","OG_01121"
"lncRNA_28270",0.0155645088921762,"lncRNA",0.83,TRUE,0.012124701055867,"**","OG_01121"
"lncRNA_3161",0.0150223560609919,"lncRNA",0.91,TRUE,0.0176415355693053,"***","OG_01121"
"lncRNA_16338",0.0148934962548595,"lncRNA",0.825,TRUE,0.0206546452038556,"**","OG_01121"
"lncRNA_8583",0.0145219221138039,"lncRNA",0.53,FALSE,0.00822490559069801,"","OG_01121"
"lncRNA_19655",0.0143260295543535,"lncRNA",0.725,TRUE,0.0100489538718904,"*","OG_01121"
"lncRNA_28336",0.0139512330137139,"lncRNA",0.315,FALSE,0.00447453023526584,"","OG_01121"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g24982.t1",0.0839129261921231,"Other",0.465,FALSE,0.0460171056108684,"","OG_01147"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g7088.t2",0.0737370900249466,"Other",0.76,TRUE,0.059236162858388,"**","OG_01147"
"gene-Pocillopora_meandrina_HIv1___RNAseq.g15979.t1",0.0465507671315164,"Other",0.065,FALSE,0.0124909582964046,"","OG_01147"
"lncRNA_17360",0.0374733271338218,"lncRNA",0.98,TRUE,0.0362328630361384,"***","OG_01147"
"lncRNA_16320",0.0334674925396617,"lncRNA",1,TRUE,0.0289835986314711,"***","OG_01147"
