"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00305","lncRNA_3859",1,0.0341710647959826,0.0341710647959826,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_3897",1,-0.0325133771225656,0.0325133771225656,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_9024",1,0.0614137581503898,0.0614137581503898,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_20910",1,0.0277485754150447,0.0277485754150447,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_21216",1,0.02049179411705,0.02049179411705,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26469",1,-0.0136754676280964,0.0136754676280964,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26839",1,-0.0149395708250517,0.0149395708250517,10,10,TRUE,2.40139100609756
"OG_00305","lncRNA_3029",0.9,-0.0142194092429778,0.0142194092429778,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_3030",0.9,-0.0135392878546793,0.0135392878546793,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_3031",0.9,-0.0153646333848259,0.0153646333848259,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_6165",0.9,0.0167359950164385,0.0167359950164385,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_14779",0.9,-0.00594619273435,0.00594619273435,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_18094",0.9,-0.00887098177347215,0.00887098177347215,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_18401",0.9,0.0155995426454334,0.0155995426454334,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_20945",0.9,-0.0113242545978725,0.0113242545978725,9,10,TRUE,2.40139100609756
"OG_00305","lncRNA_757",0.8,0.00526187835199834,0.00526187835199834,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_6166",0.8,0.011794514841045,0.011794514841045,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_6167",0.8,0.0109176914469792,0.0109176914469792,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_9476",0.8,0.00522661234647018,0.00522661234647018,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_18565",0.8,0.0169602808894613,0.0169602808894613,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_21477",0.8,0.0203511811491769,0.0203511811491769,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_25241",0.8,0.0117466010688706,0.0117466010688706,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26470",0.8,-0.00475230930243281,0.00475230930243281,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26471",0.8,-0.00395511986679733,0.00395511986679733,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26472",0.8,-0.00354265635833346,0.00354265635833346,8,10,TRUE,2.40139100609756
"OG_00305","gene-Pocillopora_meandrina_HIv1___RNAseq.g13801.t1",0.8,-0.0513807427952678,0.0513807427952678,8,10,TRUE,2.40139100609756
"OG_00305","lncRNA_380",0.7,0.00672488386775581,0.00672488386775581,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_2075",0.7,-0.00527764152868848,0.00527764152868848,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_5348",0.7,0.00694103068083965,0.00694103068083965,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_6097",0.7,0.00497691588255939,0.00497691588255939,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_8741",0.7,-0.00655650157963752,0.00655650157963752,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_9936",0.7,0.0151276285082654,0.0151276285082654,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_12208",0.7,-0.0145805551411299,0.0145805551411299,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_18418",0.7,0.00842306381158837,0.00842306381158837,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_21251",0.7,0.0100016780562504,0.0100016780562504,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_21253",0.7,0.0129474460899447,0.0129474460899447,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_21590",0.7,0.0110839921263874,0.0110839921263874,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_22657",0.7,-0.00596440227325202,0.00596440227325202,7,10,TRUE,2.40139100609756
"OG_00305","gene-Pocillopora_meandrina_HIv1___RNAseq.g6954.t1",0.7,0.0134414919738681,0.0134414919738681,7,10,TRUE,2.40139100609756
"OG_00305","lncRNA_2451",0.6,0.00638875332538091,0.00638875332538091,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_6180",0.6,0.0093106898254602,0.0093106898254602,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_8157",0.6,0.00597456429209556,0.00597456429209556,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_8480",0.6,-0.00262942197120873,0.00262942197120873,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_14727",0.6,-0.00515704971603494,0.00515704971603494,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_24551",0.6,0.00273328388955814,0.00273328388955814,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_25055",0.6,0.00307731497856671,0.00307731497856671,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26464",0.6,-0.00202366038580808,0.00202366038580808,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26465",0.6,-0.00204559546074781,0.00204559546074781,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26466",0.6,-0.00263469951766505,0.00263469951766505,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26868",0.6,0.0106033947646804,0.0106033947646804,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_26871",0.6,0.0104216115351475,0.0104216115351475,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_27344",0.6,0.00579100261998713,0.00579100261998713,6,10,TRUE,2.40139100609756
"OG_00305","lncRNA_29668",0.6,0.00352380290227364,0.00352380290227364,6,10,TRUE,2.40139100609756
"OG_00314","lncRNA_1287",1,0.0843383025400092,0.0843383025400092,10,10,TRUE,1.42014100609756
"OG_00314","lncRNA_1288",1,0.0572498631998201,0.0572498631998201,10,10,TRUE,1.42014100609756
"OG_00314","lncRNA_27857",1,0.0383181923683418,0.0383181923683418,10,10,TRUE,1.42014100609756
"OG_00314","lncRNA_27989",1,0.0368013117750914,0.0368013117750914,10,10,TRUE,1.42014100609756
"OG_00314","lncRNA_27990",1,0.0364961090092285,0.0364961090092285,10,10,TRUE,1.42014100609756
"OG_00314","lncRNA_4372",0.9,0.0282191893403408,0.0282191893403408,9,10,TRUE,1.42014100609756
"OG_00314","lncRNA_14979",0.9,0.059448674996762,0.059448674996762,9,10,TRUE,1.42014100609756
"OG_00314","lncRNA_19163",0.9,-0.00535122691973663,0.00535122691973663,9,10,TRUE,1.42014100609756
"OG_00314","lncRNA_25993",0.9,0.0422642127824113,0.0422642127824113,9,10,TRUE,1.42014100609756
"OG_00314","lncRNA_28508",0.9,0.00207273387828755,0.00207273387828755,9,10,TRUE,1.42014100609756
"OG_00314","gene-Pocillopora_meandrina_HIv1___TS.g11454.t1",0.9,-0.0449319245005275,0.0449319245005275,9,10,TRUE,1.42014100609756
"OG_00314","gene-Pocillopora_meandrina_HIv1___TS.g14047.t1",0.9,0.0437404467125426,0.0437404467125426,9,10,TRUE,1.42014100609756
"OG_00314","lncRNA_4256",0.8,0.0288707602966755,0.0288707602966755,8,10,TRUE,1.42014100609756
"OG_00314","lncRNA_13650",0.8,-0.0303527947284231,0.0303527947284231,8,10,TRUE,1.42014100609756
"OG_00314","lncRNA_28507",0.8,0.00218962247524399,0.00218962247524399,8,10,TRUE,1.42014100609756
"OG_00314","lncRNA_2263",0.7,0.0296144921877658,0.0296144921877658,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_5640",0.7,0.0248831443042444,0.0248831443042444,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_8987",0.7,0.0181244302561532,0.0181244302561532,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_8988",0.7,0.020293349522771,0.020293349522771,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_15701",0.7,0.0125857549776719,0.0125857549776719,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_19160",0.7,-0.00337145551614583,0.00337145551614583,7,10,TRUE,1.42014100609756
"OG_00314","lncRNA_22005",0.7,0.0117685294136395,0.0117685294136395,7,10,TRUE,1.42014100609756
"OG_00314","gene-Pocillopora_meandrina_HIv1___TS.g20507.t1",0.7,0.0232766698629225,0.0232766698629225,7,10,TRUE,1.42014100609756
