,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
OG_00001,1.400321439575882,1.272963543465915,1.255523581603979,1.0318501020483692,0.4886124183617168,1.2214744799481314,0.9707589642639577,1.758660788627043,1.3318079260512499,1.5247985891179638
OG_00002,1.265473503358847,0.7277301490790195,0.9864345453518332,0.6541540972750929,0.6204327856564572,1.031095594025223,0.9741218973866599,1.0138416055169635,1.292744754227896,0.8481977931479863
OG_00003,0.44699607885930015,0.10425685501347458,0.05257914039602897,0.07788672695793077,0.32001433902551035,0.2606785591440011,0.20600640759001362,0.7302118803214613,0.3853560528669938,0.0
OG_00004,0.039468147471102985,0.0,0.15393186458993197,0.2721599676648816,0.32118564941941846,0.31594549506895864,0.35154969865462105,0.3992559578405137,0.20952136385469483,0.13826536586878083
OG_00005,0.46646213600482983,0.4077307038601625,0.4796096189737036,0.38038819691478504,0.38272419206844144,0.5310049194146277,0.4789934017501851,0.7296317288546516,0.4299405747689926,0.47694001858546875
OG_00006,0.1154959067651324,0.26275478679116426,0.42588193484227604,0.25172921514356356,0.2187568457944629,0.3185625619220881,0.29046672215333597,0.34211771278182024,0.12515595137666866,0.37736497843132216
OG_00007,1.3902764458055752,1.0706104890579051,1.1690876660313452,0.9642677649709019,0.7733730832307748,1.2605704153067094,1.140412846409019,1.8419614748225273,1.2135959635057512,1.2323691704753934
OG_00008,0.9720953505215961,0.40391595065280766,0.518986727267875,0.3490554730679347,0.538539761374867,0.6788385853094047,0.6433525355833732,0.9624303169167502,0.8174058500690335,0.4277204679994009
OG_00009,0.6053876418233093,0.6464002032789055,0.6577911694512353,0.3153450014365729,0.0,0.4222163190212829,0.31421206825740117,0.41305741885237074,0.5237854045596143,0.7186979950440922
OG_00010,0.6027056554018814,0.3849699053630621,0.49920887587489055,0.29799517780395984,0.2856116507529109,0.5023036498630714,0.5166206693341366,0.2096219666775273,0.6864392564900794,0.3457023504644936
OG_00011,0.12656551713746306,0.39291723420983254,0.2058145701118674,0.3195812005464104,0.0,0.21604100124614709,0.13160647580341078,0.3211175105239317,0.15917130739262866,0.5160022578407619
OG_00012,0.3990164940494792,0.4055767466086726,0.5887410358575138,0.008547434320752414,0.06126767565515819,0.21758708520561013,0.14251527146506687,0.16714324761435426,0.22979297694163872,0.24194831414626752
OG_00013,0.12061016909401238,0.01784119395078325,0.20991112437570003,0.024111357215417843,0.2319862975162143,0.15554826952687809,0.0,0.2754591645510895,0.13102363934638547,0.07545807869402645
OG_00014,0.09231446917695843,0.0,0.13076276356234148,0.13932153191684069,0.4115266023770455,0.27816361901431014,0.17896709402385913,0.14393546984151973,0.18441224122725683,0.0041712039510883505
OG_00015,0.7454023077386983,0.5095046145784745,0.6895550569355859,0.30656548116453164,0.3410719842096486,0.5587897592950888,0.5098355930495727,0.5361252646116662,0.6095675069452399,0.5391234500587678
OG_00016,1.2808192931545015,0.8281333244731649,1.0031770600522285,0.28328727045945873,0.15964829732547903,0.631963165882167,0.49753606672696854,0.8590585253034712,1.0399817063764296,0.8611194636414208
OG_00017,0.8113133855500338,0.8225436053265357,0.7437167627212373,0.458335535520578,0.35162378733432187,0.6511551060956426,0.37341302334565374,0.6729596548829948,0.6481866159635209,0.579252557599113
OG_00018,1.889216016558606,1.2956639466753779,1.6565746652027686,0.938991117487066,0.6838775041029657,1.4380849670723206,1.2704641321545733,2.03098963356746,1.732936728534049,1.56708287452387
OG_00019,1.7793812224297016,1.2534601050099334,1.0352240959008607,1.102011201277868,0.6843325693141472,1.3296482374760457,1.2298924436298933,2.066884620659617,1.5483196645890536,1.4703999204284082
OG_00020,2.610259036686001,1.3730487560682083,1.749026866012485,1.3337978443308856,1.1336025371706504,1.8988002642829478,1.846741987510078,2.522337174432286,2.254315224659105,1.6651081969195882
OG_00021,0.10740811039532856,0.19748195344086442,0.0,0.13920868271817166,0.20788378286804357,0.14774895316774442,0.09702304678761058,0.47332535211358145,0.04584191964215379,0.03230051755462621
OG_00022,1.2438570260537314,0.8456230897721482,0.9616117162179835,0.4507068243462716,0.4491828984602294,0.8065754501575019,0.6017935264065688,1.3689688393092947,1.0073794066560773,0.8300216883037272
OG_00023,0.6260221897446302,0.4966358238905732,0.4122370933909706,0.15016495829455442,0.036498078876018726,0.3206853305632741,0.29611781081830313,0.5716075777341586,0.5227357132236475,0.3838977315866676
OG_00024,1.402864608018989,0.7396641586470006,1.027134336545794,0.6653934560106843,0.7264566139835871,1.098958444650058,1.0160433368658965,1.3887259511909522,1.2124241342022186,0.8383523881278763
OG_00025,0.43629244656682414,0.0,0.3843983464544416,0.7450874629190926,1.141447891087798,0.9120885161259153,0.8967647071973589,1.5812234684693645,0.5919590932969574,0.20947058289726192
OG_00026,0.35664376506914386,0.17405988402550251,0.25938534421904486,0.03761184720398238,0.14943654543805862,0.2143730945126069,0.22399741062065118,0.07199113780288784,0.30169658153393314,0.11493535771464751
OG_00027,1.3631892376912613,0.5450618718080794,1.030489750006951,0.7239764674714508,0.8475501864188723,1.1579953854319305,1.074412092057184,1.556684015015053,1.1601794973399893,0.8443122678125461
OG_00028,1.896853047972203,1.1983973500699183,1.5331293213011257,0.9613832611464751,0.8268288868065069,1.4456762776679661,1.148668309083494,2.191409439369674,1.6356370612297593,1.4409305871103506
OG_00029,0.44969091548171375,0.4679425000510948,0.40505931927176747,0.20038477347140346,0.15246175643097956,0.3471045552103825,0.2914803585623457,0.278880681441928,0.4133817629506441,0.3864737086410627
OG_00030,0.6176132819134282,0.6115089966060824,0.38343176496865045,0.3259105356071003,0.16858281322096325,0.3932095467893901,0.32964597369782134,0.6672938100380942,0.48011574033644844,0.6464143237676298
OG_00031,1.6767994181655588,0.9968406216762519,1.2515093180228214,0.8150228627404561,0.8801099214890763,1.3179265368613557,1.1829528992123879,1.9572895813302287,1.429068343424202,1.057068993015236
OG_00032,1.2945590529374158,0.7875059554589855,1.059982228585705,0.40135725150848167,0.45318541765635706,0.8394056948291172,0.6281229898348608,1.2726379457202306,1.0706977414257488,0.8502558367248007
OG_00033,0.1694151375453329,0.07459970561089951,0.0,0.348959580972776,0.3615379381771762,0.16444318465139052,0.0,0.3797281730767228,0.1842340918709624,0.1967887274980314
OG_00034,0.7766953632430301,0.3833105162770699,0.4517338545048446,0.7105805297291864,0.7190084293259402,0.844385362705912,0.7379580070373947,0.8013811041820333,0.7520992863371725,0.4504795452396178
OG_00035,0.0,0.09537494412786582,0.17936382573624643,0.11490593441768916,0.17832339332870933,0.17233328664829436,0.1480079267703205,0.8704463301162908,0.17751201424471538,0.07559114717927899
OG_00036,0.009778817899094221,0.16753141989137377,0.06285655010982437,0.1471364493213079,0.14197522743043714,0.16321589168273223,0.177304622757573,0.24248278704410417,0.06731938483678111,0.08046960223321895
OG_00037,0.8685359591782598,0.7715693284018132,0.7971213521370083,0.5933807298765124,0.40157037776483284,0.7831145058391955,0.6752384181311986,1.06833737990392,0.6859184719741754,0.8022375861966135
OG_00038,1.1915710481044106,0.5326153268045343,0.8479147638974374,0.5117787595913422,0.4978979772997882,0.8692973333839412,0.789154715546673,1.0811813411723625,1.0432050375810242,0.7039400310071727
OG_00039,1.2194429468590693,0.820117345466779,1.0225978651825895,0.7039881815323373,0.7767455789933013,1.1095608972996767,0.8965308712125885,1.6994574320438183,1.118007435946872,0.8596783728371092
OG_00040,1.9207728791091643,1.2102695610491958,1.5849177026658645,0.8375112620402688,0.8487820668884324,1.4450841348883496,1.216634583430094,2.002235060022401,1.6605258677063792,1.3111551181900074
OG_00041,0.5202095151227707,0.5391967885983542,0.45117148194989976,0.43230297007357527,0.13857820967723167,0.42650918447520053,0.33494895617867687,0.3531386803582217,0.46270954262590686,0.6065142284671335
OG_00042,1.9764529747373054,0.7691806506285579,1.2754765899353846,0.49236622045941203,0.6812872792425847,1.119335883381253,0.9287813337459374,1.7764259057535603,1.58691612331533,0.9223102523101067
