Iteration,Loss
1,1431968.4188912297
2,1279003.186250071
3,1190186.0448770956
4,1142777.2863308163
5,1113956.1335761924
6,1094528.8663330723
7,1080564.8406935737
8,1070763.8966105855
9,1063815.1356242534
10,1058718.496289928
11,1054824.5600901607
12,1051741.187425924
13,1049467.9015386198
14,1047537.9587896956
15,1045869.0714137619
16,1044404.9225281468
17,1043126.6928128632
18,1042010.9969057123
19,1041020.5037770733
20,1040123.1236517206
21,1039295.141838712
22,1038527.1515157445
23,1037812.3004143635
24,1037144.5726368227
25,1036519.1890257773
26,1035932.0675200487
27,1035379.6014671419
28,1034858.7151309866
29,1034366.7549259332
30,1033901.2769306194
31,1033459.9836492643
32,1033040.95113567
33,1032642.465698559
34,1032262.9351581171
35,1031900.8962916724
36,1031554.912171023
37,1031223.6944637271
38,1030906.2370254957
39,1030601.4837662597
40,1030308.4786813315
41,1030026.4143239254
42,1029754.5431358335
43,1029492.1206042558
44,1029238.5015728427
45,1028993.0684380234
46,1028755.3318053447
47,1028524.8397320913
48,1028301.1665158197
49,1028083.9320761969
50,1027872.7956376114
51,1027667.4783120988
52,1027467.710014977
53,1027273.2265347709
54,1027083.8027162204
55,1026899.2662742148
56,1026719.4768591722
57,1026544.2506413843
58,1026373.4125070964
59,1026206.795087664
60,1026044.2792050546
61,1025885.7378696703
62,1025731.0440040071
63,1025580.0826302406
64,1025432.7364904819
65,1025288.891816941
66,1025148.4463921803
67,1025011.2961665303
68,1024877.3367077495
69,1024746.4608344246
70,1024618.5782445021
71,1024493.6060444374
72,1024371.4573699621
73,1024252.0579887785
74,1024135.3263634013
75,1024021.1838883604
76,1023909.5560658625
77,1023800.363380145
78,1023693.5381725506
79,1023589.003017302
80,1023486.6853855081
81,1023386.5207402743
82,1023288.4435199491
83,1023192.3858437231
84,1023098.282536817
85,1023006.0764206754
86,1022915.7113293514
87,1022827.1283754023
88,1022740.2764252343
89,1022655.103715359
90,1022571.562452827
91,1022489.6050452086
92,1022409.1834938555
93,1022330.2508457375
94,1022252.7643871985
95,1022176.6824255235
96,1022101.9604583438
97,1022028.5577683656
98,1021956.435338532
99,1021885.5578770705
100,1021815.8900379876
101,1021747.3994157587
102,1021680.0616549167
103,1021613.8395438503
104,1021548.6989050368
105,1021484.6098576898
106,1021421.5472445614
107,1021359.494351309
108,1021298.4110862967
109,1021238.2715973309
110,1021179.0502620296
111,1021120.7232219578
112,1021063.2664835505
113,1021006.6567356256
114,1020950.872148993
