gene_id,total_importance
OG_00938,57.34703658866759
OG_09596,52.53791557489374
OG_05809,50.12857450990017
OG_08097,49.1277745449473
OG_08842,48.257564975796335
OG_02090,48.213644365292616
OG_07731,46.290924791297066
OG_06132,45.752737893018086
OG_08928,42.016188879614646
OG_01092,40.823127074708495
OG_03122,39.81363495760721
OG_06279,39.74701612849673
OG_01091,39.409483622685244
OG_02968,39.283435527545585
OG_07455,39.04643745897236
OG_01210,38.98426543552098
OG_02949,38.59803343594165
OG_02226,38.42926671203168
OG_05777,38.28689927290699
OG_03108,38.127911019001616
OG_06305,38.110141428475984
OG_05094,37.43918965370707
OG_07872,37.165322025496444
OG_06576,37.03546162140656
OG_02000,37.00699757665029
OG_07286,36.93165085742674
OG_03845,36.777715107314975
OG_04514,36.594107972310766
OG_06891,36.504759547757665
OG_09826,36.479168827578135
OG_01636,36.305936022321234
OG_03659,35.93869787153893
OG_09440,35.63661620631678
OG_05304,35.59697325155793
OG_01759,35.29889767601562
OG_06323,35.13893503620245
OG_02475,34.912011927117824
OG_06291,34.63778238079319
OG_08098,34.53339585472831
OG_02929,34.46938999488036
OG_01620,34.06608643139067
OG_09598,33.85011130782924
OG_08384,33.849611608785565
OG_07929,33.81941825898464
OG_07218,33.77130347376929
OG_03495,33.32034342858038
OG_00622,33.32010550044802
OG_05198,33.255682545068034
OG_01168,33.212887188141885
OG_00838,33.20359996728746
OG_07554,33.1563138179042
OG_04784,33.13554346831675
OG_08392,33.00100005673636
OG_01642,32.835657466556974
OG_03743,32.758734913328134
OG_05305,32.67415021160984
OG_01957,32.66771363650382
OG_01575,32.65408819462148
OG_05769,32.38582377153606
OG_04439,32.31670704204268
OG_08663,32.19477979376077
OG_04811,32.00479628349568
OG_06500,31.96769829096565
OG_00887,31.920049354152773
OG_04693,31.675702584611688
OG_01645,31.5215948326793
OG_01994,31.412990317098316
OG_03099,31.310887972098488
OG_08903,31.310458656922364
OG_03318,31.24465427166605
OG_08222,31.17708301012651
OG_03779,31.165058328944127
OG_04747,31.154051602997196
OG_06896,31.067629976482447
OG_03147,30.978430961633777
OG_05698,30.971326000492496
OG_06187,30.931167053471064
OG_00047,30.82605391261073
OG_03080,30.52848143552455
OG_03780,30.447744063449374
OG_04765,30.41933056395015
OG_03429,30.387040531079847
OG_02998,30.386310791102915
OG_00147,30.323149596787324
OG_04319,30.170795318131148
OG_00259,30.14520633182425
OG_03696,30.11457455981203
OG_06152,30.043537888230464
OG_08337,30.023165563606856
OG_07394,29.951601971889815
OG_06691,29.766947926223637
OG_01188,29.765671790059788
OG_04437,29.600096354002154
OG_01895,29.553899956754485
OG_08859,29.492180181251342
OG_02201,29.47169146807502
OG_02728,29.44356189341004
OG_02936,29.338713708128136
OG_10113,29.332214824539722
OG_03068,29.330695582078853
