Iteration,Loss
1,1417345.4554849132
2,1186867.4281549135
3,1014815.44449966
4,913004.4208860153
5,854373.5799634231
6,823199.6702354514
7,804757.6611080924
8,792303.4521454187
9,783114.8872666728
10,775970.2004576072
11,770606.5727282241
12,766504.2307000725
13,763066.2201981494
14,760115.7880693171
15,757530.4725348781
16,755225.3198362058
17,753140.7167951438
18,751235.5597905874
19,749481.7763211108
20,747859.3006724127
21,746353.619647741
22,744953.4653625274
23,743649.7033793742
24,742434.823845526
25,741301.8483126911
26,740244.4599651843
27,739256.7546392565
28,738333.4388912166
29,737469.8134326946
30,736661.822984869
31,735904.7050473347
32,735194.050655068
33,734526.1301909356
34,733897.6097706053
35,733305.3694184093
36,732746.567832366
37,732218.5807516337
38,731718.9992399206
39,731245.6111013844
40,730796.4097774755
41,730369.5781644238
42,730006.2221869627
43,729669.2481923965
44,729346.1890169362
45,729035.9148810869
46,728737.5021651741
47,728450.1441526063
48,728173.119036939
49,727905.7846661126
50,727647.5352821321
51,727397.8308053138
52,727156.1748386307
53,726922.102495241
54,726695.1997871042
55,726475.0514624888
56,726261.2812557286
57,726053.5477143968
58,725851.5250279224
59,725654.9133847795
60,725463.43099948
61,725276.82447395
62,725094.8513629042
63,724917.2877999557
64,724743.921315844
65,724574.5526023075
66,724408.9996071898
67,724247.083576993
68,724088.64680322
69,723933.5382697004
70,723781.6139340169
71,723632.7417343002
72,723486.7956946379
73,723343.6644663987
74,723203.234967585
75,723065.4013986345
76,722930.0690537278
77,722797.1401988888
78,722666.5246126762
79,722538.1420360791
80,722411.9190665798
81,722287.7809321992
82,722165.6580953354
83,722045.484667625
84,721927.2003266709
85,721810.7435251602
86,721696.0582917407
87,721583.0908508296
88,721471.7931946198
89,721362.1193570027
90,721254.0218666223
91,721147.4550180569
92,721042.3736469828
93,720938.737823951
94,720836.5074676623
95,720735.6470946964
96,720636.1221654582
97,720537.8984527569
98,720440.9437056263
99,720345.2244226277
100,720250.7097168744
101,720157.3718687161
102,720065.1813843852
103,719974.1115256624
104,719884.1381610538
105,719795.2360557409
106,719707.3789969482
107,719620.5453348332
108,719534.7104909237
109,719449.85289803
110,719365.9526543531
111,719282.9915829912
112,719200.9504139487
113,719119.8097237224
114,719039.5512044019
115,718960.1568107173
116,718881.6105617792
117,718803.896233266
118,718726.9971823528
119,718650.8978301663
120,718575.5805697099
121,718501.0311683527
122,718427.237215722
123,718354.1853229257
124,718281.862655106
125,718211.3393882198
126,718141.4733926158
127,718072.2807067925
128,718003.7496902479
129,717935.8866709872
130,717868.8563795572
131,717802.5232179897
132,717736.8832607894
133,717671.8963655703
134,717607.557091097
135,717543.8201810966
136,717480.6822670256
137,717418.1357428443
138,717356.1734862672
139,717294.7870945921
140,717233.9704429243
141,717173.7134873167
142,717113.9694580685
143,717054.7722374501
144,716996.070727231
145,716937.9009765735
146,716880.2131128436
147,716823.0440588116
148,716766.3434010918
149,716710.1480802033
150,716654.4111383584
151,716599.1252539101
152,716544.3262181893
153,716489.9634971345
154,716436.0351941944
155,716382.5744181643
156,716329.5312084223
157,716276.9042072938
158,716224.7263589399
159,716172.9499954951
160,716121.5684367921
161,716070.5797216842
162,716020.0178121548
163,715969.836436603
164,715920.0286432656
165,715870.593504178
166,715821.564680784
167,715772.8965449106
168,715724.5850080517
169,715676.6218584954
170,715629.0052234753
171,715581.7702327737
172,715534.8724199313
173,715488.3080869499
174,715442.0698824
175,715396.1573580728
