fromNode	toNode	weight	direction	fromAltName	toAltName
FUN_003570	FUN_024318	0.0609397009540237	undirected	NA	NA
FUN_003570	FUN_024361	0.0345661676030724	undirected	NA	NA
FUN_003570	FUN_025774	0.026072652807543	undirected	NA	NA
FUN_003570	FUN_026003	0.043392798335703	undirected	NA	NA
FUN_003570	FUN_026270	0.0398549151081031	undirected	NA	NA
FUN_003570	FUN_026498	0.0318243554700401	undirected	NA	NA
FUN_003570	FUN_028871	0.0671557257387437	undirected	NA	NA
FUN_003570	FUN_028873	0.0369861177322168	undirected	NA	NA
FUN_003570	FUN_029487	0.0288716931753276	undirected	NA	NA
FUN_003570	FUN_029744	0.03276349845865	undirected	NA	NA
FUN_003570	FUN_032519	0.02244094833137	undirected	NA	NA
FUN_003570	FUN_032549	0.0766150319439921	undirected	NA	NA
FUN_003570	FUN_033308	0.0328348373151508	undirected	NA	NA
FUN_003570	FUN_033832	0.0298609108994311	undirected	NA	NA
FUN_003570	FUN_034103	0.0309753665145199	undirected	NA	NA
FUN_003570	FUN_035282	0.0608406388331229	undirected	NA	NA
FUN_003570	FUN_035283	0.0394829584802192	undirected	NA	NA
FUN_003570	FUN_035942	0.027539157443578	undirected	NA	NA
FUN_003570	FUN_037419	0.0987568216012604	undirected	NA	NA
FUN_003570	FUN_037420	0.0727530357247526	undirected	NA	NA
FUN_003570	FUN_037968	0.0507523427493159	undirected	NA	NA
FUN_003570	FUN_038087	0.0242444019679492	undirected	NA	NA
FUN_003570	FUN_038170	0.0221892446974316	undirected	NA	NA
FUN_003570	FUN_038434	0.0609363517994155	undirected	NA	NA
FUN_003570	FUN_038454	0.0577906681751351	undirected	NA	NA
FUN_003570	FUN_038720	0.0268241996610357	undirected	NA	NA
FUN_003570	FUN_039428	0.0814164402891102	undirected	NA	NA
FUN_003570	FUN_041167	0.0239255404376178	undirected	NA	NA
FUN_003570	FUN_041168	0.0240242605057428	undirected	NA	NA
FUN_003570	FUN_041170	0.0254576715478729	undirected	NA	NA
FUN_003570	FUN_041264	0.0295273794677504	undirected	NA	NA
FUN_003570	FUN_041622	0.0366051106330502	undirected	NA	NA
FUN_003570	FUN_042657	0.0744574575899172	undirected	NA	NA
FUN_003570	FUN_043005	0.0263255935747007	undirected	NA	NA
FUN_003570	FUN_004849	0.0213764855816037	undirected	NA	NA
FUN_003570	FUN_016025	0.0345062919676218	undirected	NA	NA
FUN_004805	FUN_005973	0.0225128435701788	undirected	NA	NA
FUN_004805	FUN_006694	0.0219488973903888	undirected	NA	NA
FUN_004805	FUN_007090	0.0276650574816779	undirected	NA	NA
FUN_004805	FUN_008390	0.0250584840904702	undirected	NA	NA
FUN_004805	FUN_008728	0.0407798205273683	undirected	NA	NA
FUN_004805	FUN_009594	0.0319465737618675	undirected	NA	NA
FUN_004805	FUN_011268	0.0220250738750407	undirected	NA	NA
FUN_004805	FUN_015260	0.0493409567963932	undirected	NA	NA
FUN_004805	FUN_016224	0.0282662417400815	undirected	NA	NA
FUN_004805	FUN_018136	0.0205108858489689	undirected	NA	NA
FUN_004805	FUN_018412	0.0352259568802003	undirected	NA	NA
FUN_004805	FUN_019334	0.0507597854673514	undirected	NA	NA
FUN_004805	FUN_024263	0.0206474994293007	undirected	NA	NA
FUN_004805	FUN_024266	0.0220406952521602	undirected	NA	NA
FUN_004805	FUN_024283	0.0326770494426233	undirected	NA	NA
FUN_004805	FUN_024318	0.0468300314041785	undirected	NA	NA
FUN_004805	FUN_024361	0.0274141905709859	undirected	NA	NA
FUN_004805	FUN_026003	0.0230338878486938	undirected	NA	NA
FUN_004805	FUN_026270	0.0202997326071276	undirected	NA	NA
FUN_004805	FUN_026498	0.0326483146689991	undirected	NA	NA
FUN_004805	FUN_028871	0.071289493100178	undirected	NA	NA
FUN_004805	FUN_028873	0.0417310705806069	undirected	NA	NA
FUN_004805	FUN_029593	0.0276177240764228	undirected	NA	NA
FUN_004805	FUN_032549	0.0750825128132722	undirected	NA	NA
FUN_004805	FUN_033308	0.0221171302583833	undirected	NA	NA
FUN_004805	FUN_033832	0.0253945692906518	undirected	NA	NA
FUN_004805	FUN_035282	0.0584062444047977	undirected	NA	NA
FUN_004805	FUN_035283	0.038267196666925	undirected	NA	NA
FUN_004805	FUN_037419	0.0856791990743646	undirected	NA	NA
FUN_004805	FUN_037420	0.0636291263888168	undirected	NA	NA
FUN_004805	FUN_037968	0.0423643442995042	undirected	NA	NA
FUN_004805	FUN_038434	0.0529852336933609	undirected	NA	NA
FUN_004805	FUN_038454	0.0530150379870932	undirected	NA	NA
FUN_004805	FUN_039428	0.0787467712233808	undirected	NA	NA
FUN_004805	FUN_041264	0.0237724871882838	undirected	NA	NA
FUN_004805	FUN_041622	0.0253911017665975	undirected	NA	NA
FUN_004805	FUN_042657	0.0566917356448441	undirected	NA	NA
FUN_005973	FUN_006694	0.0389625267925683	undirected	NA	NA
FUN_005973	FUN_007065	0.0258601936288907	undirected	NA	NA
FUN_005973	FUN_007090	0.0293601477693547	undirected	NA	NA
FUN_005973	FUN_007106	0.0310253857796703	undirected	NA	NA
FUN_005973	FUN_008390	0.0392808228867652	undirected	NA	NA
FUN_005973	FUN_008728	0.0462655917556218	undirected	NA	NA
FUN_005973	FUN_009594	0.0393291048680454	undirected	NA	NA
FUN_005973	FUN_011111	0.021045653325133	undirected	NA	NA
FUN_005973	FUN_013290	0.0465594147321404	undirected	NA	NA
FUN_005973	FUN_013367	0.0262267900697874	undirected	NA	NA
FUN_005973	FUN_015260	0.0430809229359615	undirected	NA	NA
FUN_005973	FUN_016224	0.0464665583581258	undirected	NA	NA
FUN_005973	FUN_017752	0.03438157076464	undirected	NA	NA
FUN_005973	FUN_018412	0.0395827364012277	undirected	NA	NA
FUN_005973	FUN_019032	0.0343271218472415	undirected	NA	NA
FUN_005973	FUN_019334	0.0395776247267939	undirected	NA	NA
FUN_005973	FUN_024263	0.0281892294097806	undirected	NA	NA
FUN_005973	FUN_024266	0.0259978324490135	undirected	NA	NA
FUN_005973	FUN_024283	0.0374025034284306	undirected	NA	NA
FUN_005973	FUN_024318	0.0473772916866964	undirected	NA	NA
FUN_005973	FUN_024361	0.0412071090094125	undirected	NA	NA
FUN_005973	FUN_026003	0.0200274355370357	undirected	NA	NA
FUN_005973	FUN_026270	0.0269699004170906	undirected	NA	NA
FUN_005973	FUN_026498	0.0503370863025593	undirected	NA	NA
FUN_005973	FUN_028235	0.0232148094444506	undirected	NA	NA
FUN_005973	FUN_028871	0.0545634046294778	undirected	NA	NA
FUN_005973	FUN_028873	0.0227992733049947	undirected	NA	NA
FUN_005973	FUN_029487	0.0394253900278141	undirected	NA	NA
FUN_005973	FUN_029593	0.0373038528510285	undirected	NA	NA
FUN_005973	FUN_029744	0.0217439171834102	undirected	NA	NA
FUN_005973	FUN_032549	0.0887279365080836	undirected	NA	NA
FUN_005973	FUN_033308	0.0347143760636524	undirected	NA	NA
FUN_005973	FUN_034103	0.0316030049244516	undirected	NA	NA
FUN_005973	FUN_035282	0.0550258133774525	undirected	NA	NA
FUN_005973	FUN_035283	0.0394405398672467	undirected	NA	NA
FUN_005973	FUN_037419	0.101304717541729	undirected	NA	NA
FUN_005973	FUN_037420	0.0650383772664473	undirected	NA	NA
FUN_005973	FUN_037968	0.0428680119631193	undirected	NA	NA
FUN_005973	FUN_038170	0.0335608031016825	undirected	NA	NA
FUN_005973	FUN_038434	0.0526669009415288	undirected	NA	NA
FUN_005973	FUN_038454	0.0630366746022151	undirected	NA	NA
FUN_005973	FUN_038720	0.0322106488917313	undirected	NA	NA
FUN_005973	FUN_039428	0.0552889308185601	undirected	NA	NA
FUN_005973	FUN_041167	0.0203947923493922	undirected	NA	NA
FUN_005973	FUN_041170	0.0214889037368219	undirected	NA	NA
FUN_005973	FUN_041264	0.042974658280363	undirected	NA	NA
FUN_005973	FUN_041622	0.0457213576053221	undirected	NA	NA
FUN_005973	FUN_042657	0.0535787560190555	undirected	NA	NA
FUN_005973	FUN_043005	0.0480969553980883	undirected	NA	NA
FUN_005973	FUN_004049	0.029396117340584	undirected	NA	NA
FUN_005973	FUN_004849	0.0354937353485642	undirected	NA	NA
FUN_005973	FUN_016025	0.0209779199194664	undirected	NA	NA
FUN_006694	FUN_007090	0.0307133691946822	undirected	NA	NA
FUN_006694	FUN_007106	0.0259880490376095	undirected	NA	NA
FUN_006694	FUN_008390	0.0324818169985667	undirected	NA	NA
FUN_006694	FUN_008728	0.0478812724618242	undirected	NA	NA
FUN_006694	FUN_009594	0.03949177811049	undirected	NA	NA
FUN_006694	FUN_013290	0.0413396377796439	undirected	NA	NA
FUN_006694	FUN_015260	0.0417522811733181	undirected	NA	NA
FUN_006694	FUN_016224	0.0441673852879421	undirected	NA	NA
FUN_006694	FUN_017752	0.0291130718894584	undirected	NA	NA
FUN_006694	FUN_018412	0.0355159154404495	undirected	NA	NA
FUN_006694	FUN_019032	0.0278927784991317	undirected	NA	NA
FUN_006694	FUN_019334	0.0551102642560348	undirected	NA	NA
FUN_006694	FUN_020944	0.0222127240818119	undirected	NA	NA
FUN_006694	FUN_021123	0.0268134510008783	undirected	NA	NA
FUN_006694	FUN_024263	0.0304071932552152	undirected	NA	NA
FUN_006694	FUN_024266	0.0267568897127894	undirected	NA	NA
FUN_006694	FUN_024283	0.0476738162216756	undirected	NA	NA
FUN_006694	FUN_024318	0.0595408025844479	undirected	NA	NA
FUN_006694	FUN_024361	0.0288772071444457	undirected	NA	NA
FUN_006694	FUN_026498	0.038563806628589	undirected	NA	NA
FUN_006694	FUN_028235	0.0220874306168355	undirected	NA	NA
FUN_006694	FUN_028871	0.054406343689254	undirected	NA	NA
FUN_006694	FUN_028873	0.0282015468301525	undirected	NA	NA
FUN_006694	FUN_029487	0.0284216931133527	undirected	NA	NA
FUN_006694	FUN_032549	0.0932046403819381	undirected	NA	NA
FUN_006694	FUN_033308	0.0288658167909634	undirected	NA	NA
FUN_006694	FUN_034103	0.0289582356156894	undirected	NA	NA
FUN_006694	FUN_035282	0.0537140024943999	undirected	NA	NA
FUN_006694	FUN_035283	0.033913862341785	undirected	NA	NA
FUN_006694	FUN_037419	0.109768536479905	undirected	NA	NA
FUN_006694	FUN_037420	0.0737495257126435	undirected	NA	NA
FUN_006694	FUN_037968	0.0483469173421971	undirected	NA	NA
FUN_006694	FUN_038170	0.0241345832233161	undirected	NA	NA
FUN_006694	FUN_038434	0.0567918253326842	undirected	NA	NA
FUN_006694	FUN_038454	0.077257123974003	undirected	NA	NA
FUN_006694	FUN_038720	0.0307710747245798	undirected	NA	NA
FUN_006694	FUN_039428	0.0661696058743492	undirected	NA	NA
FUN_006694	FUN_041264	0.04176900859246	undirected	NA	NA
FUN_006694	FUN_041622	0.0292550968118866	undirected	NA	NA
FUN_006694	FUN_042657	0.0657542979547517	undirected	NA	NA
FUN_006694	FUN_043005	0.023873838584719	undirected	NA	NA
FUN_007065	FUN_007090	0.0483401517197817	undirected	NA	NA
FUN_007065	FUN_007106	0.0219450261519465	undirected	NA	NA
FUN_007065	FUN_008390	0.0237543385895339	undirected	NA	NA
FUN_007065	FUN_008728	0.0265515936459645	undirected	NA	NA
FUN_007065	FUN_009594	0.0261962502894087	undirected	NA	NA
FUN_007065	FUN_011111	0.0294241094817225	undirected	NA	NA
FUN_007065	FUN_011268	0.0267004668589505	undirected	NA	NA
FUN_007065	FUN_013367	0.0201600021904276	undirected	NA	NA
FUN_007065	FUN_015260	0.0248513300801467	undirected	NA	NA
FUN_007065	FUN_015436	0.0294941176047502	undirected	NA	NA
FUN_007065	FUN_016224	0.0252869689104072	undirected	NA	NA
FUN_007065	FUN_016858	0.0358609263580042	undirected	NA	NA
FUN_007065	FUN_018136	0.0352617609963504	undirected	NA	NA
FUN_007065	FUN_018412	0.0519634436920233	undirected	NA	NA
FUN_007065	FUN_019334	0.0336623672197915	undirected	NA	NA
FUN_007065	FUN_020944	0.0211691986180199	undirected	NA	NA
FUN_007065	FUN_021123	0.0266315285443061	undirected	NA	NA
FUN_007065	FUN_024266	0.0258961362215652	undirected	NA	NA
FUN_007065	FUN_024283	0.0210185063980751	undirected	NA	NA
FUN_007065	FUN_024318	0.0336250409045198	undirected	NA	NA
FUN_007065	FUN_025774	0.0261193008012534	undirected	NA	NA
FUN_007065	FUN_026003	0.0262728983367082	undirected	NA	NA
FUN_007065	FUN_026270	0.0270613005071924	undirected	NA	NA
FUN_007065	FUN_026498	0.0283848719233774	undirected	NA	NA
FUN_007065	FUN_028871	0.0357220731494633	undirected	NA	NA
FUN_007065	FUN_029593	0.0273674513979659	undirected	NA	NA
FUN_007065	FUN_029744	0.0396702866752051	undirected	NA	NA
FUN_007065	FUN_031836	0.0324797869313236	undirected	NA	NA
FUN_007065	FUN_032549	0.047662980421609	undirected	NA	NA
FUN_007065	FUN_032708	0.0346685182874219	undirected	NA	NA
FUN_007065	FUN_033308	0.0200958533128551	undirected	NA	NA
FUN_007065	FUN_033832	0.0271506194619634	undirected	NA	NA
FUN_007065	FUN_035282	0.063566969681881	undirected	NA	NA
FUN_007065	FUN_035283	0.0317188602302131	undirected	NA	NA
FUN_007065	FUN_035942	0.0226827781717217	undirected	NA	NA
FUN_007065	FUN_037419	0.0766054229337295	undirected	NA	NA
FUN_007065	FUN_037420	0.0621790581451822	undirected	NA	NA
FUN_007065	FUN_037968	0.0347530301897096	undirected	NA	NA
FUN_007065	FUN_038087	0.0284278353467139	undirected	NA	NA
FUN_007065	FUN_038170	0.0227212376693666	undirected	NA	NA
FUN_007065	FUN_038434	0.0425220897413107	undirected	NA	NA
FUN_007065	FUN_038454	0.0395484793591047	undirected	NA	NA
FUN_007065	FUN_039428	0.0454932232812955	undirected	NA	NA
FUN_007065	FUN_041167	0.0317598327077466	undirected	NA	NA
FUN_007065	FUN_041168	0.0308441015576291	undirected	NA	NA
FUN_007065	FUN_041170	0.0298431279098389	undirected	NA	NA
FUN_007065	FUN_041622	0.0422416038119656	undirected	NA	NA
FUN_007065	FUN_042657	0.0457159244093312	undirected	NA	NA
FUN_007065	FUN_043005	0.0288366700446244	undirected	NA	NA
FUN_007090	FUN_007106	0.0361547615466252	undirected	NA	NA
FUN_007090	FUN_008390	0.0335676345436895	undirected	NA	NA
FUN_007090	FUN_008728	0.0396452315363711	undirected	NA	NA
FUN_007090	FUN_009594	0.031972248969089	undirected	NA	NA
FUN_007090	FUN_011111	0.0504030633165213	undirected	NA	NA
FUN_007090	FUN_011268	0.0414150064670005	undirected	NA	NA
FUN_007090	FUN_013290	0.0367886889440311	undirected	NA	NA
FUN_007090	FUN_013367	0.0366458259476265	undirected	NA	NA
FUN_007090	FUN_015260	0.0271605843439044	undirected	NA	NA
FUN_007090	FUN_015436	0.039409541269586	undirected	NA	NA
FUN_007090	FUN_016224	0.0335984875071363	undirected	NA	NA
FUN_007090	FUN_016858	0.0449164647558954	undirected	NA	NA
FUN_007090	FUN_017752	0.0401259561018041	undirected	NA	NA
FUN_007090	FUN_018136	0.0484344219275238	undirected	NA	NA
FUN_007090	FUN_018412	0.051133249431972	undirected	NA	NA
FUN_007090	FUN_019032	0.0357561125250774	undirected	NA	NA
FUN_007090	FUN_019334	0.0585509818451846	undirected	NA	NA
FUN_007090	FUN_020944	0.051321927667162	undirected	NA	NA
FUN_007090	FUN_021123	0.0496647869721586	undirected	NA	NA
FUN_007090	FUN_024263	0.0388011798261484	undirected	NA	NA
FUN_007090	FUN_024266	0.0519591207363626	undirected	NA	NA
FUN_007090	FUN_024283	0.042673686857807	undirected	NA	NA
FUN_007090	FUN_024318	0.0586271059966844	undirected	NA	NA
FUN_007090	FUN_024361	0.0263967716763099	undirected	NA	NA
FUN_007090	FUN_025347	0.0257950555786465	undirected	NA	NA
FUN_007090	FUN_025774	0.0390357751638926	undirected	NA	NA
FUN_007090	FUN_026003	0.0363570275152081	undirected	NA	NA
FUN_007090	FUN_026270	0.0462189341092231	undirected	NA	NA
FUN_007090	FUN_026498	0.0287380355359746	undirected	NA	NA
FUN_007090	FUN_028235	0.0210373949731381	undirected	NA	NA
FUN_007090	FUN_028871	0.0402127583035626	undirected	NA	NA
FUN_007090	FUN_029487	0.0312823125676231	undirected	NA	NA
FUN_007090	FUN_029593	0.0249390833894446	undirected	NA	NA
FUN_007090	FUN_029744	0.0640758315754243	undirected	NA	NA
FUN_007090	FUN_031836	0.0382782032624463	undirected	NA	NA
FUN_007090	FUN_032519	0.0325752759058659	undirected	NA	NA
FUN_007090	FUN_032549	0.0662489499940294	undirected	NA	NA
FUN_007090	FUN_032708	0.0405238669972781	undirected	NA	NA
FUN_007090	FUN_033308	0.0365001116161779	undirected	NA	NA
FUN_007090	FUN_033832	0.035387372221429	undirected	NA	NA
FUN_007090	FUN_034103	0.03893080519581	undirected	NA	NA
FUN_007090	FUN_035282	0.0741552225162904	undirected	NA	NA
FUN_007090	FUN_035283	0.0414404638809014	undirected	NA	NA
FUN_007090	FUN_035942	0.0456720245500525	undirected	NA	NA
FUN_007090	FUN_037419	0.106659102619631	undirected	NA	NA
FUN_007090	FUN_037420	0.0862944933885458	undirected	NA	NA
FUN_007090	FUN_037968	0.0436817228429389	undirected	NA	NA
FUN_007090	FUN_038087	0.0274424207228534	undirected	NA	NA
FUN_007090	FUN_038170	0.034625540632222	undirected	NA	NA
FUN_007090	FUN_038434	0.0482408874365501	undirected	NA	NA
FUN_007090	FUN_038454	0.0567393901535471	undirected	NA	NA
FUN_007090	FUN_038720	0.040751709128607	undirected	NA	NA
FUN_007090	FUN_039428	0.0599547043198103	undirected	NA	NA
FUN_007090	FUN_041167	0.052251224291491	undirected	NA	NA
FUN_007090	FUN_041168	0.0533433364207814	undirected	NA	NA
FUN_007090	FUN_041170	0.052863773424746	undirected	NA	NA
FUN_007090	FUN_041264	0.0242786972072527	undirected	NA	NA
FUN_007090	FUN_041622	0.0436334086191129	undirected	NA	NA
FUN_007090	FUN_042657	0.0710572238967807	undirected	NA	NA
FUN_007090	FUN_043005	0.0429924483729967	undirected	NA	NA
FUN_007090	FUN_004049	0.0228003008663633	undirected	NA	NA
FUN_007090	FUN_004849	0.0236869568059375	undirected	NA	NA
FUN_007090	FUN_016025	0.0288014826227378	undirected	NA	NA
FUN_007106	FUN_008390	0.036435368824249	undirected	NA	NA
FUN_007106	FUN_008728	0.050629619766931	undirected	NA	NA
FUN_007106	FUN_009594	0.0303154740925185	undirected	NA	NA
FUN_007106	FUN_011111	0.0243723789949015	undirected	NA	NA
FUN_007106	FUN_013290	0.0263949887615295	undirected	NA	NA
FUN_007106	FUN_015260	0.0366465309952582	undirected	NA	NA
FUN_007106	FUN_015436	0.0234256905789011	undirected	NA	NA
FUN_007106	FUN_016224	0.0407759725350682	undirected	NA	NA
FUN_007106	FUN_017752	0.0286055505489006	undirected	NA	NA
FUN_007106	FUN_018412	0.0413198039987456	undirected	NA	NA
FUN_007106	FUN_019032	0.0300047293430444	undirected	NA	NA
FUN_007106	FUN_019334	0.0552960163763239	undirected	NA	NA
FUN_007106	FUN_020944	0.0203620475178909	undirected	NA	NA
FUN_007106	FUN_021123	0.0259228474043104	undirected	NA	NA
FUN_007106	FUN_024263	0.0354622753425532	undirected	NA	NA
FUN_007106	FUN_024266	0.025471731924792	undirected	NA	NA
FUN_007106	FUN_024283	0.0514718502981907	undirected	NA	NA
FUN_007106	FUN_024318	0.0644820120631757	undirected	NA	NA
FUN_007106	FUN_024361	0.0291437004047381	undirected	NA	NA
FUN_007106	FUN_026498	0.0273271133610884	undirected	NA	NA
FUN_007106	FUN_028871	0.0454441701589421	undirected	NA	NA
FUN_007106	FUN_028873	0.0221753064318779	undirected	NA	NA
FUN_007106	FUN_029487	0.0314952742770992	undirected	NA	NA
FUN_007106	FUN_029744	0.0206712093180262	undirected	NA	NA
FUN_007106	FUN_032549	0.0693852785160108	undirected	NA	NA
FUN_007106	FUN_033308	0.0271704838902614	undirected	NA	NA
FUN_007106	FUN_034103	0.0348012012943554	undirected	NA	NA
FUN_007106	FUN_035282	0.056793821397866	undirected	NA	NA
FUN_007106	FUN_035283	0.0300983016365846	undirected	NA	NA
FUN_007106	FUN_037419	0.110647759213265	undirected	NA	NA
FUN_007106	FUN_037420	0.0738943987918876	undirected	NA	NA
FUN_007106	FUN_037968	0.0555272783568288	undirected	NA	NA
FUN_007106	FUN_038170	0.0253929694800971	undirected	NA	NA
FUN_007106	FUN_038434	0.0571356512956093	undirected	NA	NA
FUN_007106	FUN_038454	0.0570528436744538	undirected	NA	NA
FUN_007106	FUN_038720	0.0292433334061918	undirected	NA	NA
FUN_007106	FUN_039428	0.0647096949735743	undirected	NA	NA
FUN_007106	FUN_041167	0.0209396851813767	undirected	NA	NA
FUN_007106	FUN_041168	0.023474936846942	undirected	NA	NA
FUN_007106	FUN_041170	0.0313836349152489	undirected	NA	NA
FUN_007106	FUN_041264	0.0254002116598356	undirected	NA	NA
FUN_007106	FUN_041622	0.0275048122857858	undirected	NA	NA
FUN_007106	FUN_042657	0.0726084221360203	undirected	NA	NA
FUN_007106	FUN_043005	0.02736563426343	undirected	NA	NA
FUN_007106	FUN_004849	0.0210270772363609	undirected	NA	NA
FUN_008390	FUN_008728	0.0594278248518292	undirected	NA	NA
FUN_008390	FUN_009594	0.0303785134456927	undirected	NA	NA
FUN_008390	FUN_011111	0.0276380606548883	undirected	NA	NA
FUN_008390	FUN_011268	0.0221789615484271	undirected	NA	NA
FUN_008390	FUN_013290	0.0322609160731903	undirected	NA	NA
FUN_008390	FUN_013367	0.0419854223084908	undirected	NA	NA
FUN_008390	FUN_015260	0.0452415996200515	undirected	NA	NA
FUN_008390	FUN_015436	0.0202801573258152	undirected	NA	NA
FUN_008390	FUN_016224	0.0376750826252622	undirected	NA	NA
FUN_008390	FUN_017752	0.0282839296718082	undirected	NA	NA
FUN_008390	FUN_018136	0.0206020019154684	undirected	NA	NA
FUN_008390	FUN_018412	0.0495781967215347	undirected	NA	NA
FUN_008390	FUN_019032	0.0337800208675279	undirected	NA	NA
FUN_008390	FUN_019334	0.0595629405647243	undirected	NA	NA
FUN_008390	FUN_020944	0.0217907021398926	undirected	NA	NA
FUN_008390	FUN_024263	0.0378817837450279	undirected	NA	NA
FUN_008390	FUN_024266	0.0312696889091678	undirected	NA	NA
FUN_008390	FUN_024283	0.0505637822794691	undirected	NA	NA
FUN_008390	FUN_024318	0.0570548627430534	undirected	NA	NA
FUN_008390	FUN_024361	0.0400792302399238	undirected	NA	NA
FUN_008390	FUN_025774	0.0229604189537402	undirected	NA	NA
FUN_008390	FUN_026003	0.0244507135454568	undirected	NA	NA
FUN_008390	FUN_026270	0.0301853837659848	undirected	NA	NA
FUN_008390	FUN_026498	0.0364741452044183	undirected	NA	NA
FUN_008390	FUN_028871	0.07304004645641	undirected	NA	NA
FUN_008390	FUN_028873	0.0362490907092236	undirected	NA	NA
FUN_008390	FUN_029487	0.0351654895829961	undirected	NA	NA
FUN_008390	FUN_029593	0.0284315185758219	undirected	NA	NA
FUN_008390	FUN_029744	0.0288597452751658	undirected	NA	NA
FUN_008390	FUN_032549	0.0853407910707456	undirected	NA	NA
FUN_008390	FUN_033308	0.0338174488605682	undirected	NA	NA
FUN_008390	FUN_033832	0.0232834596142202	undirected	NA	NA
FUN_008390	FUN_034103	0.0401135395358428	undirected	NA	NA
FUN_008390	FUN_035282	0.0606900043166128	undirected	NA	NA
FUN_008390	FUN_035283	0.0315100670222964	undirected	NA	NA
FUN_008390	FUN_035942	0.0201656766502637	undirected	NA	NA
FUN_008390	FUN_037419	0.108403715971565	undirected	NA	NA
FUN_008390	FUN_037420	0.0658474651860293	undirected	NA	NA
FUN_008390	FUN_037968	0.0617392912675179	undirected	NA	NA
FUN_008390	FUN_038170	0.0269025071819021	undirected	NA	NA
FUN_008390	FUN_038434	0.0494108919429219	undirected	NA	NA
FUN_008390	FUN_038454	0.0682899150042692	undirected	NA	NA
FUN_008390	FUN_038720	0.0328671047233913	undirected	NA	NA
FUN_008390	FUN_039428	0.0722433483214125	undirected	NA	NA
FUN_008390	FUN_041167	0.0304465434882453	undirected	NA	NA
