fromNode	toNode	weight	direction	fromAltName	toAltName
FUN_002328	FUN_041546	0.0357094038895202	undirected	NA	NA
FUN_002328	FUN_042607	0.0987285807804602	undirected	NA	NA
FUN_002328	FUN_042999	0.026106595199627	undirected	NA	NA
FUN_002328	FUN_043559	0.0238332768075988	undirected	NA	NA
FUN_002328	Cluster_3227	0.0374395997457243	undirected	NA	NA
FUN_002334	FUN_002338	0.110567564565144	undirected	NA	NA
FUN_002334	FUN_003853	0.0569871900357234	undirected	NA	NA
FUN_002334	FUN_005380	0.0564472590892846	undirected	NA	NA
FUN_002334	FUN_001359	0.0451345596063647	undirected	NA	NA
FUN_002334	FUN_002088	0.0601775367380944	undirected	NA	NA
FUN_002334	FUN_006562	0.066127921574138	undirected	NA	NA
FUN_002334	FUN_009275	0.101684196230389	undirected	NA	NA
FUN_002334	FUN_009570	0.0752357954280747	undirected	NA	NA
FUN_002334	FUN_010188	0.0216163683959318	undirected	NA	NA
FUN_002334	FUN_012021	0.0490928007262991	undirected	NA	NA
FUN_002334	FUN_012024	0.0825234278791197	undirected	NA	NA
FUN_002334	FUN_012448	0.0363171511544597	undirected	NA	NA
FUN_002334	FUN_016006	0.0448052043280342	undirected	NA	NA
FUN_002334	FUN_016204	0.082700710461561	undirected	NA	NA
FUN_002334	FUN_016234	0.0776639783651608	undirected	NA	NA
FUN_002334	FUN_016586	0.0497124037099778	undirected	NA	NA
FUN_002334	FUN_016506	0.0273230880646376	undirected	NA	NA
FUN_002334	FUN_016677	0.0251581364381209	undirected	NA	NA
FUN_002334	FUN_018796	0.058995389419795	undirected	NA	NA
FUN_002334	FUN_022499	0.0497698550843394	undirected	NA	NA
FUN_002334	FUN_023117	0.0507770928129696	undirected	NA	NA
FUN_002334	FUN_023801	0.0534934892366965	undirected	NA	NA
FUN_002334	FUN_024539	0.0613258006206903	undirected	NA	NA
FUN_002334	FUN_024545	0.0493806035328627	undirected	NA	NA
FUN_002334	FUN_025555	0.0669379179525073	undirected	NA	NA
FUN_002334	FUN_026409	0.10485845967268	undirected	NA	NA
FUN_002334	FUN_027976	0.0344256032607818	undirected	NA	NA
FUN_002334	FUN_028036	0.0289231051368822	undirected	NA	NA
FUN_002334	FUN_029718	0.0231024890643804	undirected	NA	NA
FUN_002334	FUN_031188	0.0666191338402321	undirected	NA	NA
FUN_002334	FUN_031523	0.0366659125735859	undirected	NA	NA
FUN_002334	FUN_031864	0.0359762050197263	undirected	NA	NA
FUN_002334	FUN_036985	0.053489729781103	undirected	NA	NA
FUN_002334	FUN_037405	0.043974455680928	undirected	NA	NA
FUN_002334	FUN_040783	0.0333942341906695	undirected	NA	NA
FUN_002334	FUN_041546	0.0379028635943291	undirected	NA	NA
FUN_002334	FUN_042607	0.112016995190926	undirected	NA	NA
FUN_002334	FUN_042999	0.0311419612194914	undirected	NA	NA
FUN_002334	FUN_043559	0.0246840022469942	undirected	NA	NA
FUN_002334	Cluster_3227	0.0599908502229372	undirected	NA	NA
FUN_002338	FUN_003853	0.0812476069488269	undirected	NA	NA
FUN_002338	FUN_005380	0.0753463266244058	undirected	NA	NA
FUN_002338	FUN_001359	0.0653423911015181	undirected	NA	NA
FUN_002338	FUN_002088	0.0895137610542858	undirected	NA	NA
FUN_002338	FUN_006562	0.0696560770388299	undirected	NA	NA
FUN_002338	FUN_009275	0.0981996140557048	undirected	NA	NA
FUN_002338	FUN_009570	0.0749355522812486	undirected	NA	NA
FUN_002338	FUN_010188	0.0493714633146888	undirected	NA	NA
FUN_002338	FUN_012021	0.061916113397482	undirected	NA	NA
FUN_002338	FUN_012024	0.099810767171811	undirected	NA	NA
FUN_002338	FUN_012448	0.0394859962042976	undirected	NA	NA
FUN_002338	FUN_016006	0.0581312322098038	undirected	NA	NA
FUN_002338	FUN_016204	0.0986979134617382	undirected	NA	NA
FUN_002338	FUN_016234	0.0861985421605278	undirected	NA	NA
FUN_002338	FUN_016586	0.0622992932934096	undirected	NA	NA
FUN_002338	FUN_016506	0.0270295259262094	undirected	NA	NA
FUN_002338	FUN_016677	0.038804814411841	undirected	NA	NA
FUN_002338	FUN_018796	0.0898814595699656	undirected	NA	NA
FUN_002338	FUN_022499	0.058949299341438	undirected	NA	NA
FUN_002338	FUN_023117	0.0665105277852935	undirected	NA	NA
FUN_002338	FUN_023801	0.0657147965298313	undirected	NA	NA
FUN_002338	FUN_024539	0.0666548445770968	undirected	NA	NA
FUN_002338	FUN_024545	0.0634385768214454	undirected	NA	NA
FUN_002338	FUN_025555	0.0780756993445594	undirected	NA	NA
FUN_002338	FUN_026409	0.118177824334657	undirected	NA	NA
FUN_002338	FUN_027976	0.0512255235205656	undirected	NA	NA
FUN_002338	FUN_028036	0.0340649787778028	undirected	NA	NA
FUN_002338	FUN_029718	0.0322635642129559	undirected	NA	NA
FUN_002338	FUN_031188	0.0806425833190783	undirected	NA	NA
FUN_002338	FUN_031523	0.0436737401503781	undirected	NA	NA
FUN_002338	FUN_031864	0.0564722536862664	undirected	NA	NA
FUN_002338	FUN_036985	0.0735013940359027	undirected	NA	NA
FUN_002338	FUN_037405	0.0681914860346529	undirected	NA	NA
FUN_002338	FUN_040783	0.0514569304843897	undirected	NA	NA
FUN_002338	FUN_041546	0.0452144618088396	undirected	NA	NA
FUN_002338	FUN_042607	0.117296773433235	undirected	NA	NA
FUN_002338	FUN_042999	0.046091977652302	undirected	NA	NA
FUN_002338	FUN_043559	0.0406132399554804	undirected	NA	NA
FUN_002338	Cluster_3227	0.0815943710861035	undirected	NA	NA
FUN_003853	FUN_005380	0.0476092420915618	undirected	NA	NA
FUN_003853	FUN_001359	0.039061660735412	undirected	NA	NA
FUN_003853	FUN_002088	0.0434750865847467	undirected	NA	NA
FUN_003853	FUN_006562	0.0529743724717145	undirected	NA	NA
FUN_003853	FUN_009275	0.058393060342649	undirected	NA	NA
FUN_003853	FUN_009570	0.0390640173531911	undirected	NA	NA
FUN_003853	FUN_010188	0.0268502122855344	undirected	NA	NA
FUN_003853	FUN_012021	0.0321680078639581	undirected	NA	NA
FUN_003853	FUN_012024	0.0721483020322395	undirected	NA	NA
FUN_003853	FUN_016006	0.0323893633504482	undirected	NA	NA
FUN_003853	FUN_016204	0.0751971735274606	undirected	NA	NA
FUN_003853	FUN_016234	0.0451259080025625	undirected	NA	NA
FUN_003853	FUN_016586	0.0510397742328535	undirected	NA	NA
FUN_003853	FUN_016677	0.0263390593461692	undirected	NA	NA
FUN_003853	FUN_018796	0.0454014434812261	undirected	NA	NA
FUN_003853	FUN_022499	0.0487018057647538	undirected	NA	NA
FUN_003853	FUN_023117	0.065776436367383	undirected	NA	NA
FUN_003853	FUN_023801	0.0696115378085116	undirected	NA	NA
FUN_003853	FUN_024539	0.0429514197657674	undirected	NA	NA
FUN_003853	FUN_024545	0.0625270995588691	undirected	NA	NA
FUN_003853	FUN_025555	0.075955537320954	undirected	NA	NA
FUN_003853	FUN_026409	0.0898586931517837	undirected	NA	NA
FUN_003853	FUN_027976	0.041712579269901	undirected	NA	NA
FUN_003853	FUN_031188	0.046446793157305	undirected	NA	NA
FUN_003853	FUN_031523	0.0258988007060588	undirected	NA	NA
FUN_003853	FUN_031864	0.0439889022500995	undirected	NA	NA
FUN_003853	FUN_036985	0.0636014145849912	undirected	NA	NA
FUN_003853	FUN_037405	0.0385693600594524	undirected	NA	NA
FUN_003853	FUN_040783	0.0365323406735398	undirected	NA	NA
FUN_003853	FUN_041546	0.0291714560316583	undirected	NA	NA
FUN_003853	FUN_042607	0.0837970002845001	undirected	NA	NA
FUN_003853	FUN_042999	0.0316094115958485	undirected	NA	NA
FUN_003853	FUN_043559	0.0223347484864355	undirected	NA	NA
FUN_003853	Cluster_3227	0.0448513590041823	undirected	NA	NA
FUN_005380	FUN_001359	0.0562804561039619	undirected	NA	NA
FUN_005380	FUN_002088	0.0503856817670434	undirected	NA	NA
FUN_005380	FUN_006562	0.053692063983056	undirected	NA	NA
FUN_005380	FUN_009275	0.0639358057502072	undirected	NA	NA
FUN_005380	FUN_009570	0.0326350818549387	undirected	NA	NA
FUN_005380	FUN_010188	0.0222105275590226	undirected	NA	NA
FUN_005380	FUN_012021	0.0309796967891688	undirected	NA	NA
FUN_005380	FUN_012024	0.055518252271979	undirected	NA	NA
FUN_005380	FUN_016006	0.032598405899906	undirected	NA	NA
FUN_005380	FUN_016204	0.0807576350826216	undirected	NA	NA
FUN_005380	FUN_016234	0.0582233128019389	undirected	NA	NA
FUN_005380	FUN_016586	0.0461509127119432	undirected	NA	NA
FUN_005380	FUN_016677	0.0306385404087739	undirected	NA	NA
FUN_005380	FUN_018796	0.0395797303893035	undirected	NA	NA
FUN_005380	FUN_022499	0.0517052023340095	undirected	NA	NA
FUN_005380	FUN_023117	0.0412885816497111	undirected	NA	NA
FUN_005380	FUN_023801	0.050129988342399	undirected	NA	NA
FUN_005380	FUN_024539	0.0698019847777237	undirected	NA	NA
FUN_005380	FUN_024545	0.0525262754866715	undirected	NA	NA
FUN_005380	FUN_025555	0.0602866392539003	undirected	NA	NA
FUN_005380	FUN_026409	0.0678120272054753	undirected	NA	NA
FUN_005380	FUN_027976	0.0424758250812934	undirected	NA	NA
FUN_005380	FUN_029718	0.0221655952871673	undirected	NA	NA
FUN_005380	FUN_031188	0.0503745550540996	undirected	NA	NA
FUN_005380	FUN_031523	0.0255184307657083	undirected	NA	NA
FUN_005380	FUN_031864	0.0276506862815149	undirected	NA	NA
FUN_005380	FUN_036985	0.0491205332361887	undirected	NA	NA
FUN_005380	FUN_037405	0.0427438004258121	undirected	NA	NA
FUN_005380	FUN_040783	0.035489447313342	undirected	NA	NA
FUN_005380	FUN_041546	0.0437727777821907	undirected	NA	NA
FUN_005380	FUN_042607	0.0775270457523053	undirected	NA	NA
FUN_005380	FUN_042999	0.0339418534619303	undirected	NA	NA
FUN_005380	FUN_043559	0.0263603320688729	undirected	NA	NA
FUN_005380	Cluster_3227	0.0346483930963308	undirected	NA	NA
FUN_001359	FUN_002088	0.0323855266794112	undirected	NA	NA
FUN_001359	FUN_006562	0.0446826876654556	undirected	NA	NA
FUN_001359	FUN_009275	0.0567671253916275	undirected	NA	NA
FUN_001359	FUN_009570	0.0315969648750084	undirected	NA	NA
FUN_001359	FUN_010188	0.0291333290644681	undirected	NA	NA
FUN_001359	FUN_012021	0.0287717379097219	undirected	NA	NA
FUN_001359	FUN_012024	0.0633248172690443	undirected	NA	NA
FUN_001359	FUN_016006	0.0338207563238084	undirected	NA	NA
FUN_001359	FUN_016204	0.0795948139694874	undirected	NA	NA
FUN_001359	FUN_016234	0.040780225199537	undirected	NA	NA
FUN_001359	FUN_016586	0.0589130868521278	undirected	NA	NA
FUN_001359	FUN_016677	0.0307069982824853	undirected	NA	NA
FUN_001359	FUN_018796	0.0346963745230941	undirected	NA	NA
FUN_001359	FUN_022499	0.05289319704923	undirected	NA	NA
FUN_001359	FUN_023117	0.0507516155991562	undirected	NA	NA
FUN_001359	FUN_023801	0.0662437341594032	undirected	NA	NA
FUN_001359	FUN_024539	0.0514424239341338	undirected	NA	NA
FUN_001359	FUN_024545	0.064782749162811	undirected	NA	NA
FUN_001359	FUN_025555	0.0618527609346692	undirected	NA	NA
FUN_001359	FUN_026409	0.0777871180414204	undirected	NA	NA
FUN_001359	FUN_027976	0.0385331629763962	undirected	NA	NA
FUN_001359	FUN_028036	0.0210126399465573	undirected	NA	NA
FUN_001359	FUN_029718	0.0279338851529759	undirected	NA	NA
FUN_001359	FUN_031188	0.0462781695287606	undirected	NA	NA
FUN_001359	FUN_031523	0.0208326617193834	undirected	NA	NA
FUN_001359	FUN_031864	0.0379780580407185	undirected	NA	NA
FUN_001359	FUN_036985	0.0540328074668378	undirected	NA	NA
FUN_001359	FUN_037405	0.0302149008155148	undirected	NA	NA
FUN_001359	FUN_040783	0.0335680263435459	undirected	NA	NA
FUN_001359	FUN_041546	0.0437015302554638	undirected	NA	NA
FUN_001359	FUN_042607	0.0722046433426572	undirected	NA	NA
FUN_001359	FUN_042999	0.0393073683451685	undirected	NA	NA
FUN_001359	FUN_043559	0.0264877266292418	undirected	NA	NA
FUN_001359	Cluster_3227	0.0359184512868527	undirected	NA	NA
FUN_002088	FUN_006562	0.0665066559661152	undirected	NA	NA
FUN_002088	FUN_009275	0.0577905720680452	undirected	NA	NA
FUN_002088	FUN_009570	0.045846624741035	undirected	NA	NA
FUN_002088	FUN_010188	0.0312732314579616	undirected	NA	NA
FUN_002088	FUN_012021	0.0436759120557916	undirected	NA	NA
FUN_002088	FUN_012024	0.0723499426488929	undirected	NA	NA
FUN_002088	FUN_016006	0.0384222914400935	undirected	NA	NA
FUN_002088	FUN_016204	0.0821068707416413	undirected	NA	NA
FUN_002088	FUN_016234	0.0708000972845172	undirected	NA	NA
FUN_002088	FUN_016586	0.0491619657557856	undirected	NA	NA
FUN_002088	FUN_016506	0.0203393527115558	undirected	NA	NA
FUN_002088	FUN_016677	0.026431200871552	undirected	NA	NA
FUN_002088	FUN_018796	0.0552906554199891	undirected	NA	NA
FUN_002088	FUN_022499	0.0455675639193263	undirected	NA	NA
FUN_002088	FUN_023117	0.0450351264042053	undirected	NA	NA
FUN_002088	FUN_023801	0.0594494630571942	undirected	NA	NA
FUN_002088	FUN_024539	0.0463481962977755	undirected	NA	NA
FUN_002088	FUN_024545	0.0658938147797863	undirected	NA	NA
FUN_002088	FUN_025555	0.0656338517950786	undirected	NA	NA
FUN_002088	FUN_026409	0.0901664671303963	undirected	NA	NA
FUN_002088	FUN_027976	0.0388767946489491	undirected	NA	NA
FUN_002088	FUN_031188	0.0646733062801179	undirected	NA	NA
FUN_002088	FUN_031523	0.030812003945468	undirected	NA	NA
FUN_002088	FUN_031864	0.0391039645986015	undirected	NA	NA
FUN_002088	FUN_036985	0.0681958552262547	undirected	NA	NA
FUN_002088	FUN_037405	0.0369510543831991	undirected	NA	NA
FUN_002088	FUN_040783	0.0333609624916143	undirected	NA	NA
FUN_002088	FUN_041546	0.0280639666530415	undirected	NA	NA
FUN_002088	FUN_042607	0.0835282409373798	undirected	NA	NA
FUN_002088	FUN_042999	0.0386296584853696	undirected	NA	NA
FUN_002088	FUN_043559	0.0266946752640871	undirected	NA	NA
FUN_002088	Cluster_3227	0.0489282924287924	undirected	NA	NA
FUN_006562	FUN_009275	0.0756983157181262	undirected	NA	NA
FUN_006562	FUN_009570	0.0458359185327236	undirected	NA	NA
FUN_006562	FUN_012021	0.049754030797049	undirected	NA	NA
FUN_006562	FUN_012024	0.069506078773856	undirected	NA	NA
FUN_006562	FUN_012448	0.0325477616309662	undirected	NA	NA
FUN_006562	FUN_016006	0.0432378821316151	undirected	NA	NA
FUN_006562	FUN_016204	0.0792728426499767	undirected	NA	NA
FUN_006562	FUN_016234	0.0779554484922993	undirected	NA	NA
FUN_006562	FUN_016586	0.0480170115714104	undirected	NA	NA
FUN_006562	FUN_016506	0.032439457716298	undirected	NA	NA
FUN_006562	FUN_016677	0.0322099645110497	undirected	NA	NA
FUN_006562	FUN_018796	0.0413243635868123	undirected	NA	NA
FUN_006562	FUN_022499	0.0496229254531019	undirected	NA	NA
FUN_006562	FUN_023117	0.0486535308357157	undirected	NA	NA
FUN_006562	FUN_023801	0.0506351942401528	undirected	NA	NA
FUN_006562	FUN_024539	0.0595697546682628	undirected	NA	NA
FUN_006562	FUN_024545	0.0467469387792715	undirected	NA	NA
FUN_006562	FUN_025555	0.0655456647278985	undirected	NA	NA
FUN_006562	FUN_026409	0.0850898818696767	undirected	NA	NA
FUN_006562	FUN_027976	0.0492697592858056	undirected	NA	NA
FUN_006562	FUN_028036	0.0223938429539427	undirected	NA	NA
FUN_006562	FUN_029718	0.0203992241554393	undirected	NA	NA
FUN_006562	FUN_031188	0.0630097273910205	undirected	NA	NA
FUN_006562	FUN_031523	0.0440094928316932	undirected	NA	NA
FUN_006562	FUN_031864	0.0283932723410261	undirected	NA	NA
FUN_006562	FUN_036985	0.0474206985568796	undirected	NA	NA
FUN_006562	FUN_037405	0.0439631626345286	undirected	NA	NA
FUN_006562	FUN_040783	0.0356424551808513	undirected	NA	NA
FUN_006562	FUN_041546	0.0313501484776993	undirected	NA	NA
FUN_006562	FUN_042607	0.0870198232573343	undirected	NA	NA
FUN_006562	FUN_042999	0.036868631691488	undirected	NA	NA
FUN_006562	FUN_043559	0.0317275470232462	undirected	NA	NA
FUN_006562	Cluster_3227	0.0657010071541436	undirected	NA	NA
FUN_009275	FUN_009570	0.0812454508149987	undirected	NA	NA
FUN_009275	FUN_010188	0.021034205252791	undirected	NA	NA
FUN_009275	FUN_012021	0.0712730848663946	undirected	NA	NA
FUN_009275	FUN_012024	0.0905017248986301	undirected	NA	NA
FUN_009275	FUN_012448	0.0573642670588087	undirected	NA	NA
FUN_009275	FUN_016006	0.0583373290532237	undirected	NA	NA
FUN_009275	FUN_016204	0.0786854567159579	undirected	NA	NA
FUN_009275	FUN_016234	0.0737530539231201	undirected	NA	NA
FUN_009275	FUN_016586	0.0466190316140736	undirected	NA	NA
FUN_009275	FUN_016506	0.0467384516226455	undirected	NA	NA
FUN_009275	FUN_016677	0.0307906230115116	undirected	NA	NA
FUN_009275	FUN_018796	0.0620950188586245	undirected	NA	NA
FUN_009275	FUN_022499	0.0536350745791166	undirected	NA	NA
FUN_009275	FUN_023117	0.0592626088244659	undirected	NA	NA
FUN_009275	FUN_023801	0.0351780085566177	undirected	NA	NA
FUN_009275	FUN_024539	0.0762701910004367	undirected	NA	NA
FUN_009275	FUN_024545	0.0281050568577185	undirected	NA	NA
FUN_009275	FUN_025555	0.056282193518518	undirected	NA	NA
FUN_009275	FUN_026409	0.0935345063588253	undirected	NA	NA
FUN_009275	FUN_027976	0.0462163009589333	undirected	NA	NA
FUN_009275	FUN_028036	0.0409263029914132	undirected	NA	NA
FUN_009275	FUN_029718	0.0375174623306282	undirected	NA	NA
FUN_009275	FUN_031188	0.0760536438143443	undirected	NA	NA
FUN_009275	FUN_031523	0.0423977684169047	undirected	NA	NA
FUN_009275	FUN_031864	0.036389382628297	undirected	NA	NA
FUN_009275	FUN_036985	0.0416326484774598	undirected	NA	NA
FUN_009275	FUN_037405	0.0519371446141589	undirected	NA	NA
FUN_009275	FUN_040783	0.0364924973347595	undirected	NA	NA
FUN_009275	FUN_041546	0.0551744950005782	undirected	NA	NA
FUN_009275	FUN_042607	0.104116297092995	undirected	NA	NA
FUN_009275	FUN_042999	0.0367556646518247	undirected	NA	NA
FUN_009275	FUN_043559	0.0404398209378451	undirected	NA	NA
FUN_009275	Cluster_3227	0.071470005718316	undirected	NA	NA
FUN_009570	FUN_012021	0.0407975987217334	undirected	NA	NA
FUN_009570	FUN_012024	0.0574227376682801	undirected	NA	NA
FUN_009570	FUN_012448	0.0379178330645801	undirected	NA	NA
FUN_009570	FUN_016006	0.0385077959140024	undirected	NA	NA
FUN_009570	FUN_016204	0.0523332224643454	undirected	NA	NA
FUN_009570	FUN_016234	0.062956250774792	undirected	NA	NA
FUN_009570	FUN_016586	0.0354400850446459	undirected	NA	NA
FUN_009570	FUN_016506	0.0296877646591026	undirected	NA	NA
FUN_009570	FUN_016677	0.0209836976423717	undirected	NA	NA
FUN_009570	FUN_018796	0.0482054238312726	undirected	NA	NA
FUN_009570	FUN_022499	0.0343489441169307	undirected	NA	NA
FUN_009570	FUN_023117	0.0357064846289793	undirected	NA	NA
FUN_009570	FUN_023801	0.032986443668701	undirected	NA	NA
FUN_009570	FUN_024539	0.0409976872960914	undirected	NA	NA
FUN_009570	FUN_024545	0.0305121759685011	undirected	NA	NA
FUN_009570	FUN_025555	0.041462944908273	undirected	NA	NA
FUN_009570	FUN_026409	0.0738879073167261	undirected	NA	NA
FUN_009570	FUN_027976	0.0255587862734655	undirected	NA	NA
FUN_009570	FUN_028036	0.0296858808659977	undirected	NA	NA
FUN_009570	FUN_029718	0.0219104197175199	undirected	NA	NA
FUN_009570	FUN_031188	0.0514827476003052	undirected	NA	NA
FUN_009570	FUN_031523	0.0285573936108209	undirected	NA	NA
FUN_009570	FUN_031864	0.0278678266041355	undirected	NA	NA
FUN_009570	FUN_036985	0.0337220853395672	undirected	NA	NA
FUN_009570	FUN_037405	0.0330867264802581	undirected	NA	NA
FUN_009570	FUN_040783	0.025607884960202	undirected	NA	NA
FUN_009570	FUN_041546	0.0284914296628932	undirected	NA	NA
FUN_009570	FUN_042607	0.0786221932371801	undirected	NA	NA
FUN_009570	FUN_042999	0.0241421578542527	undirected	NA	NA
FUN_009570	FUN_043559	0.0227646713398013	undirected	NA	NA
FUN_009570	Cluster_3227	0.053406789981765	undirected	NA	NA
FUN_010188	FUN_012021	0.0218059317980387	undirected	NA	NA
FUN_010188	FUN_012024	0.044841455773384	undirected	NA	NA
FUN_010188	FUN_016006	0.0269765899926109	undirected	NA	NA
FUN_010188	FUN_016204	0.0443462189862521	undirected	NA	NA
FUN_010188	FUN_016234	0.0227642678311348	undirected	NA	NA
FUN_010188	FUN_016586	0.0513287497337153	undirected	NA	NA
FUN_010188	FUN_016677	0.0288847021125397	undirected	NA	NA
FUN_010188	FUN_018796	0.0501665038357356	undirected	NA	NA
FUN_010188	FUN_022499	0.0294818137445471	undirected	NA	NA
FUN_010188	FUN_023117	0.0318353955747381	undirected	NA	NA
FUN_010188	FUN_023801	0.055552989003331	undirected	NA	NA
FUN_010188	FUN_024545	0.0605746058612499	undirected	NA	NA
FUN_010188	FUN_025555	0.0350429252919092	undirected	NA	NA
FUN_010188	FUN_026409	0.0568755567760403	undirected	NA	NA
FUN_010188	FUN_027976	0.0204518464398012	undirected	NA	NA
FUN_010188	FUN_028036	0.020481155050133	undirected	NA	NA
FUN_010188	FUN_029718	0.0245557781039499	undirected	NA	NA
FUN_010188	FUN_031188	0.0408743828564002	undirected	NA	NA
FUN_010188	FUN_031864	0.0636994433937846	undirected	NA	NA
FUN_010188	FUN_036985	0.0666278096011034	undirected	NA	NA
FUN_010188	FUN_037405	0.0325944804543834	undirected	NA	NA
FUN_010188	FUN_040783	0.034385832637462	undirected	NA	NA
FUN_010188	FUN_041546	0.0227663893741264	undirected	NA	NA
FUN_010188	FUN_042607	0.0333489856824559	undirected	NA	NA
FUN_010188	FUN_042999	0.0379237701987921	undirected	NA	NA
FUN_010188	FUN_043559	0.0244208197681748	undirected	NA	NA
FUN_010188	Cluster_3227	0.0369304564376647	undirected	NA	NA
FUN_012021	FUN_012024	0.0553530861050471	undirected	NA	NA
FUN_012021	FUN_012448	0.03649163010521	undirected	NA	NA
FUN_012021	FUN_016006	0.0413407430499556	undirected	NA	NA
FUN_012021	FUN_016204	0.0576659608298609	undirected	NA	NA
FUN_012021	FUN_016234	0.0599036415108101	undirected	NA	NA
FUN_012021	FUN_016586	0.0497187995190297	undirected	NA	NA
FUN_012021	FUN_016506	0.0283084190236796	undirected	NA	NA
FUN_012021	FUN_016677	0.0235152861351371	undirected	NA	NA
FUN_012021	FUN_018796	0.0385634332150461	undirected	NA	NA
FUN_012021	FUN_022499	0.0430171844829036	undirected	NA	NA
FUN_012021	FUN_023117	0.0366698462700402	undirected	NA	NA
FUN_012021	FUN_023801	0.0476828898910712	undirected	NA	NA
FUN_012021	FUN_024539	0.04090164542548	undirected	NA	NA
FUN_012021	FUN_024545	0.0441995235168786	undirected	NA	NA
FUN_012021	FUN_025555	0.0570911853989999	undirected	NA	NA
FUN_012021	FUN_026409	0.0807342989456483	undirected	NA	NA
FUN_012021	FUN_027976	0.0298734530457755	undirected	NA	NA
FUN_012021	FUN_028036	0.026446837455706	undirected	NA	NA
FUN_012021	FUN_029718	0.021685911830783	undirected	NA	NA
FUN_012021	FUN_031188	0.061819835089505	undirected	NA	NA
FUN_012021	FUN_031523	0.03334067623819	undirected	NA	NA
FUN_012021	FUN_031864	0.0302272579006621	undirected	NA	NA
FUN_012021	FUN_036985	0.0426640539853004	undirected	NA	NA
FUN_012021	FUN_037405	0.0386919027882493	undirected	NA	NA
FUN_012021	FUN_040783	0.0240574457020081	undirected	NA	NA
FUN_012021	FUN_041546	0.0366633399985132	undirected	NA	NA
FUN_012021	FUN_042607	0.0714991414957667	undirected	NA	NA
FUN_012021	FUN_042999	0.0299659545276526	undirected	NA	NA
FUN_012021	FUN_043559	0.0262330642723642	undirected	NA	NA
FUN_012021	Cluster_3227	0.0499324575811494	undirected	NA	NA
FUN_012024	FUN_012448	0.0446567713416981	undirected	NA	NA
FUN_012024	FUN_016006	0.0555167406529235	undirected	NA	NA
FUN_012024	FUN_016204	0.0976175114685413	undirected	NA	NA
FUN_012024	FUN_016234	0.065705537528669	undirected	NA	NA
FUN_012024	FUN_016586	0.0819699260139174	undirected	NA	NA
FUN_012024	FUN_016506	0.0286069589020454	undirected	NA	NA
FUN_012024	FUN_016677	0.0436627837093175	undirected	NA	NA
FUN_012024	FUN_018796	0.0714942158260513	undirected	NA	NA
FUN_012024	FUN_022499	0.0600241431968351	undirected	NA	NA
FUN_012024	FUN_023117	0.0713812290438798	undirected	NA	NA
FUN_012024	FUN_023801	0.0766290472743191	undirected	NA	NA
FUN_012024	FUN_024539	0.0612882460315254	undirected	NA	NA
FUN_012024	FUN_024545	0.0719991541295371	undirected	NA	NA
FUN_012024	FUN_025555	0.0787677302269725	undirected	NA	NA
FUN_012024	FUN_026409	0.134749266321687	undirected	NA	NA
FUN_012024	FUN_027976	0.0592604047761613	undirected	NA	NA
FUN_012024	FUN_028036	0.041796743532243	undirected	NA	NA
FUN_012024	FUN_029718	0.039004365326627	undirected	NA	NA
FUN_012024	FUN_031188	0.0831334884866702	undirected	NA	NA
FUN_012024	FUN_031523	0.0516282815060751	undirected	NA	NA
FUN_012024	FUN_031864	0.0589676021356973	undirected	NA	NA
