,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20
OG_00001,0.7676369582390099,0.49091337605701074,0.8706022362691039,0.5752145998692687,1.1376840846510465,0.42591612685999586,0.7386629459986461,1.2071506448978029,1.1196850733853443,1.0833275649865741,0.6631488785602527,0.8999234951363326,0.8496436633283563,0.8657767902437236,1.0050225813610871,1.6923465014022037,0.9782417053894895,0.581161899847145,1.751453713336786,0.7968706938261256
OG_00002,0.9596629487799018,0.5476841228881028,1.1692444103868422,0.5479921589791297,1.1618525409989617,0.6367330066081068,0.8316830407394329,1.2317853144184279,1.0477642096431188,1.2877542717350643,0.7365541440887119,1.1134246657086162,0.9500975933363167,0.9163526256509757,1.3860648748623476,1.5518831762260612,1.1379856726715765,0.6807941881284306,1.9466006349180653,0.7328815019814383
OG_00003,0.20050023627411576,0.13712175889823633,0.24098127817741563,0.10995791463057557,0.1114930697347577,0.24395174036548223,0.16042411612793017,0.22690717740922478,0.33451044326148094,0.1442779090286513,0.22070869693715728,0.30392313889341577,0.30737397839801156,0.18930465470144608,0.32643197096646837,0.22543560724655337,0.26523143490803786,0.10780308540402161,0.448698805614536,0.0
OG_00004,0.0,0.06290620621431832,0.13712645017875935,0.08741922027636694,0.2034405156945994,0.20755246339762132,0.046110177199326356,0.29274224351718997,0.32900948906529237,0.29379086308687385,0.01783502014050848,0.22225628622622226,0.12070429112944801,0.38357819609137067,0.11753114797790878,0.41331868535987265,0.24253739323248,0.15666520343492937,0.29044715260494713,0.032472661280829096
OG_00005,0.22322488601505297,0.18735786759674558,0.31472541967354145,0.14890741417006823,0.3851756781741671,0.10908844039678152,0.1983477676382797,0.377280361434852,0.4980528495007807,0.4443089304557747,0.13196699464047001,0.3364715823837964,0.2346369465349123,0.42709238328050936,0.24761890633880268,0.6028735987930165,0.3693056319245295,0.2244144773976962,0.6597702536664722,0.2013848051734124
OG_00006,0.14170808439015722,0.0036635123057678783,0.22092864107818122,0.03883175681568711,0.2376270944265164,0.021624536648910057,0.044474519119373584,0.1367282429787697,0.38310023852543307,0.36315260496234353,0.036966492054922195,0.2727213939651278,0.08631490791500569,0.18711007569044893,0.0,0.22249585826292168,0.1531057809427714,0.15737286469936168,0.4738545329728179,0.1254068012991362
OG_00007,0.41601432466738414,0.24399549083622785,0.5604870267698222,0.22863944372518738,0.6081177743901213,0.19041382870065854,0.3958679797363061,0.615456537112988,0.6964557695428594,0.6952942774919068,0.2199506943893629,0.7261983297773565,0.32421584553118804,0.41510218029803586,0.27247972589417124,0.8480859268904642,0.5087623418779943,0.3104525539327213,0.983313967251975,0.3628136080910319
OG_00008,1.7827804625022412,0.8387510938925241,1.814954954971013,0.8814932125194808,1.8016816675078184,0.9978433558181026,1.2373794952036736,1.6571116747474062,2.1361331725098487,1.9105272705606118,1.4304840916819719,1.5560330100855153,1.6069661792731895,1.4465662963402839,2.004494023457742,2.3381799808064003,1.8252495651636644,1.147766734451612,3.5425157014194246,1.049901618413869
OG_00009,0.966262926767482,0.38517145125712343,0.8954243428047551,0.4784346544651606,1.010686996055631,0.33119651124050153,0.6368670120914665,0.8083408858919242,1.0361042273169214,1.0264659664434022,0.8069057831325113,0.7362119284393671,0.8085831259299598,0.46703076892343526,1.0859177010193297,1.2068993585050378,0.8881401677490837,0.6478864908697275,1.8901169466806989,0.7010086844264541
OG_00010,0.5177322879393647,0.2926090645357794,0.729668979769965,0.3186431673594715,0.7067019144973465,0.3362274459803764,0.4779726071568765,0.7141202643411804,0.6133648249166679,0.9387629582199922,0.4496826033979831,0.6096435616880151,0.5856527672203267,0.5009318686852653,0.8025586480030945,0.8489730919022286,0.6697597923353741,0.3976359885102741,1.23125869671462,0.39436238741811075
