"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00171","lncRNA_25406",1,0.0498119181300703,0.0498119181300703,200,200,TRUE,1.82155285544269
"OG_00171","lncRNA_10227",0.995,0.035097143420894,0.035097143420894,199,200,TRUE,1.82155285544269
"OG_00171","lncRNA_10228",0.995,0.0310488621699597,0.0310488621699597,199,200,TRUE,1.82155285544269
"OG_00171","lncRNA_10230",0.995,0.0310284596903216,0.0310284596903216,199,200,TRUE,1.82155285544269
"OG_00171","lncRNA_10234",0.995,0.0308025886691008,0.0308025886691008,199,200,TRUE,1.82155285544269
"OG_00171","lncRNA_370",0.975,-0.018907215053929,0.018907215053929,195,200,TRUE,1.82155285544269
"OG_00171","lncRNA_7149",0.97,-0.00816251108556531,0.00816251108556531,194,200,TRUE,1.82155285544269
"OG_00171","lncRNA_46547",0.965,-0.0123513349970356,0.0123513349970356,193,200,TRUE,1.82155285544269
"OG_00171","lncRNA_7150",0.96,-0.00729457465658465,0.00729457465658465,192,200,TRUE,1.82155285544269
"OG_00171","lncRNA_10226",0.96,0.0249165886645605,0.0249165886645605,192,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13394",0.955,-0.010720349274331,0.010720349274331,191,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13395",0.945,-0.00970122054789275,0.00970122054789275,189,200,TRUE,1.82155285544269
"OG_00171","lncRNA_14743",0.945,-0.00954394570717172,0.00954394570717172,189,200,TRUE,1.82155285544269
"OG_00171","lncRNA_14744",0.945,-0.00959538636134758,0.00959538636134758,189,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13393",0.935,-0.00771419032812326,0.00771419032812326,187,200,TRUE,1.82155285544269
"OG_00171","lncRNA_8596",0.92,0.00866998838506702,0.00866998838506702,184,200,TRUE,1.82155285544269
"OG_00171","lncRNA_3280",0.91,-0.0137835057588203,0.0137835057588203,182,200,TRUE,1.82155285544269
"OG_00171","lncRNA_853",0.88,0.00907974981770972,0.00907974981770972,176,200,TRUE,1.82155285544269
"OG_00171","lncRNA_854",0.88,0.00955492444143158,0.00955492444143158,176,200,TRUE,1.82155285544269
"OG_00171","lncRNA_4114",0.88,0.0070163290049478,0.0070163290049478,176,200,TRUE,1.82155285544269
"OG_00171","lncRNA_29775",0.86,-0.00995923720208514,0.00995923720208514,172,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13437",0.84,0.00973845909831016,0.00973845909831016,168,200,TRUE,1.82155285544269
"OG_00171","lncRNA_46345",0.835,-0.011058655237668,0.011058655237668,167,200,TRUE,1.82155285544269
"OG_00171","lncRNA_4217",0.805,-0.00443456267080532,0.00443456267080532,161,200,TRUE,1.82155285544269
"OG_00171","lncRNA_8890",0.805,-0.00432003240919055,0.00432003240919055,161,200,TRUE,1.82155285544269
"OG_00171","lncRNA_26600",0.8,-0.0161890822513127,0.0161890822513127,160,200,TRUE,1.82155285544269
"OG_00171","lncRNA_26601",0.8,-0.0161980695885927,0.0161980695885927,160,200,TRUE,1.82155285544269
"OG_00171","lncRNA_26602",0.8,-0.0162211576178611,0.0162211576178611,160,200,TRUE,1.82155285544269
"OG_00171","FUN_042813",0.8,-0.00889591957016506,0.00889591957016506,160,200,TRUE,1.82155285544269
"OG_00171","lncRNA_14742",0.785,-0.00676377088069439,0.00676377088069439,157,200,TRUE,1.82155285544269
"OG_00171","FUN_032525",0.775,-0.00957556296803011,0.00957556296803011,155,200,TRUE,1.82155285544269
"OG_00171","lncRNA_4113",0.745,0.00387822486266884,0.00387822486266884,149,200,TRUE,1.82155285544269
"OG_00171","lncRNA_6403",0.745,-0.00353224295699565,0.00353224295699565,149,200,TRUE,1.82155285544269
"OG_00171","FUN_036078",0.745,-0.00840710729020238,0.00840710729020238,149,200,TRUE,1.82155285544269
"OG_00171","lncRNA_42831",0.74,-0.0107691380726452,0.0107691380726452,148,200,TRUE,1.82155285544269
"OG_00171","lncRNA_29562",0.73,-0.00815389305682199,0.00815389305682199,146,200,TRUE,1.82155285544269
"OG_00171","lncRNA_27124",0.66,-0.00656890288141391,0.00656890288141391,132,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13435",0.655,0.00432484536722504,0.00432484536722504,131,200,TRUE,1.82155285544269
"OG_00171","lncRNA_13436",0.655,0.00427233652527115,0.00427233652527115,131,200,TRUE,1.82155285544269
"OG_00171","lncRNA_46136",0.655,-0.00551434003932367,0.00551434003932367,131,200,TRUE,1.82155285544269
"OG_00171","lncRNA_45392",0.65,0.00641357676657423,0.00641357676657423,130,200,TRUE,1.82155285544269
"OG_00171","FUN_017988",0.65,-0.00551298915773046,0.00551298915773046,130,200,TRUE,1.82155285544269
"OG_00171","lncRNA_3028",0.635,-0.00343393721225175,0.00343393721225175,127,200,TRUE,1.82155285544269
"OG_00171","lncRNA_855",0.625,0.00703033696831542,0.00703033696831542,125,200,TRUE,1.82155285544269
"OG_00171","lncRNA_26826",0.625,-0.00568152417691611,0.00568152417691611,125,200,TRUE,1.82155285544269
"OG_00171","lncRNA_25758",0.615,-0.00927516677814092,0.00927516677814092,123,200,TRUE,1.82155285544269
