Iteration,Loss
1,1545910.9165795688
2,1402568.0395648568
3,1352361.7930560762
4,1337934.775866712
5,1328306.118046665
6,1319650.1641327413
7,1312097.4201966783
8,1305968.9757633985
9,1301198.015492099
10,1297461.3530192415
11,1294450.8564975846
12,1291954.5024150969
13,1289843.0994453959
14,1288039.1625926401
15,1286495.2953286802
16,1285178.1721801257
17,1284046.9367782916
18,1283073.1350589436
19,1282231.8695401165
20,1281500.0668787232
21,1280858.4919908522
22,1280290.8042887703
23,1279783.9047215339
24,1279325.7356417573
25,1278909.4315692848
26,1278528.2426199322
27,1278176.8143973616
28,1277851.0887515247
29,1277547.9239337996
30,1277264.2377611352
31,1276997.5304549057
32,1276745.603632193
33,1276506.6435203918
34,1276279.2143329384
35,1276062.1137591267
36,1275854.0496737303
37,1275653.7682597965
38,1275460.4550681221
39,1275273.5079804938
40,1275092.4159325983
41,1274917.374138595
42,1274751.5035475243
43,1274589.731050325
44,1274431.6677187826
45,1274276.9880528313
46,1274125.384741701
47,1273976.5016023736
48,1273830.0691450508
49,1273685.8720478409
50,1273543.596015362
51,1273403.0718729282
52,1273264.2379753166
53,1273126.9084893418
54,1272990.9438484113
55,1272856.2750846725
56,1272722.8308342597
57,1272590.4597032613
58,1272459.1544095748
59,1272328.9240572185
60,1272199.6740472745
61,1272071.3093438253
62,1271943.7370864996
63,1271816.8888734037
64,1271690.75154361
65,1271565.3083852727
66,1271440.548536603
67,1271316.4663402918
68,1271193.0775712105
69,1271070.4157628384
70,1270948.550514342
71,1270827.5130077717
72,1270707.3986875897
73,1270588.2263391328
74,1270469.995229704
75,1270352.7697373824
76,1270236.5989102388
77,1270121.5616730372
78,1270007.6517152637
79,1269894.8458183801
80,1269783.2417907738
81,1269672.9310561346
82,1269563.967153484
83,1269456.3809505801
84,1269350.226422034
85,1269245.5333222542
86,1269142.3814018886
87,1269040.7567338354
88,1268940.7197530132
89,1268842.3811676821
90,1268745.800273108
91,1268651.0066236856
92,1268558.0377325763
93,1268466.9009772916
94,1268375.870772074
95,1268283.97971461
96,1268194.0173781647
97,1268105.9927243986
98,1268019.875903702
99,1267935.6310451797
100,1267853.2271000978
101,1267772.6186166513
102,1267693.7983323776
103,1267616.777273821
104,1267541.4695977161
105,1267467.8754736916
106,1267395.9701838666
107,1267325.692575454
108,1267257.0699258512
109,1267190.1096288268
110,1267124.7329616353
111,1267060.926796658
112,1266998.6555451439
113,1266937.867696374
114,1266878.5368471334
115,1266820.593704659
116,1266763.9781915792
117,1266708.6574229766
118,1266654.592762778
119,1266601.7222382184
120,1266549.9942909144
121,1266499.3531425232
122,1266449.7386217609
123,1266401.1100458922
124,1266353.4408462236
125,1266306.6893828402
126,1266260.8073963919
127,1266215.7678702623
128,1266173.7032377576
