,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Species,Sample_ID
peve_POR.216,0.08326066676796537,-0.0723135466867146,-0.07645243335478309,-0.15932915277825088,0.004400901299038043,-0.08549019349531838,-0.08367471513816264,0.021253651820483353,0.5378342235994548,0.451753600113526,-0.05074620323323572,0.021918371908191417,0.08151945209020861,0.2754840492979052,-0.051894518087099585,-0.047400121674303394,0.3135101868238271,-0.38757695162247136,0.14107802696604585,0.19218453003197475,-0.23721223650415513,-0.01724553995674446,0.24727729325179262,0.3342906734142135,-0.03659638275860925,-0.012826405395794074,-0.23818896858471292,-0.06490913185330086,-0.28283627291684293,0.2646426430285267,-0.33526363588770064,-0.2746595458441748,0.6071595984190586,0.054430757466352606,-0.060419315078783495,0.189689278235146,0.03904655299154818,0.0022127989969733097,-0.037138817058314746,0.2538242613195955,0.012613366096131111,0.031251217759678575,-0.05843847680858032,-0.32454494150278984,0.1750833836692925,peve,POR.216
peve_POR.245,0.07891734323173051,-0.06038007557175946,0.3128775233233054,0.1109037783487696,0.0019853434502307347,0.16807456592612932,0.23009028039824025,0.009735310171863519,0.19493218720933117,0.31712135398912994,-0.19232665686732248,0.04402170931309857,0.20655428865639228,-0.09396381914770152,0.3106881754029669,-0.11141677605895438,0.22331341263586219,0.0050292102727588495,-0.07945795389825087,0.26676871998197543,0.0309487377554673,-0.018398046404823027,-0.09904351519876811,-0.5901225791002962,-0.38485441161110673,0.4308015955008198,-0.12297343973998304,0.03426737188129484,0.0740120249857573,-0.015809676786018505,-0.17892653515543785,-0.10041624743253381,0.20528474989359344,0.014037199624457264,-0.1684721015734427,-0.08688917342595898,0.22863986637029085,-0.799075532912243,0.024992743298573192,0.13607811079365534,0.04894519930468197,0.21635144807364146,0.5117246361103048,-0.4340566715875824,-0.36561443106279107,peve,POR.245
peve_POR.260,0.05161344937572264,-0.17939420821438737,0.07120030314389411,0.08869697494260821,-0.041254737112632875,0.07526384117059295,0.03253223343789051,0.022125151409233896,0.08517468670428127,0.061715973805568126,-0.06643239394388391,0.014140590067036267,0.043243139936024896,0.12598507457034946,0.49828695885955826,0.07953756385406273,0.06547677726030067,-0.0752977542580443,0.008486120081462625,0.08923297755356724,-0.08875592848107473,-0.07679752350685536,0.08245532019608268,-0.04180899841991403,0.02952720238307017,0.014578249578839225,-0.11183665235973926,-0.014372166374668066,-0.2324101292551521,0.03536468123783454,-0.04119166009932154,0.021485116611890693,0.0858750598473213,-0.0019226508279379798,-0.020884847774941366,-0.000734124446192804,0.05212740727483925,-0.12132134230189369,0.022634671851633745,-0.13636422721387997,0.03295902475389542,0.11109123183397315,0.06183382959029467,-0.09910610436674369,-0.16991618371350384,peve,POR.260
peve_POR.262,-0.30195280704370586,-0.05571680703398036,-0.03299189143295013,-0.03131630902085699,0.0178879106498881,-0.007884096991534735,0.03586255920991115,-0.05670706311311498,0.23574113284168086,0.13385032849976858,0.039884095028959496,-0.021008594174225684,0.09426539701961398,-0.29047421325392486,0.29133560528072655,-0.09866576336584226,-0.29066374304311987,-0.4355389298874082,-0.33180695386082987,0.10651102427017103,-0.02474883379475802,-0.021997437776045632,0.07507529469182275,-0.13942211252867204,-0.41133299946601576,0.042353374801100026,0.014257901527848948,-0.07101247722418123,0.594677088316647,0.09364507757656944,-0.21437645453440352,-0.1611796079053688,0.29169636824746753,0.012719800627962389,0.06357378644769324,0.00996681867856095,-0.01446611081154561,-0.03715987502497308,0.1584103618352458,0.3321950047797291,0.11437993771844121,0.12486733159491588,-0.04498178659650707,-0.00304967212791734,0.18090226874267457,peve,POR.262
peve_POR.69,-0.6457820833903356,0.3211000262914504,-0.08991492669448636,0.042280633852365856,-0.03352292685556855,0.05920895896057465,-0.14479436859811606,-0.03447858444558675,0.03224665346258085,0.23891231220279807,0.35290339218790534,0.0096793910849703,-0.05911139295176228,0.01022440755266174,0.3447194210516575,-0.017733422744876617,0.44578861914995926,0.44622367138306007,0.1576098244265037,0.002847890575713989,-0.18466054608769436,-0.15584728563398428,0.008108831946653143,0.29878888471217036,0.1533297812133392,-0.05900118746504533,0.08971943750872131,0.0017895121841719661,-0.2068107630175953,0.27570358854959365,-0.12000262243141811,-0.24257226991240358,0.25802244695104176,0.03004995848701791,-0.19018749529201084,0.1787816470421395,-0.15633348167719469,-0.015100668630018958,-0.059988726031922346,0.017288473821352526,-0.14114821929328114,-0.07648406494076987,0.05780929739464271,-0.013946836335560972,0.18381173630465686,peve,POR.69
peve_POR.72,-0.0023592803012223045,0.47532573065293965,-0.005453757629288668,0.07271377335634921,-0.03477600483701352,-0.6379737834761985,-0.017414904352870325,0.027247250125826863,-0.13024595803918418,0.19204574994063797,0.19863326423842695,0.00933331900418974,-0.008984763581411316,0.08312321693164064,0.13400644259879904,-0.2081125252982249,-0.029678961143570912,0.36390356313586286,0.0531660850771128,0.2858661213121748,-0.06692272566788748,0.05443243996778952,0.09753546289379407,-0.005446864169474854,0.1856252144487487,0.04820984106924741,0.03918743416443287,-0.059740084252680105,-0.059733351604129514,0.07257672261686164,-0.09113841527257724,-0.09637208902220336,-0.08883861965809335,-0.022897910003617634,-0.029416423042575652,0.04651518561737384,0.12871434363756318,0.06810287718090285,-0.018537441287808126,-0.45443530799877424,0.612329621451445,0.03419232350178919,-0.05163853222226573,-0.07142254554539455,-0.1330227279587915,peve,POR.72
peve_POR.73,0.17029526507811873,0.04760668539377716,-0.011660300591976246,0.12990677530392747,-0.11476500883017773,-0.09609918042950635,-0.08158315349033896,0.07460008317725157,0.5381945487680663,0.3535451883477274,-0.7127614761631809,-0.0017859868342739612,-0.021370032369764595,0.12058651666664359,0.04788686699298666,-0.07230579489727121,-0.1704402199217708,0.056907390587587446,-0.1693577761304244,-0.07271656517220204,-0.025501926237463928,0.06612391018088522,0.1681895122469874,0.08917868990623984,0.052846802143872794,0.1549769114635977,-0.08897788493013792,-0.15211764386605636,0.1539886332338866,0.6848918052307023,-0.288478855094431,-0.07908463981064126,0.2672128323551658,0.02224489763942041,-0.2992454061451649,-0.04358228777353644,-0.07928774608432633,0.2754593201407845,-0.048885924555133034,-0.05832274134815787,0.20527602069536605,0.040217488548198246,0.1750849567625442,0.42990564629975786,-0.3112578403740091,peve,POR.73
peve_POR.74,-0.26237898663154086,-0.16511818585245444,0.024584403943791473,0.09503128113753438,-0.02335062734615993,-0.07658165672892847,-0.026262308397415116,-0.01910380967003535,0.2257626745225115,0.20744962175730333,-0.06223335676848597,-0.006958832885291375,0.20191508893301882,-0.26017263987520656,0.361917170647089,-0.07383464747226459,-0.4009937850237908,0.04998866595918054,-0.07971093224307339,0.593073667551624,-0.012755852184706169,-0.06778247672817717,0.006075956743997505,-0.2035370300512803,0.12702981496938362,0.4809733818498421,-0.050047138415528804,0.005778300842034132,-0.1753670619801762,0.2019187469439329,-0.25040271071610964,-0.20159815638774445,0.25061760953979156,0.001626406058127479,-0.002369858927345594,-0.05671372247358852,-0.06020668414885358,-0.11109308355076797,0.14453201458284154,0.18475852068367998,0.28104292093601807,0.32187617434002996,0.2848020501677814,-0.29846633758723595,-0.06469908089160276,peve,POR.74
peve_POR.83,-0.13459898877291596,0.4392980503980074,-0.10893507507472877,0.10932282759162436,-0.03755825776479537,-0.3699814288010483,-0.06154176479430034,0.023825789451617868,-0.016476377958099083,0.2595699865787221,0.2738950734170768,-0.015711376556340643,-0.10096525018343512,0.09694773080352966,0.1778194768473053,-0.04762405392553447,0.19401005708794292,-0.14500596890920367,0.2559686520579942,-0.056366367914065185,-0.05378533196428588,-0.005622649926449449,0.37188062316339776,0.21938113454955877,0.08380812448715257,0.03283845610569771,0.09089174367022335,-0.06296490011710183,-0.2535657311628418,0.43919085733671803,-0.1718759188874283,0.04330987008438685,-0.046876824459041885,-0.024471803434513703,-0.18894008085791336,0.14043679842350973,0.12668275845037028,0.08778685887944383,-0.08317526910675915,-0.03490833953857571,-0.23028008584321596,-0.13856192929922903,0.050528289555160734,0.40195045355472175,-0.15738258049995418,peve,POR.83
ptua_POC.219,0.08637406128968864,-0.010894198327740984,-0.0844003213504212,0.0905983477289096,0.9065924163374528,-0.09157054359384895,0.12236508473057991,0.07776492257071303,-0.004852712135523344,0.39254237126070224,0.05675835601154239,0.5098495519657238,0.0760985342326205,-0.0065429061421137845,-0.043316340982226774,0.02640095644665971,0.0016917311357280828,0.03292887735159139,-0.008586533954040729,-0.32628293903472616,0.4021638728965027,-0.13722003195421298,-0.018383034994127304,-0.17554319592926027,-0.20358386027186315,-0.02732735856837164,-0.3218297509855771,-0.04269753318507418,-0.03235485560552903,-0.0005758599014438733,-0.0347532180248397,0.027805870959683676,0.02495818707379101,0.017873373401296015,0.5780453196930877,0.026805970628687514,0.13186700871221485,-0.0028583837828048235,0.013446423105660323,-0.15755073111402582,-0.13271069497042504,-0.1871108838860929,-0.022758610955880727,-0.06399176438644882,0.004628413102188886,ptua,POC.219
ptua_POC.222,0.22127939245761352,-0.36286255296458914,-0.04763188809159066,0.15876459008076363,0.06503823165084008,-0.058967217359056724,0.039278986587769786,0.011711382027751807,0.15832090453001557,0.11393850832875374,0.07513195551435035,0.12771277856715307,0.048426571289889385,-0.043567995885891775,-0.007273851489125919,0.641412435559322,0.03527912297229411,0.22950592669143705,0.022243206093928318,-0.20583658482127198,0.2727334732438564,-0.31925262400348525,-0.11977632122483357,-0.0718917526328515,0.0277141488548739,0.050482661458450984,0.3687282351913918,0.22189227245065501,0.09378259851100568,0.03685793028231116,-0.03822761590334952,-0.18959622739116008,0.03410819521894331,0.10072886790066214,0.3764070813392933,0.13436166982502662,0.3862210411163103,0.012865459750738571,0.00425824646788302,-0.2981412793594723,-0.13778994824159557,0.02099376632643806,0.30058828170420127,-0.005438053068119499,0.11877961173321851,ptua,POC.222
ptua_POC.255,0.08648834530240875,-0.022865888617108004,-0.04675208104847864,-0.09923988442035901,0.16708526466954232,-0.08545657165984903,-0.023022761539912614,0.021582138426071533,0.07759029435859514,-0.14233549661525666,-0.10886510462927897,0.07572636961757907,-0.011993122340711097,0.012328961474354453,-0.1520195087122391,0.5364102005336789,-0.10697814571485481,-0.04554419454655917,-0.0983173281518925,0.02688722961835359,0.08113458465266402,-0.2624739180216692,-0.03695878933775824,-0.1063178409450685,-0.30102122030208345,0.019532489806712558,0.3178400770724024,0.026779180687805486,-0.04083621068827789,-0.011186210877157852,-0.014236199483469868,0.013365489222692577,0.028482306747991716,0.04876058008023353,0.3066842345489753,-0.023363063468920326,0.33899506322457906,-0.06975561999177655,0.030090576176799364,0.07637592364977462,-0.0271931336275757,0.7210385816223825,-0.21406140793271494,-0.07800366501135292,-0.1235218360753787,ptua,POC.255
ptua_POC.259,0.15429421304970534,0.0774731051437572,0.0692895060682467,0.20490562942013857,0.09421305416121666,0.03298111858633245,-0.008122193205787557,0.033364601806751965,-0.015248445861899659,-0.024158527940476772,0.013295240857348609,-0.020625554599591686,-0.021234497601320568,0.27744089238117076,-0.06868166098705537,0.053286928334204474,-0.08999358362729923,-0.00482187905172078,-0.09649962113883852,0.025113553636487988,0.623286986433729,-0.21814104188790712,-0.20375434394290207,-0.07059552419820911,-0.03825383691833904,0.1448790471134419,0.31381724703263714,-0.016322948163723427,-0.12373350535025668,0.01974958334834253,0.037541343595595494,-0.07108653153091937,-0.008313858427766576,0.013496979629148358,-0.10252912558860292,-0.032930213585014384,0.2672653308516544,-0.01835946045749311,0.015993698571294256,-0.08348508629706097,-0.2642017368433023,0.23230941648619233,-0.127131667734109,-0.04042353071011213,-0.05314218974241847,ptua,POC.259
ptua_POC.40,0.028791697222457373,0.37881441775484864,0.04027588792330778,-0.06081753293709432,0.057979921005461704,0.09417264469522929,-3.8536260020259927e-05,-0.0006625856894066399,-0.09744435383034954,-0.08323669216776919,0.08200413596732342,0.07250156364249397,-0.01562973346469777,-0.03689889093164109,-0.049184120626578856,-0.17341039852809473,0.05991477648923437,-0.06282724995294753,-0.29970427706680225,-0.21959857592984613,-0.07826223412644223,0.06447886514436396,0.14913988109936924,-0.0763082130106171,0.3296624410171354,-0.011336580167754967,0.12489157640651324,0.04228437337510973,0.0638805721194775,-0.059571771513200006,-0.04177058859982888,-0.22519412755002874,-0.10484817171946482,-0.025848722373204985,-0.03298273853411818,0.045838421495407844,0.24546993213728005,0.0075777092111456775,0.02297884446452095,-0.03886993380075503,-0.15792812641799545,0.2350139356164306,0.2202902850583402,0.16209556681538265,0.4838209939655436,ptua,POC.40
ptua_POC.42,-0.018326094428337936,-0.17044610905127794,0.8732291401301412,-0.04970879377823969,0.05869945264929223,0.04036602235475405,0.08470822148820428,-0.02098664764712117,-0.0036089677478867146,0.0667618284830941,0.06846553117357784,0.18439167412507784,-0.00922904338593073,0.0779434314656894,0.34171654396464135,-0.1071962637086325,-0.02927525048897068,-0.21035602016042107,-0.47087832651880496,-0.10769594507993484,0.07406418711488065,0.5884528440111144,-0.00752266551306349,-0.07113729061738369,0.15811089779245688,-0.009053112664489726,0.09845226983579002,0.16902042126744854,-0.16498724179468818,-0.004332612922886972,-0.020366090950686096,-0.09847998570187665,-0.04588531043845264,0.014037261433578392,-0.09842259811339679,0.026806521243145157,0.13216982982632197,0.12655765716628256,-0.024597632885415676,-0.3318452078339271,-0.11762123648922512,0.11890145628409436,-0.011666997427533394,-0.08579057092886606,0.18550894106383223,ptua,POC.42
ptua_POC.52,0.17164811057481064,0.09306360201031735,-0.01090390364267393,0.26243301978854816,0.015467355228582039,0.23854779856539238,0.026744827842669818,0.035332515855007234,0.033893776455939696,0.11293288114062361,-0.003671893201369783,0.06903495250120636,0.03430608296207851,-0.006511272224581172,-0.08416074115700854,0.163027398668333,-0.0781572905791545,-0.021262789490918,-0.04398603933872119,-0.06548207805885807,-0.2815739389601703,-0.16537776847682628,-0.30275674475421144,-0.19759095904379761,-0.06935814716391976,0.12169942564877491,0.2504486228942624,0.0608136457119127,0.03697233964510194,0.06462292032509817,0.0483785533009207,-0.09912860758384896,-0.37605124091152803,0.9837994368752999,-0.026549046863666066,0.05637990136408245,0.15524445796532085,0.04272345877982637,-0.10022768116911011,0.08922790350648938,-0.10237946219424515,0.026881454267109316,-0.0015217677260509208,-0.03410607886358407,0.028780065204503887,ptua,POC.52
ptua_POC.53,0.03256006951432379,-0.05905568322665799,-0.053895883931246426,0.19394969912716592,0.035055950551963845,-0.016243679071456064,0.08580560752176335,0.01174236971954728,0.013998136943190628,-0.06233002688649639,0.054784379047297965,0.4354728343719673,-0.05494625635387978,-0.03222616147093034,0.08337994879178812,-0.029435160241336873,0.10461371357336262,-0.25492475536512765,-0.13387688440153742,0.017899243542842693,0.14199722235112208,0.08668396275575108,-0.04447518511535429,-0.09537393646227643,0.25665804683420645,0.05404378154820237,0.21009585231646555,0.020795881700258992,-0.214029995075897,-0.06801096607607239,-0.07637173499719066,0.027471801006093536,-0.02302148578150651,-0.01897793507471846,0.24605331870664157,0.04179901417406533,0.24564307851733677,0.041434347020662725,-0.0054999814338054015,-0.07187909068218305,0.31388101780203553,0.14970501520046559,0.33841823951679195,0.01716814272962895,0.22963884823941091,ptua,POC.53
ptua_POC.57,0.19986266436841504,-0.0920070762454501,-0.19114558923737382,0.24167666782381544,0.06424874131676667,0.23647434339563614,0.12057899985070572,-0.05637266385796139,-0.012192983550890579,0.006092083941159984,0.0478229416785684,0.6508984270744456,0.12397850722964622,0.06599317635771738,0.05432148031842925,0.029297238655229266,0.27435223621563776,-0.17926627883853138,-0.13080790442172677,0.10760425855649294,-0.20649511366914586,0.1059861631373799,-0.19698284771994562,-0.19190604774029896,0.26581927931814603,0.09354827995059009,0.0395244696129524,0.16618414964169012,-0.18047195094944135,-0.043878863818534244,-0.016928254149294688,-0.0610246760725329,-0.04478717399409068,0.04222989652752429,0.21478305814373377,0.06111289758846246,-0.5342359425828703,0.07289665466369386,-0.07511898929381536,-0.08910904465840064,0.16602091750559217,0.15275931205643536,0.33409403289271905,0.009623652628923257,0.14034967977014592,ptua,POC.57
