,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55
TP1,35.88395325827365,6.9005995005421585,30.757598647322137,24.16955028999711,-3.697905019921503,-3.4451104503692624,-40.2871762205969,30.13727801951335,-48.534372241575966,19.3417435038133,63.15128643114245,0.1648488632233402,48.84663636710142,44.03962951683357,50.82389231922713,-21.244793836583387,39.18393665868276,40.031982322336866,24.016475824636817,33.03410998612751,22.724323423397394,49.613688754744665,32.58651920927272,-72.31025185210545,57.63622458104259,47.13917163551931,29.43821420629265,5.198408079759679,19.815724864949388,51.57839630331795,31.173148067549818,-27.568410280973485,60.04929411788989,66.08865333536548,40.49143892925515,76.11205365037134,7.8861573356743015,46.11396334107113,-11.594981261809227,46.47024639025934,55.74780196424555,-7.351061474741964,20.466282763717285,2.922509329130658,-14.530967934137811,85.93131692220362,7.808666093765315,35.55806671959833,39.88126815327959,62.1737315877403,-9.45812369077379,63.05287004544465,-12.92819189845146,17.764143632404284,25.34691840659578
TP2,82.2747965539092,42.92432842551475,16.11642050216528,66.67974352369458,1.2314896247875358,-1.4848239069411537,-11.968525885025851,37.39798376276965,-47.06955952052024,57.77817940989497,43.37804288455771,-60.36630718611221,-2.110074551512247,51.472757120591716,-2.9290923827131157,44.14302960260178,34.62357729360927,47.01879748290153,21.842232851322482,48.21831855169398,17.06849871146806,48.540264007527774,35.96487358712381,36.729372169900245,35.302011839931644,36.414369033578325,45.39559731069472,-0.7423875844902903,1.7747475551848249,63.04198623743152,35.86868639996219,-3.5288420168747288,60.86544245911537,7.791744116548751,39.96393177368856,-21.883617178586608,14.638444450095731,38.50323641970814,-9.888037578976078,34.276500087048255,78.36350847283236,12.458595226517264,66.06085535795572,-3.0634684480968892,49.92179148167727,31.939307275892613,0.4571256518684419,52.20964239486353,43.8738764126804,12.567708270197263,-29.3842020650611,20.8805314836382,26.20892517581091,80.46792377306393,56.296567083196344
TP3,39.66454533972585,-6.653434014473289,50.71212596228106,18.35862293083463,53.59582562074845,35.46245681353267,-10.136075116460969,55.59050991445416,24.22969318906493,20.43942442745174,7.048798705161328,32.49954208820981,35.956129693567895,37.31420974395748,-6.858742024573167,1.4227494952411506,42.35377268543346,43.619234299277814,18.859751995983093,20.662501853408923,15.6102730146464,41.18032696700007,41.49736833767977,6.291479037167805,37.96318880173108,37.239212559140846,52.50569797332273,77.41279924414683,58.237517981147555,31.355172336645026,36.292142446100456,41.235219495183486,41.21865565349053,13.84560223242487,37.463290714941486,-11.345891411810213,13.569812512124503,40.31296096526679,-16.41096919297002,18.19673602317833,34.6270900727921,-40.65160364173575,45.91440337168094,6.423917467854064,13.981345164791014,6.446517382880645,64.08709926670372,45.39729890254957,17.156479041241056,36.69197885716621,-34.503503982723366,3.459031698140995,47.507591429949734,-4.762605017721281,-14.739384213140928
TP4,42.165929261474474,59.14057582503981,37.4642426879426,20.95289505740394,17.80521547873776,74.19307057811179,-9.705765637490853,37.400539704802895,24.648232041405237,-16.915148498548657,27.765172034778132,5.220171608172096,45.832774085353684,16.053708013948455,5.1819546567518735,38.54401841903554,44.673687225492976,34.81364601698754,25.099176915241582,44.58612907369909,79.97059099766155,42.52991832922323,41.13425145882403,24.03346921061831,30.373678304403914,33.78827504504242,40.448598758445094,-1.8874179909545925,10.438744998493856,35.6638728787121,51.09759600055511,-13.136277743300202,-64.40365181086887,46.44826046357352,45.35933801851807,-7.425178089978181,51.21334137112865,25.269396185598065,72.15349182480537,37.28098772945098,28.278599458249264,68.40655957226669,33.934486316341214,67.05122774447167,-2.0451911892811823,47.682102944180606,4.5030895522336225,43.31144854284502,25.0949179916951,49.15816928804101,-14.077650411258693,8.095312147884123,35.528960753791296,-13.635309367624025,31.95517781438265
