Iteration,Loss
1,1319213.5814410874
2,966055.5690707737
3,678005.3777524778
4,494721.52114036673
5,409929.2336234215
6,372112.9426969915
7,353423.5201451013
8,340882.06096024805
9,331779.5564500064
10,324832.2824153372
11,319777.6256507818
12,315820.7848841296
13,312510.3940756788
14,309566.36206576804
15,306974.068591292
16,304711.2159037148
17,302707.87369030516
18,300914.66289047303
19,299356.4194485483
20,297955.59343457874
21,296663.9969519488
22,295468.3950560467
23,294356.19578464294
24,293317.3124418978
25,292343.99115681986
26,291429.27240349323
27,290567.2811112554
28,289753.04476206895
29,288982.1570942416
30,288250.811940847
31,287555.70417398046
32,286893.8416905956
33,286262.51202840585
34,285659.3608633589
35,285082.25446843787
36,284529.23553080356
37,283998.6249715724
38,283488.85705721844
39,282998.5569421708
40,282526.4306785344
41,282071.31491818425
42,281632.17008821754
43,281210.35220981546
44,280802.9699564053
45,280424.86049298034
46,280061.6150697116
47,279709.0849045976
48,279366.6235892239
49,279033.6964913802
50,278709.78706493514
51,278394.414695857
52,278082.3650763569
53,277777.3792852654
54,277479.95131796453
55,277189.72888397507
56,276906.37082422
57,276629.567015309
58,276359.0160328535
59,276094.4382284351
60,275835.5666880151
61,275582.1550459324
62,275333.9741671336
63,275090.7971024063
64,274852.4198786169
65,274618.639072777
66,274389.27160452434
67,274164.1471914416
68,273943.10307733394
69,273725.97371744097
70,273512.61525391956
71,273302.8867328606
72,273096.6525706946
73,272893.7953067653
74,272694.1895494477
75,272497.7158970731
76,272304.2712115535
77,272113.77225233975
78,271926.12518751103
79,271741.2399885119
80,271559.02065653657
81,271379.378811971
82,271202.2379569815
83,271027.5311155395
84,270855.1895867728
85,270685.1394332458
86,270517.31308694254
87,270351.6509535707
88,270188.09617489844
89,270026.5864198184
90,269867.0640572105
91,269709.4725452386
92,269553.7596409621
93,269399.8761287574
94,269247.7775276465
95,269097.42505010695
96,268948.7739339026
97,268801.78537248785
98,268656.4155607915
99,268512.63009417604
100,268370.39486889256
101,268229.6763183429
102,268090.441242481
103,267952.65986159706
104,267816.2962955492
105,267681.32616047096
106,267547.7210472812
107,267415.4517862469
108,267284.4935701569
109,267154.8241190494
110,267026.41777016124
111,266899.2509059017
112,266773.5210923334
113,266649.1895670652
114,266526.2365664215
115,266404.5672332657
116,266284.1659657904
117,266165.0143264198
118,266047.0990047728
119,265930.3239911973
120,265814.6729463809
121,265700.13230577053
122,265586.6888977421
123,265474.3255199131
124,265363.0283610369
125,265252.7782076434
126,265143.4741704226
127,265035.1913477045
128,264927.9160961547
129,264821.541530094
130,264716.1498491454
131,264611.63002086896
132,264508.0607094979
133,264405.429315491
134,264303.6320821814
135,264202.65457829164
136,264102.5845857258
137,264003.3084795226
138,263904.9139677926
139,263807.2857038168
140,263710.42564035126
141,263614.4141786985
