,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55,Component_56,Component_57,Component_58,Component_59,Component_60,Component_61,Component_62,Component_63,Component_64,Component_65,Component_66,Component_67,Component_68,Component_69,Component_70,Component_71,Component_72,Component_73,Component_74,Component_75,Species,Sample_ID
apul_ACR.139,0.138830898284315,0.34328052312191043,0.29612474461080396,0.036356496923343605,0.02378660679428838,0.10007339573325924,-0.15624146981056014,0.29325801421569825,-0.10689647563693365,-0.055629038679439045,-0.028604118765885787,-0.01124775524840828,0.13475079678044133,-0.10937548213315008,0.003313167934075968,-0.07147179587901671,0.032787193264167055,0.21290005544001614,0.21801821046345637,0.017137592037129203,-0.4805874692550761,-0.1399086361368721,-0.20616925161972313,-0.04931242333975802,0.0074903863768137876,0.09173312725205493,0.029206220608167965,-0.0669958642046764,0.3840945811371526,-0.059661633048252026,-0.03492293583817456,0.11902718841764838,0.009322456371153339,0.08551221621228268,0.27107747726856446,0.18138615210273135,-0.18783483064781287,-0.30828097761027823,-0.008887056274756378,-0.0954480417269776,0.03433102205634003,-0.10370676936827294,0.1765480903101303,-0.06753268428393988,0.024055710099177965,0.042497376755214665,0.2859286404386379,-0.17101925566255904,0.11561927113978382,0.06290238000049872,0.4014266449348545,-0.10599968022753443,-0.00973210527956571,0.17912100928406408,0.11693222985180446,-0.06909858349698515,-0.04137106679508824,-0.035499703345753274,0.046105106207131236,0.04383022054093386,0.05740647137551874,0.055591801897669914,0.3064683190209005,-0.11956182075884969,0.12635898891845862,-0.037314427838838614,0.13900371360410996,-0.15915090049946432,0.05748705044915668,0.28482867023876646,-0.10685051991909031,-0.252082221418645,0.041575734972726694,0.1661704816290963,-0.09932526690299133,apul,ACR.139
apul_ACR.145,0.24812030728288648,0.15405551068230772,-0.09124012604107345,-0.16312753243234987,0.06881047652430772,-0.09907045399142604,0.04403277002766776,0.05014754931478458,-0.0014106680688841112,0.1532635009423036,0.16592112424396507,0.018448842395303665,-0.015192783525699931,-0.22164176488186385,-0.01383735783023527,-0.012900502480492605,-0.08963659309931087,0.2060748919245965,0.13536617551866598,-0.2755226888929455,-0.037022545501263625,-0.14618928365107112,-0.302803438897978,0.43521097040908163,0.045156945499851,-0.05731217666231288,-0.19582139743814225,0.2670212625494072,-0.10524365172043515,0.5419229724373988,0.0777926207460409,-0.0005901777142499929,-0.19722239402998018,-0.20017367914930756,0.07013337457103973,0.2760011675216608,-0.08531982863247158,0.28692781207994017,0.11838952614735435,0.30388421082938394,-0.10489638185505677,-0.053235374937174416,-0.32726054546235495,-0.06731813698770843,-0.08213243966692113,0.06815603446489892,0.12386841598157647,-0.15054058866888684,0.07520550564330017,0.04690470569298473,0.04475078119269082,-0.07024772384438381,-0.022404882761297717,0.12657695996075163,0.019075280573512963,0.18367781720405787,0.13520959361489057,-0.04196169186997265,0.021323658825577657,0.19060014210086684,-0.13055793436976884,0.24447655340525773,0.03254270971851895,0.08700432208353316,0.047855559857151425,0.12807359279288144,-0.20446569919055216,0.08866818087975752,-0.10045380507159832,0.3647000818760973,-0.13232378637903325,0.05620184692070768,-0.06470714514293982,-0.10446963139511184,0.002419262157137141,apul,ACR.145
apul_ACR.150,0.11806679094614624,0.3107244360617102,-0.1899554201499311,0.2287373566584305,0.027686150280000744,0.09069939092561657,0.2175373103093322,-0.06645714572038983,0.18836664804872216,0.007565441373969432,0.4940827140558256,-0.11329379979216953,-0.011742022572361076,-0.14196520636361787,-0.3513211575021755,0.2006181356442263,-0.1285489559800196,0.26161622459004585,-0.03196981429573119,-0.00762163349104779,0.009204581110113448,-0.09257512527510552,-0.0931248021072679,-0.1644441852780077,0.05850719960769714,-0.3577541947700281,-0.1114620917676855,-0.055378114453530955,-0.08737576166622024,0.00438983548921377,0.08504395746260807,0.17116189855008268,-0.15562169924731328,-0.16228122627590763,0.10341773372288368,-0.0718971897256448,-0.09496287779330698,0.23460014083424502,0.17714584449164636,-0.08460934142723404,-0.057655385948054166,0.028323192711061727,0.12053195661840604,-0.06985965634055125,-0.12009980453663582,0.06775748295944847,-0.16657972518925487,0.1840914762665492,-0.017036237039260268,-0.11237182765568264,-0.3981240259409824,-0.08498852988058314,0.17131802223190157,0.05422140861515198,0.11907502629267594,0.10471607088919367,0.23295379206693728,-0.05633831281009978,-0.04533771746659309,-0.10887297005449435,0.12487201283639164,-0.1971620392202777,0.06528007355821046,-0.0061515760377874535,0.1642317591610878,0.11802282512022011,0.06232231076926089,0.09681339533693419,0.17368396364147373,0.00989112821316408,0.2148400671683505,0.024163765262689492,0.08772581157101814,-0.05793846860996239,0.04784753756178785,apul,ACR.150
apul_ACR.173,-0.045408551855568816,0.23251119961640443,0.025568459805888358,0.1655473587905699,0.0473497717695348,-0.011856581652925543,-0.01703752567063008,0.05536042159090726,-0.00853979202938134,0.15972048492357813,0.4909210598216854,-0.2784691943689556,0.015641865487311436,0.02309275438203848,-0.18541272033989167,-0.05384343732968211,0.08519534779705634,0.131616197678415,0.11917667140518626,-0.1174439733965189,-0.10326171433644676,-0.0950809174906565,0.06161946315152801,-0.17081218931976655,0.04371389517682631,-0.17784758892030314,0.1095767449413903,0.11478636830949113,0.13207505566678931,-0.08501045084156514,-0.017104022855816026,-0.06420037964781909,0.24838309560827188,0.06743329525648244,0.059599400844301216,0.00876664617964776,0.15537489394552034,0.19846377884768382,0.2942811130301925,0.10634098542265162,-0.07354948555042623,0.007256596266287036,0.2247714576256973,-0.02930219610699614,-0.0769334700123743,-0.2477391257320414,0.18154785273748167,-0.029895505838926133,-0.08585763130100807,0.026225194073563673,0.06399935937095609,-0.0019533521296560565,0.06665778438312521,-0.202111576637004,0.09708105373479288,-0.21981441559118237,-0.2536834877213664,0.07869680605321444,-0.0010218766755890512,0.03267854266042371,-0.04498027106384492,-0.1178525729120749,-0.13591774157506747,0.08623136956073107,-0.07090797461206859,0.41655695643616264,0.1923807482567242,0.22690563956167534,-0.054879939736054054,0.17520845153557646,-0.2199132762908253,0.03422513400380051,0.0490562787338925,0.06923268358890401,0.04353646599631724,apul,ACR.173
apul_ACR.186,0.210824572937018,0.20472401588542596,-0.13595617858008063,0.1809245598068273,0.06186399039883661,0.26742959293577784,-0.18532028253817975,0.11724540561434856,0.054955313629113,0.013093225025281234,-0.004997710029271348,-0.010260403940710466,0.3055563901776201,-0.1870563963514864,-0.07959067126116946,-0.1689941537615042,-0.021231896400037458,0.31480596127665933,0.1294575079943781,-0.001731297655105076,-0.5543127149160626,-0.12014655852143025,-0.18741502573779706,-0.16868019013626506,0.03581949479450074,0.06010472203295214,-0.18454278460818235,-0.06460066786718202,0.2444451279768445,0.09984220649180311,0.15362586671044426,0.08597865296032234,0.10567489511054222,0.14119943465180396,0.3064708687701496,0.26512348007147896,0.17634083997738617,0.44060414790223706,-0.09860922065450639,0.00340913309032626,-0.16232600708122175,-0.17204574377805965,0.3001039367343688,-0.17795005345693934,-0.10407436217910444,0.36989520432165895,0.10066350851124543,-0.101352945249555,0.28670688786776544,0.0317940080203441,0.001878099351920324,0.27317093691871813,0.0016297215323833253,0.31288498328664577,-0.02620133315955501,0.5498931925249525,-0.29650422692562606,-0.525050347299631,0.08240846462344416,0.132568809366059,0.06413499716580687,-0.06801911769596447,-0.3354181394284287,0.009179566080081601,0.24057226294732656,-0.07850490983384531,0.09742116191474363,-0.1260188265520609,0.1507710150342036,0.35645376721432664,-0.255192504817192,0.005872592557987346,0.001977472989024384,0.3259567159513531,-0.10977027067747638,apul,ACR.186
apul_ACR.225,0.23966159329309036,0.33197944333847024,-0.07110021515844726,0.12362874702995395,0.04380605216967506,-0.22279679826197715,0.13768537183893942,0.046450547841343774,0.0673498736328547,0.5195310849106384,-0.18021066028140073,0.12809661144127527,-0.11626125340546262,0.025320018837588543,0.04773608006689145,0.13995403084103145,-0.24918037880464583,0.2518801466183682,0.028450840135848792,0.11852806649096263,0.0645463686831773,0.15675188075685492,0.08749187224720746,0.10912482434275533,-0.028837063458945697,-0.06650279117087968,-0.011081016295545396,0.052627721677091954,0.014358192103978895,-0.04873463885233009,0.07853782940917134,0.1708358487549708,-0.06467742910075386,0.03192171406383152,0.0145470155148069,0.4557608819373504,0.156115720286691,0.05338778364263556,-0.5946957113034118,0.1363039356091869,-0.07558037349778245,-0.14092784459195026,-0.05225704528682932,-0.006025890287488907,-0.13474790152982138,-0.175365525954738,-0.07027537445394473,0.191910438222662,-0.10069076653281156,-0.11960456830491675,0.4415848018304483,0.03136924396851166,-0.007754348365989114,0.03799783216699809,0.14092222798425796,0.2142315766381914,0.2056029780857189,-0.02582698025684402,-0.27706231072401516,-0.07088398643948228,-0.04616061955196645,-0.08390700311894916,-0.1122467945942089,-0.017784613749773078,0.05248615344518095,0.4632683606183537,0.12159191834743205,0.006374737780096351,-0.09949343678570359,-0.0007111428841641336,-0.013860666869874227,-0.03284771540990481,-0.08971361346132295,0.5396191467632143,0.1594556664257625,apul,ACR.225
apul_ACR.229,0.25409885348023964,0.2955940589631711,-0.05277497743108721,0.2807973989125882,0.03938121467530955,0.03229205620400627,-0.10878063055319727,0.09999708889424101,-0.025078733407831386,0.18277100219950307,-0.017437489124686685,-0.0024234717053688484,-0.035521861347479915,-0.03209523970149926,0.011193236629440995,-0.02819389593986297,-0.10256899906194211,0.24957275753623265,0.04159265183773005,0.13603846466469385,0.0033365277036183027,-0.06038623483434661,0.2757370803826729,0.5226470424636251,0.015526945678436047,0.2707144352612193,-0.05051217261124096,-0.07805174242367514,-0.008497362692322964,-0.08360580040179341,0.029641296565850822,0.1540924043513293,-0.11976521385095751,0.8090217254286514,0.02643016323640127,0.18928728003256182,0.02418114715104974,0.06393933909788649,-0.10879628636206976,-0.2479872242865254,-0.042136050167397465,-0.10126989189838645,-0.002285222712924203,-0.09568176473281992,-0.07089866874011741,-0.01748922290588947,-0.1088671881690478,0.1795157454405484,-0.022049118292002408,-0.08524033396674562,0.11402767894557775,-0.3456695415168411,-0.12986126905352754,0.20406319584067284,0.10214203828582225,0.06262010867883797,0.025923940755464506,9.863063816462747e-05,-0.04431356988312768,-0.003471699746485127,-0.2272865509049786,0.12380111360573241,-0.08556508931237759,0.019789691818650076,0.11546932257209754,0.14405673516723758,0.31660349541818283,0.03146317976515752,-0.04429046358483753,0.11983217720294785,0.009983818109297831,0.02574305799152772,0.01924404071087694,-0.11208898530805805,-0.017718148860590126,apul,ACR.229
apul_ACR.237,0.11187896187076792,0.2850402454008542,-0.13063100485455054,0.28512601890952344,0.0713156042689722,-0.08510403038315083,-0.04026751768084212,-0.02363724664744217,0.042848958896773995,0.2527053846071267,0.34369088695317906,0.0968543281388525,-0.01563942623024427,0.15251999630651417,0.2663445040975904,0.18021675847068816,-0.05494112331884835,0.046667712251338575,-0.038167940363545656,-0.028815249961217163,-0.0661178868055679,0.0515035504363241,0.15481535968756305,-0.0898485111854518,0.021983307489126296,-0.06862728121207373,-0.08680633356905972,-0.03348168756117346,-0.06784335809314584,-0.042981051310824574,0.09065453561732308,-0.06440708347536303,-0.13988884543879238,-0.1540848585346044,0.024859779086525324,0.01686978673539245,-0.06541777879175341,0.24546827801578242,0.18777892442589392,-0.005634538469605078,-0.046639144175051064,-0.06832924350724218,-0.09707247374921799,-0.05643632587566139,-0.08576250697274426,0.08110513094754225,-0.15082008023629107,0.15206932182435462,0.03536958236237103,0.0304148225087132,0.08083123741657175,-0.08047293706600961,-0.3189913995189338,0.055170219434862514,0.12313047535984009,0.11092266007075349,0.18271533738413293,-0.0029096634884478675,0.03833230587953066,0.026713239324978637,-0.04889941903099792,-0.08330902494789166,0.03314630044300399,0.009636535977719542,-0.06942298419335513,0.20308354992212632,0.2484968937060424,0.08270818477157885,-0.021976163730464234,0.04169192759701867,0.23416099439173593,0.019507695499955343,-0.03732393213184553,-0.02320430078425574,-0.0385316114224422,apul,ACR.237
apul_ACR.244,0.08174057782799292,0.2339398551487665,-0.16050721439030163,0.27631829784788364,0.023829865449874973,-0.021736124264042554,0.1602275337973792,-0.007588653104257035,0.03921196528484581,0.3905550723514646,0.21918733611384797,0.012305122531890573,0.11015529205783059,0.14805675070822497,-0.0021708538353549314,0.02649906995668555,0.8682838663261448,0.12334704024321619,-0.005202873105032068,-0.006578215938615678,-0.1423168148324236,0.051567051349806575,0.11291180729429813,0.15703566758883125,0.03918955524078626,0.03327454281569435,0.01124055784308885,-0.029126362301456286,-0.0019884916614295845,-0.04938002948764569,0.012541711466456445,0.16043073995513887,-0.007277289224766038,0.0703826489274917,0.033451707103689485,0.06659836572697711,-0.10080961550317555,0.1684296475402634,-0.03099444836823283,-0.01113577039010239,-0.020998195792023788,-0.0009873235345059257,-0.029014091740039032,0.0026824567115446016,-0.03456479620260967,0.060288012830649426,-0.15483787236538593,0.24647245817875688,-0.09202386405988876,-0.13850088694952636,0.15844960049646545,-0.15496820785665016,-0.12014032421453587,0.031927352551219,0.10331960311449784,0.18147835160229425,0.2551163639120859,-0.07595763856892133,-0.1444138909980646,0.03553504262433995,-0.018772194742582748,-0.13820176877660031,-0.022001725101544984,-0.07387100455425545,-0.11355962004340117,0.3717568897315098,0.3351729048741178,-0.07638707558478988,-0.11661567647465912,0.06560710786704128,0.2573444520654467,-0.08393225283444679,-0.0720721863343546,-0.03654281460179098,0.026808423575900808,apul,ACR.244
apul_ACR.265,0.1263428291992866,0.10404250840879706,-0.06865387353608308,0.3892730943992448,0.02022362311771472,0.083723472060797,0.14559203967533277,0.04381054713898341,0.00907818554779261,0.15650087227226653,0.15354880203077242,-0.06994851608076208,0.0010334576469849784,0.12001743480825308,-0.0622556942254809,-0.05962411588986684,-0.07773941181747396,0.1176306624476878,-0.004670205920261773,-0.14365457557991446,-0.05068568411755335,-0.0928429977469854,0.1540625582512232,-0.1740976643050524,0.09857882400531079,-0.3969835763319324,-0.07971299731225867,-0.12590958367747584,-0.11013730472129367,-0.14102863668788373,0.12416147591863287,0.08603618751075498,-0.23882773347213457,-0.1986478868963901,0.13897237904579265,-0.0019240585440128623,-0.11758728356478568,0.08379930867433581,0.056158311291473015,0.07749005690069925,-0.09292948406703862,-0.030250342142823884,0.16160124113974028,-0.05059899179211902,-0.03549164405093969,0.013428533705280013,-0.04480850514826072,0.19220117139275883,0.0013009035992978114,-0.03485901439774222,0.17833798388654548,-0.12746717441723068,-0.11431720769090248,0.16791236196411385,0.03164165152301443,0.29708747400387603,0.4763414516745484,-0.0954106647549427,-0.06174650911670142,0.0894771213789144,-0.07535656609665382,0.3199719940152458,0.04002345149611351,0.09659764436604658,-0.05705243776836808,0.11102823596054431,0.3802040062021985,0.10508003123689841,-0.04455640325603533,0.19404617017987286,-0.18729144629430458,0.0509684202008458,-0.17154164370886418,-0.06591987872255273,0.06354167128139032,apul,ACR.265
