,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12
TP1,13.78111079902894,27.891496778093313,22.091967916653445,15.61146043070731,2.9339141728890388,29.67752716428679,-6.558634816136193,-3.765521395619193,16.720203186076336,25.110446668945887,21.602627578030976,-5.2136735546357755
TP2,-8.071686339819058,21.894417395063247,9.679197647308586,19.27877359981084,1.7504960139266093,16.33081848468227,26.002816723655126,32.33764273959799,17.613011858695614,5.185474054450708,32.65260275446514,-3.4644050512626046
TP3,-5.126282703257843,28.592673776355053,31.38476441128101,2.049520960061319,-4.113226442895416,24.89255983476934,23.778878198929753,20.227202415956143,4.621556107746399,0.7422909490252911,18.22356369689635,5.1248864180509734
TP4,11.775751211201825,35.786309996698755,21.032008386576244,21.261752965343323,25.126401500028006,23.94766957439501,12.44502825326852,4.894275220712386,-0.3648494530364997,-2.7360914467599944,39.64636487441288,51.03065888442765
