baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9.08261551381932,0.662883596580691,0.417833604435985,0,1,1
0.139727592141055,-0.176340535685168,4.17897039214658,0,1,1
0.241501549862621,-0.0254274715844677,4.18046312879417,0,1,1
21.6584086410768,0.357126007757392,0.321676010679474,0,1,1
3.27189362896984,0.574663862196444,0.639785981298768,0,1,1
25.0672098911269,-0.0123242157333063,0.316722961357314,0,1,1
3.5290860799143,0.400854024018237,0.602002102992551,0,1,1
2.90628607192311,-1.08547259988043,0.759847822271703,-0.112486470810554,0.910437696388305,1
3.2668897092839,0.606740831462201,0.649072753346265,0,1,1
21.0740871240612,0.0152196004212818,0.321125016754413,0,1,1
3.5197917105214,0.644044706847544,0.63718740106089,0,1,1
20.2895280921197,-0.0317563262989915,0.312333699401216,0,1,1
3.90064497087117,0.576254880837222,0.624766499119944,0,1,1
2.94299254289961,-1.36434400321865,0.692520991084791,-0.526112576960198,0.598809990669969,1
17.9163655344019,0.323025376628499,0.350812223857035,0,1,1
2.70239391426298,-1.49493830531142,0.755503692820173,-0.655110372080236,0.512396694584104,1
7.61677536576945,0.231956273357867,0.392907402944861,0,1,1
1.05655488669346,-0.61395613911646,1.08794603130988,0,1,1
17.9745560513037,0.29158435742139,0.345993751322009,0,1,1
3.90262274204952,0.422992736804526,0.638064004820649,0,1,1
19.575113240069,-0.0901019458302955,0.332308032444194,0,1,1
0.802743123684227,-0.640007204634672,1.72345058478433,0,1,1
1.24249303239306,-0.378931103144107,0.923762244162439,0,1,1
7.38839862163043,-1.19292530443559,0.522415746324383,-0.36929458155305,0.71190816386768,1
12.1778137171971,-0.916111300692938,1.12056832679597,0,1,1
127.354172961003,0.307365427555381,0.269563800315468,0,1,1
0,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA
33.3785320356027,2.41003717822053,0.755377329668941,1.86666599967795,0.061948244614642,1
262.771446554803,-0.0951918916773564,0.16093913360024,0,1,1
133.66500840699,0.377241457437781,0.349091477417133,0,1,1
270.501084661239,-0.253959903578836,0.458774077078873,0,1,1
76.5555530591599,-0.776675725042314,0.307979713420165,0,1,1
648.419909113284,0.174644148452952,0.195069453642042,0,1,1
459.232272097419,1.5046521858436,0.433485202751673,1.1641739617412,0.244353520084606,1
74.2322675136796,-0.934233756209985,1.52899239425613,0,1,1
22.5215967985889,-0.403285614600287,3.54336381877477,0,1,1
30.3343465345776,-0.928280871036905,0.676751213612017,0,1,1
