baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9.08261551381932,-0.830761921209045,0.438367275841563,0,1,1
0.139727592141055,-0.272480031686567,4.17973598122879,0,1,1
0.241501549862621,1.37728668274001,4.17366081485073,0.0903970637473822,0.927971689931991,1
21.6584086410768,-0.626591345326501,0.333792667245735,0,1,1
3.27189362896984,0.157920001144378,0.71019597845923,0,1,1
25.0672098911269,-0.377826822722404,0.325802869999914,0,1,1
3.5290860799143,-0.123936666985466,0.685864026107211,0,1,1
2.90628607192311,0.590376903561695,0.75702496423316,0,1,1
3.2668897092839,0.335206509488793,0.727689019085255,0,1,1
21.0740871240612,-0.422415719045055,0.331774717823554,0,1,1
3.5197917105214,-0.0968427327057008,0.725597508049797,0,1,1
20.2895280921197,-0.256148666382642,0.322164383756258,0,1,1
3.90064497087117,-0.183587359428138,0.723893566968949,0,1,1
2.94299254289961,0.822031606693634,0.688080342646673,0,1,1
17.9163655344019,-0.670890414218638,0.362580986134357,0,1,1
2.70239391426298,0.369554471029493,0.736752078844138,0,1,1
7.61677536576945,-0.493470031823588,0.417291199464803,0,1,1
1.05655488669346,0.707142981090123,1.15109455466107,0,1,1
17.9745560513037,-0.526547639532308,0.36074010481151,0,1,1
3.90262274204952,-0.0040599381710414,0.733762169963946,0,1,1
19.575113240069,-0.181388778611901,0.340284339316128,0,1,1
0.802743123684227,1.32758419266176,1.75268430027091,0.186904277405307,0.851735685415029,1
1.24249303239306,0.790342238542392,0.9633563164141,0,1,1
7.38839862163043,0.771373327304909,0.530606802530332,0,1,1
12.1778137171971,3.97000804999662,1.14965982375275,2.58337987344973,0.00978375317028154,0.320857229066692
127.354172961003,0.138590673800645,0.270062142350411,0,1,1
0,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA
33.3785320356027,-1.04216765055333,0.765207590247246,-0.0551061582383245,0.95605389003702,1
262.771446554803,0.126798827832651,0.161724115624167,0,1,1
133.66500840699,0.474342589337574,0.349280619105662,0,1,1
270.501084661239,0.854166453835233,0.458999938477024,0,1,1
76.5555530591599,1.28929838458591,0.307193544911175,0.941746300917738,0.346322543814977,1
648.419909113284,-0.439112082126377,0.195337591194831,0,1,1
459.232272097419,-1.82158046421596,0.433921056816065,-1.89338694518395,0.0583064302454933,1
74.2322675136796,0.151377262504245,1.5279219464212,0,1,1
22.5215967985889,-0.544020386523539,3.54380756066421,0,1,1
30.3343465345776,1.75918874234355,0.671190246437947,1.13110812675335,0.258009584203257,1
92.1785030242101,-0.0124839781202151,0.630482544050364,0,1,1
117.428613377977,0.889891474316488,0.548139828746651,0,1,1
77.1473060434649,2.02695299360935,0.726698907775263,1.41317536413161,0.157604168295622,1
60.922546223909,-0.126976280390824,1.01595118608722,0,1,1
62.8350209522621,1.18779262632673,0.629188829745397,0.298467832626211,0.76534612373764,1
87.2941552334023,0.494031231993697,0.866166132062282,0,1,1
50.1208804568617,1.64648688373028,0.63765076226982,1.01385730557116,0.310650846250594,1
290.321486060385,-0.321295087075374,0.859778986043161,0,1,1
41.927325238292,0.983736872874856,0.60009127335908,0,1,1
247.007421957933,0.51491908875197,0.811631425665695,0,1,1
81.7578833175318,0.901637435361553,0.682975338140345,0,1,1
194.31387242966,0.106658411206044,0.74581646290487,0,1,1
65.2949037174461,0.845129481269981,0.611971223164367,0,1,1
18.9857133070545,-0.335854434669315,0.843620674848174,0,1,1
2.98504296992865,-1.95294711184124,1.07326841965507,-0.887892622562683,0.374598513501026,1
