,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FUN_002326,9.08261551381932,1.06794964488889,0.432584728543978,0.157078233246013,0.875183191968814,1
FUN_002315,0.139727592141055,0.15569006075486,4.17975638733707,0,1,1
FUN_002316,0.241501549862621,-1.20225674818803,4.17356960681957,-0.0484613334009204,0.961348579690767,1
FUN_002303,21.6584086410768,0.846542839620889,0.330512309641785,0,1,1
FUN_002304,3.27189362896984,0.89559894622231,0.660784074120612,0,1,1
FUN_002305,25.0672098911269,0.487311474964883,0.323754348920032,0,1,1
FUN_002306,3.5290860799143,1.07051213197039,0.642103718344387,0.109814240216822,0.912556697289825,1
FUN_002307,2.90628607192311,-0.884157165252521,0.766122765816587,0,1,1
FUN_002308,3.2668897092839,0.873639652720767,0.669119923686522,0,1,1
FUN_002309,21.0740871240612,0.535271075772674,0.329577322676938,0,1,1
FUN_002310,3.5197917105214,1.21692348038582,0.674919596111448,0.321406404015564,0.747902430668513,1
FUN_002311,20.2895280921197,0.383631624896069,0.319507451911358,0,1,1
FUN_002312,3.90064497087117,1.37615627771992,0.671814527069942,0.559910901838481,0.575540212319656,1
FUN_002313,2.94299254289961,-1.11446023596882,0.700668686651231,-0.163358571817836,0.87023611955738,1
FUN_002314,17.9163655344019,0.792051515908267,0.360148553771889,0,1,1
FUN_002317,2.70239391426298,-1.1678947613628,0.76751261327324,-0.218751794379999,0.826843399857273,1
FUN_002318,7.61677536576945,0.683438968276068,0.410324555470461,0,1,1
FUN_002319,1.05655488669346,-0.196191702357378,1.11732246648201,0,1,1
FUN_002320,17.9745560513037,0.801328557166203,0.3559600219082,0,1,1
FUN_002321,3.90262274204952,1.22346816608131,0.680303427386402,0.328483081350678,0.742546434391393,1
FUN_002322,19.575113240069,0.267139707540502,0.338254447305769,0,1,1
FUN_002323,0.802743123684227,-0.549347725535624,1.72922650175185,0,1,1
FUN_002324,1.24249303239306,-0.37014185664012,0.933559946809256,0,1,1
FUN_002325,7.38839862163043,-0.758456360779934,0.53079614508286,0,1,1
FUN_002351,12.1778137171971,-2.27421022834293,1.11174079009309,-1.146139675451,0.25173736342445,1
FUN_002352,127.354172961003,0.0711226132633311,0.269218920726515,0,1,1
FUN_002347,0,NA,NA,NA,NA,NA
FUN_002348,0,NA,NA,NA,NA,NA
FUN_002349,33.3785320356027,2.36001057446074,0.757709351254133,1.79489743951253,0.0726700419766238,1
FUN_002350,262.771446554803,0.0370475177116776,0.161240597077356,0,1,1
FUN_002353,133.66500840699,-0.0796665301017791,0.348402569711047,0,1,1
FUN_002354,270.501084661239,-0.561955752702305,0.45863017140073,0,1,1
FUN_002355,76.5555530591599,-1.34348254406291,0.306867641890655,-1.11931822445231,0.263004403682614,1
FUN_002356,648.419909113284,0.462899551444293,0.195286341897361,0,1,1
FUN_002357,459.232272097419,1.93117693466352,0.433884994343405,2.14613767888577,0.0318619959334242,0.798796577536039
FUN_002330,74.2322675136796,-1.32704453870501,1.52889630213456,-0.213908908176708,0.830618093297091,1
FUN_002344,22.5215967985889,0.413347830249497,3.54360008596852,0,1,1
FUN_002327,30.3343465345776,-1.8333560797749,0.671805327016825,-1.2404725688548,0.21480065416007,1
FUN_002328,92.1785030242101,-0.684449900752823,0.632559105623601,0,1,1
FUN_002329,117.428613377977,-0.886438407667573,0.546637237613347,0,1,1
FUN_002331,77.1473060434649,-2.34172922837144,0.727883364548584,-1.84332998076354,0.0652808463599699,1
FUN_002332,60.922546223909,-0.229983972012244,1.01798707118144,0,1,1
FUN_002333,62.8350209522621,-1.34556885454332,0.629776386750217,-0.548716753777524,0.583199846824078,1
FUN_002334,87.2941552334023,-0.764071378847398,0.86632473785278,0,1,1
FUN_002335,50.1208804568617,-1.72102786038898,0.638272626004089,-1.12965499539433,0.258621627789822,1
FUN_002336,290.321486060385,-0.763575516523491,0.869085227411709,0,1,1
