gene_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
OG_00686,5.97167861829438,6.20607660879237,6.37977051217377,5.88207827990479,5.41477895332582,7.26083714421574,6.63023341036481,5.53340345635324,5.92218951523985,6.83455000197231,6.89569900708925,6.26950341860546,5.35394094163795,6.1381479041233,5.89572028908459,5.90403070393219,5.73417436344842,7.87257421671282,5.66989781352969,5.97248147279911,5.82185020932968,7.46892317663461,6.62251900110951,5.3255342031612,5.89628323686241,7.12065712008533,5.9540149439342,6.29789319785669,6.0067026111408,6.43075387147319,6.92616768262923,6.46117607522852,6.06431087060154,6.67066843455982,6.66779985167287,5.60453840947399,5.61411754825154,7.25810658744276,6.56960094574346,5.75078612352224
OG_00683,7.51856988219997,8.06203025343707,8.17076006228577,7.31048668772952,8.03119144601804,7.82718169548047,8.16903991163374,7.67743474771229,7.97601678651165,7.22660277144901,7.70614963718028,7.53555343777664,7.40345088136184,7.4270305023398,7.77955485612254,7.83436684317277,7.1977130320117,7.94086188455723,8.27967542128667,7.24466201681878,8.11328851578549,7.55790166575716,7.87470960559147,8.39652759472409,7.85362056990418,7.97032588991584,7.73166547573054,6.94697354719642,8.18459636067732,7.99449956731164,7.88006815949678,8.03187273389309,7.89710617976312,7.77881217270038,7.72623562576209,8.12605680016999,8.08807823413757,7.74240443770485,7.92921350764081,7.04799900083667
OG_00685,7.52316413281094,7.12283391834038,6.61037393164116,6.92321695734293,6.33479901391911,6.97391924276708,5.89465140433539,5.99347369879952,6.70553703419223,6.75575447598337,7.46792380051023,6.97428627726619,7.10406712109054,7.19687051123677,6.01883695418665,7.38205793980774,7.05551424989875,6.2898949126309,6.49374685275224,6.77499214438435,6.52624626320193,6.70047626206259,6.47161977826414,6.81712641684401,6.63492687279403,7.37254726519386,7.02888065990405,6.64399839145538,6.80783246850561,7.15887773273242,7.13197906291463,6.10723366750181,7.26997103629413,7.46343922498777,7.60216183988169,6.94055342474013,7.31435982066971,6.93561284221257,6.84312948915827,7.5150774880741
OG_00688,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,5.19128526528789,4.60236204310896,3.77343186948729,4.44926189384272,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,4.75312904033588,3.77343186948729,3.77343186948729,3.77343186948729,4.35025087318019,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729,3.77343186948729
OG_00689,6.24931137064576,6.7041789512646,6.80803113489283,6.70023455251926,7.09455909364896,5.91849713909296,5.86857859773667,6.36794564316406,6.45235585422903,6.21769250490526,5.93520364960601,6.87047643680898,6.65589673445263,6.92990917112205,6.80051393442772,6.22428539675336,7.8065378035539,6.3396448672411,6.81479573487221,7.33999681355579,7.55506219180536,5.5131561024508,5.62226046404291,6.4095670227307,6.86025122896926,5.66408266415829,6.17780381582133,6.50871007169523,6.66577755446603,5.82818444232182,6.07933766027477,6.8730152785224,7.26997103629413,6.10450581357053,6.18758807249912,6.91177589578786,7.38741443830616,6.04238924208761,6.43356443015326,7.24067931371008
OG_00687,11.1964383603503,11.0049295852076,12.048898050351,11.6542820617165,12.3629710929884,11.6339733675188,12.8094636321162,11.9219577892217,12.3298701687078,12.1882764532444,11.6032818828717,11.257471581202,12.669008622813,11.6368422789414,12.4039805988576,12.54091155245,12.3218741586726,11.5672423596714,12.4750693681611,12.2378972174465,12.9407582677783,11.6787237566286,12.1011497974963,13.094101328168,12.0409219979821,11.832208684484,11.9560955281387,13.0931879172792,12.4837165261737,11.5952574642035,11.4943383750699,12.8993642612157,12.575304422086,11.4588242578303,11.5816315952425,13.642887183968,13.0487821246079,12.2740218423362,12.1118513772151,12.7906120321081
OG_00690,5.27861783649481,5.04803225881119,4.36733024485289,5.50198191345414,4.98285511136652,5.89609458469833,5.60631736894229,3.77343186948729,5.65802462873719,3.77343186948729,5.57509010227408,5.61095137693007,5.05109054954214,4.96910677204268,4.43028452020333,5.47716242229326,3.77343186948729,5.56621721185404,5.24753021236534,5.76027671137914,5.45497168845022,6.2086895104188,5.2932462691009,5.02125327213734,5.76021663226668,5.66408266415829,5.716772277348,3.77343186948729,5.10736775093393,5.00711090310713,5.26136837128395,3.77343186948729,5.34262059921703,5.4567214544996,5.79727399487226,5.88032591446405,3.77343186948729,4.61866563973977,3.77343186948729,3.77343186948729
OG_00693,6.04005650192001,6.62532200467656,6.74520656464361,6.58653665113825,6.94176602444108,6.87839104286672,7.29669537091688,6.31530105724622,6.83348087342334,6.53675841592218,6.78112999206107,6.8956007764266,6.49388528319568,6.49564796538147,5.93209480492617,6.64157232121352,6.33395562271305,6.14282717776317,6.49374685275224,6.16637934441586,7.04029195062544,6.40300624743232,6.79231780866743,6.57043048229919,6.6005386516745,5.86550981014823,6.67955309007702,5.13698800103467,6.30119951682297,6.78984645418263,6.55474406840713,7.26038173479312,7.59696642092843,6.97969682452694,6.96785625311938,7.20002167611942,6.7731133687128,6.86814788586999,6.34750766043707,6.24474733820326
OG_00691,7.68762063410575,7.67002849904081,7.81829643413091,7.27981195035833,7.15133126580428,7.52745704106094,6.79918044968483,6.67520064350288,7.53679422726363,7.18538643076048,7.77400021311263,7.85084675194491,6.29224989841352,6.93782977544752,6.45860680710656,6.94991347530607,8.39887603509284,7.669592721356,7.08970081964648,7.09134763703439,6.87028201359599,6.85034146904708,7.5162735108901,6.9258638823422,7.65016681135785,7.00424361109749,7.56363233381564,7.58402983026247,7.14885430495288,7.66251074371173,7.73787258946293,7.56435202997837,7.48408270154197,7.43195431573138,7.77122981573209,6.91177589578786,6.4390039676266,7.25810658744276,7.41217988989919,7.85697493645736
OG_00692,8.75004668324376,8.72096669743367,8.24823561361774,7.49521142121842,7.21259256259211,8.43002458374081,7.37820870941638,7.40133907706214,7.77891097115852,8.86807766617543,8.58778968808691,7.65707401667327,8.53950884923568,8.6175427334196,7.27123806937338,7.83436684317277,9.80624464723525,8.496606621744,7.94111149970953,7.64859732949974,6.66376713439644,8.9261938234407,8.74689176171217,7.65571495066569,7.76776308604126,8.60935493133645,8.89343933811932,8.31924316300616,6.83648183188003,8.4977675100512,8.66351302141056,7.85111189340592,7.17214800179913,8.75514583335956,9.09366395413381,7.57318682972009,6.39635372423967,8.29036979038888,7.94155843497763,8.14048307828373
