Module	Section	Sample Name	Source
FastQC	all_sections	1H5_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H5_R2_001_fastqc.zip
FastQC	all_sections	1A4_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A4_R2_001_fastqc.zip
FastQC	all_sections	1G2_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G2_R2_001_fastqc.zip
FastQC	all_sections	1A4_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A4_R1_001_fastqc.zip
FastQC	all_sections	2A2_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2A2_R2_001_fastqc.zip
FastQC	all_sections	1A3_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A3_R1_001_fastqc.zip
FastQC	all_sections	2A1_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2A1_R1_001_fastqc.zip
FastQC	all_sections	1A3_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A3_R2_001_fastqc.zip
FastQC	all_sections	1C2_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C2_R2_001_fastqc.zip
FastQC	all_sections	2C3_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2C3_R1_001_fastqc.zip
FastQC	all_sections	1C7_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C7_R1_001_fastqc.zip
FastQC	all_sections	1G12_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G12_R2_001_fastqc.zip
FastQC	all_sections	1F2_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1F2_R1_001_fastqc.zip
FastQC	all_sections	1C1_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C1_R2_001_fastqc.zip
FastQC	all_sections	1G2_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G2_R1_001_fastqc.zip
FastQC	all_sections	1B11_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1B11_R2_001_fastqc.zip
FastQC	all_sections	2A2_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2A2_R1_001_fastqc.zip
FastQC	all_sections	1H4_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H4_R1_001_fastqc.zip
FastQC	all_sections	2C3_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2C3_R2_001_fastqc.zip
FastQC	all_sections	1G4_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G4_R1_001_fastqc.zip
FastQC	all_sections	1G9_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G9_R2_001_fastqc.zip
FastQC	all_sections	1B11_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1B11_R1_001_fastqc.zip
FastQC	all_sections	1G7_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G7_R2_001_fastqc.zip
FastQC	all_sections	1G6_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G6_R1_001_fastqc.zip
FastQC	all_sections	1C9_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C9_R2_001_fastqc.zip
FastQC	all_sections	1H9_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H9_R2_001_fastqc.zip
FastQC	all_sections	1H10_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H10_R1_001_fastqc.zip
FastQC	all_sections	1C9_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C9_R1_001_fastqc.zip
FastQC	all_sections	1E11_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1E11_R2_001_fastqc.zip
FastQC	all_sections	1G4_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G4_R2_001_fastqc.zip
FastQC	all_sections	1E4_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1E4_R2_001_fastqc.zip
FastQC	all_sections	1A5_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A5_R1_001_fastqc.zip
FastQC	all_sections	1H9_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H9_R1_001_fastqc.zip
FastQC	all_sections	1C3_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C3_R2_001_fastqc.zip
FastQC	all_sections	2G2_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2G2_R2_001_fastqc.zip
FastQC	all_sections	1G7_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G7_R1_001_fastqc.zip
FastQC	all_sections	1E10_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1E10_R2_001_fastqc.zip
FastQC	all_sections	1G8_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G8_R1_001_fastqc.zip
FastQC	all_sections	1C3_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C3_R1_001_fastqc.zip
FastQC	all_sections	1B12_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1B12_R1_001_fastqc.zip
FastQC	all_sections	1E6_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1E6_R1_001_fastqc.zip
FastQC	all_sections	1B8_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1B8_R2_001_fastqc.zip
FastQC	all_sections	1G6_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G6_R2_001_fastqc.zip
FastQC	all_sections	1C8_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C8_R1_001_fastqc.zip
FastQC	all_sections	1H5_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H5_R1_001_fastqc.zip
FastQC	all_sections	1A5_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A5_R2_001_fastqc.zip
FastQC	all_sections	1G11_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G11_R1_001_fastqc.zip
FastQC	all_sections	1C1_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1C1_R1_001_fastqc.zip
FastQC	all_sections	1A6_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1A6_R2_001_fastqc.zip
FastQC	all_sections	1E8_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1E8_R1_001_fastqc.zip
FastQC	all_sections	2A1_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/2A1_R2_001_fastqc.zip
FastQC	all_sections	1H4_R2_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1H4_R2_001_fastqc.zip
FastQC	all_sections	1G12_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1G12_R1_001_fastqc.zip
FastQC	all_sections	1F5_R1_001	/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/00.10-F-Ptua-sRNAseq-reads-FastQC-MultiQC/raw-fastqc-sRNA/1F5_R1_001_fastqc.zip
