,0,1,2,3,4
apul_ACR-139,-1.9358827893796615,2.120048740616164,-0.9417056464197684,-0.01699778346690021,2.176931070057991
apul_ACR-145,-2.204273104725748,2.3491782190800454,-1.4053460929728796,0.012682443595467302,2.408285574314547
apul_ACR-150,-2.0753326898195943,2.2099328513867924,-1.0609726535222879,-0.12015150255164456,2.269069559387192
apul_ACR-173,-2.0332270833325032,2.2391427443664873,-1.2098303244875108,-0.029942973996457928,2.297898591828148
apul_ACR-186,-2.232310628535579,2.3094714677936934,-1.2713827632915145,-0.10356918387845718,2.377381031849723
apul_ACR-225,-2.138090755178878,2.3246932968997305,-1.3734665037086191,0.02871750764062096,2.381840290131883
apul_ACR-229,-2.215165876948969,2.3159598850311656,-1.3135136041302324,0.017572817120841258,2.388021183039317
apul_ACR-237,-2.2554201325230245,2.3451554322851673,-1.3325987789999434,-0.04028131889631199,2.4116856685950054
apul_ACR-244,-2.2565569081672203,2.365557024068725,-1.3967217343924034,-0.028919345062322646,2.430282483809896
apul_ACR-265,-2.2650934709196275,2.4023572898669387,-1.5043158722487884,-0.004192766176409114,2.468497397657514
peve_POR-216,-1.3809572646597268,0.8093083993744508,2.2393944840364526,-0.2438469765430718,0.8817965029839298
peve_POR-236,-0.14394172810043715,0.0068478158813123705,0.05305702397024633,4.179701674762699,0.07340826396508571
peve_POR-245,-1.3539430542236763,0.8118033290188689,2.19440225012889,-0.16578381032972447,0.8687652723496744
peve_POR-260,-1.3640906279419789,0.8086938917380692,2.2439537676057686,-0.21908237388159363,0.8708678749962417
peve_POR-262,-1.3541483670763215,0.8595907545877693,2.1113887744014557,-0.22459054256019473,0.9197626559232118
peve_POR-69,-1.3214947401129176,0.7136952731786764,2.431438571294701,-0.21911898305467764,0.7860547085345734
peve_POR-72,-1.1643635425613037,0.6940152730268345,2.4404558841929833,-0.25987437062086916,0.7387889907806323
peve_POR-73,-1.3606473977731477,0.709282628996859,2.5083873318760603,-0.3187992324295998,0.76779853524242
peve_POR-74,-1.1773609049050358,0.6785126843580955,2.458952115175293,-0.24408147495541047,0.7506001403182944
peve_POR-83,-1.1973975342003305,0.6344886463647696,2.5820113745661457,-0.24054242462985795,0.6978049156590445
ptua_POC-201,1.2752237905202741,-0.09728350306306355,0.08791742259859572,1.426218275812768,1.0089379165712162
ptua_POC-219,1.603755939938013,0.7691683956664846,0.40463921598256214,0.07175597803319572,0.7417899671867015
ptua_POC-222,1.3604309775269707,0.765701923322732,0.5985210594894892,-0.09170324502442082,0.7908416168800737
ptua_POC-255,1.6093937316700524,0.7039582166949722,0.612621108043174,-0.07414603980563661,0.7095374238318479
ptua_POC-259,1.2997346267334748,0.8332431584626554,0.45950668026148156,0.02221582170660857,0.8366279381258819
ptua_POC-40,1.8474928270508322,0.5351919502363266,0.919389867908017,-0.13785599661348816,0.5607924471498731
ptua_POC-42,1.721770258611067,0.6640913845324964,0.6256104300863008,-0.08860694278429757,0.6740411706898465
ptua_POC-52,1.5499607434570466,0.6948496281587181,0.6965994287616806,-0.34031877505620706,0.7085765181814503
ptua_POC-53,1.512672096128727,0.6977536408609551,0.6670548614039463,-0.0630592159908748,0.7312785522278481
ptua_POC-57,1.6515213812126979,0.6970551011821842,0.6291464114226809,-0.10549969961214445,0.7114226697580198
