,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20
OG_00001,0.5295567368427172,0.671331897897189,0.2920045054220296,0.39050450092742806,0.5545802889337749,0.2793974563296428,0.556305162812919,0.3522534052280537,0.43536239987709163,0.3008641027260314,0.5061260912615918,0.6025572927729044,0.6439169165147663,0.6315344824040569,0.4791807866233425,0.35708523047320806,0.22555917280749824,0.2521961361244262,0.6921239844037209,0.553826771384631
OG_00002,0.3710394201358824,0.5215762094131523,0.14496573026787388,0.16857020077619422,0.2126764905701033,0.1286364836489747,0.3395504839915968,0.13268337781957046,0.2570347081173398,0.17250038672816098,0.38023818733024806,0.3665661024636467,0.281346283264214,0.20534629551049835,0.33487357558094366,0.20757084062240888,0.07847576485723111,0.15658540557866168,0.36453624109011373,0.22095691450099264
OG_00003,0.2014670591932694,0.3134849203650826,0.0015266392185465613,0.38110327154040263,0.17080782432928826,0.10320183856891428,0.41226108137057216,0.2169619921819998,0.19300587345740697,0.18246695121735884,0.21758078188830882,0.4654625211102333,0.39210929791219307,0.2636272681121435,0.5318596711759938,0.1955005343302239,0.1574043117415066,0.05382154693291059,0.20296809493730128,0.32631581253154873
OG_00004,0.10598612146066827,0.2394580783822699,0.11879809909184033,0.20369668151435502,0.1324791055195726,0.07204575531634887,0.0,0.03907741481143625,0.15871267686519702,0.20302240158174395,0.23294400914169516,0.20273188509634035,0.12065095714176578,0.1725911555440618,0.0,0.1129064184070013,0.1287927812901279,0.05716116368500374,0.0,0.19864011101632664
OG_00005,0.28559527092125947,0.23840984585582384,0.17364372404736544,0.16645620892661286,0.16703898006659956,0.0932732720293848,0.03528736609532034,0.07457630018523559,0.16012838527520631,0.24600856502699606,0.2065018376428823,0.21612085530852315,0.14006004423367766,0.25005352624058413,0.0,0.15395345856960482,0.12262316346083546,0.09038393970709004,0.10235619103217826,0.21172064799379364
OG_00006,0.3680163608879864,0.3207907040859183,0.232250561361697,0.2010602389441874,0.1863414643865515,0.10958449721958854,0.026399957961107737,0.054589524218559636,0.24542470738827413,0.3168588627319391,0.2695158184753451,0.2676733580572155,0.20208953667400534,0.3799474569131222,0.0,0.10017891710051414,0.17778749900370994,0.10073479559018321,0.13491416451396204,0.2548960542448977
OG_00007,0.5522084555584792,0.44515301739902563,0.3298404773390922,0.27769491415263514,0.3308949095532441,0.20933382564760483,0.28271618373272484,0.167294489244553,0.2758156779197923,0.3707911013832968,0.4013358790886962,0.4014982788009379,0.31860297067999127,0.5106220555281177,0.15578354934206434,0.24815770741231113,0.19102167230137299,0.19294312548144563,0.27987323350296517,0.37716985578096696
OG_00008,0.9852427065946172,1.306503058445785,0.4345315827191158,1.0720360845730414,0.8396941105234541,0.41282856455409545,1.1923671126433164,0.4868963956311343,0.7807417135675885,0.8291284139694336,0.9721799765543478,1.3571803706340784,1.0902458130748716,1.0714206332050584,1.2734957713140576,0.5570919101631967,0.5204126695681616,0.3404132241483622,0.813566665373151,0.8985503913394172
OG_00009,0.33215498317166686,0.3135437662396009,0.11218739356154452,0.0710661601219242,0.24174759779980326,0.11610160145992403,0.2583346162863855,0.14855478647223544,0.2527857895282895,0.10401865877095379,0.20100937527755683,0.23336808610331813,0.28775563881397037,0.26513421916500285,0.19750373301329427,0.0584983477903033,0.06773526792358388,0.11405964035155165,0.3867790718520879,0.13088625357886036
OG_00010,0.39115530359264017,0.5376434530478298,0.150426654358064,0.23104666940062515,0.2414933822040781,0.15049290641280902,0.24031898229909926,0.11021923359901906,0.244287147372922,0.24165449555427335,0.3740074822694807,0.3778296197268236,0.32429404098385367,0.3361683108037441,0.2526563183472375,0.21510089189812479,0.10604749985923333,0.1277984241994839,0.26814186476211954,0.26765112632937593
OG_00011,0.11609978568972389,0.0754650337231199,0.043826581816533296,0.13137376914782162,0.19031733208715462,0.06425107366176894,0.00799705784416949,0.13987824712523877,0.04596469547502718,0.05696826103180122,0.1296042244105101,0.0733482026806912,0.13206417767171633,0.1615164446393917,0.0,0.07025737291730086,0.014150006690813264,0.06726248987982808,0.1630773413161777,0.09879129552308966
OG_00012,0.8024107680553811,0.8842349427930346,0.31490698485437185,0.5453931852550957,0.48959240648336116,0.2764683880675973,0.7938456720526861,0.2315701216132092,0.6259362460263055,0.5088954666937449,0.5859128115545136,0.8477843154171437,0.7902264707257893,0.79418403467515,0.7857309454497626,0.339271949078514,0.3817966243335432,0.2332029468339721,0.6459610161959353,0.5234023015074498
OG_00013,0.6040514710377878,0.8737819806419956,0.30939801947814694,0.7065440354704665,0.5345245173709704,0.220276855981573,0.7506441970317593,0.3142142188458558,0.5880451446787652,0.544380350833791,0.5912451001399537,0.9184150992409529,0.7850021707899121,0.7704075304385986,0.7865563411028502,0.32045185401191,0.4096732239764461,0.19605764243765889,0.5761496145434298,0.5832491994034802
OG_00014,0.20766130824648416,0.4517219574478645,0.22056926996809756,0.3705094900974006,0.22251235172338046,0.07455591874051955,0.1610170774381319,0.08381454728837186,0.2474152018008812,0.31374483977953654,0.27267602603609253,0.4303981107597472,0.33180683995305205,0.320459751775859,0.18403633641304842,0.18700982122934204,0.19405271748252786,0.09915623114206609,0.18815112123251002,0.3786095956394356
OG_00015,0.517422954575559,0.4714350547501473,0.19989349255261343,0.2542881345783397,0.24469773472246187,0.12034449716556313,0.23965257172560714,0.12646855627441508,0.30742660212871364,0.3106619264655384,0.3676550570537008,0.38956671309490243,0.2944405227413001,0.3873344205874453,0.25965635652231234,0.13757674532253006,0.1492886177446525,0.1284487932173733,0.27196789450502923,0.2262002251355607
OG_00016,0.7952104046679803,0.8229141356324418,0.24130860959980002,0.4037020477830553,0.48353632940014263,0.22288004288713742,0.8568239543271879,0.31892966562269776,0.518837870583409,0.3841780955688264,0.5222317511877036,0.7098172148073048,0.7104287967710328,0.6700806547837851,0.8548831491075549,0.2152973092291236,0.25443982411100496,0.21867443742607162,0.7330724793219476,0.32971437550063715
OG_00017,0.18142489896764835,0.19740189211575243,0.04082931344393597,0.10422895184475126,0.18529906690422585,0.10273272578569725,0.28585819343157076,0.061801913349371435,0.12515409529784807,0.0,0.15270753671336304,0.14474941148060821,0.24118303808795033,0.11461641121397155,0.161927972558388,0.3345794953149598,0.03185415565386919,0.1504747879925927,0.20052252439926535,0.20256152702713973
OG_00018,0.8637198928659972,1.07601364600768,0.3621988875593265,0.6365642624253787,0.7731319885512923,0.3626439977122123,1.0425445348179958,0.47925636062529287,0.666300014891734,0.5401292384867292,0.8283264117986685,1.0066341945881112,0.8984203716412331,0.8405224295180074,1.04728294766043,0.566807991235484,0.37170791535426057,0.3482231715673652,0.9481056034406375,0.6698566818205631
OG_00019,0.8250861181373245,1.029479560378598,0.4721749374436291,0.8303435485931722,0.9020733106537935,0.4004581242063358,0.8906203494440376,0.54927956884063,0.5873420258728914,0.717321736842393,0.8463965597528935,0.9796437025960743,0.7877764261208353,1.020685900415875,0.9642563463664271,0.6082467223745265,0.3586798005797591,0.3422946287959893,0.6286791213043764,0.7825474840703078
