"Predictor","MeanImportance","Type","Selection_Prob","Stable","Mean_Abs_Coef","Stability_Label","Feature"
"lncRNA_13269",0.0154602066727509,"lncRNA",0.8,TRUE,0.0188526381865116,"**","OG_00297"
"lncRNA_26576",0.0152908849390374,"lncRNA",0.9,TRUE,0.0166232947792466,"***","OG_00297"
"lncRNA_48716",0.015239972357577,"lncRNA",0.8,TRUE,0.0159242604321185,"**","OG_00297"
"lncRNA_6604",0.0147766668618144,"lncRNA",0.8,TRUE,0.0185668291913154,"**","OG_00297"
"lncRNA_8687",0.0811214005993518,"lncRNA",1,TRUE,0.0831142175925689,"***","OG_00430"
"lncRNA_51163",0.0692289835757223,"lncRNA",1,TRUE,0.0689620857778138,"***","OG_00430"
"FUN_025701",0.0459623590518005,"Gene Body Meth",0.4,FALSE,0.0340803299861419,"","OG_00430"
"lncRNA_3444",0.0423653205399164,"lncRNA",1,TRUE,0.0318723616164971,"***","OG_00430"
"lncRNA_3443",0.0422070177836849,"lncRNA",1,TRUE,0.0317479958955238,"***","OG_00430"
"lncRNA_43480",0.0360352482688222,"lncRNA",0.4,FALSE,0.0236308884876648,"","OG_00430"
"FUN_015434",0.0359433286441632,"Gene Body Meth",0.5,FALSE,0.00480774261574058,"","OG_00430"
"lncRNA_30634",0.0350288543747356,"lncRNA",1,TRUE,0.0384973214660819,"***","OG_00430"
"lncRNA_30633",0.0348213901480637,"lncRNA",1,TRUE,0.0383048305344013,"***","OG_00430"
"lncRNA_18527",0.0315768725024791,"lncRNA",0.7,TRUE,0.0219177346476024,"*","OG_00430"
"lncRNA_18536",0.03073182509766,"lncRNA",0.6,TRUE,0.0242068365867332,"*","OG_00430"
"lncRNA_18537",0.0256324769572312,"lncRNA",0.8,TRUE,0.017819378128311,"**","OG_00430"
"Cluster_17623",0.0253873026803751,"miRNA",0.4,FALSE,0.0204488915942692,"","OG_00430"
"lncRNA_43112",0.0251425142012968,"lncRNA",0.7,TRUE,0.0134795566074072,"*","OG_00430"
"lncRNA_1223",0.0251238935454855,"lncRNA",0.8,TRUE,0.022716758710668,"**","OG_00430"
"lncRNA_18555",0.0239512317094768,"lncRNA",0.9,TRUE,0.0332455717510681,"***","OG_00430"
"lncRNA_1222",0.0210053190241851,"lncRNA",0.8,TRUE,0.0179424409350817,"**","OG_00430"
"lncRNA_4419",0.0198154935094326,"lncRNA",0.8,TRUE,0.014494462024024,"**","OG_00430"
"lncRNA_41392",0.0191596370593991,"lncRNA",0.9,TRUE,0.0281202288243994,"***","OG_00430"
"lncRNA_28643",0.0187536605559344,"lncRNA",1,TRUE,0.0213633537065942,"***","OG_00430"
"FUN_022630",0.172313292347367,"Gene Body Meth",0.9,TRUE,0.169145383287957,"***","OG_00460"
"FUN_001388",0.0498818979710025,"Gene Body Meth",0.7,TRUE,0.0435765249460929,"*","OG_00460"
"lncRNA_41168",0.034412209158605,"lncRNA",1,TRUE,0.0418628473446222,"***","OG_00460"
"FUN_022509",0.031896891531287,"Gene Body Meth",0.9,TRUE,0.0484277943623476,"***","OG_00460"
"lncRNA_43208",0.0263818336428675,"lncRNA",1,TRUE,0.0259618053514714,"***","OG_00460"
"FUN_016658",0.0249794846261039,"Gene Body Meth",0.4,FALSE,0.0126110319270921,"","OG_00460"
"FUN_011845",0.0233272820122629,"Gene Body Meth",0.9,TRUE,0.0472693409143335,"***","OG_00460"
"lncRNA_44403",0.0219967379542246,"lncRNA",1,TRUE,0.0229107761707767,"***","OG_00460"
"FUN_036221",0.0206292051210433,"Gene Body Meth",0,FALSE,0,"","OG_00460"
"FUN_041875",0.0196862139780187,"Gene Body Meth",0.4,FALSE,0.0178472652161265,"","OG_00460"
"lncRNA_38182",0.0173023583707006,"lncRNA",1,TRUE,0.0331952700828802,"***","OG_00460"
"lncRNA_20202",0.0149385544481848,"lncRNA",0.7,TRUE,0.0092142751757702,"*","OG_00460"
"lncRNA_53947",0.0144132122735621,"lncRNA",0.9,TRUE,0.0152476780739603,"***","OG_00460"
"lncRNA_20201",0.0143151378084722,"lncRNA",0.6,TRUE,0.00864285388003971,"*","OG_00460"
"lncRNA_44589",0.0142020889229373,"lncRNA",0.6,TRUE,0.0117700825409915,"*","OG_00460"
"lncRNA_42973",0.0141850245311142,"lncRNA",0.8,TRUE,0.00952165643054183,"**","OG_00460"
"lncRNA_301",0.0135251574279259,"lncRNA",1,TRUE,0.0143009927563321,"***","OG_00460"
"lncRNA_28526",0.0119802716976609,"lncRNA",0.5,FALSE,0.00519741987399108,"","OG_00460"
"lncRNA_305",0.0117870161481902,"lncRNA",1,TRUE,0.0119028935910123,"***","OG_00460"
"FUN_011702",0.0116152087517612,"Gene Body Meth",0,FALSE,0,"","OG_00460"
"lncRNA_25174",0.0750073159581231,"lncRNA",1,TRUE,0.0829622244288497,"***","OG_00843"
"FUN_008558",0.0508421567432599,"Gene Body Meth",0.7,TRUE,0.027329174195832,"*","OG_00843"
"lncRNA_14728",0.0403696644142635,"lncRNA",0.9,TRUE,0.0488691727493617,"***","OG_00843"
"lncRNA_4088",0.0370990927894295,"lncRNA",1,TRUE,0.033311141361713,"***","OG_00843"
"lncRNA_12479",0.0337963956704182,"lncRNA",0.9,TRUE,0.0317979501207685,"***","OG_00843"
"FUN_035677",0.0313006620208706,"Gene Body Meth",0.3,FALSE,0.0157863915408638,"","OG_00843"
"lncRNA_30752",0.0308905344961865,"lncRNA",1,TRUE,0.0252360048373037,"***","OG_00843"
"lncRNA_30782",0.0275565174112963,"lncRNA",0.9,TRUE,0.0244090965391911,"***","OG_00843"
"FUN_031848",0.0249757282489436,"Gene Body Meth",0.8,TRUE,0.0430238037600074,"**","OG_00843"
"lncRNA_46433",0.0227476807890533,"lncRNA",0.8,TRUE,0.0513579033180994,"**","OG_00843"
"lncRNA_8793",0.0226379686234601,"lncRNA",0.9,TRUE,0.0473675302990066,"***","OG_00843"
"lncRNA_9314",0.022519729348606,"lncRNA",1,TRUE,0.0200128467592189,"***","OG_00843"
"lncRNA_6831",0.0220720235671439,"lncRNA",0.9,TRUE,0.0284377690827395,"***","OG_00843"
"lncRNA_51163",0.0210997636848302,"lncRNA",0.9,TRUE,0.0461183574061651,"***","OG_00843"
"lncRNA_45022",0.0204816044363221,"lncRNA",0.5,FALSE,0.0168065003724695,"","OG_00843"
"lncRNA_26535",0.0201960561895374,"lncRNA",1,TRUE,0.0275441558847347,"***","OG_00843"
"lncRNA_6833",0.0197772595535422,"lncRNA",0.9,TRUE,0.0248492301812472,"***","OG_00843"
"lncRNA_6832",0.0195113119786389,"lncRNA",0.9,TRUE,0.0244805400679739,"***","OG_00843"
"lncRNA_41601",0.0182157789730349,"lncRNA",0.9,TRUE,0.0202239392073221,"***","OG_00843"
"lncRNA_45601",0.0181673251693542,"lncRNA",0.7,TRUE,0.0364387094144071,"*","OG_00843"
"lncRNA_26786",0.0315068514231091,"lncRNA",1,TRUE,0.0324341732117712,"***","OG_01023"
"lncRNA_49117",0.030558653787392,"lncRNA",1,TRUE,0.0285284202346222,"***","OG_01023"
"FUN_001289",0.0272458015002463,"Gene Body Meth",0.1,FALSE,0.00223985351295444,"","OG_01023"
"lncRNA_29730",0.0222853823448268,"lncRNA",1,TRUE,0.0221005959979376,"***","OG_01023"
"lncRNA_29731",0.0215645378993565,"lncRNA",1,TRUE,0.0233553089729647,"***","OG_01023"
"FUN_022780",0.0204628951150542,"Gene Body Meth",0.9,TRUE,0.0340113599347801,"***","OG_01023"
"lncRNA_43241",0.0203091430521278,"lncRNA",0.7,TRUE,0.0198149285835717,"*","OG_01023"
"lncRNA_14728",0.0188257040259445,"lncRNA",0.3,FALSE,0.00764766099912816,"","OG_01023"
"FUN_033051",0.0185474057067997,"Gene Body Meth",0.3,FALSE,0.00574126743635009,"","OG_01023"
"lncRNA_13424",0.0181729457605285,"lncRNA",0.7,TRUE,0.017105081875717,"*","OG_01023"
"lncRNA_20196",0.0172449916132489,"lncRNA",0.5,FALSE,0.00769144039854875,"","OG_01023"
"Cluster_1950",0.016072298529136,"miRNA",0.1,FALSE,0.00722172212270448,"","OG_01023"
"lncRNA_49118",0.0128909794034959,"lncRNA",0.9,TRUE,0.0114170871579256,"***","OG_01023"
"FUN_007147",0.0125091486495356,"Gene Body Meth",0.3,FALSE,0.00750676097936121,"","OG_01023"
"FUN_039860",0.0121352833153986,"Gene Body Meth",0.3,FALSE,0.0110563076605086,"","OG_01023"
"lncRNA_27096",0.0120627770280791,"lncRNA",0.6,TRUE,0.00641370407901303,"*","OG_01023"
"lncRNA_54502",0.0120326961016186,"lncRNA",1,TRUE,0.0151948126550103,"***","OG_01023"
"lncRNA_15123",0.0119947692556613,"lncRNA",1,TRUE,0.0148339064990159,"***","OG_01023"
"lncRNA_40146",0.0115141599566158,"lncRNA",0.9,TRUE,0.00918016473347007,"***","OG_01023"
"lncRNA_9339",0.0106034703085288,"lncRNA",0.7,TRUE,0.0138923801988472,"*","OG_01023"
"FUN_042993",0.0550793963956059,"Gene Body Meth",0.5,FALSE,0.0697990111265707,"","OG_01117"
"FUN_016125",0.0489903038377933,"Gene Body Meth",0.6,TRUE,0.0516773827940379,"*","OG_01117"
"lncRNA_14661",0.0376492966804683,"lncRNA",1,TRUE,0.0363186570415645,"***","OG_01117"
"lncRNA_14662",0.0350479849585914,"lncRNA",1,TRUE,0.0276299903143044,"***","OG_01117"
"lncRNA_38408",0.0278010253919506,"lncRNA",0.9,TRUE,0.024723374513732,"***","OG_01117"
"lncRNA_6596",0.0266527039113802,"lncRNA",1,TRUE,0.0136937693332592,"***","OG_01117"
"lncRNA_54265",0.0263536683019259,"lncRNA",0.8,TRUE,0.019167998196738,"**","OG_01117"
"lncRNA_18454",0.0229532272842663,"lncRNA",0.8,TRUE,0.0188514477606953,"**","OG_01117"
"lncRNA_18163",0.0215940177982047,"lncRNA",1,TRUE,0.0206899514235301,"***","OG_01117"
"lncRNA_54263",0.0210311053018252,"lncRNA",0.8,TRUE,0.0121959416390175,"**","OG_01117"
"lncRNA_27852",0.0209990965213415,"lncRNA",0.7,TRUE,0.0148973764628473,"*","OG_01117"
"lncRNA_45934",0.0204687476568057,"lncRNA",1,TRUE,0.0190258891484846,"***","OG_01117"
"lncRNA_30819",0.0181782105849331,"lncRNA",0.9,TRUE,0.0215792728076171,"***","OG_01117"
"lncRNA_38405",0.0172395613044738,"lncRNA",0.7,TRUE,0.0109751547785004,"*","OG_01117"
"lncRNA_7364",0.0163570846386937,"lncRNA",1,TRUE,0.0275319854198738,"***","OG_01117"
"lncRNA_45011",0.0154060660736735,"lncRNA",1,TRUE,0.018974235334817,"***","OG_01117"
"lncRNA_45010",0.0153980694400629,"lncRNA",1,TRUE,0.0189651779064171,"***","OG_01117"
"FUN_005199",0.0152924119611504,"Gene Body Meth",0,FALSE,0,"","OG_01117"
"lncRNA_18162",0.0150233091075233,"lncRNA",1,TRUE,0.0134397807213312,"***","OG_01117"
"lncRNA_40996",0.0141323335286676,"lncRNA",1,TRUE,0.0141373652293533,"***","OG_01117"
"lncRNA_18574",0.0730482367221751,"lncRNA",0.9,TRUE,0.0521323148219163,"***","OG_01147"
"lncRNA_7352",0.062004692850633,"lncRNA",0.9,TRUE,0.047438743160315,"***","OG_01147"
"lncRNA_43168",0.0505101447105333,"lncRNA",1,TRUE,0.0589285027351659,"***","OG_01147"
"lncRNA_51553",0.0435881416744026,"lncRNA",1,TRUE,0.0389420867811192,"***","OG_01147"
"lncRNA_27819",0.0377396323080961,"lncRNA",0.9,TRUE,0.0277994836407032,"***","OG_01147"
"lncRNA_21239",0.0319697820433664,"lncRNA",0.8,TRUE,0.0331925267668304,"**","OG_01147"
"lncRNA_18575",0.0304090593727532,"lncRNA",0.7,TRUE,0.0226553579790502,"*","OG_01147"
"lncRNA_4201",0.0282953586368903,"lncRNA",1,TRUE,0.0296956987951929,"***","OG_01147"
"lncRNA_4202",0.0275656397335813,"lncRNA",1,TRUE,0.0264119910120852,"***","OG_01147"
"lncRNA_3223",0.0256892922520547,"lncRNA",0.4,FALSE,0.0166913611125091,"","OG_01147"
"lncRNA_3212",0.0247583731304847,"lncRNA",0.8,TRUE,0.0172014093077838,"**","OG_01147"
"lncRNA_51349",0.0246909357913651,"lncRNA",0.2,FALSE,0.00138952457007328,"","OG_01147"
"lncRNA_3211",0.0245086366679966,"lncRNA",0.8,TRUE,0.0169312035670812,"**","OG_01147"
"lncRNA_14766",0.0227403663784848,"lncRNA",0.5,FALSE,0.0102593875098603,"","OG_01147"
"lncRNA_18170",0.022670516253693,"lncRNA",1,TRUE,0.0219654548056696,"***","OG_01147"
"lncRNA_20012",0.0218674117729256,"lncRNA",0.3,FALSE,0.0053261202970991,"","OG_01147"
"lncRNA_17850",0.0217645034379671,"lncRNA",0.8,TRUE,0.0231918944425835,"**","OG_01147"
"lncRNA_12118",0.0210807685925325,"lncRNA",0.8,TRUE,0.0104110263408289,"**","OG_01147"
"lncRNA_27832",0.0202836349439355,"lncRNA",0.6,TRUE,0.0139564357104817,"*","OG_01147"
"lncRNA_3210",0.0193209364338625,"lncRNA",0.6,TRUE,0.012309563114151,"*","OG_01147"
"lncRNA_20264",0.0429833811472729,"lncRNA",0.9,TRUE,0.0363308452584303,"***","OG_01155"
"lncRNA_6423",0.0369569033278675,"lncRNA",0.8,TRUE,0.030304597418327,"**","OG_01155"
"FUN_030196",0.0353023820328556,"Gene Body Meth",0.9,TRUE,0.042242868266603,"***","OG_01155"
"lncRNA_9236",0.03009885409777,"lncRNA",0.9,TRUE,0.0259454883397958,"***","OG_01155"
"FUN_008306",0.0284584050096914,"Gene Body Meth",0.8,TRUE,0.0277684801055738,"**","OG_01155"
"lncRNA_7363",0.0280650406304267,"lncRNA",0.9,TRUE,0.0196137994987731,"***","OG_01155"
"FUN_022589",0.0264841963950226,"Gene Body Meth",0.3,FALSE,0.0125988625144207,"","OG_01155"
"lncRNA_43304",0.0232899939920465,"lncRNA",0.9,TRUE,0.0195354562448042,"***","OG_01155"
"lncRNA_10562",0.0230792106938524,"lncRNA",0.7,TRUE,0.0212044193441852,"*","OG_01155"
"lncRNA_1146",0.0224204081056,"lncRNA",0.9,TRUE,0.0111801203986117,"***","OG_01155"
"lncRNA_13280",0.0217360933330758,"lncRNA",0.9,TRUE,0.024130265489642,"***","OG_01155"
"lncRNA_19775",0.0216523073777916,"lncRNA",0.9,TRUE,0.0303617497128043,"***","OG_01155"
"Cluster_17623",0.0201163343705957,"miRNA",0.1,FALSE,0.000106008752744894,"","OG_01155"
"lncRNA_8891",0.0197879764333673,"lncRNA",0.8,TRUE,0.0160075458859899,"**","OG_01155"
"lncRNA_22042",0.0195949334442399,"lncRNA",0.6,TRUE,0.00972265254331636,"*","OG_01155"
"lncRNA_10561",0.0193344963127576,"lncRNA",0.7,TRUE,0.0172680948211435,"*","OG_01155"
"FUN_034720",0.018832066768815,"Gene Body Meth",0.2,FALSE,0.00745777280037272,"","OG_01155"
"lncRNA_27982",0.0176249450156879,"lncRNA",0.5,FALSE,0.00744625195673566,"","OG_01155"
"FUN_037216",0.0174412611354825,"Gene Body Meth",0.3,FALSE,0.00851851725660452,"","OG_01155"
"lncRNA_30852",0.0172211908052751,"lncRNA",0.7,TRUE,0.0101760056627706,"*","OG_01155"
"lncRNA_42907",0.11333565958572,"lncRNA",1,TRUE,0.064306725145493,"***","OG_01277"
"lncRNA_54010",0.0776684963004223,"lncRNA",1,TRUE,0.0744885639213057,"***","OG_01277"
"lncRNA_3220",0.040656995185964,"lncRNA",1,TRUE,0.0432557254234573,"***","OG_01277"
"FUN_034859",0.0381947269796763,"Gene Body Meth",0.6,TRUE,0.0662239208876719,"*","OG_01277"
"lncRNA_19944",0.0378080173728388,"lncRNA",1,TRUE,0.0383971417962655,"***","OG_01277"
"lncRNA_53587",0.0333567866627535,"lncRNA",0.9,TRUE,0.0290593753266373,"***","OG_01277"
"lncRNA_25820",0.0320199394778972,"lncRNA",1,TRUE,0.0268309029038236,"***","OG_01277"
"lncRNA_19764",0.0306620104406927,"lncRNA",0.9,TRUE,0.0193146673889892,"***","OG_01277"
"lncRNA_6415",0.0303317648049055,"lncRNA",0.7,TRUE,0.0283587762865585,"*","OG_01277"
"lncRNA_18432",0.0292052571376187,"lncRNA",0.6,TRUE,0.0109748574597916,"*","OG_01277"
"lncRNA_43382",0.025656239309708,"lncRNA",1,TRUE,0.0320142351740092,"***","OG_01277"
"FUN_005117",0.0226514582945793,"Gene Body Meth",0.1,FALSE,0.0145707006392085,"","OG_01277"
"lncRNA_54475",0.0219519206809321,"lncRNA",1,TRUE,0.0304091861691143,"***","OG_01277"
"lncRNA_35286",0.0209058103792841,"lncRNA",1,TRUE,0.0155550787911818,"***","OG_01277"
"lncRNA_37896",0.02039118220611,"lncRNA",0.5,FALSE,0.0221290065091926,"","OG_01277"
"FUN_028004",0.020271835162746,"Gene Body Meth",0.3,FALSE,0.0117517274327772,"","OG_01277"
"lncRNA_45957",0.0201073855318089,"lncRNA",1,TRUE,0.0244200605541941,"***","OG_01277"
"lncRNA_45955",0.0193818411207543,"lncRNA",1,TRUE,0.0239300300345348,"***","OG_01277"
"FUN_017784",0.018542237368573,"Gene Body Meth",0.4,FALSE,0.0206496050475295,"","OG_01277"
"lncRNA_41670",0.0184225129598536,"lncRNA",0.9,TRUE,0.0196206556886726,"***","OG_01277"
"FUN_024566",0.0393203541007493,"Gene Body Meth",0.7,TRUE,0.0475712258112112,"*","OG_01317"
"FUN_000483",0.0346671721733388,"Gene Body Meth",0.5,FALSE,0.036524260463023,"","OG_01317"
"FUN_010623",0.0340942411841202,"Gene Body Meth",0.9,TRUE,0.0494910129307727,"***","OG_01317"
"FUN_038753",0.0217056666223189,"Gene Body Meth",0.8,TRUE,0.0222653970178608,"**","OG_01317"
"lncRNA_54266",0.0205615922984994,"lncRNA",1,TRUE,0.0302208708992966,"***","OG_01317"
"lncRNA_45342",0.0188668415650498,"lncRNA",1,TRUE,0.0124273875473745,"***","OG_01317"
"lncRNA_54067",0.0172239131075868,"lncRNA",0.9,TRUE,0.0216045951898143,"***","OG_01317"
"lncRNA_45016",0.0167962469102464,"lncRNA",1,TRUE,0.0116708666845764,"***","OG_01317"
"FUN_037867",0.0159321595140856,"Gene Body Meth",0.3,FALSE,0.00513492458662867,"","OG_01317"
"lncRNA_46242",0.0153518786189014,"lncRNA",1,TRUE,0.0183566436673091,"***","OG_01317"
"lncRNA_46243",0.0153449928742778,"lncRNA",1,TRUE,0.0184704240791756,"***","OG_01317"
"lncRNA_46241",0.0153231988383226,"lncRNA",1,TRUE,0.0183707997003703,"***","OG_01317"
"lncRNA_46240",0.0152666490097386,"lncRNA",1,TRUE,0.0183386184334793,"***","OG_01317"
"lncRNA_48142",0.0152519097185009,"lncRNA",0.8,TRUE,0.0129451539229736,"**","OG_01317"
"lncRNA_12300",0.0146646531339247,"lncRNA",0.6,TRUE,0.0151948165411066,"*","OG_01317"
"lncRNA_30393",0.0141787135309499,"lncRNA",0.9,TRUE,0.0134919608232412,"***","OG_01317"
"lncRNA_27020",0.01255219358709,"lncRNA",1,TRUE,0.0134080881206678,"***","OG_01317"
"lncRNA_42538",0.012550728669337,"lncRNA",0.5,FALSE,0.0158517669362322,"","OG_01317"
"lncRNA_46358",0.0120898616048609,"lncRNA",0.5,FALSE,0.00588794091464913,"","OG_01317"
"lncRNA_44511",0.0116139836574224,"lncRNA",0.8,TRUE,0.00697730873515938,"**","OG_01317"
"lncRNA_28188",0.0335076211655921,"lncRNA",1,TRUE,0.0296056526073587,"***","OG_10355"
"lncRNA_7329",0.0295669293666471,"lncRNA",1,TRUE,0.0331598624246299,"***","OG_10355"
"lncRNA_237",0.0283722314674165,"lncRNA",0.9,TRUE,0.0219640354500879,"***","OG_10355"
"FUN_035694",0.0227126700105181,"Gene Body Meth",0.3,FALSE,0.00125241092866377,"","OG_10355"
"FUN_010986",0.0213959886633385,"Gene Body Meth",0.5,FALSE,0.0272500876514707,"","OG_10355"
"FUN_032681",0.0213870746369761,"Gene Body Meth",0.2,FALSE,0.00429559237051868,"","OG_10355"
"lncRNA_30282",0.019931233657579,"lncRNA",0.8,TRUE,0.017934145405258,"**","OG_10355"
"lncRNA_30283",0.0198776152454016,"lncRNA",0.8,TRUE,0.0179140287424966,"**","OG_10355"
"FUN_038179",0.0191393915219028,"Gene Body Meth",0.3,FALSE,0.030345399610828,"","OG_10355"
"Cluster_11565",0.0186892663844404,"miRNA",0.6,TRUE,0.030907648242836,"*","OG_10355"
"FUN_034122",0.0186567718233106,"Gene Body Meth",0.1,FALSE,3.08158549862405e-05,"","OG_10355"
"FUN_000247",0.0181795891992227,"Gene Body Meth",0.2,FALSE,0.0318568396300535,"","OG_10355"
"lncRNA_30281",0.0176175943197369,"lncRNA",0.8,TRUE,0.0172166886630299,"**","OG_10355"
"FUN_024675",0.0174276021952244,"Gene Body Meth",0.1,FALSE,0.00289564856203429,"","OG_10355"
"lncRNA_20146",0.0172825490907627,"lncRNA",0.2,FALSE,0.00825507032733091,"","OG_10355"
"FUN_035406",0.0171393966456115,"Gene Body Meth",0.1,FALSE,0.00825524009202654,"","OG_10355"
"lncRNA_43474",0.0158380095143101,"lncRNA",0.2,FALSE,0.0020168803016101,"","OG_10355"
"lncRNA_10957",0.0149089528239091,"lncRNA",1,TRUE,0.0153601992806847,"***","OG_10355"
"FUN_008329",0.0146753418367845,"Gene Body Meth",0.2,FALSE,0.0183426708031969,"","OG_10355"
"lncRNA_13581",0.014315514867067,"lncRNA",0.9,TRUE,0.0128819882414366,"***","OG_10355"
"lncRNA_30816",0.0811815003860888,"lncRNA",1,TRUE,0.0710374442702421,"***","OG_10509"
"FUN_017932",0.0680621788663688,"Gene Body Meth",0.7,TRUE,0.0612753060790236,"*","OG_10509"
"lncRNA_41547",0.0550873210631839,"lncRNA",0.9,TRUE,0.0529245018698606,"***","OG_10509"
"FUN_000403",0.0513106585644092,"Gene Body Meth",0.1,FALSE,0.00614985394929832,"","OG_10509"
"FUN_014647",0.0452394166450771,"Gene Body Meth",0.6,TRUE,0.0562578821118362,"*","OG_10509"
"FUN_010775",0.0449096764586794,"Gene Body Meth",0.1,FALSE,0.0231257811517041,"","OG_10509"
"FUN_017878",0.0444963341150635,"Gene Body Meth",0.5,FALSE,0.03757834421378,"","OG_10509"
"lncRNA_54275",0.0436677834447264,"lncRNA",1,TRUE,0.0445530351340598,"***","OG_10509"
"FUN_009113",0.0419732748711092,"Gene Body Meth",1,TRUE,0.0458394831723425,"***","OG_10509"
"FUN_023612",0.0400107042950324,"Gene Body Meth",0.8,TRUE,0.036720763015792,"**","OG_10509"
"lncRNA_31862",0.0334161203797302,"lncRNA",1,TRUE,0.0311118210473084,"***","OG_10509"
"lncRNA_30665",0.0290874022607372,"lncRNA",1,TRUE,0.0232416328012368,"***","OG_10509"
"lncRNA_12494",0.028910889019962,"lncRNA",1,TRUE,0.0263177275539653,"***","OG_10509"
"FUN_033745",0.0276428423232307,"Gene Body Meth",0.3,FALSE,0.0167591937471553,"","OG_10509"
"lncRNA_36977",0.026705966710472,"lncRNA",0.4,FALSE,0.0225583071201431,"","OG_10509"
"FUN_023614",0.0258073516567111,"Gene Body Meth",0.8,TRUE,0.0230647472552091,"**","OG_10509"
"lncRNA_22255",0.0251343999190141,"lncRNA",0.9,TRUE,0.041573242326042,"***","OG_10509"
"FUN_033773",0.0236461799433067,"Gene Body Meth",0.1,FALSE,0.000971353031701376,"","OG_10509"
"lncRNA_18132",0.0233851339979217,"lncRNA",0.5,FALSE,0.0131599357264731,"","OG_10509"
"lncRNA_33686",0.0209382597195425,"lncRNA",0.8,TRUE,0.0174404461216215,"**","OG_10509"
"Cluster_4754",0.0550036836380514,"miRNA",1,TRUE,0.0707544852170016,"***","OG_10516"
"FUN_033913",0.0529627763756861,"Gene Body Meth",0.1,FALSE,0.00244809938568153,"","OG_10516"
