"Gene","Predictor","Selection_Prob","Mean_Coef","Mean_Abs_Coef","N_Selected","N_Total_Fits","Stable","PFER_bound"
"OG_00171","lncRNA_370",1,-0.0199936894412099,0.0199936894412099,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_853",1,0.00987174873080116,0.00987174873080116,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_7149",1,-0.010157886867143,0.010157886867143,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_7150",1,-0.00948079755385358,0.00948079755385358,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_10226",1,0.0236859696543724,0.0236859696543724,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_10227",1,0.0357646218235029,0.0357646218235029,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_10228",1,0.0321428485330473,0.0321428485330473,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_10230",1,0.0321600117502972,0.0321600117502972,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_10234",1,0.0319664755065787,0.0319664755065787,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_25406",1,0.0517038733406282,0.0517038733406282,10,10,TRUE,1.60000167622113
"OG_00171","lncRNA_854",0.9,0.0102759331493221,0.0102759331493221,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_4114",0.9,0.00767142496561508,0.00767142496561508,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_4217",0.9,-0.0041731690265888,0.0041731690265888,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_8596",0.9,0.00719635103152468,0.00719635103152468,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_13394",0.9,-0.0110393017203901,0.0110393017203901,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_13395",0.9,-0.00916497669335647,0.00916497669335647,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_14743",0.9,-0.0090820132682306,0.0090820132682306,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_14744",0.9,-0.00913376445968415,0.00913376445968415,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_29562",0.9,-0.00965492071692211,0.00965492071692211,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_29775",0.9,-0.00902670164662137,0.00902670164662137,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_42831",0.9,-0.010557785951768,0.010557785951768,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_45392",0.9,0.00702185884230865,0.00702185884230865,9,10,TRUE,1.60000167622113
"OG_00171","lncRNA_46547",0.9,-0.0108003783917936,0.0108003783917936,9,10,TRUE,1.60000167622113
