"ortho_id","module","MM","GS","MM_p","GS_p","accession","id","protein_name","label"
"OG_01646","greenyellow",0.525980787471029,0.200420589198394,1.12925521730831e-09,0.0302624427982677,"Q32NR4",NA,NA,"OG_01646"
"OG_02254","greenyellow",0.318258305598325,0.36448105461661,0.000470676750740089,5.34472420441242e-05,NA,NA,NA,"OG_02254"
"OG_05149","greenyellow",0.324494047312249,0.345379594684296,0.000357874679838362,0.000136850852997686,"O13076",NA,NA,"OG_05149"
"OG_05777","greenyellow",0.477870728916497,0.148948725872692,5.08056178967103e-08,0.108982568261458,"Q6P132",NA,NA,"OG_05777"
"OG_06880","greenyellow",0.432724011265729,0.170884742293789,1.10180425188193e-06,0.0654561628742084,"Q00168",NA,NA,"OG_06880"
"OG_08097","greenyellow",0.303161112996872,0.254297136744098,0.000892043417994353,0.00566185408203559,NA,NA,NA,"OG_08097"
"OG_09440","greenyellow",0.326995295231813,0.177698865843379,0.000320096803814282,0.0552691772433187,"P97360","ETV6_MOUSE","Transcription factor ETV6 (ETS translocation variant 6) (ETS-related protein Tel1) (Tel)","ETV6_MOUSE"
