,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
OG_00001,1.9208163863681529,0.4132285103490665,0.5102397833811871,1.1134593232719998,1.4661182550411112,2.070777641836081,1.0651161673425107,0.8678283279901798,1.2489378200568682,0.46905332993260335
OG_00002,2.6929829598878596,0.6809889608393773,0.7049119175354213,0.6960153528904277,1.326653909976784,1.9737548403628657,0.7502220894576115,0.5998102313477749,1.239413172241387,0.4232767116480869
OG_00003,0.07864381021862163,0.25694824837329566,0.23364540384433707,0.0,0.2090551175408629,0.344120869329173,0.0980869156399568,0.027894367538532402,0.11583579162665009,0.16747019566311208
OG_00004,0.5013339008927109,0.38385422571239775,0.0,0.005573235802875541,0.46470555910921546,0.5682457017168813,0.25561753869239096,0.016471748482050807,0.10602292320607315,0.12224524942816876
OG_00005,0.8914795187682385,0.4520058693516866,0.21555819045795233,0.42257716345341984,0.8117676241326625,1.196145008483812,0.5026556255447405,0.4194707060655674,0.6041605449607603,0.2916472242791811
OG_00006,0.8601862404502816,0.5296528085662056,0.34054410886622316,0.46744636887416036,0.8519697911064684,1.3476095049926264,0.5775375589194546,0.4212577191198461,0.781609904413762,0.313624063136653
OG_00007,2.0430474943150414,0.848836871834397,0.7880974772506407,0.9737251490816408,1.7069479558857914,2.531660987724909,1.136137375479753,0.9553995097098024,1.3417528407471395,0.6596036831848111
OG_00008,1.5748780675812277,0.6564425133391186,0.8439191964455144,0.46698467960708917,0.9801665866067232,1.5981604795358815,0.5343732179589518,0.43983966514448897,0.9021342610291121,0.5158251986542973
OG_00009,1.0144374871464579,0.06823463630947807,0.32930912179694305,0.5297388365900023,0.5070757890819195,0.8527871138993383,0.36511293681607454,0.42773194764597683,0.6846900409402749,0.18507539724222602
OG_00010,2.1118464008825244,0.44179967512062285,0.41425726990987155,0.392017867755038,0.9296683195338872,1.2971265448909548,0.4697584905727394,0.43777601471680383,0.7778572084555745,0.3487594960316106
