OG_ID,Component_18
OG_00948,0.3935776003546555
OG_01221,0.35045476159439626
OG_02560,0.34810124891642824
OG_02734,0.3478539764354998
OG_01216,0.34000460851596254
OG_08289,0.33973190679226645
OG_03230,0.3339983035948644
OG_04230,0.3317022212608045
OG_04072,0.33128073405026615
OG_01712,0.3299220938147896
OG_09902,0.3298630749968403
OG_05375,0.32759772866167836
OG_02321,0.32380951733364566
OG_08517,0.32305289601065096
OG_08400,0.3227810902100225
OG_09075,0.32193521067285
OG_05387,0.3215169941354583
OG_00033,0.3200645383635241
OG_09850,0.3198876523298252
OG_04633,0.3197406445246827
OG_07251,0.3197100289641258
OG_08647,0.31910890221632066
OG_09963,0.3183590069022868
OG_03941,0.31773622440624383
OG_04407,0.31726727894615264
OG_05430,0.31595245635111513
OG_09567,0.3156799604724187
OG_02331,0.315647228856154
OG_05639,0.314760300525391
OG_01631,0.3146999609940706
OG_02762,0.31335064754347935
OG_09358,0.31259588963431073
OG_08795,0.310795339861326
OG_07978,0.3102479715820783
OG_01295,0.31024445113358773
OG_05470,0.3098952666389723
OG_03425,0.3096413771752766
OG_09390,0.30808611602854064
OG_07662,0.30785549350173863
OG_03145,0.30756830469129
OG_03531,0.3061999295498657
OG_06103,0.3058183510770886
OG_07669,0.30546989403020924
OG_02474,0.30515632943801724
OG_07364,0.30239888873364434
OG_06282,0.3023006986106832
OG_03826,0.3016372002331224
OG_01155,0.30069263132431856
OG_09944,0.2978754714289306
OG_01390,0.29752928803838163
OG_07521,0.29712244739378524
OG_03196,0.2968042386260712
OG_09299,0.2962445225671781
OG_03139,0.2955389648321793
OG_02284,0.2954785808616294
OG_09573,0.2954249964885385
OG_05558,0.29412386397914975
OG_08709,0.29382691369087754
OG_08301,0.29376687895320724
OG_01456,0.2927515630552615
OG_07859,0.29224728294771324
OG_02323,0.2891682087731575
OG_00487,0.2885918019974053
OG_07128,0.2877963235031196
OG_05798,0.28747787217801785
OG_08405,0.28605099629504743
OG_09257,0.28455300935020855
OG_02167,0.28201387809321077
OG_00071,0.28195440992467125
OG_01995,0.28165789333332025
OG_06804,0.2806498328625935
OG_05852,0.280519528304659
OG_01639,0.2802922120182547
OG_06452,0.2797074995159528
OG_06904,0.27950074246173223
OG_01742,0.27854967796318414
OG_02488,0.27833647470440415
OG_01161,0.27800648017108304
OG_02675,0.2776417298905725
OG_10135,0.2771849784135598
OG_08673,0.2769508006414939
OG_05241,0.276947562980289
OG_10051,0.2766131487790196
OG_02088,0.2765347606353054
OG_09896,0.27576421644856713
OG_05708,0.2739069107585096
OG_06193,0.2729391318201442
OG_03594,0.2724542149353611
OG_06154,0.2720668700004073
OG_09855,0.27206126374106965
OG_08264,0.27150822187393225
OG_00646,0.271342054716923
OG_01200,0.27121238863856656
OG_00687,0.27009090905164096
OG_00528,0.2700174521536543
OG_08203,0.26946543115526483
OG_03115,0.26935291987551035
OG_08474,0.26919501724420125
OG_00102,0.26914049607165264
OG_00314,0.2687253239084794
