OG_ID,Component_35
OG_07117,0.6543714663133843
OG_00948,0.625625345342176
OG_06271,0.5734249229606454
OG_02694,0.5663722950762988
OG_03531,0.5607138023411157
OG_08795,0.5581786180677476
OG_06452,0.5408887384721341
OG_09944,0.5253716582078866
OG_08405,0.5253327773331279
OG_02560,0.5230084438919227
OG_00279,0.5103006538376106
OG_06443,0.5073745198617207
OG_04999,0.506941688925452
OG_03941,0.5068017857563542
OG_10207,0.5049683339326443
OG_03932,0.5015635877068251
OG_02355,0.5005360146475348
OG_04711,0.5003579463045941
OG_07251,0.4958483590689284
OG_01295,0.4914553095458376
OG_02331,0.4897029212301958
OG_06103,0.48840101624885174
OG_05387,0.4823124040264537
OG_07039,0.48217344953865143
OG_03230,0.4807468479687187
OG_08517,0.4748987136063443
OG_02321,0.47238847979663096
OG_09902,0.4718843209639222
OG_02734,0.4707461861390113
OG_00877,0.47041492224231807
OG_01995,0.4694436426041288
OG_05392,0.4673453244049519
OG_07659,0.4668075623986049
OG_09728,0.4665957360191227
OG_10035,0.4665617637149255
OG_02284,0.4660714548325208
OG_03425,0.4649064416660935
OG_05192,0.4644304389609202
OG_03139,0.46325574919394985
OG_06818,0.460563284060065
OG_04072,0.458813184588411
OG_09850,0.45784252828886385
OG_09567,0.45731603648999086
OG_07364,0.4563833905758331
OG_04022,0.4557199430608661
OG_04407,0.45404666396868887
OG_10180,0.4519538717062801
OG_04278,0.45006865935954377
OG_08289,0.4471025548356526
OG_08265,0.4469973547054587
OG_02474,0.4469951945467542
OG_03196,0.44695840488589494
OG_09650,0.44683223437236175
OG_01391,0.4467207256100193
OG_07346,0.4462197283156638
OG_03579,0.44609604642486905
OG_07128,0.4460460745750386
OG_06842,0.44594605201928417
OG_02816,0.4459272797272424
OG_00487,0.4446001531239763
OG_06809,0.44420201056674474
OG_03014,0.44415111201386465
OG_09299,0.4436301278947988
OG_07978,0.4435338162104751
OG_09075,0.4422177483520765
OG_09796,0.44191739480411846
OG_07669,0.4402322744908395
OG_08721,0.4402054606830952
OG_06157,0.43992531398788914
OG_08984,0.4394301989253116
OG_02717,0.43813902341372063
OG_08898,0.43735279432140184
OG_05639,0.436512457308337
OG_08400,0.43631496004985265
OG_00499,0.43570270315357373
OG_03785,0.4354553002641388
OG_01216,0.4347368482234047
OG_04304,0.43449439819555047
OG_04280,0.4336432660050679
OG_04236,0.4334966113334317
OG_10009,0.43105695866526417
OG_03467,0.4307744344793292
OG_05852,0.4306984262680135
OG_01221,0.4298621451031846
OG_01456,0.42958668761580576
OG_09963,0.4288093350502276
OG_03461,0.4284600482899868
OG_01200,0.4281740206676075
OG_02675,0.4281700283252912
OG_01779,0.4278534554174688
OG_00033,0.4271229631960308
OG_04311,0.42646191353055746
OG_04783,0.4259082878783441
OG_04633,0.42518041721074235
OG_02190,0.42436215674700567
OG_07832,0.4241179263166379
OG_03999,0.4240312273596268
OG_09573,0.4234280353840106
OG_02575,0.4233939614842529
OG_04190,0.4218669554241899
