OG_ID,Component_34
OG_10157,0.30876980539877386
OG_00487,0.28640284374132075
OG_05226,0.28261535465411114
OG_04507,0.2762051360103132
OG_08842,0.2753692943915682
OG_04624,0.2634986625277866
OG_03845,0.2624540736112292
OG_08661,0.25852312649353665
OG_09826,0.2574087151479093
OG_00430,0.2561051885025318
OG_07251,0.25546889374480963
OG_01645,0.2548739219497188
OG_01155,0.25277168641780856
OG_07000,0.24887741315706588
OG_09806,0.24846672861679445
OG_01730,0.2481386080667737
OG_06779,0.24684428374904915
OG_03113,0.2466169097202394
OG_08288,0.245394442761197
OG_01486,0.24233414966261296
OG_08795,0.24061295267943936
OG_02929,0.2396772504980994
OG_07947,0.23860450429687083
OG_08990,0.2385004468554172
OG_08202,0.23669455963520625
OG_04514,0.2363901799273424
OG_09075,0.23589788437179704
OG_04504,0.23576337407184397
OG_06366,0.23555372522485943
OG_06086,0.2353240724612463
OG_00853,0.23529238997955795
OG_02000,0.23460680210897977
OG_09670,0.23451979321927577
OG_01161,0.2341081862016244
OG_08928,0.23368159377644815
OG_03139,0.23307686313621423
OG_01354,0.23304180865778892
OG_00082,0.2328467208705169
OG_09530,0.23206226811196703
OG_02560,0.23160965286203344
OG_03941,0.23139017662059316
OG_02366,0.2300453950337551
OG_08781,0.22987740337088064
OG_02972,0.2294083139782981
OG_01177,0.22936478148096223
OG_02331,0.22911096248589533
OG_06174,0.2290705983555634
OG_04250,0.2283934376614917
OG_08096,0.2283487874219395
OG_08097,0.2272263639890328
OG_06998,0.22718899584014685
OG_09204,0.2270976808344399
OG_07669,0.22706015140446423
OG_03540,0.2268026557004627
OG_09963,0.22640869137360092
OG_08709,0.2262632280372085
OG_07891,0.22603111125609163
OG_01792,0.2258711917855001
OG_06103,0.2251868983736229
OG_04401,0.22473533089630493
OG_09573,0.2246491386423821
OG_05049,0.2238211600174753
OG_00455,0.22331338217676683
OG_01593,0.22314026356590844
OG_02602,0.2229757686918087
OG_09763,0.2218601074112047
OG_00843,0.22140832543326255
OG_06276,0.22128692202995223
OG_09401,0.2212609190026522
OG_00420,0.2212434293297236
OG_02565,0.22110172508816572
OG_09247,0.220866653459218
OG_05401,0.2205521349868353
OG_02622,0.2205419137703968
OG_04008,0.22049937817779375
OG_05184,0.2204380374048664
OG_05430,0.22025607283454837
OG_00687,0.2196020146892803
OG_05643,0.2195424989003418
OG_06397,0.21931700078681277
OG_06158,0.21929627215170663
OG_06550,0.21929081192629787
OG_04199,0.21860011545422017
OG_00829,0.21852999538854495
OG_08538,0.21836489222276328
OG_05571,0.2179083105843435
OG_09039,0.2173581079098632
OG_02267,0.21728462951032945
OG_07134,0.21726226600975831
OG_06347,0.21664635426878104
OG_07346,0.21604592735389933
OG_01505,0.21568567229603056
OG_02650,0.2155856926368639
OG_06215,0.2155627631968779
OG_06263,0.21551016938587755
OG_00453,0.21540476847498913
OG_04592,0.2153324347757526
OG_01295,0.21511801446717352
OG_02666,0.21452650847091412
OG_06957,0.2144963960652039
