OG_ID,Component_8
OG_08097,2.7431388086339386
OG_00767,2.519538931273945
OG_00082,2.4024001707981393
OG_01897,2.3706633799600376
OG_08098,2.3397552917750373
OG_09440,2.236810236768392
OG_07118,2.170760837564349
OG_06046,2.1499133630337184
OG_02828,2.1135909662318104
OG_02948,2.0489337010275355
OG_04693,2.033696318084074
OG_02805,1.9886186222306217
OG_09007,1.9555682833710044
OG_04811,1.9407211817658767
OG_07872,1.934369894010654
OG_01583,1.9290893095647252
OG_04351,1.928310416138097
OG_05777,1.9223524233259237
OG_08614,1.918884545283522
OG_02998,1.9171881476771369
OG_03558,1.8997911394016984
OG_09826,1.8997362777530449
OG_07633,1.8946170662984576
OG_07947,1.8917820892459205
OG_05440,1.880693469032508
OG_03876,1.8703381642049917
OG_04783,1.8633355105448988
OG_09472,1.851618094257892
OG_02666,1.841364800446448
OG_09146,1.8355019070609635
OG_10157,1.8278471556597664
OG_06880,1.827298266000358
OG_01642,1.8223995522924992
OG_01645,1.822030557231175
OG_01155,1.8206131961672185
OG_06998,1.8192414418236171
OG_07934,1.818680669909979
OG_04747,1.8155995697122824
OG_05497,1.812133990286097
OG_06842,1.8076415180005208
OG_01089,1.8076412639042192
OG_00163,1.8031320057356324
OG_02929,1.801149946892212
OG_09596,1.7903165721667116
OG_00676,1.7829564067415842
OG_06480,1.7727929321618312
OG_01995,1.768770007279977
OG_01486,1.764787557822677
OG_05743,1.7619499735612207
OG_05341,1.7441099229453212
OG_09235,1.7399706128689525
OG_03670,1.7381423829189313
OG_05226,1.7356137614307448
OG_02602,1.7337852884739948
OG_06417,1.7310540363893971
OG_09286,1.72452480009533
OG_00225,1.7204971091515833
OG_05949,1.714677379735439
OG_02084,1.7141006227640383
OG_05854,1.710303863255785
OG_04624,1.703534127224224
OG_07630,1.7023865541029994
OG_01576,1.701581538155579
OG_08566,1.6996364280014222
OG_01784,1.693119827040087
OG_00611,1.690669050453786
OG_02927,1.6904869598778274
OG_00938,1.689896770072828
OG_07426,1.6853583322636707
OG_08202,1.6778849208748177
OG_02972,1.673366627217531
OG_10116,1.668505086191704
OG_03309,1.665683670896856
OG_05531,1.6544184853871065
OG_06307,1.6541832065369102
OG_03080,1.653133020413569
OG_03743,1.6431697296361505
OG_00672,1.6424181150713748
OG_07120,1.6413309456670584
OG_04371,1.641040124241777
OG_03616,1.6395182289401438
OG_10135,1.6386425011963608
OG_00453,1.626080533336978
OG_05998,1.621843070187728
OG_04585,1.6183318535269549
OG_08249,1.6164389683364493
OG_05922,1.6150902219131575
OG_01190,1.611106435839535
OG_07731,1.6110209234830035
OG_07134,1.607864813866832
OG_08984,1.604015724990401
OG_05294,1.603480628342666
OG_04350,1.5931197478470982
OG_07564,1.5930460254148882
OG_01322,1.5901685331368205
OG_05794,1.5874756801390415
OG_07642,1.5834133391074363
OG_01465,1.581846726602353
OG_03122,1.5801736537886464
OG_07250,1.575714138923812
