OG_ID,Component_19
OG_02472,0.492204779056719
OG_04464,0.4844936711503125
OG_03779,0.46643458509370533
OG_07641,0.45715400586908966
OG_09597,0.4569890665248489
OG_03674,0.45136991215756533
OG_09988,0.4495104373970358
OG_02930,0.44926960691957496
OG_07716,0.4423038586325293
OG_07233,0.4422475933380078
OG_09808,0.4372272451105322
OG_05785,0.4361991736140399
OG_08878,0.4319784363492051
OG_04880,0.4309557581255104
OG_04165,0.4280824244111734
OG_02309,0.4274159729107415
OG_08049,0.42521759433954
OG_09806,0.4217823549212687
OG_07718,0.421433782394141
OG_01630,0.4196907535620283
OG_02112,0.4162402118968828
OG_04454,0.414369016591737
OG_03482,0.4142946936623456
OG_04359,0.4132650799752208
OG_06004,0.41167762954491743
OG_04759,0.40793138031603454
OG_05958,0.4067733564741577
OG_01522,0.4067223334945673
OG_04351,0.4065272074682835
OG_06372,0.4065087792628509
OG_04983,0.4055759057561268
OG_06571,0.40352543749102016
OG_01314,0.4022073277094747
OG_00388,0.4010764280946303
OG_06109,0.4001772499796116
OG_00402,0.3992942180045061
OG_09596,0.3992828760125964
OG_01324,0.3981517400686992
OG_05881,0.3978523639967909
OG_00154,0.3968988073488018
OG_02454,0.3968366628771556
OG_04746,0.3964203558175507
OG_06181,0.395806804934849
OG_00213,0.393792660137693
OG_01532,0.39371637193054937
OG_06592,0.3921043004306556
OG_09605,0.39116150655339166
OG_08594,0.3908659244803555
OG_09811,0.3899186835722406
OG_06281,0.38955327548159274
OG_04542,0.38924530738864366
OG_01906,0.3890509254722917
OG_03957,0.38781632139935257
OG_09247,0.3875120983111484
OG_08842,0.3872477739759213
OG_05287,0.38709626616253745
OG_04032,0.386793509652522
OG_06961,0.38673473224634464
OG_10051,0.3866147070883992
OG_01584,0.3860886649658558
OG_02516,0.3858568813970299
OG_07674,0.38578378959309206
OG_02562,0.38553821570895613
OG_02683,0.3854627870322012
OG_01954,0.3843782905038624
OG_09598,0.3837539447875412
OG_01447,0.38361168440510335
OG_03209,0.383203719550061
OG_09830,0.3831663921207868
OG_02940,0.3826093823608974
OG_00055,0.3825183989266394
OG_01740,0.3820836861983352
OG_00386,0.38145538940247553
OG_07039,0.3808047337140385
OG_01290,0.3806353176264245
OG_10221,0.38032207158788794
OG_06719,0.3802133885397039
OG_03562,0.3795394087555299
OG_07404,0.37896755241857366
OG_00414,0.3789084255023305
OG_08131,0.37868099794651133
OG_02611,0.37862754771026286
OG_08411,0.3783403630338287
OG_04711,0.3772205601056336
OG_09037,0.3762291822335303
OG_04478,0.3761085731706505
OG_08721,0.3757935411278424
OG_00843,0.3749725848472733
OG_02786,0.3736892344510068
OG_09269,0.3733781335799643
OG_08022,0.3731525189347747
OG_05647,0.3729347014483661
OG_08165,0.372906807984794
OG_07947,0.3721998248465927
OG_01161,0.3721861819729339
OG_09513,0.37174818660994385
OG_00618,0.37155871398779233
OG_01466,0.3714911224276757
OG_07938,0.3711046531396928
OG_01452,0.3710685944627567
