OG_ID,Component_22
OG_09295,1.268275991989231
OG_03932,0.8923823727994032
OG_01955,0.8467524807447268
OG_06103,0.843375619372374
OG_09075,0.832670591638317
OG_06174,0.8291846870954669
OG_08647,0.8256916578808132
OG_03671,0.8187081625832431
OG_07669,0.8154103347748999
OG_09963,0.8139942915014178
OG_02331,0.8020472335522906
OG_08709,0.800523923007252
OG_02560,0.8003079524410316
OG_08289,0.794393201734605
OG_07251,0.7926449897072904
OG_02734,0.7920468779129635
OG_02762,0.7918454691715523
OG_00581,0.791143273213278
OG_06809,0.7888774011530961
OG_01161,0.7876306142406018
OG_07364,0.7867932198246611
OG_03941,0.7859400572255159
OG_05430,0.7858847954306397
OG_01295,0.7836516725028443
OG_04633,0.779819601304731
OG_00071,0.7796616888152949
OG_02420,0.7784807471731994
OG_04072,0.7769004429085332
OG_01390,0.7747997925651376
OG_02321,0.7702811769758535
OG_03139,0.7689915128252887
OG_05401,0.7686117367572556
OG_06181,0.7675000102911732
OG_08795,0.7671186720545929
OG_07128,0.7628630113072826
OG_09850,0.7622980076676736
OG_05470,0.7613455348403826
OG_01221,0.7607972708347143
OG_05387,0.7571914090438311
OG_07978,0.750547772591794
OG_03230,0.7500612841654593
OG_00314,0.7497719573402116
OG_08474,0.7477433669606356
OG_09573,0.746996137750238
OG_08405,0.7446965153825925
OG_09944,0.7442592461607159
OG_07725,0.743608191476424
OG_08673,0.743174111371292
OG_01505,0.7429588302926529
OG_08517,0.7424601939620525
OG_04407,0.7411344004864304
OG_05852,0.7405854513831933
OG_09390,0.7386791898847417
OG_08400,0.7380625271992967
OG_09257,0.7332689032095261
OG_00065,0.73108504333459
OG_05375,0.7297605980597597
OG_02355,0.72970867746563
OG_02323,0.7294346933130671
OG_09567,0.7288265517526534
OG_03321,0.7270809176885167
OG_01456,0.7263905870916679
OG_09902,0.7262237879915572
OG_04247,0.7252258312035142
OG_01080,0.7244074036313367
OG_01216,0.7235647987318081
OG_05736,0.7212440153392484
OG_05823,0.7188485793785032
OG_02474,0.7179376187006759
OG_03826,0.7176244915349533
OG_00320,0.7156202839675588
OG_10099,0.7138183475812043
OG_07521,0.713709596278219
OG_00843,0.713119872830383
OG_00487,0.7127187561563315
OG_03482,0.7126987261279786
OG_02328,0.7084869193912138
OG_01098,0.7084733869617258
OG_03886,0.7074848060531262
OG_02284,0.7071422156439262
OG_10132,0.7069284955129831
OG_00033,0.7052953880700134
OG_02816,0.7052765617498894
OG_02576,0.7006172339029615
OG_03425,0.6968185179547892
OG_05639,0.6943096192955396
OG_05797,0.6937319562085169
OG_08898,0.6937244498711304
OG_09707,0.6927212634832524
OG_09247,0.6919999426319549
OG_04571,0.6919782336081967
OG_04999,0.6899493229852658
OG_10205,0.6895802009076989
OG_06452,0.689060041529159
OG_07552,0.6858398469031578
OG_01200,0.6854773960667006
OG_01437,0.6846488645874296
OG_03334,0.6837849109513686
OG_00102,0.6834122657106186
OG_04250,0.6823809623465578
