OG_ID,Component_1
OG_03116,0.39079580706554823
OG_02366,0.3561842607520677
OG_01314,0.34901341110790024
OG_08539,0.34773899861637336
OG_10186,0.3450448880674587
OG_10180,0.33839522618870366
OG_07037,0.3375788586610795
OG_08101,0.33521127160729114
OG_04241,0.33246372649018674
OG_08928,0.3316425046973735
OG_05881,0.3315664140962405
OG_00053,0.323939141705178
OG_06060,0.32305273422855535
OG_09889,0.32141023927312284
OG_09806,0.3178983597303076
OG_06273,0.31386932013743246
OG_05951,0.31020437449600324
OG_07665,0.3092920251276871
OG_00386,0.3091139603761237
OG_09673,0.30780753207668615
OG_06110,0.30711825940133275
OG_01466,0.30644637347173215
OG_01156,0.30595819637363636
OG_01747,0.3051106292488093
OG_07716,0.3042038596989
OG_05007,0.3038429072402974
OG_06089,0.30326757391462106
OG_09609,0.30316566597946454
OG_09760,0.30283934496811366
OG_06527,0.30160058390488204
OG_07824,0.3010169095517114
OG_04250,0.30030289580829
OG_08313,0.2996696517273994
OG_01177,0.29814229337751774
OG_08623,0.2964332994761794
OG_01991,0.2963954303692454
OG_08874,0.2951205810021651
OG_04109,0.2950780110544274
OG_02202,0.29427150899143123
OG_06717,0.29427081952736084
OG_01641,0.2940901773962172
OG_08722,0.2940494620237054
OG_00527,0.29364468663693677
OG_09346,0.29290235405015336
OG_03863,0.2911544998223825
OG_00853,0.29040334920106076
OG_01792,0.29026495923990403
OG_04624,0.2900310494281585
OG_04042,0.2898204658505038
OG_00135,0.28910634549612907
OG_10078,0.28903985091747764
OG_08406,0.28903645585182397
OG_09797,0.2889254009554982
OG_07628,0.28887749295581605
OG_10208,0.28883792948634385
OG_00691,0.28842444809424933
OG_04878,0.2870644677374388
OG_07254,0.286650125683373
OG_08386,0.2861567070822807
OG_05871,0.2860200681518123
OG_00635,0.2858407202533448
OG_01914,0.28552539515199915
OG_01611,0.2848342940921384
OG_07344,0.28482376707449214
OG_00338,0.2839862681853666
OG_04715,0.2836581149609118
OG_00184,0.2828729518588484
OG_09940,0.28282580049987044
OG_08750,0.2827112413599631
OG_08785,0.28236120003564313
OG_03261,0.2818732177022875
OG_03939,0.2812392923794778
OG_07039,0.281176931100581
OG_04750,0.28102988410776564
OG_02702,0.2808597746515671
OG_07684,0.28045960987738794
OG_04746,0.28012709310389655
OG_01399,0.2798447721032288
OG_09280,0.2797049276574987
OG_00802,0.27962632183995406
OG_00952,0.27916169726691525
OG_04160,0.2791551312676067
OG_09229,0.2790178844891351
OG_08707,0.2787647872549412
OG_00007,0.2785163224970963
OG_03269,0.27847672720070704
OG_06485,0.27817002891084036
OG_03039,0.27784920132741736
OG_02112,0.2777807862796604
OG_08588,0.2774854918878685
OG_03716,0.27734168156596595
OG_01021,0.2772327028956066
OG_07786,0.2767725201179995
OG_05506,0.27675886360441165
OG_08902,0.276535847098357
OG_06571,0.2763435069124036
OG_01121,0.2762901185537627
OG_06125,0.27576310016492883
OG_01653,0.2757598926163061
OG_01258,0.27552798494197017
