OG_ID,Component_15
OG_08097,0.41702039719127215
OG_08098,0.3631986232055139
OG_00082,0.33712041455586067
OG_00767,0.3323946498309735
OG_09440,0.31417274648665566
OG_04783,0.30681081633134516
OG_04693,0.29972471313762156
OG_02907,0.2973612122817463
OG_06046,0.29410881187785376
OG_01583,0.29352640936133856
OG_05777,0.2922167847818202
OG_08614,0.2899892391666657
OG_07872,0.28811788796570137
OG_06271,0.2874724036431679
OG_07050,0.2852502344221979
OG_07118,0.2817685509143447
OG_01995,0.2808080964661372
OG_01897,0.2789410382660518
OG_06880,0.2775514490780225
OG_02948,0.2774145301150996
OG_03659,0.2747531598555786
OG_03670,0.26855600209918556
OG_06842,0.2674495133970172
OG_02666,0.26736668631365673
OG_08301,0.2656630775488196
OG_07934,0.2644350347186976
OG_02805,0.2633273910021252
OG_08566,0.2594285530850015
OG_01190,0.2577429413118755
OG_03145,0.25562676715744775
OG_00163,0.25437144716587096
OG_06626,0.2517042576480331
OG_03975,0.25141730663626227
OG_04371,0.25075203291203385
OG_07134,0.25015462312145237
OG_04311,0.249439505163146
OG_02602,0.2485468393701045
OG_01034,0.24747783910697824
OG_06218,0.24697601051146392
OG_03309,0.2465537112823349
OG_09540,0.24635162185140363
OG_08984,0.2459807009489149
OG_01759,0.24534688108313657
OG_02575,0.24516364614312297
OG_09250,0.2450902548633022
OG_08941,0.2446298114562488
OG_03103,0.24412094117208588
OG_07120,0.24396168863214016
OG_05440,0.24377567029795613
OG_01642,0.24360336104941188
OG_01712,0.2430937969788876
OG_02321,0.24265731758395967
OG_08491,0.24174268406993055
OG_01486,0.24143302388755997
OG_03579,0.2409173143597937
OG_02355,0.24039804410834664
OG_02968,0.24032056339377383
OG_07000,0.23959357855154087
OG_05241,0.23931389836606393
OG_00225,0.23903080276015745
OG_06417,0.23859616672777895
OG_07346,0.23791287097255231
OG_10007,0.2378101566104016
OG_10207,0.23778278135996056
OG_02972,0.2375439148753886
OG_00179,0.2372844863178168
OG_05341,0.23672236187565315
OG_08265,0.23609099193828903
OG_05743,0.23589095125897297
OG_07906,0.23532185375746495
OG_06532,0.23449961670526528
OG_01089,0.23399137570232087
OG_10107,0.23380689617703151
OG_06689,0.23326714049725564
OG_07426,0.23326619706691137
OG_02160,0.2328833500709217
OG_07633,0.23196300778693976
OG_04350,0.2319022855751075
OG_07343,0.2318651973525983
OG_02535,0.23163300932711917
OG_06443,0.23075781182846317
OG_02734,0.23048746717530957
OG_01371,0.2303813200466637
OG_10035,0.23035393973929433
OG_04304,0.22995351347741255
OG_06891,0.22957000043260775
OG_05025,0.22862088230630137
OG_00474,0.2283146261705571
OG_07659,0.2282246248989846
OG_02905,0.2281857575255543
OG_03495,0.2279317572003085
OG_09815,0.22789728439422008
OG_09596,0.22779483610365733
OG_05497,0.22760176656154343
OG_05226,0.2270661814724736
OG_08721,0.22673857971734993
OG_04096,0.2265066050359349
OG_01092,0.2262293511407041
OG_01505,0.22622162323989076
OG_09286,0.22616028845334332
