,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
OG_00001,1.3992485438999012,2.308987585872564,2.920313916484902,1.904387255419553,2.776157697838653,1.2239125649316733,1.3594575570573613,1.2635480101578875,1.7229116854939304,0.735423949809977
OG_00002,0.82383052949461,1.3384087793109665,1.5495340063747507,1.4155922181716998,2.100697017604573,1.2088538364324304,0.8951583008630903,0.7561529666753857,1.26137018289614,0.9130380978907182
OG_00003,0.0,0.02698688241992976,0.18176546739608493,0.10608569428681185,0.0613760063389336,0.16647712750687088,0.029969122289181745,0.01192876508272809,0.0,0.20701148675082087
OG_00004,0.09944779676755973,0.0007233624701095738,0.2449289489867481,0.26786580427921214,0.37023331890807804,0.015346017277126846,0.06477839181163209,0.0,0.14747159582137656,0.2739756903522836
OG_00005,0.4386572353653995,0.7568339125035772,1.171197995610763,0.8192193905996406,1.130167845081951,0.47016071936333703,0.4183878821644656,0.46715809511065964,0.6523460119068357,0.4923922075503893
OG_00006,0.48170988482175786,0.8032880495922982,1.2902570425954516,0.9011575889445643,1.1940643884340807,0.5560217151457134,0.4863857241915576,0.5060951360049881,0.684625874456705,0.57150824943208
OG_00007,1.147774798769253,1.928732993308424,2.835167588966114,1.956568493185346,2.7196577974990745,1.3465072284490056,1.0832230230883806,1.1961139759063297,1.6558463461239905,1.0993090971991593
OG_00008,0.3366685731393384,0.7349257725827371,1.046248204095575,0.8815072327105682,1.1442384451643914,0.8609334950566736,0.38296888923556605,0.45789394928230936,0.7412693223295185,0.6883194359886463
OG_00009,0.7575679852820258,1.3958051807126308,1.540008225868691,1.0212142488352407,1.5257036579844752,0.7572564903481892,0.8292327842981062,0.7549391762732399,0.9626101948462643,0.34789241087393347
OG_00010,0.44391897336695274,0.6443288705312928,0.7269408877887059,0.8439000068547918,1.2944147755486264,0.6004704318304843,0.4891545182000029,0.4421143581887821,0.779651037534152,0.5441417872647232
OG_00011,0.4386792014607987,0.716607920727459,0.8020688202868164,0.422992294486237,0.7096289373382965,0.1662093987695229,0.36700519193777875,0.3314317797657794,0.4127743284902724,0.04420567865587438
OG_00012,0.4181440999155536,0.7535786272431055,1.0905318635748753,0.8030404557791743,1.0213977539849615,0.6131627551057557,0.5495408853579481,0.5615133764631766,0.6407914505224127,0.4681608686102728
OG_00013,0.04128314008581854,0.07930532592073775,0.21580682258454126,0.15642421291822914,0.0,0.1683188932399613,0.10527629384275673,0.03147273948061544,0.03906650637453567,0.18882774627251933
OG_00014,0.0644522070220531,0.0,0.11217128945641887,0.28337537313091465,0.2761901133136131,0.16790805229971653,0.06785149440356204,0.008721308112892272,0.11855470491148637,0.3733322594198853
OG_00015,0.5461951101555435,1.0265209206513684,1.343048671904183,1.0741941276832396,1.4611266949051271,0.9156540739682185,0.6135740458562363,0.6566759095969625,0.9200908464334255,0.6983989739150432
OG_00016,0.7911112822439894,1.6160252402222004,1.788908396290971,1.2642928603049635,1.7418702891722389,1.3586450869267634,0.9737278818262503,0.925911547454926,1.234327412893043,0.6499794221398213
OG_00017,0.5023022767824677,0.6156475741522494,0.8715607143429644,0.6634414312047383,0.9071714181592269,0.06785673808631025,0.4740412882799276,0.5386036397784397,0.5686736358697954,0.11059796203887667
OG_00018,1.4678297520416845,2.6229442812713137,3.3655232201758,2.3810121294679574,3.3317862636671407,1.995853789603505,1.604499266764801,1.47477684481858,2.0925639842890384,1.291441553005035
OG_00019,1.356713883078524,2.393998667618225,3.0599194793355724,2.073295970087682,2.994887327069753,1.6523670683052638,1.2618785260114314,1.3198126166316635,1.8937646566400255,1.0520429784540617
OG_00020,1.6728096940594714,2.68146455074442,3.4901485353850332,2.765426671444654,3.91800720860717,2.5526105896688405,1.678437604400076,1.5802703348371339,2.3266401726532866,1.7982500253480995
OG_00021,0.06265698273092049,0.06221576256797731,0.34386700172226475,0.10972736159024979,0.1667567340125631,0.0,0.0075781665417578095,0.06946454455848823,0.032067916101612,0.11123099545211186
OG_00022,0.558172542034307,1.0998360706818269,1.635903000775323,1.1074032060908694,1.4137261919519124,0.9564466210869598,0.647841496592874,0.7597834317047031,0.9763749322526625,0.6275802846793049
OG_00023,0.4001893730636741,0.8631943819185847,1.0845730468766521,0.7033009838366221,1.0747435972949921,0.6244158183919952,0.4681363086163988,0.5224292614277579,0.7086355712927868,0.3147767145473096
OG_00024,0.7490687687423183,1.3149859372621724,1.86363711117549,1.5361887741828497,2.078424939195792,1.298000430412982,0.7921778780152153,0.8319654172157722,1.262801036805149,1.0332482184467804
