,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
peve_POR.216,0.2264393179205955,-4.666429685827881,-1.2066432289502826,-0.4434039314561158,1.6755401736196087,-0.7589436740137113,1.0652266683722436,-3.505391443666332,-1.5219620791859687,0.3767964478331718,0.5575792929646365,2.200022469997769,-1.2639295425850532,-1.3229027975924652,0.2918519574130492,13.829688216245442,-0.5832158687766488,1.3780068506415146,-2.912680560229451,-0.4552051907227869,4.135838115568782,5.567480697514717,0.13834920022265337,-0.050072564061696787,-2.3548237035712676,-2.6283372320878295,-2.7718144731492855,3.210912155454525,3.7935798711580477,0.42918510491257084,3.9310210935742487,2.6549864093145383,-0.8209710503485242,-0.5281223703685882,-0.995288038903929,peve,POR.216
peve_POR.245,-0.9783875794584075,-0.2937877407501494,-0.11434459486813213,-5.745064675039313,-0.4769966025676168,-0.9507417102883534,-0.054878950206580054,-0.690094349157946,-4.322602735188829,0.667891681972114,-0.02194374085202302,-1.349482593736272,0.9257863833560399,1.6714566054382602,0.6087203029148539,-0.5547925520571556,-0.8563391491644606,2.1936217306390136,-2.2824046121020536,-0.7103408995306058,1.237907829707064,3.0250185378033847,-2.3770435813654185,0.6275321204695259,4.584289199210362,1.644579838588261,-2.805837877503263,0.4704602043362794,7.657683998987248,0.3381130503387504,4.65328438907573,-0.5197170091453527,6.037272157546316,-0.9193152608457789,0.5652096444799835,peve,POR.245
peve_POR.260,-0.01650574215623294,0.4848928537837675,-0.5542520583359144,-0.990001411950921,0.1557538141010678,-0.1806776078113869,0.4103427702543078,0.418102916851861,0.8585717984089127,-0.02729960842945494,-0.4017541508216841,-2.7103687308125988,1.0173386644814264,-2.3226622061809037,0.31073921082667766,3.770086458455818,-0.3419718602292446,-0.4625881495153864,0.3044833625916942,-0.12208336698396348,-0.8868382357228098,1.7596658297112722,-1.5073771236032234,0.7631273357626629,7.818216912669821,-1.5457429870493578,-1.0878203681620997,-1.575949146740568,1.4029388129443938,0.8372771169616267,1.5469028348684748,-2.9555166474267707,0.43255263825904283,0.24798199810956814,0.048948716514215465,peve,POR.260
peve_POR.262,-0.05147967415753494,-3.3798806578285814,0.5664496864103572,-1.7520832251744367,0.9644374196964821,-1.1676290097102142,-2.8981114059665454,-0.46470599964845266,-0.570570904090066,0.643748703806427,2.4171238207599264,8.014490342297142,-0.5262214686692054,2.923580873713181,0.9834398629873372,1.0110778582742546,-0.9545359646141368,2.6549395592070457,-2.310701177442551,-0.4799417445925914,6.996093313667996,5.311824661050631,-3.0377451479573865,0.5615758230849821,-3.1401746547117915,-2.321280817142713,-0.9741431036931221,1.7105510039880654,-2.8483562009554175,-0.10086511259292197,0.035427289049195634,-1.1873812898188065,2.1385086956018116,-2.940435953122144,1.9926904268875962,peve,POR.262
peve_POR.69,0.9038151189709263,-3.364814094660426,5.916683604519438,2.985333302794281,1.7244833398988157,1.2273411088256303,-1.6544689047343921,-4.9904168102916495,1.7263628425580426,-0.2803626454326388,2.642783671423852,-0.016543537242127822,-0.9467849244409771,2.5444412125575018,-0.03644459012998729,-0.2586640192109798,0.41916863737717036,2.8650467281229526,-1.4902372667740642,-0.37872653180988436,0.7182312057945001,4.081236865419006,-0.10374594843955365,-0.9499786477472582,0.8324346176832155,3.9603825242108526,-2.713065945058018,-2.008028137760374,3.902202727285406,0.15500846473556754,-7.4504478675594665,0.23548759548051615,-2.1354555545872116,2.1007647701578636,-0.40489233565205457,peve,POR.69
peve_POR.72,0.44361102636109184,3.0322077171731134,0.5473750646506201,1.4088655478609595,-0.3537331667296496,0.6279266789971386,-1.6520948298309044,-2.3233229194040397,2.0061945721301746,-0.4836067820081231,-1.3349205666093125,-2.121196079211397,0.8757748912465219,1.2780697602580937,1.0709592481953238,2.5417946018726187,-3.064462773812125,2.881837230676168,1.1932251655668813,-0.6022326062133202,9.597177648764529,5.5034504815215755,1.670674180425497,0.5466102178053694,2.6776060512151525,2.5150573807072436,-2.3419679792188544,-2.528922931383175,-1.2014214374374956,-0.1991089623855204,-0.9428070075591136,-6.22684649077381,-2.562640859390075,5.634355733888063,2.90523490133557,peve,POR.72
peve_POR.73,0.6987030932065235,1.4635830536198904,-1.9018566018448055,3.100339153955131,7.210249698069557,2.6730935104140907,0.5026460255936719,-1.6735277866057061,-1.969843297633658,-1.9994847553004458,-0.7663587814758789,-4.3080543135969585,-1.2147946204618452,-1.0181694755835813,0.8653969226136666,5.201303105351685,-0.6724139165226966,0.4867825029056677,2.2728112720274765,0.38537648652295375,1.8812777583011886,-1.3734816979202469,2.0412700187639166,-1.0928800632116764,0.20419743908267515,-5.68352647698979,-2.9406893073659774,8.132286138185743,-2.1498425170635467,1.3087406843031408,0.15078880001229425,0.20205856016429832,-3.8285222153545915,2.536405887008867,-0.16617861275202772,peve,POR.73
peve_POR.74,1.6253370043700033,-1.8380169282056023,0.04933960604116224,0.9846020623163132,2.639907216010959,-0.2866791556173433,-0.848626532637647,-0.7089326240357263,-5.98220901567036,0.27029908100942734,1.9532895525284844,1.9799908067475793,0.3286355974766893,1.5056110081572989,0.02259540800148755,1.9389787178356195,-1.3761497170502357,0.6942392120477229,1.4920600921655105,-0.32127002777819585,3.100198926349144,5.816296992394577,-3.2837681927046245,0.9222554351152579,3.420256662486612,0.02210115078416809,-2.4480281843943335,2.347134290069276,-1.6367795312886155,0.7141724737145788,-0.44445704800162755,-0.3944540216544884,-2.476856584975479,-1.2676409522044234,0.8153737132023472,peve,POR.74
peve_POR.83,0.3058099833564235,4.00750309844963,1.5254543558787843,2.755630944745277,6.346481049543195,3.1841635102088133,-3.4296244448502438,-4.777202952360366,3.4134077613511735,-1.8967965092776256,-3.134269436458135,-1.5716231776311396,1.5436445920304769,2.7510194987036387,2.72798670952005,-1.8672483613615327,-0.9785106822373566,4.187948969962466,-1.3737573673107386,-0.4420106752969018,-2.41781591555159,5.200367606201037,0.8152688890071186,-0.6081144415193517,0.761785272470597,1.6414447225926472,-3.607208309767657,-2.595626843812954,0.99130981365411,0.3124248152746506,-2.714658042624203,1.9237212647222157,-2.1857874626082703,6.238234031608778,1.4664627570439541,peve,POR.83
ptua_POC.219,4.063376969917923,-0.7384648466163108,-0.7531045351818668,7.4623409075728375,0.9008101003543785,0.3071583603103359,2.939480410297271,-0.4824795269848313,-2.885138992672393,-0.9802943291615152,-5.985836510010158,-0.9749562937832741,0.8109904523479927,7.817010319936977,-1.379640347846861,3.507970986574979,2.4229684776096447,1.6293226504894094,-4.3616242698432846,0.3890757977382062,0.4948472099407217,-2.805378278541229,2.811623925064756,-1.0020704122914599,4.319777471835207,-2.5295813913237932,6.685638425477742,-2.251029797796884,2.5486919495993,0.7606254587540221,1.8698779496792692,-3.7744394149380267,4.1177867614605566,-1.452887173949428,-3.011443631647549,ptua,POC.219
ptua_POC.222,0.8827366049489763,1.0854623039718037,-1.8102176748401202,3.788721250054232,-1.550750933254987,-1.8385413738925473,2.60200137119823,0.8901196796675225,-1.2298695179172163,-0.1814602839156531,-4.4190930906530195,-0.5326092415202001,6.58060582879395,6.584718959866966,1.151667337209497,1.0634460845961344,1.9809170762255017,-0.7061119623949579,-4.851740179572358,-0.3300820614726464,2.098804023848623,0.5380211118453958,5.396896977496886,0.23132074595446978,3.0985472253199062,4.880681112366847,-0.34408816339089804,2.1073247318350004,-0.18189384514711682,0.6585001254494673,1.763252455619283,-4.351129058300776,2.602432076699106,-0.9142580123643519,0.37914652928197895,ptua,POC.222
ptua_POC.255,-0.22544660372800432,-0.023614327540320435,0.20547335793731325,3.461770324132574,1.1450727667272296,-1.486568364479543,1.8735772598313771,0.36113790312570665,-0.053159194011239884,-1.2088775318338376,-4.532441618067927,-1.9142036640563487,6.666827113485391,5.642620566303249,1.0024574553996168,0.6391316923505554,0.26363091475233713,-0.370504358606449,-3.2622456261998827,-0.10255983181155989,-2.0621600582571364,-0.07503868685554355,2.107180073449783,0.7106084344603694,1.7874583204985721,7.043331023332577,1.8910094882901305,3.761929267189684,-0.42968212409622647,-0.17170700663214195,-0.8135429190705528,-2.764077222990729,-0.4113208753448029,3.46055787351961,-4.861949422216051,ptua,POC.255
ptua_POC.259,1.0292861168432934,0.9720527183899428,-0.3905306619217848,0.32609339735267173,-3.0071888782531757,-0.4697701246789414,1.0736384098258513,0.22291483305530124,-1.9831952232213452,-0.2841822659942227,-0.2847546942116998,0.1742627133237345,2.0505268107068217,5.493729744184236,0.8729641676056795,0.9276864436583152,-0.06918983289197084,2.656504995092741,1.8277045716128075,-0.012415308574451944,-0.39136313671408957,-7.811412621121987,1.8060838061183904,-0.5369866489716297,6.436493296846614,3.214084156687669,-0.05546384297201212,-0.14414798099548523,-0.43357643575059507,-0.1892889419103155,1.3324604198346952,-3.024471517362767,-1.5233515420004973,0.19567601342267588,-2.124280722929882,ptua,POC.259
ptua_POC.40,1.6545986634942291,0.645425296051886,-0.9425628600582151,-0.3157972716200787,-1.4101788763665817,-0.4223882475139749,2.132409812374918,-0.4979254251768065,-1.0416990276423754,0.3200528654432135,0.20845685730892582,0.7276478429486025,2.5079937769166647,3.1098210826458463,0.044678801163662116,-1.87322913269477,-5.494249071561833,-0.3811237282800124,-1.1848236907219187,-0.21747121363027086,-3.5201383991246136,-3.5651767205821208,1.5490891630799601,-0.305195233248908,3.5866353302520424,0.24982760262444115,0.37589673677273694,-0.7819739999151843,-0.2798593026343228,-0.8517250731316541,0.4433261199046139,-0.8228785576303276,-0.31187876711192836,5.446745039312931,7.845916956368501,ptua,POC.40
ptua_POC.42,13.12523805726756,0.7269311436653758,-4.071604932541723,-4.430441941980425,-4.251480278512736,0.789352041401319,1.120212407791385,-0.07416416374405149,-0.027322901513281535,0.3820250004903926,1.9603260331043064,1.018074788222136,-2.2065683060915826,1.8425176838508324,0.2315234320139544,-2.7607566433162805,6.206595519321252,-0.12411095013155561,-0.25619523691817747,-0.7471782040955838,0.7743804309698509,-2.0958860963798807,3.868900475163386,-0.21877727072019965,2.763365609688033,2.553500732973083,-1.8311873574383861,0.007637802649275045,-0.87175184321073,0.8819923677709132,1.3406435324580372,-0.34032108427741325,-1.2235081629446665,0.9391803257507657,-3.2256512585976305,ptua,POC.42
ptua_POC.52,-1.6279180539564089,2.2582422397140176,1.780675226549794,-0.13840207315299524,-0.4641244530749983,4.315496680408783,3.2987533877149255,0.25835264479156617,-1.5545796463162227,5.605491727045093,-1.645882555394976,2.8991577496901155,5.728822821960588,3.6746994234883044,0.7739666603875778,2.7032539257669894,-2.1999683142956123,1.08117848539971,-3.237285364951211,-0.267958945890578,1.712937471492875,0.3649301535762903,-2.9929356146523802,0.24360851439293899,2.349496087985143,5.281629302811086,-2.069697544995714,1.8369670754110328,-2.571220161158382,0.8433647873871883,0.24092737816190166,-3.4829582637705245,1.9743251335751715,-6.7329112230018655,-0.868739862341086,ptua,POC.52
ptua_POC.53,5.597709895017132,0.18286242831338403,0.4733541537038683,3.5985465446442984,-0.2034868452847424,-0.4627816616421775,2.6725016943359847,0.27187993442251635,-2.632229560752737,0.4033998024600982,-3.397692610060751,-0.04853906451535855,-0.07419837683244203,5.25052659792965,-0.32416031208887264,0.4402975338836886,0.4529338436261525,0.08575328230256969,-3.64008687354607,0.13077086272472893,-1.8238400112835826,-0.31891215075865165,-0.5877362695424242,0.4868362295629744,4.889943698288576,-2.321149270616248,2.5907218791364297,-1.6003592580169352,0.5711681512841177,-0.909520745222862,0.3618336572648122,-1.3814773751826277,3.0887707312789634,-0.7168561559651473,7.773795373233814,ptua,POC.53
ptua_POC.57,3.372102477301618,-0.5650749649298237,0.7918947361930634,3.665159812109291,-0.9992505020693108,-0.3533716996097574,1.8275102854110672,0.6566016764987377,-2.0590518840931824,0.99310252342153,-2.5024475821873864,-1.9748276152010704,-1.2534474998170388,5.693417597022656,-0.2417623310941729,-1.9238095666261419,0.7825205970312832,-1.401155369902979,-1.9960932174481876,-0.8901058748901665,-3.0038507258473657,0.584385435250304,-0.8836249624010002,-1.250583869746913,4.11641382969715,-1.0353439629468135,2.507124391107363,0.23374352734481157,0.666393128276459,-0.324339247768858,0.27473608127113275,-1.0297112861507025,3.104207799243473,1.3500191636882926,5.95783660050931,ptua,POC.57
