,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
TP1,-0.13944686896295713,0.36204596486015694,1.8044719589049572,0.5890961612677788,2.491633639809754,3.285797954543557,1.273909517972491,2.210702539737958,1.5868351308853976,1.4618697928047086,2.491499500857068,1.714988838795071,1.8821240952562575,0.06524135957873205,0.2953527433840834,1.4839120096649447,2.90772923536725,1.6899498723125281,2.4441778774695697,1.7504437446029697,2.5665576835281603,2.264351619012017,1.8123659451546499,0.5361136752261112,2.467969533155564,1.184087996429064,1.4097970958609443,0.37309979263898985,1.8082858582094243,0.07715484475717843,1.7641377741030657,1.4187292706579464,1.3522288060948704,1.430894240456567,1.3962559733792093
TP2,-0.08831130433215101,2.0882930867106384,0.8646195070240904,1.1276537679889231,2.2985711375492515,0.48488570078351884,2.5161632126373963,1.0196587228921579,2.4904345051768373,0.13767432687830614,3.0981525787738455,2.223570173515864,0.6074875592389016,1.0437775971398116,1.4257606669166996,1.3722682863713775,1.5818575155087247,0.5269658456474103,3.1000564273143327,-0.9184093393455319,2.3963226175986807,2.6526050872676517,1.00986487651353,1.7378936535406986,2.219996859788006,1.112214441806526,1.562164210239641,0.8395610699608635,2.602524453301507,0.48385700648269125,0.8480301374503256,1.4241386006085608,2.0582213904463873,0.7444020297921173,0.7539893466481887
TP3,-0.013126079597868176,1.3258203192870235,1.4327956718338486,0.4471946666084797,2.2128847499894633,0.36072338129833664,1.0008821200138192,0.7367019597226513,1.4170635100374556,0.08041869616686145,2.367218465545403,1.621749262752492,0.9500790502492409,-2.5622013697026795,0.9069100512897668,1.049741581592941,2.319755572858205,2.447269973824247,1.3416374278985543,-0.13745391184082004,2.6558363350033307,1.0331650548000368,0.9327665840921291,-0.7672165163081309,3.008500962587915,2.3077611570360204,2.599894223854044,1.2804898043292894,1.246710137415498,2.5675963200115115,1.6538783354652387,1.3085658394637665,0.6972192146509717,0.5239347189626582,2.276376639928107
TP4,1.5118594476695584,1.3616223560054748,2.9375922996279904,2.148876179630929,2.2190235551479853,0.3303241909764916,1.3171181096269984,1.8530991566023798,2.0445197488140847,-0.04216919502776564,3.0736070933941413,1.8597506808682411,0.8598433033572899,-2.15572125759534,0.5378279528006907,0.8553408491740492,0.3707128155135882,1.9710940080425576,2.036769383946713,1.1437537609141886,2.101197659722013,1.8389070213002479,1.3311028141801622,-0.5234830104243716,2.473850316334138,1.9027325715725671,1.0468730606543128,0.899478963849882,0.9615547266295882,0.30594339201694093,3.0516516888450615,1.422489427568752,2.6415810285855903,0.9338104609427341,0.550930386025108
