gene_id,0,1,2,3,4
OG_00686,0.0,0.0,0.0,0.0,0.0
OG_00683,0.0,0.0,0.0,0.0,0.0
OG_00685,0.016184148279435817,0.0,0.0,0.0,0.0
OG_00688,0.025182064495126208,0.0,0.0,0.0,0.0
OG_00689,0.0,0.0,0.0,0.0,0.0
OG_00687,0.0,0.0,0.0,0.0,0.0
OG_00690,0.014837651556579491,0.0,0.0,0.0,0.0
OG_00693,0.0,0.0,0.0,0.0,0.0
OG_00691,0.02198206731362478,0.0,0.0,0.0,0.0
OG_00692,0.02030194367229366,0.0,0.0,0.0,0.0
OG_00694,0.015034623361589144,0.0,0.0,0.0,0.0
OG_00695,0.015581958043369482,0.0,0.0,0.0,0.0
OG_00696,0.0,0.0,0.0,0.0,0.0
OG_00698,0.0,0.0,0.0,0.0,0.0
OG_00699,0.0239331225790924,0.0,0.0,0.0,0.0
OG_00700,0.014459166589986257,0.0,0.0,0.0,0.0
OG_00707,0.0,0.0,0.0,0.0,0.0
OG_00703,0.0,0.0,0.0,0.0,0.0
OG_00705,0.0,0.0,0.0,0.0,0.0
OG_00706,0.009538348324464171,0.0,0.0,0.0,0.0
OG_00701,0.0,0.0,0.0,0.0,0.0
OG_00702,0.0,0.0,0.0,0.0,0.0
OG_00708,0.01768381721767539,0.0,0.0,0.0,0.0
OG_00709,0.0,0.0,0.0,0.0,0.0
OG_00716,0.025136689907565013,0.0,0.0,0.0,0.0
OG_00718,0.022153592341610764,0.0,0.0,0.0,0.0
OG_00719,0.0,0.0,0.0,0.0,0.0
OG_00721,0.013614756849535644,0.0,0.0,0.0,0.0
OG_00722,0.0,0.0,0.0,0.0,0.0
OG_00723,0.0,0.0,0.0,0.0,0.0
OG_00724,0.0,0.0,0.0,0.0,0.0
OG_00725,0.0,0.0,0.0,0.0,0.0
OG_00726,0.0,0.0,0.0,0.0,0.0
OG_00710,0.014196852489895478,0.0,0.0,0.0,0.0
OG_00711,0.0,0.0,0.0,0.0,0.0
OG_00712,0.0,0.0,0.0,0.0,0.0
OG_00714,0.024544436029329174,0.0,0.0,0.0,0.0
OG_00715,0.0,0.0,0.0,0.0,0.0
OG_00727,0.0,0.0,0.0,0.0,0.0
OG_00728,0.022646760483284387,0.0,0.0,0.0,0.0
OG_00729,0.0,0.0,0.0,0.0,0.0
OG_00732,0.0,0.0,0.0,0.0,0.0
OG_00731,0.007999584827620726,0.0,0.0,0.0,0.0
OG_00730,0.0,0.0,0.0,0.0,0.0
OG_00744,0.0,0.0,0.0,0.0,0.0
OG_00733,0.01641484471707623,0.0,0.0,0.0,0.0
OG_00734,0.0,0.0,0.0,0.0,0.0
OG_00735,0.0067128762484046575,0.0,0.0,0.0,0.0
OG_00736,0.012556491393534366,0.0,0.0,0.0,0.0
OG_00737,0.006881007534878196,0.0,0.0,0.0,0.0
OG_00738,0.0,0.0,0.0,0.0,0.0
OG_00739,0.0,0.0,0.0,0.0,0.0
OG_00740,0.0003363791294179711,0.0,0.0,0.0,0.0
OG_00741,0.018000252931053586,0.0,0.0,0.0,0.0
OG_00742,0.0,0.0,0.0,0.0,0.0
OG_00743,0.0,0.0,0.0,0.0,0.0
OG_00748,0.0,0.0,0.0,0.0,0.0
OG_00750,0.020313389724838253,0.0,0.0,0.0,0.0
OG_00751,0.003120447016934423,0.0,0.0,0.0,0.0
OG_00752,0.02365962636934041,0.0,0.0,0.0,0.0
OG_00753,0.0,0.0,0.0,0.0,0.0
OG_00755,0.0,0.0,0.0,0.0,0.0
OG_00756,0.0,0.0,0.0,0.0,0.0
OG_00757,0.0,0.0,0.0,0.0,0.0
OG_00758,0.0,0.0,0.0,0.0,0.0
OG_00759,0.0,0.0,0.0,0.0,0.0
OG_00760,0.0,0.0,0.0,0.0,0.0
OG_00765,0.025004153991024985,0.0,0.0,0.0,0.0
OG_00763,0.0,0.0,0.0,0.0,0.0
OG_00764,0.023125831396782037,0.0,0.0,0.0,0.0
OG_00766,0.0,0.0,0.0,0.0,0.0
OG_00768,0.0,0.0,0.0,0.0,0.0
OG_00769,0.0,0.0,0.0,0.0,0.0
OG_00767,0.0,0.0,0.0,0.0,0.0
OG_00770,0.0,0.0,0.0,0.0,0.0
OG_00771,0.002148132634966132,0.0,0.0,0.0,0.0
OG_00772,0.0,0.0,0.0,0.0,0.0
OG_00774,0.0,0.0,0.0,0.0,0.0
OG_00773,0.0054032861561088,0.0,0.0,0.0,0.0
OG_00775,0.0,0.0,0.0,0.0,0.0
OG_00781,0.011290527254748484,0.0,0.0,0.0,0.0
OG_00777,0.0,0.0,0.0,0.0,0.0
OG_00779,0.025154623268629592,0.0,0.0,0.0,0.0
OG_00783,0.0,0.0,0.0,0.0,0.0
OG_00784,0.022261941094295537,0.0,0.0,0.0,0.0
OG_00785,0.0,0.0,0.0,0.0,0.0
OG_00786,0.015371494243845972,0.0,0.0,0.0,0.0
OG_00787,0.003244730057722841,0.0,0.0,0.0,0.0
OG_00788,0.0,0.0,0.0,0.0,0.0
OG_00790,0.0,0.0,0.0,0.0,0.0
OG_00789,0.002156903598524365,0.0,0.0,0.0,0.0
OG_00793,0.0,0.0,0.0,0.0,0.0
OG_00791,0.0017217962188209015,0.0,0.0,0.0,0.0
OG_00792,0.0,0.0,0.0,0.0,0.0
OG_00795,0.0,0.0,0.0,0.0,0.0
OG_00797,0.005862788895037918,0.0,0.0,0.0,0.0
OG_00796,0.016777341357145863,0.0,0.0,0.0,0.0
OG_00801,0.0,0.0,0.0,0.0,0.0
OG_00803,0.019042962680568636,0.0,0.0,0.0,0.0
OG_00802,0.01913390957536606,0.0,0.0,0.0,0.0
OG_00798,0.01704134723216607,0.0,0.0,0.0,0.0
OG_00799,0.0,0.0,0.0,0.0,0.0
OG_00800,0.0,0.0,0.0,0.0,0.0
OG_00804,0.0,0.0,0.0,0.0,0.0
OG_00805,0.0,0.0,0.0,0.0,0.0
OG_00806,0.0,0.0,0.0,0.0,0.0
OG_00807,0.018901986574752668,0.0,0.0,0.0,0.0
OG_00808,0.0,0.0,0.0,0.0,0.0
OG_00809,0.0,0.0,0.0,0.0,0.0
OG_00810,0.017816499830120073,0.0,0.0,0.0,0.0
OG_00811,0.011493967583117527,0.0,0.0,0.0,0.0
OG_00813,0.018423083757804926,0.0,0.0,0.0,0.0
OG_00815,0.0,0.0,0.0,0.0,0.0
OG_00816,0.024503551614260658,0.0,0.0,0.0,0.0
OG_00817,0.0,0.0,0.0,0.0,0.0
OG_00818,0.0,0.0,0.0,0.0,0.0
OG_00814,0.0006655766384183309,0.0,0.0,0.0,0.0
OG_00824,0.0,0.0,0.0,0.0,0.0
OG_00825,0.006486519173188119,0.0,0.0,0.0,0.0
OG_00820,0.023051702257810548,0.0,0.0,0.0,0.0
OG_00821,0.007259640043897244,0.0,0.0,0.0,0.0
OG_00822,0.005799355842081125,0.0,0.0,0.0,0.0
OG_00830,0.017646498161784843,0.0,0.0,0.0,0.0
OG_00826,0.015752524374970055,0.0,0.0,0.0,0.0
OG_00827,0.019102880234058768,0.0,0.0,0.0,0.0
OG_00828,0.023728034883611783,0.0,0.0,0.0,0.0
OG_00829,0.0,0.0,0.0,0.0,0.0
OG_00849,0.016083835893069037,0.0,0.0,0.0,0.0
OG_00850,0.0,0.0,0.0,0.0,0.0
OG_00851,0.0,0.0,0.0,0.0,0.0
OG_00852,0.0243633552139662,0.0,0.0,0.0,0.0
OG_00853,0.0,0.0,0.0,0.0,0.0
OG_00854,0.0,0.0,0.0,0.0,0.0
OG_00855,0.0,0.0,0.0,0.0,0.0
OG_00856,0.0,0.0,0.0,0.0,0.0
OG_00857,0.01912184703238411,0.0,0.0,0.0,0.0
OG_00831,0.0,0.0,0.0,0.0,0.0
OG_00832,0.0,0.0,0.0,0.0,0.0
OG_00833,0.0,0.0,0.0,0.0,0.0
OG_00834,0.0032189734913023434,0.0,0.0,0.0,0.0
OG_00836,0.020392879237954645,0.0,0.0,0.0,0.0
OG_00838,0.0024989820479636078,0.0,0.0,0.0,0.0
OG_00839,0.024031987017423626,0.0,0.0,0.0,0.0
OG_00840,0.01671781484128606,0.0,0.0,0.0,0.0
OG_00841,0.02054005622365721,0.0,0.0,0.0,0.0
OG_00842,0.0,0.0,0.0,0.0,0.0
OG_00843,0.0,0.0,0.0,0.0,0.0
OG_00844,0.023507559143395147,0.0,0.0,0.0,0.0
OG_00845,0.0,0.0,0.0,0.0,0.0
OG_00846,0.019230562101469537,0.0,0.0,0.0,0.0
OG_00847,0.018287182777296858,0.0,0.0,0.0,0.0
OG_00863,0.023986673969743463,0.0,0.0,0.0,0.0
OG_00864,0.0,0.0,0.0,0.0,0.0
OG_00860,0.0,0.0,0.0,0.0,0.0
OG_00865,0.02215748628394358,0.0,0.0,0.0,0.0
OG_00867,0.004814936849480193,0.0,0.0,0.0,0.0
OG_00868,0.0,0.0,0.0,0.0,0.0
OG_00870,0.0,0.0,0.0,0.0,0.0
OG_00871,0.024047661171191042,0.0,0.0,0.0,0.0
OG_00869,0.0,0.0,0.0,0.0,0.0
OG_00872,0.0,0.0,0.0,0.0,0.0
OG_00873,0.00311095499720498,0.0,0.0,0.0,0.0
OG_00874,0.0,0.0,0.0,0.0,0.0
OG_00875,0.0,0.0,0.0,0.0,0.0
OG_00876,0.0,0.0,0.0,0.0,0.0
OG_00877,0.012361561314616723,0.0,0.0,0.0,0.0
OG_00878,0.012567979976313684,0.0,0.0,0.0,0.0
OG_00879,0.0,0.0,0.0,0.0,0.0
OG_00880,0.007624762941666781,0.0,0.0,0.0,0.0
OG_00906,0.0,0.0,0.0,0.0,0.0
OG_00907,0.0,0.0,0.0,0.0,0.0
OG_00908,0.0,0.0,0.0,0.0,0.0
OG_00909,0.0,0.0,0.0,0.0,0.0
OG_00910,0.00025347020817185687,0.0,0.0,0.0,0.0
OG_00911,0.0,0.0,0.0,0.0,0.0
OG_00883,0.0,0.0,0.0,0.0,0.0
OG_00884,0.01566450145054945,0.0,0.0,0.0,0.0
OG_00885,0.0,0.0,0.0,0.0,0.0
OG_00887,0.0,0.0,0.0,0.0,0.0
OG_00888,0.0,0.0,0.0,0.0,0.0
OG_00889,0.0,0.0,0.0,0.0,0.0
OG_00890,0.0,0.0,0.0,0.0,0.0
OG_00891,0.0,0.0,0.0,0.0,0.0
OG_00892,0.01516972762805041,0.0,0.0,0.0,0.0
OG_00894,0.0,0.0,0.0,0.0,0.0
OG_00896,0.0,0.0,0.0,0.0,0.0
OG_00897,0.0,0.0,0.0,0.0,0.0
OG_00898,0.0,0.0,0.0,0.0,0.0
OG_00899,0.0,0.0,0.0,0.0,0.0
OG_00900,0.0,0.0,0.0,0.0,0.0
OG_00902,0.0,0.0,0.0,0.0,0.0
OG_00903,1.587486365803212e-05,0.0,0.0,0.0,0.0
OG_00904,0.0224821948179952,0.0,0.0,0.0,0.0
OG_00905,0.0,0.0,0.0,0.0,0.0
OG_00918,0.0,0.0,0.0,0.0,0.0
OG_00914,0.0,0.0,0.0,0.0,0.0
OG_00915,0.0,0.0,0.0,0.0,0.0
OG_00916,0.0,0.0,0.0,0.0,0.0
OG_00919,0.01636597098259637,0.0,0.0,0.0,0.0
OG_00913,0.007252002274093356,0.0,0.0,0.0,0.0
OG_00921,0.0,0.0,0.0,0.0,0.0
OG_00920,0.012644622101238172,0.0,0.0,0.0,0.0
OG_00922,0.003152426234294528,0.0,0.0,0.0,0.0
OG_00923,0.0,0.0,0.0,0.0,0.0
OG_00924,0.0,0.0,0.0,0.0,0.0
OG_00925,0.0,0.0,0.0,0.0,0.0
OG_00926,0.007858343813857067,0.0,0.0,0.0,0.0
OG_00929,0.0,0.0,0.0,0.0,0.0
OG_00930,0.00853311393204511,0.0,0.0,0.0,0.0
OG_00931,0.0,0.0,0.0,0.0,0.0
OG_00932,0.0019162312298216305,0.0,0.0,0.0,0.0
OG_00933,0.0,0.0,0.0,0.0,0.0
OG_00934,0.0,0.0,0.0,0.0,0.0
OG_00935,0.017167454308530634,0.0,0.0,0.0,0.0
OG_00936,0.0,0.0,0.0,0.0,0.0
OG_00937,0.0,0.0,0.0,0.0,0.0
OG_00938,0.0,0.0,0.0,0.0,0.0
OG_00939,0.0,0.0,0.0,0.0,0.0
OG_00940,0.0,0.0,0.0,0.0,0.0
OG_00941,0.0,0.0,0.0,0.0,0.0
OG_00942,0.013346874920005492,0.0,0.0,0.0,0.0
OG_00943,0.0,0.0,0.0,0.0,0.0
OG_00944,0.0,0.0,0.0,0.0,0.0
OG_00945,0.0,0.0,0.0,0.0,0.0
OG_00946,0.006183861082790306,0.0,0.0,0.0,0.0
OG_00947,0.0,0.0,0.0,0.0,0.0
OG_00948,0.0,0.0,0.0,0.0,0.0
OG_00949,0.0,0.0,0.0,0.0,0.0
OG_00950,0.0,0.0,0.0,0.0,0.0
OG_00952,0.020337148698938944,0.0,0.0,0.0,0.0
OG_00953,0.021178737284648228,0.0,0.0,0.0,0.0
OG_00954,0.0116683430167971,0.0,0.0,0.0,0.0
OG_00955,0.0,0.0,0.0,0.0,0.0
OG_00956,0.0,0.0,0.0,0.0,0.0
OG_00957,0.0,0.0,0.0,0.0,0.0
OG_00959,0.0,0.0,0.0,0.0,0.0
OG_00960,0.0,0.0,0.0,0.0,0.0
OG_00961,0.01163686302016745,0.0,0.0,0.0,0.0
OG_00962,0.020819289783291308,0.0,0.0,0.0,0.0
OG_00965,0.017778576028778737,0.0,0.0,0.0,0.0
OG_00966,0.02436520759898196,0.0,0.0,0.0,0.0
OG_00967,0.003304716472289858,0.0,0.0,0.0,0.0
OG_00968,0.0,0.0,0.0,0.0,0.0
OG_00964,0.0,0.0,0.0,0.0,0.0
OG_00970,0.0,0.0,0.0,0.0,0.0
OG_00969,0.0,0.0,0.0,0.0,0.0
OG_00972,0.013296825746534891,0.0,0.0,0.0,0.0
OG_00973,0.02175741573495684,0.0,0.0,0.0,0.0
OG_00974,0.0,0.0,0.0,0.0,0.0
OG_00975,0.0,0.0,0.0,0.0,0.0
OG_00977,0.02310218454791056,0.0,0.0,0.0,0.0
OG_00978,0.0,0.0,0.0,0.0,0.0
OG_00991,0.0,0.0,0.0,0.0,0.0
OG_00992,0.010519490992411687,0.0,0.0,0.0,0.0
OG_00987,0.0,0.0,0.0,0.0,0.0
OG_00979,0.0,0.0,0.0,0.0,0.0
