"","ACR-139-TP1","ACR-139-TP2","ACR-139-TP3","ACR-139-TP4","ACR-145-TP1","ACR-145-TP2","ACR-145-TP3","ACR-145-TP4","ACR-150-TP1","ACR-150-TP2","ACR-150-TP3","ACR-150-TP4","ACR-173-TP1","ACR-173-TP2","ACR-173-TP3","ACR-173-TP4","ACR-186-TP1","ACR-186-TP2","ACR-186-TP3","ACR-186-TP4","ACR-225-TP1","ACR-225-TP2","ACR-225-TP3","ACR-225-TP4","ACR-229-TP1","ACR-229-TP2","ACR-229-TP3","ACR-229-TP4","ACR-237-TP1","ACR-237-TP2","ACR-237-TP3","ACR-237-TP4","ACR-244-TP1","ACR-244-TP2","ACR-244-TP3","ACR-244-TP4","ACR-265-TP1","ACR-265-TP2","ACR-265-TP3","ACR-265-TP4"
"CpG_ptg000002l_2072255","18.918919","53.061224","30.303030","34.615385","22.727273","20.833333","16.129032","22.222222","17.391304","26.315789","19.047619","46.153846","25.806452","25.000000","23.913043","28.571429","0.000000","2.702703","0.000000","0.000000","58.823529","20.000000","28.571429","17.647059","25.806452","40.000000","26.923077","28.000000","10.000000","4.545455","35.000000","11.764706","0.000000","0.000000","0.000000","0.000000","26.470588","23.529412","36.363636","11.764706"
"CpG_ptg000002l_2072294","25.000000","53.333333","30.555556","38.888889","27.083333","30.000000","14.814815","27.500000","20.000000","10.526316","33.333333","42.857143","37.837838","26.086957","31.111111","34.883721","6.000000","8.823529","14.583333","6.666667","26.315789","22.222222","20.689655","16.129032","61.764706","73.333333","50.000000","60.714286","28.571429","23.809524","42.857143","19.047619","7.142857","9.090909","11.111111","6.250000","24.324324","28.571429","40.000000","17.241379"
"CpG_ptg000002l_2139258","9.090909","0.000000","0.000000","0.000000","0.000000","5.882353","5.263158","10.344828","14.705882","23.529412","30.769231","14.285714","16.129032","10.000000","21.212121","3.703704","0.000000","0.000000","0.000000","8.333333","10.000000","33.333333","38.888889","30.000000","10.714286","13.333333","0.000000","20.000000","25.000000","13.043478","38.461538","24.000000","39.130435","26.315789","41.666667","31.034483","4.000000","0.000000","11.764706","9.090909"
"CpG_ptg000002l_2139267","16.000000","13.157895","3.846154","14.285714","4.166667","18.750000","5.263158","17.241379","12.903226","26.666667","27.272727","22.727273","14.705882","12.500000","15.151515","13.333333","7.407407","0.000000","0.000000","7.142857","40.000000","46.153846","33.333333","40.000000","14.285714","18.750000","20.000000","36.363636","26.086957","30.434783","53.846154","33.333333","61.538462","40.909091","63.636364","43.478261","17.857143","9.090909","18.750000","7.692308"
"CpG_ptg000002l_2139544","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.000000","4.545455","3.225806","0.000000","0.000000","0.000000","4.761905","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.703704","0.000000","4.166667","11.363636","6.451613","4.347826","7.142857","0.000000","0.000000","0.000000","3.571429","0.000000"
"CpG_ptg000002l_2139762","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.692308","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.545455","0.000000","0.000000","0.000000","0.000000","0.000000","7.692308","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_2141478","2.272727","2.564103","0.000000","2.083333","20.588235","6.666667","22.857143","23.076923","15.384615","9.090909","5.405405","14.285714","5.405405","13.333333","3.448276","0.000000","0.000000","0.000000","7.692308","0.000000","25.000000","31.578947","23.529412","27.777778","4.000000","13.043478","18.181818","12.500000","11.111111","16.129032","14.285714","14.814815","27.272727","22.580645","46.666667","17.142857","16.279070","7.500000","28.571429","13.636364"
"CpG_ptg000002l_2141523","0.000000","0.000000","0.000000","0.000000","19.512195","12.500000","35.135135","11.111111","14.814815","0.000000","0.000000","8.695652","3.030303","0.000000","2.857143","0.000000","6.666667","0.000000","5.263158","15.384615","42.857143","15.000000","20.000000","8.333333","0.000000","0.000000","0.000000","4.347826","3.448276","10.344828","4.545455","11.111111","19.047619","12.000000","15.384615","21.875000","14.814815","12.820513","33.333333","22.222222"
"CpG_ptg000002l_2141704","0.000000","0.000000","0.000000","2.564103","4.347826","0.000000","2.439024","4.000000","20.000000","23.809524","6.666667","18.181818","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","16.666667","11.111111","43.750000","19.047619","23.529412","27.777778","3.333333","3.703704","0.000000","2.857143","8.000000","4.545455","3.125000","15.384615","20.000000","10.526316","17.391304","8.333333","0.000000","0.000000","6.896552","4.878049"
"CpG_ptg000002l_2141758","0.000000","0.000000","0.000000","0.000000","1.923077","0.000000","0.000000","0.000000","4.347826","0.000000","5.000000","3.333333","0.000000","0.000000","2.564103","0.000000","0.000000","0.000000","0.000000","3.703704","22.222222","4.000000","0.000000","3.571429","0.000000","0.000000","0.000000","0.000000","8.333333","10.526316","3.225806","0.000000","24.000000","29.629630","15.000000","7.142857","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_4210345","7.142857","3.703704","3.125000","3.125000","0.000000","5.555556","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.142857","0.000000","0.000000","3.448276","0.000000","0.000000","0.000000","3.571429","0.000000","0.000000","6.896552","4.545455","5.000000","15.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.000000","0.000000","0.000000","5.000000","4.166667","0.000000"
"CpG_ptg000002l_4210349","0.000000","7.407407","3.225806","0.000000","0.000000","4.347826","0.000000","8.695652","0.000000","0.000000","0.000000","0.000000","3.571429","0.000000","0.000000","6.666667","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.703704","0.000000","0.000000","6.896552","0.000000","10.526316","5.263158","0.000000","0.000000","0.000000","0.000000","0.000000","10.000000","5.263158","6.250000","10.526316","4.166667","0.000000"
"CpG_ptg000002l_4210461","0.000000","7.142857","7.692308","3.125000","4.000000","6.896552","3.703704","5.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.761905","0.000000","0.000000","0.000000","0.000000","0.000000","6.666667","6.896552","0.000000","3.125000","5.263158","8.000000","5.555556","0.000000","0.000000","0.000000","0.000000","0.000000","5.263158","9.090909","3.703704","2.702703","0.000000","3.703704","0.000000"
"CpG_ptg000002l_4210478","0.000000","7.142857","0.000000","2.857143","5.000000","8.695652","3.333333","2.702703","2.631579","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.250000","5.263158","0.000000","8.823529","0.000000","0.000000","0.000000","6.896552","0.000000","3.448276","7.692308","8.333333","11.111111","4.000000","0.000000","3.030303","0.000000","0.000000","5.882353","9.090909","0.000000","2.702703","4.761905","7.142857","0.000000"
"CpG_ptg000002l_7635548","61.538462","82.608696","44.444444","58.823529","69.230769","75.000000","58.823529","73.076923","60.000000","50.000000","65.217391","33.333333","40.909091","71.428571","66.666667","52.941176","48.648649","70.588235","61.111111","71.428571","42.222222","68.421053","58.333333","62.500000","60.869565","58.333333","71.875000","66.666667","57.142857","71.428571","53.333333","50.000000","48.000000","50.000000","68.421053","62.500000","85.714286","66.666667","80.000000","66.666667"
"CpG_ptg000002l_7635550","69.230769","68.181818","46.153846","52.941176","69.230769","66.666667","52.941176","76.000000","61.290323","30.000000","69.565217","41.666667","29.166667","66.666667","58.333333","55.555556","50.000000","75.000000","50.000000","64.285714","34.782609","63.157895","58.333333","70.588235","65.217391","62.500000","71.875000","58.333333","66.666667","80.000000","53.333333","52.941176","36.000000","50.000000","68.421053","47.826087","77.272727","55.555556","60.000000","53.846154"
"CpG_ptg000002l_7635567","81.818182","76.000000","45.161290","63.157895","65.714286","61.904762","47.826087","73.076923","60.000000","45.454545","58.333333","50.000000","31.250000","66.666667","57.692308","68.421053","52.083333","80.000000","61.904762","75.000000","35.833333","68.421053","46.666667","68.421053","72.000000","66.666667","72.972973","51.851852","76.190476","78.571429","56.250000","56.521739","44.444444","50.000000","66.666667","50.000000","83.333333","70.833333","80.000000","50.000000"
"CpG_ptg000002l_7635580","0.000000","0.000000","0.000000","5.000000","0.000000","9.090909","8.695652","7.692308","2.222222","8.333333","3.571429","20.000000","0.000000","0.000000","0.000000","4.166667","0.000000","9.523810","4.347826","7.142857","20.000000","5.882353","3.030303","0.000000","12.000000","6.666667","13.513514","7.692308","8.695652","6.666667","0.000000","4.347826","6.896552","4.166667","0.000000","0.000000","3.703704","8.000000","0.000000","0.000000"
"CpG_ptg000002l_7635582","0.000000","4.166667","0.000000","4.761905","2.564103","9.090909","8.695652","14.814815","8.695652","7.692308","17.857143","25.000000","9.375000","5.263158","3.225806","8.333333","0.000000","9.523810","4.347826","7.142857","21.527778","5.882353","5.555556","4.545455","12.000000","12.903226","16.216216","14.814815","8.695652","6.250000","0.000000","4.000000","6.451613","8.000000","0.000000","2.777778","10.714286","8.000000","6.250000","0.000000"
"CpG_ptg000002l_7635598","0.000000","0.000000","0.000000","5.000000","0.000000","0.000000","5.882353","7.692308","2.173913","14.285714","7.692308","19.047619","6.896552","5.555556","3.125000","0.000000","1.923077","14.285714","0.000000","5.882353","6.410256","14.285714","0.000000","0.000000","16.000000","12.500000","15.151515","21.428571","8.695652","13.333333","0.000000","4.166667","3.333333","10.000000","5.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_7635608","0.000000","0.000000","0.000000","4.545455","0.000000","0.000000","4.545455","7.142857","2.173913","0.000000","3.333333","13.636364","5.555556","4.761905","3.225806","0.000000","0.000000","4.545455","0.000000","4.761905","8.280255","6.250000","5.714286","0.000000","7.407407","8.823529","9.090909","14.285714","4.000000","7.692308","5.263158","8.695652","5.128205","6.060606","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_7635610","0.000000","4.000000","2.702703","9.523810","2.941176","12.000000","22.727273","14.285714","8.333333","15.384615","20.000000","31.818182","14.705882","5.000000","6.250000","3.333333","3.333333","14.285714","8.695652","22.727273","7.361963","12.500000","6.060606","12.000000","11.111111","20.000000","21.212121","28.571429","8.000000","15.384615","10.526316","12.500000","12.500000","12.121212","5.263158","13.157895","26.086957","7.692308","15.000000","0.000000"
"CpG_ptg000002l_7635613","0.000000","0.000000","0.000000","0.000000","2.857143","8.695652","9.523810","10.714286","4.166667","0.000000","13.333333","22.727273","2.857143","4.761905","3.030303","0.000000","2.000000","5.000000","5.263158","4.761905","6.962025","6.250000","6.451613","4.166667","7.692308","14.285714","15.151515","17.857143","7.692308","7.142857","5.263158","12.500000","14.285714","9.677419","0.000000","8.108108","20.000000","11.538462","0.000000","0.000000"
"CpG_ptg000002l_7635629","0.000000","0.000000","10.256410","9.090909","0.000000","8.695652","25.000000","9.677419","9.615385","0.000000","6.896552","14.285714","16.666667","14.285714","9.375000","9.375000","3.225806","9.523810","4.166667","22.727273","9.433962","5.555556","2.941176","0.000000","11.538462","10.810811","17.241379","13.333333","6.666667","7.142857","11.111111","12.500000","19.512195","8.333333","0.000000","17.948718","13.636364","4.545455","9.523810","4.761905"
"CpG_ptg000002l_7635639","0.000000","0.000000","5.128205","4.545455","0.000000","7.692308","3.846154","9.677419","4.000000","0.000000","7.407407","18.181818","0.000000","5.000000","2.941176","0.000000","3.333333","4.347826","4.166667","0.000000","6.832298","0.000000","2.941176","3.571429","10.714286","11.111111","7.692308","10.000000","0.000000","0.000000","5.555556","13.636364","4.878049","0.000000","0.000000","0.000000","19.047619","15.000000","0.000000","0.000000"
"CpG_ptg000002l_7635641","0.000000","0.000000","5.263158","0.000000","0.000000","3.571429","0.000000","3.333333","16.000000","15.384615","11.111111","9.090909","5.714286","5.263158","5.714286","0.000000","8.064516","17.391304","8.333333","0.000000","6.875000","11.111111","8.823529","10.714286","3.703704","8.333333","23.076923","19.354839","3.571429","16.666667","5.555556","13.636364","7.142857","7.500000","5.263158","2.631579","4.545455","10.000000","0.000000","0.000000"
"CpG_ptg000002l_8425075","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.703704","0.000000","6.896552","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.882353","0.000000","0.000000","0.000000","14.285714","0.000000","0.000000","0.000000","0.000000","0.000000","3.448276","0.000000","0.000000","5.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.347826","0.000000","0.000000"
"CpG_ptg000002l_8425098","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.225806","0.000000","2.941176","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.882353","0.000000","0.000000","0.000000","3.125000","0.000000","0.000000","9.090909","0.000000","0.000000","0.000000","0.000000","0.000000","3.225806","3.225806","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8425223","0.000000","0.000000","0.000000","0.000000","0.000000","3.846154","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.666667","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","30.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537060","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.347826","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.378378","0.000000","0.000000","0.000000","0.000000","0.000000","8.333333","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537070","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","16.666667","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537084","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.451613","0.000000","0.000000","0.000000","0.000000","0.000000","5.555556","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.703704","0.000000"
"CpG_ptg000002l_8537089","0.000000","0.000000","2.222222","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.545455","9.137056","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537097","0.000000","0.000000","2.173913","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.448276","0.000000","9.178744","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537102","4.000000","0.000000","2.173913","0.000000","7.692308","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.761905","11.059908","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.666667"
"CpG_ptg000002l_8537116","0.000000","0.000000","2.127660","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.347826","16.143498","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537118","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.754386","6.666667","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.972350","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537123","0.000000","4.000000","2.173913","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.225806","0.000000","2.857143","0.000000","14.473684","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.571429","0.000000","0.000000"
"CpG_ptg000002l_8537136","0.000000","0.000000","2.439024","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.882353","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.500000","0.000000","0.000000","4.166667","19.090909","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8537147","0.000000","0.000000","2.439024","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.564103","0.000000","0.000000","4.545455","14.027149","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.571429","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_8563831","13.793103","7.500000","8.333333","17.500000","20.930233","27.586207","15.384615","26.086957","28.125000","12.500000","28.125000","24.000000","6.818182","10.810811","9.375000","4.444444","0.000000","0.000000","0.000000","0.000000","16.256158","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","44.444444","46.875000","16.216216","32.352941","0.000000","0.000000","0.000000","0.000000","11.764706","35.294118","17.241379","8.333333"
"CpG_ptg000002l_8563840","25.000000","9.523810","8.333333","29.268293","27.272727","34.482759","26.666667","43.478261","29.729730","35.294118","38.888889","30.769231","6.818182","11.428571","11.764706","6.250000","0.000000","0.000000","0.000000","0.000000","21.531100","20.512821","19.512195","10.204082","6.666667","11.764706","0.000000","0.000000","45.000000","54.838710","25.641026","45.714286","21.212121","36.363636","8.333333","18.518519","23.684211","38.888889","23.333333","10.344828"
"CpG_ptg000002l_8563843","17.857143","7.142857","8.571429","25.581395","27.272727","30.000000","19.354839","41.304348","7.894737","17.647059","22.857143","15.384615","4.545455","11.428571","8.571429","3.921569","0.000000","0.000000","0.000000","0.000000","20.379147","15.789474","11.627907","8.163265","6.250000","5.882353","4.347826","0.000000","28.571429","33.333333","7.692308","11.764706","14.705882","27.272727","8.333333","19.230769","25.641026","38.888889","24.137931","12.903226"
"CpG_ptg000002l_8563876","22.580645","10.869565","8.510638","26.829268","27.659574","28.571429","20.000000","35.555556","31.111111","35.000000","35.000000","44.444444","10.416667","5.882353","7.142857","5.172414","0.000000","0.000000","0.000000","0.000000","17.316017","16.666667","12.727273","14.814815","5.263158","0.000000","0.000000","0.000000","50.000000","57.575758","26.470588","57.575758","20.512821","18.181818","20.000000","12.903226","24.324324","38.095238","22.222222","22.500000"
"CpG_ptg000002l_8563884","9.677419","4.347826","10.000000","17.500000","27.450980","21.739130","12.500000","29.166667","22.222222","11.764706","31.428571","29.629630","16.326531","16.666667","8.163265","8.196721","0.000000","0.000000","0.000000","0.000000","22.916667","2.702703","0.000000","0.000000","5.263158","0.000000","0.000000","0.000000","48.000000","50.000000","20.588235","45.161290","0.000000","0.000000","0.000000","3.225806","18.918919","30.434783","14.285714","16.279070"
"CpG_ptg000002l_8563897","15.625000","4.444444","13.461538","18.181818","17.391304","22.727273","10.256410","15.384615","30.434783","33.333333","40.000000","37.500000","17.391304","17.142857","11.627907","16.071429","0.000000","0.000000","0.000000","0.000000","23.873874","17.647059","7.142857","9.433962","5.000000","0.000000","0.000000","0.000000","50.000000","54.545455","26.666667","44.117647","0.000000","0.000000","0.000000","3.448276","14.705882","21.052632","12.500000","7.317073"
"CpG_ptg000002l_9920013","12.121212","0.000000","3.125000","6.250000","2.272727","8.888889","4.166667","2.173913","0.000000","0.000000","7.407407","4.347826","0.000000","2.631579","0.000000","0.000000","0.000000","2.857143","0.000000","0.000000","0.000000","7.692308","0.000000","5.714286","0.000000","5.263158","11.764706","16.666667","0.000000","3.846154","0.000000","5.882353","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.125000","4.347826"
"CpG_ptg000002l_9920015","15.151515","21.052632","2.857143","14.705882","2.272727","6.818182","4.166667","4.166667","0.000000","0.000000","7.407407","4.545455","0.000000","7.692308","9.090909","0.000000","0.000000","8.823529","5.000000","13.333333","0.000000","7.407407","0.000000","5.714286","0.000000","5.555556","11.764706","15.789474","0.000000","3.846154","0.000000","0.000000","0.000000","3.125000","0.000000","3.448276","0.000000","0.000000","3.030303","4.347826"
"CpG_ptg000002l_15590161","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.761905","8.000000","2.777778","4.761905","0.000000","7.692308","0.000000","0.000000","0.000000","5.555556","5.263158","0.000000","0.000000","0.000000","0.000000","0.000000","1.724138","0.000000","0.000000","0.000000","0.000000","5.555556","2.777778","5.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000002l_15590192","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.703704","0.000000","3.448276","0.000000","7.142857","0.000000","0.000000","0.000000","0.000000","8.695652","5.263158","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.333333","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"CpG_ptg000004l_4756879","58.823529","39.130435","30.000000","36.363636","20.000000","33.333333","22.727273","25.000000","31.428571","56.666667","40.000000","21.739130","21.428571","15.000000","38.461538","15.789474","16.216216","9.523810","9.523810","17.391304","38.095238","7.142857","14.285714","13.333333","23.529412","39.285714","31.250000","29.032258","34.615385","34.782609","34.782609","27.777778","31.250000","15.384615","11.764706","11.363636","41.176471","35.294118","18.750000","31.250000"
"CpG_ptg000004l_4756885","41.176471","26.666667","23.809524","22.727273","16.666667","35.714286","18.181818","26.666667","20.588235","41.935484","38.095238","18.181818","18.518519","15.000000","30.769231","12.500000","27.027027","35.000000","15.000000","32.000000","35.416667","6.451613","13.333333","10.000000","8.108108","37.500000","21.212121","23.333333","19.230769","26.086957","29.166667","23.809524","26.470588","7.142857","11.111111","9.523810","40.000000","17.647059","13.333333","26.666667"
"CpG_ptg000004l_4756888","18.750000","16.666667","14.285714","30.434783","16.666667","28.571429","13.636364","26.666667","5.714286","19.354839","18.181818","4.545455","17.241379","10.000000","24.000000","6.666667","27.777778","19.047619","10.526316","32.000000","34.693878","3.030303","3.448276","6.451613","5.555556","31.034483","20.588235","9.677419","3.571429","24.000000","8.000000","4.761905","12.903226","3.448276","5.263158","9.302326","33.333333","17.647059","20.000000","25.000000"
"CpG_ptg000004l_4757127","48.000000","13.793103","22.222222","24.000000","19.230769","17.391304","35.000000","23.076923","34.210526","22.222222","36.000000","31.250000","20.000000","7.692308","17.391304","13.333333","5.555556","11.764706","11.538462","21.739130","37.878788","11.627907","10.344828","16.216216","22.033898","15.384615","17.391304","18.421053","11.111111","18.518519","12.903226","37.500000","12.500000","5.000000","0.000000","7.894737","30.434783","28.571429","27.272727","43.478261"
"CpG_ptg000004l_4757149","39.393939","18.750000","19.047619","22.580645","17.857143","16.000000","38.095238","20.689655","34.146341","25.000000","38.461538","35.294118","15.789474","11.764706","22.222222","11.111111","15.217391","13.043478","6.896552","18.518519","23.456790","10.869565","16.666667","18.000000","20.289855","27.027027","22.222222","26.086957","18.181818","21.428571","17.142857","45.945946","14.814815","4.347826","0.000000","9.302326","31.034483","30.303030","26.666667","40.000000"
"CpG_ptg000004l_4757154","45.454545","19.354839","26.190476","21.875000","17.241379","16.000000","32.000000","16.666667","25.531915","9.523810","27.586207","26.829268","20.000000","11.764706","20.000000","10.526316","17.647059","20.000000","9.090909","25.000000","32.926829","3.703704","6.578947","11.290323","22.857143","26.190476","25.925926","32.608696","14.285714","15.151515","10.526316","43.181818","13.333333","4.347826","0.000000","8.695652","29.032258","33.333333","41.176471","36.111111"
"CpG_ptg000004l_4757167","30.303030","12.903226","25.000000","18.181818","17.948718","12.000000","34.615385","16.129032","25.000000","24.000000","36.363636","25.000000","17.391304","17.647059","17.948718","6.976744","10.909091","15.151515","5.000000","23.529412","28.888889","10.714286","12.222222","10.606061","16.666667","15.217391","29.032258","22.916667","16.216216","15.625000","12.820513","38.297872","13.513514","4.545455","0.000000","6.122449","21.212121","23.529412","38.888889","21.052632"
"CpG_ptg000004l_4757197","2.777778","6.060606","0.000000","0.000000","2.173913","16.000000","12.121212","2.857143","7.575758","13.636364","5.000000","15.217391","0.000000","10.000000","10.638298","2.040816","10.344828","5.555556","2.173913","7.317073","21.978022","3.636364","5.208333","8.333333","7.228916","6.382979","15.151515","5.660377","11.111111","11.538462","13.888889","20.454545","11.904762","0.000000","0.000000","5.769231","13.513514","6.060606","10.000000","9.756098"
"CpG_ptg000004l_4757203","9.090909","9.375000","9.302326","12.500000","11.627907","20.000000","22.580645","19.444444","16.666667","8.695652","17.500000","16.279070","8.333333","4.761905","18.367347","4.166667","19.607843","13.513514","11.363636","23.076923","23.863636","5.357143","4.123711","7.692308","19.318182","15.909091","23.529412","20.408163","8.333333","7.407407","2.564103","25.531915","12.195122","4.000000","0.000000","7.547170","29.032258","27.272727","10.000000","18.421053"
"CpG_ptg000004l_4757229","25.000000","11.111111","11.428571","19.354839","15.384615","16.666667","18.750000","3.448276","15.789474","30.000000","33.333333","32.558140","20.000000","17.391304","22.222222","11.904762","7.500000","7.142857","4.761905","15.384615","20.779221","10.169492","12.222222","9.459459","17.948718","16.666667","35.294118","30.555556","22.222222","35.483871","31.707317","43.750000","4.545455","9.375000","0.000000","11.764706","15.384615","17.857143","9.523810","14.705882"
"CpG_ptg000004l_4757243","24.242424","10.000000","20.588235","23.529412","9.523810","21.739130","23.333333","17.241379","15.789474","30.000000","32.352941","29.166667","24.137931","23.809524","20.408163","15.555556","10.810811","9.090909","4.878049","16.666667","17.777778","13.793103","11.827957","13.924051","29.347826","37.500000","42.500000","41.176471","24.324324","40.000000","34.090909","41.176471","7.142857","12.121212","4.545455","12.280702","18.518519","28.125000","22.727273","22.580645"
"CpG_ptg000004l_4757250","28.571429","12.500000","12.820513","18.918919","11.363636","28.571429","24.137931","10.714286","12.500000","26.666667","28.947368","34.000000","20.000000","13.636364","20.408163","15.909091","12.500000","8.695652","4.878049","19.444444","18.279570","13.793103","11.827957","12.820513","30.000000","37.500000","42.857143","37.142857","25.000000","33.333333","36.585366","43.750000","6.976744","8.571429","4.166667","10.169492","16.000000","26.666667","26.315789","22.580645"
