"Predictor","MeanImportance","Type","Feature"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_964396",0.0170432674303926,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1181.t1"
"lncRNA_21426",0.0170054778341266,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1181.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000027_3394663",0.0157965790376457,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1181.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000010_797351",0.0151577088780611,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1181.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_5823222",0.0149925217384787,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1181.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_4028512",0.0654678474203959,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_141720",0.0539610081310598,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000003_10570094",0.0526910899995981,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_141691",0.0517881730167182,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_2424024",0.0507460179440136,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000017_228599",0.0447561579888681,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000017_6804529",0.0395459341524529,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000019_5244921",0.0386563903141454,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_9005344",0.0381910053877599,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_1529991",0.0356841970594104,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"lncRNA_15491",0.0341293470289771,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_3610799",0.0333620022492843,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"lncRNA_29319",0.0277920661482591,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000034_2555414",0.0245470705108274,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_4896903",0.0226722408552072,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_7515903",0.0226677395882732,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_4626635",0.0215788226436171,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000029_471329",0.0213084742258221,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_11040335",0.0208312638337919,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000045_455260",0.0204473623204659,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g14003.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_12565957",0.182407278707153,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_1635618",0.163305011793971,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_8582668",0.142316705301672,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_20839",0.0841782586929393,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000029_4056379",0.0780099632263749,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_1053",0.0778141157374458,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_8294",0.0686132933636939,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_1052",0.0656030982594448,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000033_3225027",0.0622161367108601,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_10362150",0.0606683819014003,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_15719",0.0552993327706223,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_8128886",0.053898771060058,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_819919",0.0502275978316128,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_15286",0.0491043768143925,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_11982",0.0438798512042951,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_12111",0.0415039658329874,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_1237332",0.040408849488097,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000029_4155838",0.0399782678636878,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_3339818",0.038973398091122,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000023_1589031",0.0348676185008555,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15073.t1"
"lncRNA_12206",0.0969234219415886,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_18053761",0.0951657116872408,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000010_3372652",0.0694792870215341,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_20327329",0.0592552768261997,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_10677159",0.0574518983269927,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000003_8255489",0.0567404583971484,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_6380542",0.0475270682923324,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_11344523",0.0472544055449916,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_23392",0.0399711635717214,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_21456",0.0368731554761681,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_12205",0.03654278709469,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_7903763",0.0359233583605963,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000043_494342",0.0352527668257735,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_4399240",0.0323275557012527,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000019_5217815",0.0314830584943446,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_1131604",0.0311555831854931,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_27212",0.0305192955335347,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_17278",0.0304690315665007,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_1879323",0.028953097222525,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"lncRNA_3172",0.0286273291243323,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15152.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_9963978",0.777505781445738,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_9675241",0.642170637754255,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000019_6707693",0.609774889184679,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_4760414",0.559934451637931,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000015_8692034",0.375318858921161,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_7537392",0.366302645888299,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_9369294",0.363365828289789,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_11129302",0.36013740050174,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000013_7154276",0.242754310114272,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_2762571",0.236988593136942,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_13708829",0.231758128476072,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_1050672",0.215518949842342,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_5022158",0.212281633845553,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000045_1096351",0.205646387617032,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000013_9258939",0.195213378657276,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_9368902",0.181884849943001,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000015_3889792",0.180483907442709,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_10807778",0.177475751125157,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_8095370",0.167047429866689,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"lncRNA_4940",0.165846671560312,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15386.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000017_5974345",0.160246563969676,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000023_3937142",0.107892385542812,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000021_5553655",0.0742940406913361,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000021_5477694",0.0643799521421581,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_3789861",0.0613656311983798,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_4161163",0.0548480930996799,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_1091",0.0511866325255802,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000005_11257250",0.0458951898232058,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_18222",0.0449774282131626,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_6059934",0.0419787143061902,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_18211",0.0333398721724977,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_1089307",0.0329349932577318,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_16504",0.0324673064738892,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_9380006",0.0297664799108414,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_015",0.0295365376568285,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_11040335",0.0274899815582877,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000017_6325291",0.0255972715736357,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_704",0.0239916070038711,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_9486",0.0228736786593396,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"lncRNA_703",0.0228165289953996,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g15914.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000026_1007768",0.105570418577855,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000016_642849",0.0719104841764968,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_16566754",0.0674939652257054,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_18456",0.063372251169033,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_136113",0.059923084649774,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000016_7065653",0.0588380055094709,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_13577288",0.051833225247664,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000031_383143",0.0476720826927269,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_14574344",0.0474535925026134,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_13487398",0.044986612272914,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_29078",0.041702181333066,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_3996",0.0382730738845532,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_1945066",0.0373234211878163,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_8744",0.0351417182899101,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000018_7704636",0.0313214878563164,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_9776",0.0275427072175262,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_2990841",0.0265550502049649,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000043_714484",0.0256320520936208,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_3498629",0.0249405731536771,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"lncRNA_790",0.0242846294328765,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g16708.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000019_1837704",0.208037267097113,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000006_8582668",0.155791057148555,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000037_1727553",0.144327036536874,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000028_34733",0.114218931534395,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_20595",0.0967121797904939,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_5053739",0.0925326655341191,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_18652122",0.0787935317839536,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_1053",0.0740209669578655,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000021_3991738",0.0609580278474183,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000011_104483",0.0576774552700152,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_23725",0.053613416358591,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000029_2670329",0.0517870561642787,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000011_7022077",0.0497674848840334,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_10195637",0.0490960372524796,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000025_1858734",0.0485455562897783,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_30220",0.048271243906114,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_29671",0.0482353140230347,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_15286",0.0472578538440515,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_16398060",0.0468011591404406,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"lncRNA_30219",0.0431764356064425,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g1753.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000023_505817",0.208550768301087,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000041_1158513",0.188328089016988,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000008_8117513",0.184469456374423,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000028_100382",0.135667462596879,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_7560",0.135200915288656,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000018_4696417",0.129935959045289,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000020_5375974",0.112351694507395,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000014_5062205",0.0937768454578092,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000041_1227893",0.0925110816607831,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000018_3659894",0.0906360440178913,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_8294",0.0887523531544302,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000041_1877230",0.0868046672902249,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000001_8015054",0.0805956442201824,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000012_707008",0.0800087325036541,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000000_19957307",0.0797874261362372,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_25904",0.0791918441073675,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_25903",0.079094614956357,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_25902",0.0785316386528443,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"lncRNA_1052",0.0781458178814946,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_5882623",0.0754026509465359,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g17949.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000002_11544481",0.191810203343977,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"lncRNA_2539",0.12337256315399,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000036_1719732",0.102455171467429,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000004_10349049",0.0747827581346942,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"lncRNA_32147",0.0711704994024059,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"lncRNA_2929",0.0705632213432356,"lncRNA","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
"CpG_Pocillopora_meandrina_HIv1___Sc0000041_1047717",0.0604483552220925,"CpG","gene-Pocillopora_meandrina_HIv1___RNAseq.g18815.t1"
