"Predictor","MeanImportance","Type","Feature"
"CpG_ptg000018l_306583",0.0399471338757222,"CpG","FUN_003718"
"lncRNA_25897",0.0381218255013506,"lncRNA","FUN_003718"
"CpG_ptg000008l_19987813",0.0379403306760926,"CpG","FUN_003718"
"CpG_ntLink_8_20135062",0.0375622018572435,"CpG","FUN_003718"
"CpG_ptg000004l_88358",0.0355704707173382,"CpG","FUN_003718"
"CpG_ptg000021l_1827575",0.0333754019053754,"CpG","FUN_003718"
"CpG_ptg000031l_807914",0.0572670686823836,"CpG","FUN_004291"
"CpG_ptg000034l_1062744",0.0564607532490442,"CpG","FUN_004291"
"lncRNA_23477",0.044107775076814,"lncRNA","FUN_004291"
"CpG_ptg000023l_8212289",0.0269532098130061,"CpG","FUN_004291"
"lncRNA_23476",0.0255143372708407,"lncRNA","FUN_004291"
"lncRNA_25405",0.0247192381983401,"lncRNA","FUN_004291"
"CpG_ptg000027l_12214446",0.0245802881205199,"CpG","FUN_004291"
"CpG_ptg000021l_6098937",0.0243817934921574,"CpG","FUN_004291"
"CpG_ptg000020l_14593024",0.0213083669006239,"CpG","FUN_004291"
"lncRNA_17983",0.0208158914853789,"lncRNA","FUN_004291"
"CpG_ptg000031l_10343506",0.0204666098997389,"CpG","FUN_004291"
"lncRNA_8769",0.0196853488006002,"lncRNA","FUN_004291"
"CpG_ptg000026l_14660196",0.0163905333756664,"CpG","FUN_004291"
"CpG_ptg000017l_6771308",0.0153820649135056,"CpG","FUN_004291"
"lncRNA_22457",0.0152081105596925,"lncRNA","FUN_004291"
"lncRNA_14557",0.0148326399013287,"lncRNA","FUN_004291"
"lncRNA_7523",0.0140357687525132,"lncRNA","FUN_004291"
"CpG_ntLink_8_9888869",0.0136445282722021,"CpG","FUN_004291"
"CpG_ptg000012l_1455312",0.0129278555662533,"CpG","FUN_004291"
"CpG_ptg000025l_3904463",0.0120848055496372,"CpG","FUN_004291"
"CpG_ptg000015l_9503275",0.09680873288639,"CpG","FUN_004740"
"lncRNA_25843",0.0878100555953229,"lncRNA","FUN_004740"
"lncRNA_26609",0.0748774172050134,"lncRNA","FUN_004740"
"CpG_ptg000002l_2078663",0.0676804682514077,"CpG","FUN_004740"
"lncRNA_9041",0.0587718622677601,"lncRNA","FUN_004740"
"lncRNA_17850",0.0585351771052985,"lncRNA","FUN_004740"
"CpG_ptg000020l_14602974",0.0553708136430424,"CpG","FUN_004740"
"lncRNA_43168",0.04621580442314,"lncRNA","FUN_004740"
"lncRNA_21222",0.0411496593910599,"lncRNA","FUN_004740"
"lncRNA_19839",0.0344225980794048,"lncRNA","FUN_004740"
"lncRNA_18575",0.0344065835995022,"lncRNA","FUN_004740"
"lncRNA_43480",0.0327223160638914,"lncRNA","FUN_004740"
"lncRNA_21949",0.0317925222463602,"lncRNA","FUN_004740"
"lncRNA_3443",0.0258493585619028,"lncRNA","FUN_004740"
"lncRNA_3444",0.0256963275719546,"lncRNA","FUN_004740"
"CpG_ptg000012l_3158643",0.0229404988172775,"CpG","FUN_004740"
"CpG_ptg000023l_14720951",0.0228459352871619,"CpG","FUN_004740"
"CpG_ptg000008l_19987892",0.0223371678824243,"CpG","FUN_004740"
"lncRNA_18574",0.0216297761284018,"lncRNA","FUN_004740"
"lncRNA_43377",0.0205178076483526,"lncRNA","FUN_004740"
"lncRNA_4415",0.120917084949951,"lncRNA","FUN_004891"
"CpG_ntLink_8_31906329",0.0668923934692947,"CpG","FUN_004891"
"lncRNA_513",0.0590136017691808,"lncRNA","FUN_004891"
"CpG_ptg000023l_388775",0.0580255621071099,"CpG","FUN_004891"
"lncRNA_48124",0.0423374386144062,"lncRNA","FUN_004891"
"lncRNA_7995",0.0372139711500661,"lncRNA","FUN_004891"
"CpG_ntLink_6_845308",0.034788060992405,"CpG","FUN_004891"
"lncRNA_40158",0.0341721408649919,"lncRNA","FUN_004891"
"lncRNA_36614",0.0287719866833328,"lncRNA","FUN_004891"
"CpG_ptg000021l_594270",0.0286122251065063,"CpG","FUN_004891"
"CpG_ptg000015l_3097575",0.0278136566022496,"CpG","FUN_004891"
"CpG_ptg000004l_8068233",0.0274936997135131,"CpG","FUN_004891"
"CpG_ptg000025l_14326238",0.0274547306850105,"CpG","FUN_004891"
"CpG_ptg000023l_19629569",0.0266703629016102,"CpG","FUN_004891"
"lncRNA_30728",0.0266112112994642,"lncRNA","FUN_004891"
"CpG_ntLink_6_22593990",0.023690363868679,"CpG","FUN_004891"
"lncRNA_13344",0.022262610277492,"lncRNA","FUN_004891"
"CpG_ptg000021l_18918270",0.0196368640619711,"CpG","FUN_004891"
"CpG_ntLink_8_35705485",0.0175343322663622,"CpG","FUN_004891"
"CpG_ptg000004l_13799970",0.0174620957141146,"CpG","FUN_004891"
"lncRNA_44398",0.0755757401804739,"lncRNA","FUN_007645"
"CpG_ptg000009l_15101989",0.0385957204976844,"CpG","FUN_007645"
"CpG_ptg000023l_8211670",0.0376691303603463,"CpG","FUN_007645"
"lncRNA_10104",0.0367104237407911,"lncRNA","FUN_007645"
"lncRNA_3999",0.0348031553076686,"lncRNA","FUN_007645"
"lncRNA_48908",0.029777244018814,"lncRNA","FUN_007645"
"lncRNA_20122",0.0268057152390499,"lncRNA","FUN_007645"
"lncRNA_33571",0.0262700403965243,"lncRNA","FUN_007645"
"lncRNA_18351",0.0251766751250661,"lncRNA","FUN_007645"
"lncRNA_32734",0.0227320674659528,"lncRNA","FUN_007645"
"lncRNA_38646",0.0218667559798985,"lncRNA","FUN_007645"
"lncRNA_54510",0.0180430879659366,"lncRNA","FUN_007645"
"lncRNA_32538",0.0166575382833559,"lncRNA","FUN_007645"
"lncRNA_4463",0.0166229233385847,"lncRNA","FUN_007645"
"CpG_ptg000009l_15102021",0.0165965916074681,"CpG","FUN_007645"
"lncRNA_45071",0.0164852389767395,"lncRNA","FUN_007645"
"CpG_ptg000023l_8219452",0.01566151079655,"CpG","FUN_007645"
"lncRNA_48119",0.0153420151752278,"lncRNA","FUN_007645"
"lncRNA_47998",0.0152868529259087,"lncRNA","FUN_007645"
"lncRNA_48637",0.0146626573671275,"lncRNA","FUN_007645"
"lncRNA_25516",0.0830294429994571,"lncRNA","FUN_007914"
"lncRNA_43074",0.0555059316575615,"lncRNA","FUN_007914"
"lncRNA_29621",0.0527088653445458,"lncRNA","FUN_007914"
"lncRNA_20274",0.0450281799226273,"lncRNA","FUN_007914"
"CpG_ptg000031l_800012",0.0426394401817945,"CpG","FUN_007914"
"lncRNA_11033",0.0370633490048537,"lncRNA","FUN_007914"
"lncRNA_1108",0.0308770251865518,"lncRNA","FUN_007914"
"lncRNA_41531",0.0305392295074538,"lncRNA","FUN_007914"
"lncRNA_14835",0.0285705975159807,"lncRNA","FUN_007914"
"lncRNA_34996",0.0271590590276005,"lncRNA","FUN_007914"
"lncRNA_38011",0.0269414769753058,"lncRNA","FUN_007914"
"lncRNA_26927",0.025254864203765,"lncRNA","FUN_007914"
"lncRNA_872",0.0244015998667717,"lncRNA","FUN_007914"
"lncRNA_27862",0.0240324685214353,"lncRNA","FUN_007914"
"lncRNA_27806",0.0213363148823735,"lncRNA","FUN_007914"
"lncRNA_26645",0.0209573316742072,"lncRNA","FUN_007914"
"lncRNA_25502",0.0197046585927447,"lncRNA","FUN_007914"
"lncRNA_32377",0.019575746775537,"lncRNA","FUN_007914"
"lncRNA_950",0.0192425152435487,"lncRNA","FUN_007914"
"lncRNA_949",0.0190915962225541,"lncRNA","FUN_007914"
"CpG_ptg000016l_1706555",0.0838196263572988,"CpG","FUN_007951"
"CpG_ntLink_8_15009544",0.053990324759185,"CpG","FUN_007951"
"lncRNA_54515",0.052278561543029,"lncRNA","FUN_007951"
"CpG_ptg000025l_16175484",0.0427025222815129,"CpG","FUN_007951"
"lncRNA_27177",0.0389737151701256,"lncRNA","FUN_007951"
"lncRNA_48836",0.0320191089631501,"lncRNA","FUN_007951"
"lncRNA_30174",0.0310898509799894,"lncRNA","FUN_007951"
"lncRNA_46474",0.0309110971276304,"lncRNA","FUN_007951"
"CpG_ptg000002l_40047",0.0298935942824864,"CpG","FUN_007951"
"CpG_ptg000004l_14316708",0.0267478229027972,"CpG","FUN_007951"
"lncRNA_41396",0.0262781287806162,"lncRNA","FUN_007951"
"lncRNA_14885",0.0223381877825213,"lncRNA","FUN_007951"
"CpG_ptg000031l_815207",0.022309065122202,"CpG","FUN_007951"
"lncRNA_30807",0.0205301837808062,"lncRNA","FUN_007951"
"lncRNA_30808",0.0204964501749973,"lncRNA","FUN_007951"
"lncRNA_30806",0.0204835210541019,"lncRNA","FUN_007951"
"lncRNA_30814",0.0198712808023401,"lncRNA","FUN_007951"
"lncRNA_28611",0.0198641169336763,"lncRNA","FUN_007951"
"CpG_ptg000025l_16175502",0.0198242034943208,"CpG","FUN_007951"
"lncRNA_28772",0.0189850260052312,"lncRNA","FUN_007951"
"lncRNA_25949",0.251525571835571,"lncRNA","FUN_008245"
"CpG_ptg000031l_13986412",0.235659569605476,"CpG","FUN_008245"
"CpG_ptg000023l_16855930",0.193708003198487,"CpG","FUN_008245"
"lncRNA_51235",0.175140915057379,"lncRNA","FUN_008245"
"lncRNA_51236",0.172154677317771,"lncRNA","FUN_008245"
"lncRNA_26668",0.130298118219705,"lncRNA","FUN_008245"
"CpG_ptg000035l_9376863",0.0906333115477263,"CpG","FUN_008245"
"CpG_ntLink_6_18826187",0.0876887377479149,"CpG","FUN_008245"
"CpG_ptg000020l_14503825",0.0861569016934903,"CpG","FUN_008245"
"CpG_ptg000018l_13684953",0.0851303011937775,"CpG","FUN_008245"
"lncRNA_14797",0.075604646295087,"lncRNA","FUN_008245"
"lncRNA_15090",0.0749455266202831,"lncRNA","FUN_008245"
"CpG_ptg000024l_9616286",0.0744723888234079,"CpG","FUN_008245"
"lncRNA_25950",0.0719131078252493,"lncRNA","FUN_008245"
"CpG_ntLink_6_19364549",0.070939708750825,"CpG","FUN_008245"
"lncRNA_25951",0.0624054120327076,"lncRNA","FUN_008245"
"lncRNA_30414",0.0573234423492038,"lncRNA","FUN_008245"
"lncRNA_53987",0.040945470365344,"lncRNA","FUN_008245"
"CpG_ptg000035l_6280145",0.0385559538965698,"CpG","FUN_008245"
"lncRNA_22046",0.0374061455730822,"lncRNA","FUN_008245"
"CpG_ptg000008l_29354704",0.24377193186192,"CpG","FUN_008308"
"lncRNA_20300",0.12739052719857,"lncRNA","FUN_008308"
"lncRNA_20301",0.0986828967855292,"lncRNA","FUN_008308"
"lncRNA_28856",0.0629211862171286,"lncRNA","FUN_008308"
"lncRNA_27870",0.0450352094893023,"lncRNA","FUN_008308"
"lncRNA_31098",0.0426552947323944,"lncRNA","FUN_008308"
"lncRNA_35225",0.0295717533468372,"lncRNA","FUN_008308"
"lncRNA_30638",0.0279272019906166,"lncRNA","FUN_008308"
"lncRNA_13441",0.0256414777203522,"lncRNA","FUN_008308"
"CpG_ptg000021l_1601161",0.0248390250504739,"CpG","FUN_008308"
"lncRNA_9342",0.017507691777319,"lncRNA","FUN_008308"
"lncRNA_2770",0.0173633486504806,"lncRNA","FUN_008308"
"lncRNA_43377",0.0169876168069189,"lncRNA","FUN_008308"
"lncRNA_9276",0.0151264237160565,"lncRNA","FUN_008308"
"CpG_ptg000023l_15451819",0.0147002495075084,"CpG","FUN_008308"
"lncRNA_54265",0.0144877321396513,"lncRNA","FUN_008308"
"CpG_ptg000020l_13484003",0.014012908339277,"CpG","FUN_008308"
"lncRNA_20394",0.0131843300270035,"lncRNA","FUN_008308"
"lncRNA_46678",0.012973209165834,"lncRNA","FUN_008308"
"lncRNA_8533",0.0128443954241006,"lncRNA","FUN_008308"
"lncRNA_25820",0.0351243015937455,"lncRNA","FUN_008515"
"lncRNA_42708",0.0266104971117744,"lncRNA","FUN_008515"
"lncRNA_28191",0.0260462043033944,"lncRNA","FUN_008515"
"CpG_ptg000008l_18429472",0.0239618494841235,"CpG","FUN_008515"
"lncRNA_48339",0.0212324374063906,"lncRNA","FUN_008515"
"lncRNA_41400",0.0209062721787165,"lncRNA","FUN_008515"
"lncRNA_12053",0.019039150924305,"lncRNA","FUN_008515"
"lncRNA_51617",0.0180243894067094,"lncRNA","FUN_008515"
"lncRNA_17857",0.0170669188703135,"lncRNA","FUN_008515"
"CpG_ptg000015l_2649915",0.0162613213832114,"CpG","FUN_008515"
"lncRNA_2970",0.0159897707217531,"lncRNA","FUN_008515"
"lncRNA_42423",0.0159248263753333,"lncRNA","FUN_008515"
"lncRNA_53701",0.0132836788663789,"lncRNA","FUN_008515"
"lncRNA_13397",0.0132294173660374,"lncRNA","FUN_008515"
"lncRNA_29730",0.0127579424539926,"lncRNA","FUN_008515"
"lncRNA_29731",0.0123027233102007,"lncRNA","FUN_008515"
"lncRNA_4090",0.0117137340790577,"lncRNA","FUN_008515"
"lncRNA_35335",0.0111587605356789,"lncRNA","FUN_008515"
"lncRNA_15184",0.0109599901961503,"lncRNA","FUN_008515"
"lncRNA_30683",0.010698986829564,"lncRNA","FUN_008515"
"CpG_ptg000017l_11242142",0.0937094061787197,"CpG","FUN_008878"
"lncRNA_14768",0.0568559902853392,"lncRNA","FUN_008878"
"CpG_ntLink_6_15414331",0.0530304771333148,"CpG","FUN_008878"
"CpG_ptg000020l_14503845",0.0464209188491861,"CpG","FUN_008878"
"lncRNA_1245",0.0445192051433482,"lncRNA","FUN_008878"
"lncRNA_37411",0.0417785206604439,"lncRNA","FUN_008878"
"lncRNA_28856",0.0394444177449493,"lncRNA","FUN_008878"
"CpG_ptg000007l_9151955",0.0365587100900734,"CpG","FUN_008878"
"lncRNA_51118",0.0352287808274247,"lncRNA","FUN_008878"
"lncRNA_8570",0.0305587870448874,"lncRNA","FUN_008878"
"CpG_ptg000025l_12104452",0.0291064234917864,"CpG","FUN_008878"
"CpG_ptg000015l_9448984",0.0285155946895139,"CpG","FUN_008878"
"CpG_ptg000007l_8499992",0.0253625617471136,"CpG","FUN_008878"
"CpG_ptg000021l_2368209",0.0241267367028324,"CpG","FUN_008878"
"lncRNA_9140",0.0235755697721055,"lncRNA","FUN_008878"
"lncRNA_25747",0.0225059761778312,"lncRNA","FUN_008878"
"CpG_ptg000020l_14483685",0.0212219638153375,"CpG","FUN_008878"
"lncRNA_7364",0.0209145015912707,"lncRNA","FUN_008878"
"CpG_ptg000018l_306611",0.0196705350410791,"CpG","FUN_008878"
"lncRNA_7533",0.0166589180150516,"lncRNA","FUN_008878"
"CpG_ptg000007l_658075",0.0964781115787945,"CpG","FUN_009441"
"lncRNA_54010",0.0915589313124803,"lncRNA","FUN_009441"
"CpG_ptg000005l_454779",0.0458036931551302,"CpG","FUN_009441"
"lncRNA_18246",0.0389054414468852,"lncRNA","FUN_009441"
"CpG_ptg000026l_13020010",0.0363684415101578,"CpG","FUN_009441"
"lncRNA_8831",0.0300554062738088,"lncRNA","FUN_009441"
"lncRNA_1727",0.0289794469557964,"lncRNA","FUN_009441"
"lncRNA_12060",0.0249545738783139,"lncRNA","FUN_009441"
"lncRNA_15165",0.0241905592639331,"lncRNA","FUN_009441"
"lncRNA_28534",0.022221660689604,"lncRNA","FUN_009441"
"lncRNA_4250",0.0220983230201001,"lncRNA","FUN_009441"
"lncRNA_46009",0.0219913025732048,"lncRNA","FUN_009441"
"lncRNA_1231",0.0199842752339695,"lncRNA","FUN_009441"
"lncRNA_15167",0.018924162413044,"lncRNA","FUN_009441"
"lncRNA_43241",0.018552261007264,"lncRNA","FUN_009441"
"lncRNA_9305",0.0182746042975821,"lncRNA","FUN_009441"
"lncRNA_14796",0.0164514450426604,"lncRNA","FUN_009441"
"lncRNA_15170",0.0159173383569344,"lncRNA","FUN_009441"
"lncRNA_55674",0.0155041121427946,"lncRNA","FUN_009441"
"lncRNA_54250",0.0153469308157995,"lncRNA","FUN_009441"
"CpG_ptg000020l_13729151",0.378116120945597,"CpG","FUN_010610"
"CpG_ptg000005l_454779",0.281308726693439,"CpG","FUN_010610"
"CpG_ptg000008l_18587895",0.223554025702806,"CpG","FUN_010610"
"lncRNA_8601",0.146999429093116,"lncRNA","FUN_010610"
"lncRNA_26651",0.142554137086375,"lncRNA","FUN_010610"
"CpG_ptg000021l_947193",0.104156002454432,"CpG","FUN_010610"
"CpG_ptg000021l_1750883",0.102182040336336,"CpG","FUN_010610"
"lncRNA_8597",0.101088139228658,"lncRNA","FUN_010610"
"lncRNA_35702",0.0934152326900341,"lncRNA","FUN_010610"
"lncRNA_35701",0.093314711253844,"lncRNA","FUN_010610"
"lncRNA_9140",0.0889154605096263,"lncRNA","FUN_010610"
"CpG_ntLink_8_20135062",0.087752602278258,"CpG","FUN_010610"
"lncRNA_453",0.0741775506465429,"lncRNA","FUN_010610"
"lncRNA_455",0.0738629694138702,"lncRNA","FUN_010610"
"lncRNA_452",0.0735563039941621,"lncRNA","FUN_010610"
"lncRNA_37363",0.054163075587359,"lncRNA","FUN_010610"
"CpG_ptg000011l_10614197",0.052972966569621,"CpG","FUN_010610"
