,Component_1,Component_2,Component_3,Component_4,Component_5
OG_00001,1.4778270164825813,2.004811223452467,1.2765112243704455,2.6253639549643584,2.9176110757093836
OG_00002,0.6710961714936452,1.1309459459474545,0.8256857842275567,1.2860199680633246,1.9883981142039016
OG_00003,0.0038686837098204224,0.12419985210663757,0.12395500647005611,0.14417134604824045,0.0
OG_00004,0.3339862993572273,0.5121108017703838,0.22599565076688574,0.793667348634772,0.7523256210654168
OG_00005,0.5060852137407659,0.7689543714116989,0.4386023356303933,0.9263689256383593,0.900146159886092
OG_00006,0.512376501657179,0.7882729602167459,0.49126923900654973,0.9342357552245466,0.8677841257252552
OG_00007,1.6250533112926153,2.3194467176093356,1.5140740781870412,2.865278413707981,2.99262013242143
OG_00008,0.2800926171776897,0.5525044250831613,0.4477241376972625,0.4686441979420441,0.6667039664489444
OG_00009,0.23622149413801086,0.2636903932586923,0.15184854842103943,0.2794448109967237,0.5535444041864778
OG_00010,0.5389726488970544,0.9825701464917451,0.7512763589185131,1.0743484856687167,1.7138104438994968
OG_00011,0.697978791683083,0.7825998474188628,0.3544284477200967,1.169550239424812,1.1817985204364283
OG_00012,0.026423164010113787,0.20934207795110346,0.3046694682268649,0.0,0.09683943583592283
OG_00013,0.0006076243237371159,0.11541521723217815,0.19249247824213453,0.0877260214955967,0.0
OG_00014,0.023678455132441902,0.2698788833728338,0.2334817676313403,0.18213390163342996,0.28555389784067853
OG_00015,0.3946970831170458,0.6466312589817168,0.5154318115355894,0.6141059336522603,0.892728366932166
OG_00016,0.09080790050982787,0.11988331110269344,0.29354663864937797,0.0,0.45875315841428815
OG_00017,0.626368153365249,1.3317125813718877,1.1974985153561444,1.2322719795486656,1.5306953714173352
OG_00018,0.8906020820463624,1.4588150606152033,1.1390192104429488,1.6387083382766146,2.0769448902644148
OG_00019,2.2945875447557555,3.229591481726746,2.191165536777416,3.985251750991437,4.4026100711614164
OG_00020,2.3084050469515334,3.2890651845045187,2.38695218331315,3.956868100210683,4.730317800032414
OG_00021,0.48135935933791435,0.7216106737716548,0.4777115160783766,0.9502427807461973,0.6700789709554023
OG_00022,0.2100952265732653,0.6025323619144184,0.7020521938788451,0.49442442056704705,0.5660422011320251
OG_00023,0.1291527369168132,0.2994728385918969,0.28500993370643224,0.2590386750717908,0.4132357484435527
OG_00024,0.8973289317867259,1.5250097215547702,1.1607600722420242,1.5776250553991735,1.9560425695139498
OG_00025,1.029517396471816,1.5621592491416842,0.9783206192591992,2.299067755160612,1.858184889737758
OG_00026,0.025655909615981055,0.15245044764638224,0.1741993222084685,0.0,0.25767564972407253
OG_00027,0.7981801060950401,1.230502380058672,0.8650178155544194,1.3344188276424243,1.5223653385640752
OG_00028,0.790373987191475,1.4040603088976158,1.1894264097884517,1.4512864960679261,1.6891494287887956
OG_00029,0.2895171975251052,0.5630217148554126,0.42206019284564705,0.5221250889300948,0.7862939342890933
OG_00030,0.7827804277217112,0.9827714310850113,0.6044248470940423,1.2509360355215304,1.3450960251986497
OG_00031,1.0640660725113895,1.7426078443665267,1.314256445208391,1.9195936690340636,2.124210660215964
OG_00032,0.034833199896763506,0.20332594656765707,0.31059779407311877,0.0,0.18435766881327004
OG_00033,0.26562915860132064,0.0,0.0672503580083685,0.5444127934920641,0.48681707982925493
OG_00034,1.280594372320501,1.9093270281705987,1.2862381111540067,2.324921545832397,2.7229168104218076
OG_00035,0.06583244930607983,0.11882803865998044,0.0,0.5371300950853963,0.0
OG_00036,0.46555762755763924,0.7970405014794627,0.5059189860453346,0.9436418255966693,0.9072312997364207
OG_00037,1.0471034462146587,1.5452917348084927,1.0264023888512301,1.7592339522130227,1.8315823557021575
OG_00038,0.39066847472955063,0.7490645006018499,0.632610430840627,0.6655324610057992,1.0236320612689158
OG_00039,0.6743089459013735,1.2310468707784747,0.8912979930780343,1.3536620427812134,1.3686221242502692
OG_00040,0.498455865990443,0.9549159263122112,0.7994968285509153,0.8749491667667045,1.208916007642104
OG_00041,0.8312942212156739,1.0526164015985968,0.6840449785718936,1.3787708401672325,1.7117933312409348
OG_00042,0.06567591539668559,0.2530990595988624,0.52113019042692,0.0,0.34138184899235713
OG_00043,0.1399981676665147,0.0,0.2768014483764945,0.01578698735766485,0.07761665395790965
OG_00044,0.008748546489219008,0.0934899828691848,0.2035625459562635,0.0,0.12272361393053398
OG_00045,0.14412767659799802,0.31987432304489527,0.17195276098516388,0.4029865218751295,0.21046474917838348
OG_00046,0.04609111777465812,0.31179258903272744,0.3008263328585964,0.11475827768585654,0.21379673046068173
OG_00047,1.3079183818386058,1.9472755314472308,1.3990812575341136,2.4110691241340265,2.5252126608643195
OG_00048,0.09553989868689092,0.16773554871352056,0.22858215561180878,0.0,0.10712316124246707
OG_00049,0.0,0.6298802263856755,0.892169627894415,0.15174644855674968,0.20174708364466384
OG_00050,0.0,0.1431141190668502,0.28363059773782784,0.0,0.05126835057958006
OG_00051,1.1604683241349467,1.730954462862624,1.1554372460113471,2.1003449821820803,2.53244777250196
OG_00052,0.37528841133589536,0.5475483383685035,0.31738969182732296,0.5838257262643135,0.8178026996866627
OG_00053,0.7095803600514409,1.0509304997890747,0.6512962094306792,1.8643414741738376,1.294673653045427
OG_00054,0.7526359959037996,1.0967840552749377,0.6359852507187174,1.5356507404283675,1.2458406645947495
OG_00055,0.025566409865237782,0.0,0.21342600073242537,0.038931250263880786,0.1308937709415241
OG_00056,0.6790729427772639,1.076540789381668,0.8417119184540824,1.136190796406602,1.4243054796945709
OG_00057,0.31515165598724454,0.5645341507953567,0.501991013370189,0.47873412153550243,0.5823831112356809
OG_00058,0.17985067478579944,0.25411190542846535,0.26412350691738024,0.24005011525988443,0.5949739186322558
OG_00059,0.431209415619052,0.8907407543797434,0.7654434602809893,0.8059970631659319,0.9381839110649247
OG_00060,0.8723849709920614,1.315206060427766,1.0902988842996135,1.5156084197693194,1.5362139211035948
OG_00061,0.30381016975163755,0.4593912192651515,0.22083070191273166,0.4997641552548711,0.4796481683034812
OG_00062,0.7978584763266963,1.1954477043040157,0.8012631592161361,1.4390198441816002,1.7260318378917288
OG_00063,2.746618236754059,3.8535697694061466,2.5267835477903025,4.766081005832292,5.152621062782822
OG_00064,0.46990195571659144,0.6788210296248518,0.38416995046238794,0.902488707000938,0.7108100653919079
OG_00065,0.5472084326680698,0.7820794533536158,0.5178379026420756,0.9128843679237012,1.1629975923988796
OG_00066,1.0456433491528228,1.4045821704341195,0.823613685009521,1.7960508018818466,1.9547061400173735
OG_00067,0.43379131597499215,0.952912315099753,0.8771060579575886,0.821412047659111,0.906560373311896
OG_00068,0.8299244380092695,1.0153516655939379,0.6210244303767175,1.3845431526140135,1.4222127999213114
OG_00069,0.04087083055463244,0.008865294157786037,0.05239987153399514,0.0,0.3118733063524597
OG_00070,0.4431879023116614,0.6933500895480206,0.4730566321351735,0.7449136215256302,1.0008219680507782
OG_00071,1.5286927766091891,1.7624110289292323,1.2349278450987624,3.144429125452964,2.820142951194703
OG_00072,0.4830295591641938,0.6621196057570913,0.3055681084192945,0.9413994218521206,0.7888380856224927
OG_00073,0.08563374989836618,0.6968772538119385,0.9873529606519565,0.31121597573411225,0.7168355482250282
OG_00074,0.3341864030643983,0.6237379181672826,0.41642459343653815,0.8772936802760058,1.7572186195689905
OG_00075,0.023508648534965364,0.1198372103093626,0.1098289846234747,0.07020934923786941,0.0
OG_00076,0.6515693160488593,1.1694335790959893,0.9974019343096544,1.1006410471607482,1.1629128260491077
OG_00077,1.8445349574778882,2.6745843295820686,1.9165571356153035,3.171679231023078,3.700511030398119
OG_00078,0.02539457831316803,0.0,0.2155813439171402,0.0,0.11808126799583409
OG_00079,0.6089817647545439,0.9303217699986194,0.9103659777380745,0.9249086819765074,1.2688392063531138
OG_00080,1.6715310084541375,2.47795169593397,1.6615724743432398,2.9207611259197757,3.1508641011802245
OG_00081,1.1781932581821732,1.9790656134875149,1.5854197046547773,2.1480049860365966,2.293058415576219
OG_00082,0.038885299357501034,0.0,0.7328808235946989,0.2768889045705574,0.0
OG_00083,0.0346622276666057,0.26760842281891056,0.3715633039785496,0.08759045932971167,0.0
OG_00084,0.3427318744303623,0.6401351433526171,0.45478706669210994,0.5788701763002182,0.6463554064120893
OG_00085,1.0888910797600166,1.7666825281950842,1.3218664853486644,1.9947512572324362,2.024720535263311
OG_00086,0.038398479285666795,0.24133364886984124,0.3542605494664178,0.0591869918300071,0.0
OG_00087,2.5403134973385937,3.7947259407782887,2.654603894314566,4.54252171907855,4.8779979789189865
OG_00088,0.11579435118704594,0.004999045791297274,0.0,0.080119740922699,0.0896086443938419
OG_00089,0.8385918107072109,0.8205698056293114,0.2900251431403753,1.6668806206540385,1.3148273373406854
OG_00090,0.6976368274139105,1.0992404503217321,0.7346164724010428,1.2054660946063283,1.3531199652462318
OG_00091,0.7044492866567609,1.2317580879678343,0.9156361107801073,1.3009452149158658,1.3436265310643465
OG_00092,0.08490969646376359,0.16961934810427923,0.351744442434918,0.0,0.21458617686833825
OG_00093,0.02135455266970725,0.19133784076486554,0.2996848527184304,0.2589090486160506,0.0
OG_00094,0.0,0.19337740083393695,0.25095850126599895,0.010308200099144333,0.1665235726772802
OG_00095,0.05232982987315618,0.24449961587131286,0.3523857952763951,0.23970752346075078,0.7158989687317441
OG_00096,0.0,0.16870630016291824,0.30183900763046123,0.10503574445772125,0.523540956358455
OG_00097,0.20300973183876359,0.40019768800130817,0.32847433289806366,0.3417964386049374,0.3803897962748236
OG_00098,0.8228336192680225,1.3062687832806357,0.9948437493808486,1.4839911762610871,1.4838126236568279
OG_00099,0.5871942689056212,0.8028796399463131,0.4791138534502842,0.9666629444761003,1.0457727313268457
OG_00100,0.8298403875091096,1.3027710352829829,0.9894547558987871,1.3904324336598766,1.7331245009850305
OG_00101,0.025667093097878034,0.1999683389387712,0.18657793690440228,0.14020642494993968,0.0
OG_00102,0.46939190771011924,0.3719969418251946,0.18943792329561682,1.0405911488239197,0.8679286250201012
OG_00103,0.21649313598676384,0.477731841731496,0.5118846553246451,0.3335757326705699,0.6815039020350285
OG_00104,0.8943605209530885,1.4155350303088055,1.010017311404011,1.5676911770706916,1.9950744874453683
OG_00105,0.0,0.07735823300323039,0.09622313577564337,0.09368826407604453,0.0961972758087883
OG_00106,0.46764200892792884,0.9410408204992877,0.7541883321393523,0.8961952218914542,0.8667001076839987
OG_00107,1.512644060183363,2.1230117555645642,1.5037186558408555,2.5847755390146987,3.034361914876983
OG_00108,0.11269774586099801,0.0,0.07100316929150666,0.0,0.5037474417667143
OG_00109,0.013113380978264522,0.2937381500898545,0.5267645371981657,0.0,0.1322436663578526
OG_00110,0.20321081610820016,0.41646480298112276,0.32815277427715245,0.2702930168215556,0.32386344138504103
OG_00111,1.4498350489770664,1.3069412031650292,0.6046084030243157,2.4933238012166363,2.6064739384856557
OG_00112,0.030761767968426685,0.10024203637825502,0.0457458902363428,0.34386264339601846,0.0
OG_00113,0.02782827315302491,0.2911700859996242,0.4310343206751545,0.08728583178608836,0.0
OG_00114,0.014534410670677716,0.09958559208559271,0.08625073665996266,0.0,0.06568638400011823
OG_00115,1.0929981672200355,1.8365749832686458,1.5257030930546167,1.980756882061346,2.373424970055286
OG_00116,0.09288125607030909,0.07250121751386748,0.05987395084272822,0.0,0.25644804622914036
OG_00117,0.36359860851354403,0.6339868317662257,0.4743364795255345,0.709342340323487,0.952312971360721
OG_00118,1.3798924834184743,2.0326077656606802,1.3789709101908143,2.369903579607191,2.5399108599423244
OG_00119,1.9902072266570778,2.9806536255392158,2.1457147644485763,3.4740204406460906,3.9858565819038927
OG_00120,0.026011165083371653,0.1306267549548651,0.11821111929356318,0.0,0.06017665271945365
