group_id,module_label,module_color,kME_in_own
OG_00752,15,midnightblue,NA
OG_00849,15,midnightblue,NA
OG_00853,15,midnightblue,NA
OG_00904,15,midnightblue,NA
OG_00943,15,midnightblue,NA
OG_01103,15,midnightblue,NA
OG_01145,15,midnightblue,NA
OG_01155,15,midnightblue,NA
OG_01190,15,midnightblue,NA
OG_01263,15,midnightblue,NA
OG_01275,15,midnightblue,NA
OG_01345,15,midnightblue,NA
OG_01354,15,midnightblue,NA
OG_01355,15,midnightblue,NA
OG_00032,15,midnightblue,NA
OG_00042,15,midnightblue,NA
OG_00078,15,midnightblue,NA
OG_00194,15,midnightblue,NA
OG_00273,15,midnightblue,NA
OG_00358,15,midnightblue,NA
OG_00386,15,midnightblue,NA
OG_00502,15,midnightblue,NA
OG_00517,15,midnightblue,NA
OG_00607,15,midnightblue,NA
OG_01440,15,midnightblue,NA
OG_01444,15,midnightblue,NA
OG_01522,15,midnightblue,NA
OG_01760,15,midnightblue,NA
OG_01774,15,midnightblue,NA
OG_01890,15,midnightblue,NA
OG_02337,15,midnightblue,NA
OG_02371,15,midnightblue,NA
OG_02531,15,midnightblue,NA
OG_02554,15,midnightblue,NA
OG_02623,15,midnightblue,NA
OG_02637,15,midnightblue,NA
OG_02674,15,midnightblue,NA
OG_02702,15,midnightblue,NA
OG_02708,15,midnightblue,NA
OG_02950,15,midnightblue,NA
OG_03079,15,midnightblue,NA
OG_03279,15,midnightblue,NA
OG_03391,15,midnightblue,NA
OG_03460,15,midnightblue,NA
OG_03541,15,midnightblue,NA
OG_03743,15,midnightblue,NA
OG_03922,15,midnightblue,NA
OG_03972,15,midnightblue,NA
OG_04014,15,midnightblue,NA
OG_04032,15,midnightblue,NA
OG_04119,15,midnightblue,NA
OG_04250,15,midnightblue,NA
OG_04292,15,midnightblue,NA
OG_04436,15,midnightblue,NA
OG_04488,15,midnightblue,NA
OG_04585,15,midnightblue,NA
OG_04624,15,midnightblue,NA
OG_04644,15,midnightblue,NA
OG_04746,15,midnightblue,NA
OG_04815,15,midnightblue,NA
OG_04926,15,midnightblue,NA
OG_05193,15,midnightblue,NA
OG_05333,15,midnightblue,NA
OG_05367,15,midnightblue,NA
OG_05480,15,midnightblue,NA
OG_05492,15,midnightblue,NA
OG_05567,15,midnightblue,NA
OG_06102,15,midnightblue,NA
OG_06199,15,midnightblue,NA
OG_06201,15,midnightblue,NA
OG_06396,15,midnightblue,NA
OG_06414,15,midnightblue,NA
OG_06417,15,midnightblue,NA
OG_06500,15,midnightblue,NA
OG_06553,15,midnightblue,NA
OG_06654,15,midnightblue,NA
OG_06727,15,midnightblue,NA
OG_06985,15,midnightblue,NA
OG_07076,15,midnightblue,NA
OG_07121,15,midnightblue,NA
OG_07185,15,midnightblue,NA
OG_07368,15,midnightblue,NA
OG_07417,15,midnightblue,NA
OG_07394,15,midnightblue,NA
OG_07419,15,midnightblue,NA
OG_07564,15,midnightblue,NA
OG_07586,15,midnightblue,NA
OG_07627,15,midnightblue,NA
OG_07630,15,midnightblue,NA
OG_07776,15,midnightblue,NA
OG_07884,15,midnightblue,NA
OG_07916,15,midnightblue,NA
OG_07938,15,midnightblue,NA
OG_08251,15,midnightblue,NA
OG_08299,15,midnightblue,NA
OG_08352,15,midnightblue,NA
OG_08481,15,midnightblue,NA
OG_08489,15,midnightblue,NA
OG_08613,15,midnightblue,NA
OG_08713,15,midnightblue,NA
OG_08751,15,midnightblue,NA
OG_08755,15,midnightblue,NA
OG_08785,15,midnightblue,NA
OG_08929,15,midnightblue,NA
OG_09083,15,midnightblue,NA
OG_09130,15,midnightblue,NA
OG_09202,15,midnightblue,NA
OG_09217,15,midnightblue,NA
OG_09310,15,midnightblue,NA
OG_09318,15,midnightblue,NA
OG_09342,15,midnightblue,NA
OG_09440,15,midnightblue,NA
OG_09481,15,midnightblue,NA
OG_09523,15,midnightblue,NA
OG_09621,15,midnightblue,NA
OG_09624,15,midnightblue,NA
OG_09649,15,midnightblue,NA
OG_09665,15,midnightblue,NA
OG_09774,15,midnightblue,NA
OG_09929,15,midnightblue,NA
OG_09940,15,midnightblue,NA
OG_10166,15,midnightblue,NA
OG_10186,15,midnightblue,NA
OG_10191,15,midnightblue,NA
OG_02213,15,midnightblue,NA
