group_id,module_label,module_color,kME_in_own
OG_00683,2,blue,NA
OG_00688,2,blue,NA
OG_00690,2,blue,NA
OG_00691,2,blue,NA
OG_00695,2,blue,NA
OG_00719,2,blue,NA
OG_00721,2,blue,NA
OG_00740,2,blue,NA
OG_00802,2,blue,NA
OG_00806,2,blue,NA
OG_00807,2,blue,NA
OG_00811,2,blue,NA
OG_00813,2,blue,NA
OG_00872,2,blue,NA
OG_00876,2,blue,NA
OG_00892,2,blue,NA
OG_00895,2,blue,NA
OG_00913,2,blue,NA
OG_00926,2,blue,NA
OG_00967,2,blue,NA
OG_00972,2,blue,NA
OG_00982,2,blue,NA
OG_01029,2,blue,NA
OG_01031,2,blue,NA
OG_01076,2,blue,NA
OG_01078,2,blue,NA
OG_01084,2,blue,NA
OG_01085,2,blue,NA
OG_01135,2,blue,NA
OG_01139,2,blue,NA
OG_01144,2,blue,NA
OG_01147,2,blue,NA
OG_01166,2,blue,NA
OG_01168,2,blue,NA
OG_01171,2,blue,NA
OG_01156,2,blue,NA
OG_01188,2,blue,NA
OG_01196,2,blue,NA
OG_01189,2,blue,NA
OG_01240,2,blue,NA
OG_01218,2,blue,NA
OG_01250,2,blue,NA
OG_01257,2,blue,NA
OG_01267,2,blue,NA
OG_01269,2,blue,NA
OG_01294,2,blue,NA
OG_01303,2,blue,NA
OG_01311,2,blue,NA
OG_01322,2,blue,NA
OG_01314,2,blue,NA
OG_01329,2,blue,NA
OG_01350,2,blue,NA
OG_01363,2,blue,NA
OG_01367,2,blue,NA
OG_01369,2,blue,NA
OG_01373,2,blue,NA
OG_01353,2,blue,NA
OG_01380,2,blue,NA
OG_01387,2,blue,NA
OG_01399,2,blue,NA
OG_01395,2,blue,NA
OG_01403,2,blue,NA
OG_01408,2,blue,NA
OG_01410,2,blue,NA
OG_00017,2,blue,NA
OG_00033,2,blue,NA
OG_00038,2,blue,NA
OG_00049,2,blue,NA
OG_00073,2,blue,NA
OG_00082,2,blue,NA
OG_00083,2,blue,NA
OG_00129,2,blue,NA
OG_00135,2,blue,NA
OG_00145,2,blue,NA
OG_00152,2,blue,NA
OG_00155,2,blue,NA
OG_00164,2,blue,NA
OG_00171,2,blue,NA
OG_00177,2,blue,NA
OG_00182,2,blue,NA
OG_00201,2,blue,NA
OG_00203,2,blue,NA
OG_00213,2,blue,NA
OG_00216,2,blue,NA
OG_00229,2,blue,NA
OG_00245,2,blue,NA
OG_00248,2,blue,NA
OG_00263,2,blue,NA
OG_00278,2,blue,NA
OG_00271,2,blue,NA
OG_00300,2,blue,NA
OG_00309,2,blue,NA
OG_00319,2,blue,NA
OG_00333,2,blue,NA
OG_00328,2,blue,NA
OG_00330,2,blue,NA
OG_00334,2,blue,NA
OG_00339,2,blue,NA
OG_00355,2,blue,NA
OG_00376,2,blue,NA
OG_00381,2,blue,NA
OG_00390,2,blue,NA
OG_00394,2,blue,NA
OG_00402,2,blue,NA
OG_00403,2,blue,NA
OG_00414,2,blue,NA
OG_00431,2,blue,NA
OG_00432,2,blue,NA
OG_00436,2,blue,NA
OG_00439,2,blue,NA
OG_00440,2,blue,NA
OG_00441,2,blue,NA
OG_00445,2,blue,NA
OG_00446,2,blue,NA
OG_00453,2,blue,NA
OG_00484,2,blue,NA
OG_00491,2,blue,NA
OG_00494,2,blue,NA
OG_00495,2,blue,NA
OG_00501,2,blue,NA
OG_00513,2,blue,NA
OG_00536,2,blue,NA
OG_00571,2,blue,NA
OG_00583,2,blue,NA
OG_00613,2,blue,NA
OG_00615,2,blue,NA
OG_00675,2,blue,NA
OG_00670,2,blue,NA
OG_01419,2,blue,NA
OG_01421,2,blue,NA
OG_01424,2,blue,NA
OG_01442,2,blue,NA
OG_01455,2,blue,NA
OG_01454,2,blue,NA
OG_01464,2,blue,NA
OG_01480,2,blue,NA
OG_01484,2,blue,NA
OG_01514,2,blue,NA
OG_01506,2,blue,NA
OG_01548,2,blue,NA
OG_01547,2,blue,NA
OG_01543,2,blue,NA
OG_01551,2,blue,NA
OG_01552,2,blue,NA
OG_01555,2,blue,NA
OG_01556,2,blue,NA
OG_01557,2,blue,NA
OG_01561,2,blue,NA
OG_01562,2,blue,NA
OG_01574,2,blue,NA
OG_01575,2,blue,NA
OG_01586,2,blue,NA
OG_01582,2,blue,NA
OG_01611,2,blue,NA
OG_01589,2,blue,NA
OG_01620,2,blue,NA
OG_01626,2,blue,NA
OG_01629,2,blue,NA
OG_01630,2,blue,NA
OG_01641,2,blue,NA
OG_01647,2,blue,NA
OG_01658,2,blue,NA
OG_01663,2,blue,NA
OG_01664,2,blue,NA
OG_01677,2,blue,NA
OG_01691,2,blue,NA
OG_01690,2,blue,NA
OG_01698,2,blue,NA
OG_01706,2,blue,NA
OG_01728,2,blue,NA
OG_01731,2,blue,NA
OG_01734,2,blue,NA
OG_01749,2,blue,NA
OG_01765,2,blue,NA
OG_01775,2,blue,NA
OG_01784,2,blue,NA
OG_01798,2,blue,NA
OG_01800,2,blue,NA
OG_01802,2,blue,NA
OG_01815,2,blue,NA
OG_01816,2,blue,NA
OG_01831,2,blue,NA
OG_01874,2,blue,NA
OG_01880,2,blue,NA
OG_01886,2,blue,NA
OG_01896,2,blue,NA
OG_01905,2,blue,NA
OG_01912,2,blue,NA
