group_id,module_label,module_color,kME_in_own
OG_01161,18,lightgreen,NA
OG_01216,18,lightgreen,NA
OG_01221,18,lightgreen,NA
OG_01295,18,lightgreen,NA
OG_01390,18,lightgreen,NA
OG_00071,18,lightgreen,NA
OG_00102,18,lightgreen,NA
OG_00401,18,lightgreen,NA
OG_00581,18,lightgreen,NA
OG_00645,18,lightgreen,NA
OG_00663,18,lightgreen,NA
OG_01456,18,lightgreen,NA
OG_01504,18,lightgreen,NA
OG_02284,18,lightgreen,NA
OG_02321,18,lightgreen,NA
OG_02323,18,lightgreen,NA
OG_02328,18,lightgreen,NA
OG_02331,18,lightgreen,NA
OG_02474,18,lightgreen,NA
OG_02560,18,lightgreen,NA
OG_02734,18,lightgreen,NA
OG_02762,18,lightgreen,NA
OG_02872,18,lightgreen,NA
OG_03139,18,lightgreen,NA
OG_03196,18,lightgreen,NA
OG_03243,18,lightgreen,NA
OG_03425,18,lightgreen,NA
OG_03451,18,lightgreen,NA
OG_03575,18,lightgreen,NA
OG_03835,18,lightgreen,NA
OG_03886,18,lightgreen,NA
OG_03913,18,lightgreen,NA
OG_03941,18,lightgreen,NA
OG_03981,18,lightgreen,NA
OG_04072,18,lightgreen,NA
OG_04216,18,lightgreen,NA
OG_04407,18,lightgreen,NA
OG_04470,18,lightgreen,NA
OG_04633,18,lightgreen,NA
OG_05195,18,lightgreen,NA
OG_05307,18,lightgreen,NA
OG_05387,18,lightgreen,NA
OG_05401,18,lightgreen,NA
OG_05430,18,lightgreen,NA
OG_05470,18,lightgreen,NA
OG_05639,18,lightgreen,NA
OG_05852,18,lightgreen,NA
OG_05885,18,lightgreen,NA
OG_05889,18,lightgreen,NA
OG_05980,18,lightgreen,NA
OG_06103,18,lightgreen,NA
OG_06809,18,lightgreen,NA
OG_06879,18,lightgreen,NA
OG_07128,18,lightgreen,NA
OG_07251,18,lightgreen,NA
OG_07364,18,lightgreen,NA
OG_07367,18,lightgreen,NA
OG_07521,18,lightgreen,NA
OG_07669,18,lightgreen,NA
OG_07819,18,lightgreen,NA
OG_07965,18,lightgreen,NA
OG_07978,18,lightgreen,NA
OG_08289,18,lightgreen,NA
OG_08400,18,lightgreen,NA
OG_08405,18,lightgreen,NA
OG_08474,18,lightgreen,NA
OG_08517,18,lightgreen,NA
OG_08596,18,lightgreen,NA
OG_08647,18,lightgreen,NA
OG_08673,18,lightgreen,NA
OG_08709,18,lightgreen,NA
OG_08795,18,lightgreen,NA
OG_08854,18,lightgreen,NA
OG_09055,18,lightgreen,NA
OG_09075,18,lightgreen,NA
OG_09299,18,lightgreen,NA
OG_09390,18,lightgreen,NA
OG_09414,18,lightgreen,NA
OG_09439,18,lightgreen,NA
OG_09567,18,lightgreen,NA
OG_09850,18,lightgreen,NA
OG_09963,18,lightgreen,NA
