group_id,module_label,module_color,kME_in_own
OG_00803,14,cyan,NA
OG_00804,14,cyan,NA
OG_00984,14,cyan,NA
OG_00989,14,cyan,NA
OG_01116,14,cyan,NA
OG_01162,14,cyan,NA
OG_01284,14,cyan,NA
OG_01394,14,cyan,NA
OG_00023,14,cyan,NA
OG_00022,14,cyan,NA
OG_00093,14,cyan,NA
OG_00094,14,cyan,NA
OG_00095,14,cyan,NA
OG_00096,14,cyan,NA
OG_00115,14,cyan,NA
OG_00156,14,cyan,NA
OG_00176,14,cyan,NA
OG_00183,14,cyan,NA
OG_00187,14,cyan,NA
OG_00188,14,cyan,NA
OG_00260,14,cyan,NA
OG_00267,14,cyan,NA
OG_00269,14,cyan,NA
OG_00288,14,cyan,NA
OG_00298,14,cyan,NA
OG_00378,14,cyan,NA
OG_00407,14,cyan,NA
OG_00408,14,cyan,NA
OG_00409,14,cyan,NA
OG_00410,14,cyan,NA
OG_00411,14,cyan,NA
OG_00460,14,cyan,NA
OG_00461,14,cyan,NA
OG_00557,14,cyan,NA
OG_00590,14,cyan,NA
OG_00666,14,cyan,NA
OG_00667,14,cyan,NA
OG_01535,14,cyan,NA
OG_01610,14,cyan,NA
OG_01617,14,cyan,NA
OG_01745,14,cyan,NA
OG_01748,14,cyan,NA
OG_01833,14,cyan,NA
OG_02028,14,cyan,NA
OG_02029,14,cyan,NA
OG_02071,14,cyan,NA
OG_02068,14,cyan,NA
OG_02294,14,cyan,NA
OG_02310,14,cyan,NA
OG_02306,14,cyan,NA
OG_02346,14,cyan,NA
OG_02364,14,cyan,NA
OG_02383,14,cyan,NA
OG_02399,14,cyan,NA
OG_02400,14,cyan,NA
OG_02392,14,cyan,NA
OG_02610,14,cyan,NA
OG_02603,14,cyan,NA
OG_02608,14,cyan,NA
OG_02615,14,cyan,NA
OG_02619,14,cyan,NA
OG_02621,14,cyan,NA
OG_02700,14,cyan,NA
OG_02770,14,cyan,NA
OG_02858,14,cyan,NA
OG_03130,14,cyan,NA
OG_03164,14,cyan,NA
OG_03214,14,cyan,NA
OG_03322,14,cyan,NA
OG_03417,14,cyan,NA
OG_03418,14,cyan,NA
OG_03428,14,cyan,NA
OG_03441,14,cyan,NA
OG_03483,14,cyan,NA
OG_03797,14,cyan,NA
OG_03857,14,cyan,NA
OG_03937,14,cyan,NA
OG_03967,14,cyan,NA
OG_04086,14,cyan,NA
OG_04183,14,cyan,NA
OG_04233,14,cyan,NA
OG_04362,14,cyan,NA
OG_04389,14,cyan,NA
OG_04451,14,cyan,NA
OG_04453,14,cyan,NA
OG_04530,14,cyan,NA
OG_04574,14,cyan,NA
OG_04598,14,cyan,NA
OG_04619,14,cyan,NA
OG_04620,14,cyan,NA
OG_04621,14,cyan,NA
OG_04659,14,cyan,NA
OG_04681,14,cyan,NA
OG_04683,14,cyan,NA
OG_04684,14,cyan,NA
OG_04685,14,cyan,NA
OG_04889,14,cyan,NA
OG_04979,14,cyan,NA
OG_04985,14,cyan,NA
OG_04987,14,cyan,NA
OG_05125,14,cyan,NA
OG_05124,14,cyan,NA
OG_05150,14,cyan,NA
OG_05211,14,cyan,NA
OG_05263,14,cyan,NA
OG_05305,14,cyan,NA
OG_05477,14,cyan,NA
OG_05489,14,cyan,NA
OG_05627,14,cyan,NA
OG_05665,14,cyan,NA
OG_05703,14,cyan,NA
OG_05888,14,cyan,NA
OG_05909,14,cyan,NA
OG_05962,14,cyan,NA
OG_06040,14,cyan,NA
OG_06041,14,cyan,NA
OG_06049,14,cyan,NA
OG_06247,14,cyan,NA
OG_06250,14,cyan,NA
OG_06282,14,cyan,NA
OG_06331,14,cyan,NA
OG_06349,14,cyan,NA
OG_06405,14,cyan,NA
OG_06411,14,cyan,NA
OG_06593,14,cyan,NA
OG_06596,14,cyan,NA
OG_06748,14,cyan,NA
OG_06841,14,cyan,NA
OG_06867,14,cyan,NA
OG_06946,14,cyan,NA
OG_07151,14,cyan,NA
OG_07152,14,cyan,NA
OG_07153,14,cyan,NA
OG_07175,14,cyan,NA
OG_07181,14,cyan,NA
OG_07252,14,cyan,NA
OG_07253,14,cyan,NA
OG_07290,14,cyan,NA
OG_07385,14,cyan,NA
OG_07386,14,cyan,NA
OG_07588,14,cyan,NA
OG_07589,14,cyan,NA
OG_07590,14,cyan,NA
OG_07592,14,cyan,NA
OG_07708,14,cyan,NA
OG_07794,14,cyan,NA
OG_07925,14,cyan,NA
OG_08143,14,cyan,NA
OG_08144,14,cyan,NA
OG_08214,14,cyan,NA
OG_08335,14,cyan,NA
OG_08339,14,cyan,NA
OG_08342,14,cyan,NA
OG_08524,14,cyan,NA
OG_08621,14,cyan,NA
OG_09220,14,cyan,NA
OG_09222,14,cyan,NA
OG_09223,14,cyan,NA
OG_09244,14,cyan,NA
OG_09274,14,cyan,NA
OG_09306,14,cyan,NA
OG_09367,14,cyan,NA
OG_09422,14,cyan,NA
OG_09434,14,cyan,NA
OG_09528,14,cyan,NA
OG_09793,14,cyan,NA
OG_09968,14,cyan,NA
OG_10023,14,cyan,NA
OG_10024,14,cyan,NA
OG_10025,14,cyan,NA
OG_10046,14,cyan,NA
OG_10097,14,cyan,NA
OG_01119,14,cyan,NA
OG_05019,14,cyan,NA
OG_06907,14,cyan,NA
OG_08162,14,cyan,NA
OG_09221,14,cyan,NA
