group_id,module_label,module_color,kME_in_own
OG_00683,15,midnightblue,NA
OG_00729,15,midnightblue,NA
OG_00751,15,midnightblue,NA
OG_00753,15,midnightblue,NA
OG_00795,15,midnightblue,NA
OG_00826,15,midnightblue,NA
OG_00862,15,midnightblue,NA
OG_00911,15,midnightblue,NA
OG_00899,15,midnightblue,NA
OG_01000,15,midnightblue,NA
OG_01013,15,midnightblue,NA
OG_01048,15,midnightblue,NA
OG_01135,15,midnightblue,NA
OG_01151,15,midnightblue,NA
OG_01249,15,midnightblue,NA
OG_01386,15,midnightblue,NA
OG_01389,15,midnightblue,NA
OG_00121,15,midnightblue,NA
OG_00175,15,midnightblue,NA
OG_00418,15,midnightblue,NA
OG_00491,15,midnightblue,NA
OG_00505,15,midnightblue,NA
OG_00519,15,midnightblue,NA
OG_01418,15,midnightblue,NA
OG_01629,15,midnightblue,NA
OG_01738,15,midnightblue,NA
OG_01752,15,midnightblue,NA
OG_01789,15,midnightblue,NA
OG_01793,15,midnightblue,NA
OG_01864,15,midnightblue,NA
OG_01879,15,midnightblue,NA
OG_01894,15,midnightblue,NA
OG_01943,15,midnightblue,NA
OG_02008,15,midnightblue,NA
OG_01986,15,midnightblue,NA
OG_02056,15,midnightblue,NA
OG_02164,15,midnightblue,NA
OG_02194,15,midnightblue,NA
OG_02238,15,midnightblue,NA
OG_02363,15,midnightblue,NA
OG_02447,15,midnightblue,NA
OG_02493,15,midnightblue,NA
OG_02593,15,midnightblue,NA
OG_02710,15,midnightblue,NA
OG_02716,15,midnightblue,NA
OG_02719,15,midnightblue,NA
OG_02819,15,midnightblue,NA
OG_02875,15,midnightblue,NA
OG_02939,15,midnightblue,NA
OG_03016,15,midnightblue,NA
OG_03040,15,midnightblue,NA
OG_03137,15,midnightblue,NA
OG_03246,15,midnightblue,NA
OG_03343,15,midnightblue,NA
OG_03388,15,midnightblue,NA
OG_03452,15,midnightblue,NA
OG_03463,15,midnightblue,NA
OG_03550,15,midnightblue,NA
OG_03630,15,midnightblue,NA
OG_03660,15,midnightblue,NA
OG_03669,15,midnightblue,NA
OG_03895,15,midnightblue,NA
OG_03974,15,midnightblue,NA
OG_04173,15,midnightblue,NA
OG_04509,15,midnightblue,NA
OG_04524,15,midnightblue,NA
OG_04569,15,midnightblue,NA
OG_04700,15,midnightblue,NA
OG_04714,15,midnightblue,NA
OG_04793,15,midnightblue,NA
OG_04838,15,midnightblue,NA
OG_04858,15,midnightblue,NA
OG_05023,15,midnightblue,NA
OG_05033,15,midnightblue,NA
OG_05066,15,midnightblue,NA
OG_05127,15,midnightblue,NA
OG_05269,15,midnightblue,NA
OG_05270,15,midnightblue,NA
OG_05339,15,midnightblue,NA
OG_05422,15,midnightblue,NA
OG_05493,15,midnightblue,NA
OG_05772,15,midnightblue,NA
OG_05774,15,midnightblue,NA
OG_05803,15,midnightblue,NA
OG_05827,15,midnightblue,NA
OG_06001,15,midnightblue,NA
OG_06087,15,midnightblue,NA
OG_06122,15,midnightblue,NA
OG_06190,15,midnightblue,NA
OG_06224,15,midnightblue,NA
OG_06293,15,midnightblue,NA
OG_06312,15,midnightblue,NA
OG_06524,15,midnightblue,NA
OG_06528,15,midnightblue,NA
OG_06605,15,midnightblue,NA
OG_06643,15,midnightblue,NA
OG_06706,15,midnightblue,NA
OG_06877,15,midnightblue,NA
OG_06951,15,midnightblue,NA
OG_06964,15,midnightblue,NA
OG_07037,15,midnightblue,NA
OG_07075,15,midnightblue,NA
OG_07292,15,midnightblue,NA
OG_07301,15,midnightblue,NA
OG_07382,15,midnightblue,NA
OG_07475,15,midnightblue,NA
OG_07715,15,midnightblue,NA
OG_07747,15,midnightblue,NA
OG_07765,15,midnightblue,NA
OG_07879,15,midnightblue,NA
OG_07946,15,midnightblue,NA
OG_08193,15,midnightblue,NA
OG_08393,15,midnightblue,NA
OG_08669,15,midnightblue,NA
OG_08676,15,midnightblue,NA
OG_08690,15,midnightblue,NA
OG_08702,15,midnightblue,NA
OG_08777,15,midnightblue,NA
OG_08787,15,midnightblue,NA
OG_08863,15,midnightblue,NA
OG_08970,15,midnightblue,NA
OG_09043,15,midnightblue,NA
OG_09082,15,midnightblue,NA
OG_09088,15,midnightblue,NA
OG_09096,15,midnightblue,NA
OG_09109,15,midnightblue,NA
OG_09160,15,midnightblue,NA
OG_09194,15,midnightblue,NA
OG_09245,15,midnightblue,NA
OG_09275,15,midnightblue,NA
OG_09322,15,midnightblue,NA
OG_09393,15,midnightblue,NA
OG_09435,15,midnightblue,NA
OG_09499,15,midnightblue,NA
OG_09653,15,midnightblue,NA
OG_09666,15,midnightblue,NA
OG_09725,15,midnightblue,NA
OG_09819,15,midnightblue,NA
OG_09823,15,midnightblue,NA
OG_09865,15,midnightblue,NA
OG_10072,15,midnightblue,NA
OG_10096,15,midnightblue,NA
OG_08758,15,midnightblue,NA
